case,field,x,region,discrepancy_sq,reference_sq
free_surface_fn226,normal_derivative_local,1.1137809974245896,interior,2.7675436697606137e-06,0.16796746865357665
free_surface_fn226,normal_derivative_local,1.1137809974245896,control,1.4526858380713099e-08,0.00043901255210363935
free_surface_fn226,normal_derivative_local,1.1326583726807289,waterline,0.051948570038582026,7.024066210461329
free_surface_fn226,normal_derivative_local,1.1326583726807289,interior,2.5324294670389423e-06,0.1505201373744631
free_surface_fn226,normal_derivative_local,1.1326583726807289,control,1.54437364171472e-08,0.00037415796566824715
free_surface_fn226,normal_derivative_local,1.1515357479368684,waterline,0.050252645059944735,6.7295117920481164
free_surface_fn226,normal_derivative_local,1.1515357479368684,interior,2.3074990906189153e-06,0.1341255544279147
free_surface_fn226,normal_derivative_local,1.1515357479368684,control,1.627356076102426e-08,0.000316621528137857
free_surface_fn226,normal_derivative_local,1.170413123193008,waterline,0.04852190948319304,6.4320595775052665
free_surface_fn226,normal_derivative_local,1.170413123193008,interior,2.09330163978636e-06,0.11877970658072512
free_surface_fn226,normal_derivative_local,1.170413123193008,control,1.6999890726704126e-08,0.000265860754513965
free_surface_fn226,normal_derivative_local,1.1892904984491472,waterline,0.04675591049692539,6.131818477705952
free_surface_fn226,normal_derivative_local,1.1892904984491472,interior,1.8902989708737113e-06,0.10447658377066443
free_surface_fn226,normal_derivative_local,1.1892904984491472,control,1.7608634870960925e-08,0.0002213489725075341
free_surface_fn226,normal_derivative_local,1.2081678737052868,waterline,0.044954179524120924,5.828914622785055
free_surface_fn226,normal_derivative_local,1.2081678737052868,interior,1.6988584771267072e-06,0.09120800184605253
free_surface_fn226,normal_derivative_local,1.2081678737052868,control,1.808810182919954e-08,0.0001825759670198731
free_surface_fn226,normal_derivative_local,1.2270452489614263,waterline,0.04311622779107012,5.523493772019377
free_surface_fn226,normal_derivative_local,1.2270452489614263,interior,1.5192467436582327e-06,0.07896340729968493
free_surface_fn226,normal_derivative_local,1.2270452489614263,control,1.842900160739164e-08,0.00014904862674009625
free_surface_fn226,normal_derivative_local,1.2459226242175656,waterline,0.04124154082664096,5.215724214454022
free_surface_fn226,normal_derivative_local,1.2459226242175656,interior,1.3516243077751811e-06,0.06772966187346818
free_surface_fn226,normal_derivative_local,1.2459226242175656,control,1.8624400533503868e-08,0.00012029159254820503
free_surface_fn226,normal_derivative_local,1.2647999994737051,waterline,0.03932957161621215,4.905800295794079
free_surface_fn226,normal_derivative_local,1.2647999994737051,interior,1.1960417651267198e-06,0.05749080473556212
free_surface_fn226,normal_derivative_local,1.2647999994737051,control,1.8669633894764243e-08,9.58479076215227e-05
free_surface_fn226,normal_derivative_local,1.2836773747298447,waterline,0.03737973205731203,4.593946755119879
free_surface_fn226,normal_derivative_local,1.2836773747298447,interior,1.0524374635719911e-06,0.048227789797649315
free_surface_fn226,normal_derivative_local,1.2836773747298447,control,1.856218139211485e-08,7.527966902646804e-05
free_surface_fn226,normal_derivative_local,1.302554749985984,waterline,0.035391382281748186,4.280424124256047
free_surface_fn226,normal_derivative_local,1.302554749985984,interior,9.206370232428927e-07,0.039918195706470816
free_surface_fn226,normal_derivative_local,1.302554749985984,control,1.830151040582544e-08,5.816868081140308e-05
free_surface_fn226,normal_derivative_local,1.3214321252421235,waterline,0.033363817368202,3.965535544558887
free_surface_fn226,normal_derivative_local,1.3214321252421235,interior,8.003549078717096e-07,0.03253590618236197
free_surface_fn226,normal_derivative_local,1.3214321252421235,control,1.7888892372181216e-08,4.4117108553960706e-05
free_surface_fn226,normal_derivative_local,1.340309500498263,waterline,0.03129625107616274,3.6496355094233373
free_surface_fn226,normal_derivative_local,1.340309500498263,interior,6.911982597136968e-07,0.02605075883621065
free_surface_fn226,normal_derivative_local,1.340309500498263,control,1.7327198101014754e-08,3.27481356209287e-05
free_surface_fn226,normal_derivative_local,1.3591868757544026,waterline,0.029187796704642673,3.3331412781015093
free_surface_fn226,normal_derivative_local,1.3591868757544026,interior,5.926732183499156e-07,0.020428161592077127
free_surface_fn226,normal_derivative_local,1.3591868757544026,control,1.6620676753594046e-08,2.3706621377893868e-05
free_surface_fn226,normal_derivative_local,1.3780642510105419,waterline,0.02703744638148435,3.0165480845343398
free_surface_fn226,normal_derivative_local,1.3780642510105419,interior,5.041939983519637e-07,0.01562867776586306
free_surface_fn226,normal_derivative_local,1.3780642510105419,control,1.577472357920012e-08,1.6659761905637137e-05
free_surface_fn226,normal_derivative_local,1.3969416262666814,waterline,0.024844052426269768,2.7004498891530897
free_surface_fn226,normal_derivative_local,1.3969416262666814,interior,4.2509515338263777e-07,0.011607584332919963
free_surface_fn226,normal_derivative_local,1.3969416262666814,control,1.479564051690053e-08,1.1297753949415282e-05
free_surface_fn226,normal_derivative_local,1.415819001522821,waterline,0.02260631768855089,2.3855684965280948
free_surface_fn226,normal_derivative_local,1.415819001522821,interior,3.5464773208923836e-07,0.008314414048452734
free_surface_fn226,normal_derivative_local,1.415819001522821,control,1.3690394221461433e-08,7.3344630914243126e-06
free_surface_fn226,normal_derivative_local,1.4346963767789602,waterline,0.020322802462036396,2.0727958042908106
free_surface_fn226,normal_derivative_local,1.4346963767789602,interior,2.920803520028848e-07,0.0056925027371898355
free_surface_fn226,normal_derivative_local,1.4346963767789602,control,1.2466379723342763e-08,4.508097551580718e-06
free_surface_fn226,normal_derivative_local,1.4535737520350998,waterline,0.017991937905669705,1.7632576523548027
free_surface_fn226,normal_derivative_local,1.4535737520350998,interior,2.3660606220998556e-07,0.00367858153270862
free_surface_fn226,normal_derivative_local,1.4535737520350998,control,1.1131212423887474e-08,2.5818894509915464e-06
free_surface_fn226,normal_derivative_local,1.4724511272912393,waterline,0.015611943940325987,1.4584152316379888
free_surface_fn226,normal_derivative_local,1.4724511272912393,interior,1.8745352414470245e-07,0.0022024860484792944
free_surface_fn226,normal_derivative_local,1.4724511272912393,control,9.692618409062637e-09,1.3447862383387391e-06
free_surface_fn226,normal_derivative_local,1.4913285025473786,waterline,0.013180214710028094,1.1602362670949695
free_surface_fn226,normal_derivative_local,1.4913285025473786,interior,1.438925355385286e-07,0.0011871112842783385
free_surface_fn226,normal_derivative_local,1.4913285025473786,control,8.158621917996073e-09,6.121563544215586e-07
free_surface_fn226,normal_derivative_local,1.5102058778035181,waterline,0.010690750990812655,0.8715071951523257
free_surface_fn226,normal_derivative_local,1.5102058778035181,interior,1.0522569054125747e-07,0.0005488428799039063
free_surface_fn226,normal_derivative_local,1.5102058778035181,control,6.53853744757748e-09,2.2651599572238612e-07
free_surface_fn226,normal_derivative_local,1.5290832530596576,waterline,0.008126122528632472,0.5964676730024333
free_surface_fn226,normal_derivative_local,1.5290832530596576,interior,7.071803035244804e-08,0.00019888078656186208
free_surface_fn226,normal_derivative_local,1.5290832530596576,control,4.845886237129625e-09,5.8289494937025703e-08
free_surface_fn226,normal_derivative_local,1.547960628315797,waterline,0.005440016962255859,0.34235045883896575
free_surface_fn226,normal_derivative_local,1.547960628315797,interior,3.9670675809776915e-08,4.6216514956328894e-05
free_surface_fn226,normal_derivative_local,1.547960628315797,control,3.1055212435660596e-09,6.6309424456050014e-09
free_surface_fn226,normal_derivative_local,1.5668380035719365,waterline,0.0025565783818944634,0.12451220084529796
free_surface_fn226,normal_derivative_local,1.5668380035719365,interior,1.30791695671747e-08,3.696079025443035e-06
free_surface_fn226,normal_derivative_local,1.5668380035719365,control,1.3751029023702662e-09,3.995540954518634e-10
free_surface_fn226,normal_derivative_local,1.585715378828076,waterline,6.412201272371664e-07,1.531424988482884e-05
free_surface_fn226,normal_derivative_local,1.585715378828076,interior,1.1301667209618139e-12,4.053943402948852e-12
free_surface_fn226,normal_derivative_local,1.585715378828076,control,4.645178921973378e-13,1.66540789195219e-12
free_surface_fn226,elevation_local,1.5857312361404375e-05,waterline,0.00021158919312264934,0.043592276399694395
free_surface_fn226,elevation_local,1.5857312361404375e-05,interior,5.249298031306504e-07,0.04283916005318454
free_surface_fn226,elevation_local,1.5857312361404375e-05,control,8.008149699063518e-10,0.0001789134961740231
free_surface_fn226,elevation_local,0.018893232568500864,waterline,0.0002696024991612841,0.04419411586232147
free_surface_fn226,elevation_local,0.018893232568500864,interior,5.399620263539247e-07,0.041049382377507895
free_surface_fn226,elevation_local,0.018893232568500864,control,7.365803917365601e-10,0.00016909814458181826
free_surface_fn226,elevation_local,0.03777060782464032,waterline,0.0003004183387046855,0.0447703207823288
free_surface_fn226,elevation_local,0.03777060782464032,interior,5.510471876994912e-07,0.039288116585077026
free_surface_fn226,elevation_local,0.03777060782464032,control,6.769907633324258e-10,0.00015972038558536487
free_surface_fn226,elevation_local,0.05664798308077978,waterline,0.00029749322418189605,0.04531199953066567
free_surface_fn226,elevation_local,0.05664798308077978,interior,5.575633462767567e-07,0.03755802998520745
free_surface_fn226,elevation_local,0.05664798308077978,control,6.21656338500917e-10,0.00015076574184214012
free_surface_fn226,elevation_local,0.07552535833691924,waterline,0.00026233522001462267,0.04581147831478298
free_surface_fn226,elevation_local,0.07552535833691924,interior,5.592457802501734e-07,0.03586155197980896
free_surface_fn226,elevation_local,0.07552535833691924,control,5.702340332292043e-10,0.00014222003002632532
free_surface_fn226,elevation_local,0.0944027335930587,waterline,0.00020381070781681106,0.04626289029536035
free_surface_fn226,elevation_local,0.0944027335930587,interior,5.56198248390188e-07,0.034200874968166
free_surface_fn226,elevation_local,0.0944027335930587,control,5.224322390096684e-10,0.0001340693549012011
free_surface_fn226,elevation_local,0.11328010884919816,waterline,0.00013573653272680474,0.046662314275528416
free_surface_fn226,elevation_local,0.11328010884919816,interior,5.488630804589553e-07,0.032577959576170226
free_surface_fn226,elevation_local,0.11328010884919816,control,4.780069103600479e-10,0.00012630010161902895
free_surface_fn226,elevation_local,0.1321574841053376,waterline,7.340681816283952e-05,0.047007555987517914
free_surface_fn226,elevation_local,0.1321574841053376,interior,5.37957090748173e-07,0.030994543165191707
free_surface_fn226,elevation_local,0.1321574841053376,control,4.3675183676754964e-10,0.00011889892719614567
free_surface_fn226,elevation_local,0.15103485936147706,waterline,2.993597994029009e-05,0.047297727617959626
free_surface_fn226,elevation_local,0.15103485936147706,interior,5.243847631931395e-07,0.029452150496369973
free_surface_fn226,elevation_local,0.15103485936147706,control,3.984868735971067e-10,0.000111852752098003
free_surface_fn226,elevation_local,0.16991223461761654,waterline,1.3305762245569566e-05,0.04753278215989436
free_surface_fn226,elevation_local,0.16991223461761654,interior,5.09142089705005e-07,0.027952105436680873
free_surface_fn226,elevation_local,0.16991223461761654,control,3.630477215405128e-10,0.00010514875278617804
free_surface_fn226,elevation_local,0.18878960987375598,waterline,2.4791692740611365e-05,0.04771310885858668
free_surface_fn226,elevation_local,0.18878960987375598,interior,4.932237457013928e-07,0.02649554268792189
free_surface_fn226,elevation_local,0.18878960987375598,control,3.302797431738626e-10,9.877435593649749e-05
free_surface_fn226,elevation_local,0.20766698512989543,waterline,5.907507385161637e-05,0.04783922088408576
free_surface_fn226,elevation_local,0.20766698512989543,interior,4.775434468398674e-07,0.025083418686402507
free_surface_fn226,elevation_local,0.20766698512989543,control,3.0003665392718626e-10,9.271723484813475e-05
free_surface_fn226,elevation_local,0.2265443603860349,waterline,0.00010591932129912233,0.04791149909405726
free_surface_fn226,elevation_local,0.2265443603860349,interior,4.628732703532771e-07,0.02371652104196116
free_surface_fn226,elevation_local,0.2265443603860349,control,2.7218321470939086e-10,8.696530834457821e-05
free_surface_fn226,elevation_local,0.24542173564217437,waterline,0.00015291342919426877,0.04792992374577748
free_surface_fn226,elevation_local,0.24542173564217437,interior,4.4980353532044996e-07,0.022395476138633002
free_surface_fn226,elevation_local,0.24542173564217437,control,2.4659976465400353e-10,8.150674223691206e-05
free_surface_fn226,elevation_local,0.2642991108983138,waterline,0.00018855214533611476,0.04789374193524285
free_surface_fn226,elevation_local,0.2642991108983138,interior,4.387214939765402e-07,0.021120754782783774
free_surface_fn226,elevation_local,0.2642991108983138,control,2.231859041901231e-10,7.632995319601071e-05
free_surface_fn226,elevation_local,0.2831764861544533,waterline,0.00020488332727589323,0.04780107591573559
free_surface_fn226,elevation_local,0.2831764861544533,interior,4.298052127776127e-07,0.019892676034960033
free_surface_fn226,elevation_local,0.2831764861544533,control,2.0186098239814935e-10,7.142361467966316e-05
free_surface_fn226,elevation_local,0.30205386141059276,waterline,0.0001991075414486718,0.04764855280409158
free_surface_fn226,elevation_local,0.30205386141059276,interior,4.230287594621043e-07,0.018711409578402748
free_surface_fn226,elevation_local,0.30205386141059276,control,1.8256012031609472e-10,6.677666439728071e-05
free_surface_fn226,elevation_local,0.32093123666673223,waterline,0.0001738137235682333,0.04743109704205614
free_surface_fn226,elevation_local,0.32093123666673223,interior,4.181758332349735e-07,0.01757697714330521
free_surface_fn226,elevation_local,0.32093123666673223,control,1.6522597337176214e-10,6.23783126790799e-05
free_surface_fn226,elevation_local,0.3398086119228717,waterline,0.00013589398293479865,0.04714204322650176
free_surface_fn226,elevation_local,0.3398086119228717,interior,4.148606188339262e-07,0.016489253609816505
free_surface_fn226,elevation_local,0.3398086119228717,control,1.4979786100172164e-10,5.821805105474168e-05
free_surface_fn226,elevation_local,0.3586859871790111,waterline,9.450583470966295e-05,0.04677368189165467
free_surface_fn226,elevation_local,0.3586859871790111,interior,4.1255613694458795e-07,0.015447968448843264
free_surface_fn226,elevation_local,0.3586859871790111,control,1.3620085560199515e-10,5.428566034045009e-05
free_surface_fn226,elevation_local,0.3775633624351506,waterline,5.866074273896569e-05,0.046318248458971305
free_surface_fn226,elevation_local,0.3775633624351506,interior,4.1063105160655407e-07,0.014452708128470285
free_surface_fn226,elevation_local,0.3775633624351506,control,1.2433765375706968e-10,5.057121758064171e-05
free_surface_fn226,elevation_local,0.39644073769129007,waterline,3.506743372089948e-05,0.045769231092548796
free_surface_fn226,elevation_local,0.39644073769129007,interior,4.083954403832417e-07,0.013502920021800926
free_surface_fn226,elevation_local,0.39644073769129007,control,1.1408549191049422e-10,4.7065101285677556e-05
free_surface_fn226,elevation_local,0.4153181129474295,waterline,2.6744887425354426e-05,0.0451227467517821
free_surface_fn226,elevation_local,0.4153181129474295,interior,4.051544983161458e-07,0.01259791821073836
free_surface_fn226,elevation_local,0.4153181129474295,control,1.0529918242578612e-10,4.3757994539764475e-05
free_surface_fn226,elevation_local,0.43419548820356896,waterline,3.268346123964628e-05,0.04437865957122181
free_surface_fn226,elevation_local,0.43419548820356896,interior,4.0026696876834595e-07,0.011736891404952923
free_surface_fn226,elevation_local,0.43419548820356896,control,9.781987173355116e-11,4.064088571323754e-05
free_surface_fn226,elevation_local,0.45307286345970843,waterline,4.854289629994549e-05,0.04354112435872895
free_surface_fn226,elevation_local,0.45307286345970843,interior,3.9320294722306464e-07,0.01091891300342714
free_surface_fn226,elevation_local,0.45307286345970843,control,9.148776838050832e-11,3.770506668679503e-05
free_surface_fn226,elevation_local,0.4719502387158479,waterline,6.811195944728936e-05,0.042618340696201296
free_surface_fn226,elevation_local,0.4719502387158479,interior,3.8359429770362326e-07,0.010142953135434573
free_surface_fn226,elevation_local,0.4719502387158479,control,8.615621702362895e-11,3.4942128669042535e-05
free_surface_fn226,elevation_local,0.4908276139719874,waterline,8.50831464243935e-05,0.04162148212089693
free_surface_fn226,elevation_local,0.4908276139719874,interior,3.7127079268194795e-07,0.00940789234535936
free_surface_fn226,elevation_local,0.4908276139719874,control,8.170431850189376e-11,3.23439558499061e-05
free_surface_fn226,elevation_local,0.5097049892281268,waterline,9.465513704094202e-05,0.04056297705863786
free_surface_fn226,elevation_local,0.5097049892281268,interior,3.5627644336026447e-07,0.008712536445662666
free_surface_fn226,elevation_local,0.5097049892281268,control,7.804582552553012e-11,2.9902717269740963e-05
free_surface_fn226,elevation_local,0.5285823644842662,waterline,9.456621875399944e-05,0.03945450567593087
free_surface_fn226,elevation_local,0.5285823644842662,interior,3.3886314257534567e-07,0.008055631965263172
free_surface_fn226,elevation_local,0.5285823644842662,control,7.51330873751236e-11,2.7610857388209903e-05
free_surface_fn226,elevation_local,0.5474597397404057,waterline,8.534932209474402e-05,0.038305182890372914
free_surface_fn226,elevation_local,0.5474597397404057,interior,3.1946216538289674e-07,0.007435881573134406
free_surface_fn226,elevation_local,0.5474597397404057,control,7.29560460732506e-11,2.5461085902053055e-05
free_surface_fn226,elevation_local,0.5663371149965452,waterline,6.982580475933269e-05,0.03712038384077078
free_surface_fn226,elevation_local,0.5663371149965452,interior,2.9863752435443326e-07,0.006851958861100797
free_surface_fn226,elevation_local,0.5663371149965452,control,7.15373343007047e-11,2.3446367383831282e-05
free_surface_fn226,elevation_local,0.5852144902526847,waterline,5.2056582512076726e-05,0.03590152672004221
free_surface_fn226,elevation_local,0.5852144902526847,interior,2.770279062926932e-07,0.006302521923384792
free_surface_fn226,elevation_local,0.5852144902526847,control,7.092509832487762e-11,2.1559911295106533e-05
free_surface_fn226,elevation_local,0.6040918655088241,waterline,3.609313453465807e-05,0.03464688761059067
free_surface_fn226,elevation_local,0.6040918655088241,interior,2.5528535209840906e-07,0.005786225267287157
free_surface_fn226,elevation_local,0.6040918655088241,control,7.118513366928708e-11,1.979516287104278e-05
free_surface_fn226,elevation_local,0.6229692407649635,waterline,2.4889983989575982e-05,0.0333532422813464
free_surface_fn226,elevation_local,0.6229692407649635,interior,2.340187281793979e-07,0.005301729720144048
free_surface_fn226,elevation_local,0.6229692407649635,control,7.239334145410177e-11,1.8145795285536675e-05
free_surface_fn226,elevation_local,0.641846616021103,waterline,1.965811190135596e-05,0.03201788660704262
free_surface_fn226,elevation_local,0.641846616021103,interior,2.1374849201815655e-07,0.0048477101507373955
free_surface_fn226,elevation_local,0.641846616021103,control,7.462862985689675e-11,1.6605703395234922e-05
free_surface_fn226,elevation_local,0.6607239912772425,waterline,1.9786849308373375e-05,0.0306404522203129
free_surface_fn226,elevation_local,0.6607239912772425,interior,1.9487671432656341e-07,0.004422860985622771
free_surface_fn226,elevation_local,0.6607239912772425,control,7.796553961780076e-11,1.516899923689265e-05
free_surface_fn226,elevation_local,0.679601366533382,waterline,2.328863829000465e-05,0.029223954472007957
free_surface_fn226,elevation_local,0.679601366533382,interior,1.776734167683534e-07,0.00402589965904686
free_surface_fn226,elevation_local,0.679601366533382,control,8.246540084881558e-11,1.3830009325499602e-05
free_surface_fn226,elevation_local,0.6984787417895214,waterline,2.757742408097314e-05,0.027774693197515653
free_surface_fn226,elevation_local,0.6984787417895214,interior,1.6227767022325214e-07,0.0036555682766443143
free_surface_fn226,elevation_local,0.6984787417895214,control,8.816495380317329e-11,1.2583273679921253e-05
free_surface_fn226,elevation_local,0.7173561170456608,waterline,3.0315792584700525e-05,0.026300935645906513
free_surface_fn226,elevation_local,0.7173561170456608,interior,1.4871008267294072e-07,0.0033106338870351093
free_surface_fn226,elevation_local,0.7173561170456608,control,9.506212376669343e-11,1.1423546396649746e-05
free_surface_fn226,elevation_local,0.7362334923018004,waterline,3.0074300571174436e-05,0.02481066975847479
free_surface_fn226,elevation_local,0.7362334923018004,interior,1.3689253764846534e-07,0.002989887833474406
free_surface_fn226,elevation_local,0.7362334923018004,control,1.0309985577452085e-10,1.034579750699937e-05
free_surface_fn226,elevation_local,0.7551108675579398,waterline,2.6629225782413042e-05,0.02330902935652335
free_surface_fn226,elevation_local,0.7551108675579398,interior,1.2667127819970923e-07,0.0026921446947763186
free_surface_fn226,elevation_local,0.7551108675579398,control,1.121502462181756e-10,9.345215792951944e-06
free_surface_fn226,elevation_local,0.7739882428140792,waterline,2.0851604581674296e-05,0.021796169981775006
free_surface_fn226,elevation_local,0.7739882428140792,interior,1.1784037399176619e-07,0.0024162413194300644
free_surface_fn226,elevation_local,0.7739882428140792,control,1.2200223785533754e-10,8.417212203900225e-06
free_surface_fn226,elevation_local,0.7928656180702187,waterline,1.4269629420414445e-05,0.02026635405798876
free_surface_fn226,elevation_local,0.7928656180702187,interior,1.1016383058601837e-07,0.002161036411454691
free_surface_fn226,elevation_local,0.7928656180702187,control,1.3235649798027746e-10,7.557423510710302e-06
free_surface_fn226,elevation_local,0.8117429933263581,waterline,8.47912747616475e-06,0.018708773824463076
free_surface_fn226,elevation_local,0.8117429933263581,interior,1.0339567385419249e-07,0.0019254110468100748
free_surface_fn226,elevation_local,0.8117429933263581,control,1.4283055763321492e-10,6.761715852958432e-06
free_surface_fn226,elevation_local,0.8306203685824975,waterline,4.60751517496219e-06,0.017110242148714636
free_surface_fn226,elevation_local,0.8306203685824975,interior,9.729797128883273e-08,0.0017082703935645473
free_surface_fn226,elevation_local,0.8306203685824975,control,1.5297586208294298e-10,6.026187876537284e-06
free_surface_fn226,elevation_local,0.8494977438386371,waterline,3.0004261914569217e-06,0.015459404276977558
free_surface_fn226,elevation_local,0.8494977438386371,interior,9.165684234137944e-08,0.0015085467877891737
free_surface_fn226,elevation_local,0.8494977438386371,control,1.6230631929721236e-10,5.347173217595404e-06
free_surface_fn226,elevation_local,0.8683751190947765,waterline,3.213093416352739e-06,0.013751684218719383
free_surface_fn226,elevation_local,0.8683751190947765,interior,8.629617861715938e-08,0.0013252041912680652
free_surface_fn226,elevation_local,0.8683751190947765,control,1.703356707084625e-10,4.7212421597356735e-06
free_surface_fn226,elevation_local,0.887252494350916,waterline,4.281330846870925e-06,0.011993892572950249
free_surface_fn226,elevation_local,0.887252494350916,interior,8.108830794440533e-08,0.001157243937080488
free_surface_fn226,elevation_local,0.887252494350916,control,1.7661906536982591e-10,4.145202368899656e-06
free_surface_fn226,elevation_local,0.9061298696070554,waterline,5.155024870326368e-06,0.010207371794676994
free_surface_fn226,elevation_local,0.9061298696070554,interior,7.59605045428546e-08,0.0010037115639310282
free_surface_fn226,elevation_local,0.9061298696070554,control,1.8079306299334137e-10,3.6160986886457367e-06
free_surface_fn226,elevation_local,0.9250072448631949,waterline,5.129215033856836e-06,0.008428769680013694
free_surface_fn226,elevation_local,0.9250072448631949,interior,7.089631150652117e-08,0.0008637044565361335
free_surface_fn226,elevation_local,0.9250072448631949,control,1.8260822150795034e-10,3.131212052034036e-06
free_surface_fn226,elevation_local,0.9438846201193344,waterline,4.1175780154864855e-06,0.006707977583619312
free_surface_fn226,elevation_local,0.9438846201193344,interior,6.593118599041043e-08,0.0007363799515260104
free_surface_fn226,elevation_local,0.9438846201193344,control,1.8194949050319731e-10,2.6880576300101407e-06
free_surface_fn226,elevation_local,0.9627619953754738,waterline,2.674853021133178e-06,0.005103353642357127
free_surface_fn226,elevation_local,0.9627619953754738,interior,6.114289793878696e-08,0.0006209635376352291
free_surface_fn226,elevation_local,0.9627619953754738,control,1.7884162024873182e-10,2.2843823857925396e-06
free_surface_fn226,elevation_local,0.9816393706316133,waterline,1.7662440515575217e-06,0.003674942595440117
free_surface_fn226,elevation_local,0.9816393706316133,interior,5.663814972868876e-08,0.0005167567745527585
free_surface_fn226,elevation_local,0.9816393706316133,control,1.7343928399041897e-10,1.918162237177023e-06
free_surface_fn226,elevation_local,1.0005167458877526,waterline,2.371788299490224e-06,0.0024768654532900045
free_surface_fn226,elevation_local,1.0005167458877526,interior,5.253770545949727e-08,0.00042314457405908854
free_surface_fn226,elevation_local,1.0005167458877526,control,1.6600407193363108e-10,1.5875990420870597e-06
free_surface_fn226,elevation_local,1.0193941211438922,waterline,2.585559687635042e-06,0.0017611373622739524
free_surface_fn226,elevation_local,1.0193941211438922,interior,4.809644851739971e-08,0.0003474893320740918
free_surface_fn226,elevation_local,1.0193941211438922,control,1.576584662300494e-10,1.2982763887157568e-06
free_surface_fn226,elevation_local,1.0382714964000317,waterline,2.503572940996355e-06,0.0016046478859057301
free_surface_fn226,elevation_local,1.0382714964000317,interior,4.188812713058576e-08,0.00029843730250424277
free_surface_fn226,elevation_local,1.0382714964000317,control,1.5017179775462005e-10,1.0601374747546282e-06
free_surface_fn226,elevation_local,1.057148871656171,waterline,2.4194630366252086e-06,0.0014561999757406233
free_surface_fn226,elevation_local,1.057148871656171,interior,3.625025369773447e-08,0.0002546902029361602
free_surface_fn226,elevation_local,1.057148871656171,control,1.420750950218992e-10,8.591176041788142e-07
free_surface_fn226,elevation_local,1.0760262469123105,waterline,2.333095531051051e-06,0.0013157916874812514
free_surface_fn226,elevation_local,1.0760262469123105,interior,3.1158319651154017e-08,0.00021587591401283854
free_surface_fn226,elevation_local,1.0760262469123105,control,1.334903488289582e-10,6.905431139430572e-07
free_surface_fn226,elevation_local,1.09490362216845,waterline,2.2438656040773066e-06,0.001183415426091206
free_surface_fn226,elevation_local,1.09490362216845,interior,2.6586439119408215e-08,0.00018163041212707052
free_surface_fn226,elevation_local,1.09490362216845,control,1.2454008549533341e-10,5.501736855553877e-07
free_surface_fn226,elevation_local,1.1137809974245896,waterline,2.1465168253107764e-06,0.0010591457400923369
free_surface_fn226,elevation_local,1.1137809974245896,interior,2.2508686135823707e-08,0.00015159846322820004
free_surface_fn226,elevation_local,1.1137809974245896,control,1.1534387868282513e-10,4.341787602993624e-07
free_surface_fn226,elevation_local,1.1326583726807289,waterline,2.0346909835774683e-06,0.0009429843890707364
free_surface_fn226,elevation_local,1.1326583726807289,interior,1.8897207605214878e-08,0.0001254345884495306
free_surface_fn226,elevation_local,1.1326583726807289,control,1.0601675954085808e-10,3.391141625779533e-07
free_surface_fn226,elevation_local,1.1515357479368684,waterline,1.9219347110723794e-06,0.0008346229343815352
free_surface_fn226,elevation_local,1.1515357479368684,interior,1.572204887688529e-08,0.00010280388527296569
free_surface_fn226,elevation_local,1.1515357479368684,control,9.667282465146561e-11,2.6189899453496434e-07
free_surface_fn226,elevation_local,1.170413123193008,waterline,1.8084143690690584e-06,0.000733968027477739
free_surface_fn226,elevation_local,1.170413123193008,interior,1.295257420395968e-08,8.338271673230481e-05
free_surface_fn226,elevation_local,1.170413123193008,control,8.741974946092574e-11,1.9979210478604295e-07
free_surface_fn226,elevation_local,1.1892904984491472,waterline,1.6943197012674344e-06,0.0006409064258502189
free_surface_fn226,elevation_local,1.1892904984491472,interior,1.0557696110468439e-08,6.685949732679397e-05
free_surface_fn226,elevation_local,1.1892904984491472,control,7.835746757651025e-11,1.5036906337261734e-07
free_surface_fn226,elevation_local,1.2081678737052868,waterline,1.5798663117039358e-06,0.000555304340700798
free_surface_fn226,elevation_local,1.2081678737052868,interior,8.506118534622482e-09,5.2935470895909214e-05
free_surface_fn226,elevation_local,1.2081678737052868,control,6.957705500327258e-11,1.1149941844001593e-07
free_surface_fn226,elevation_local,1.2270452489614263,waterline,1.4652985648235062e-06,0.0004770067887008763
free_surface_fn226,elevation_local,1.2270452489614263,interior,6.766591944303614e-09,4.132547627719147e-05
free_surface_fn226,elevation_local,1.2270452489614263,control,6.115982109574638e-11,8.132430207024195e-08
free_surface_fn226,elevation_local,1.2459226242175656,waterline,1.3508930064471998e-06,0.00040583695279501327
free_surface_fn226,elevation_local,1.2459226242175656,interior,5.308178031083781e-09,3.175869555412109e-05
free_surface_fn226,elevation_local,1.2459226242175656,control,5.3176604020064347e-11,5.823445266835623e-08
free_surface_fn226,elevation_local,1.2647999994737051,waterline,1.2369624339320344e-06,0.0003415955582943292
free_surface_fn226,elevation_local,1.2647999994737051,interior,4.100520908729145e-09,2.3979378449481868e-05
free_surface_fn226,elevation_local,1.2647999994737051,control,4.568726485709763e-11,4.084872120885201e-08
free_surface_fn226,elevation_local,1.2836773747298447,waterline,1.1238607832877186e-06,0.0002840602721195303
free_surface_fn226,elevation_local,1.2836773747298447,interior,3.1141209699799094e-09,1.774753487678657e-05
free_surface_fn226,elevation_local,1.2836773747298447,control,3.874037109910507e-11,2.7993128535231986e-08
free_surface_fn226,elevation_local,1.302554749985984,waterline,1.0119890530594403e-06,0.00023298513508702705
free_surface_fn226,elevation_local,1.302554749985984,interior,2.320606695593869e-09,1.2839585760024592e-05
