case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,pass_fraction,diagnostic_conclusion,gate_role
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p5_hr0p0,A53,1,0,1,0,1,7.286519943874595,7.286519943874595,0.32789339747435675,2.1859559831623785,6.07289645566996e-16,7.066298699904342e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr1p0,A53,1,0,1,0,1,8.57746865950075,8.57746865950075,0.3859860896775338,2.5732405978502255,4.484491740386171e-16,4.385277412078186e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p5,A53,1,0,1,0,1,8.58346666955069,8.58346666955069,0.386256000129781,2.575040000865207,6.81611408795037e-16,7.182400777788152e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p25,A53,1,0,1,0,1,8.586713512911274,8.586713512911274,0.3864021080810073,2.576014053873382,6.602732036996274e-16,7.750953835903925e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt0p75_fv1p0_hr0p0,A53,1,0,1,0,1,8.590125581828936,8.590125581828936,0.38655565118230206,2.5770376745486807,3.5242223720075563e-16,5.692493568752164e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p75_hr1p0,A53,1,0,1,0,1,12.441912438211995,12.441912438211995,0.5598860597195398,3.7325737314635985,6.708285673769182e-16,6.816403408422387e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p75_hr0p5,A53,1,0,1,0,1,12.454620657645915,12.454620657645915,0.5604579295940662,3.7363861972937746,5.569253800996575e-16,6.294808317512129e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p75_hr0p25,A53,1,0,1,0,1,12.461641863494092,12.461641863494092,0.5607738838572341,3.7384925590482276,5.0444344176739675e-16,6.460675392366497e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv0p75_hr0p0,A53,1,0,1,0,1,12.469107800096415,12.469107800096415,0.5611098510043386,3.7407323400289245,5.985937236199666e-16,5.76664381685252e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0,A53,1,0,1,0,1,17.53030854369666,17.53030854369666,0.7888638844663497,5.259092563108998,8.159020890337504e-16,6.918809967381077e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p5,A53,1,0,1,0,1,17.547666377705106,17.547666377705106,0.7896449869967298,5.2642999133115325,1.024943477897875e-15,8.557104676762271e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p25,A53,1,0,1,0,1,17.557012390840555,17.557012390840555,0.7900655575878249,5.267103717252167,8.162734247102312e-16,8.240813394461507e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
st5_bp8_fs4_cp4_r2p0_h2_fsm_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr0p0,A53,1,0,1,0,1,17.56680313473014,17.56680313473014,0.7905061410628563,5.270040940419042,6.226146310817568e-16,9.674479935094739e-16,26.83718311049982,26.83718311049982,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
