case,x,panel,chain_real,chain_imag,pressure_delta_real,pressure_delta_imag
fn167,0.047970400204244416,20,3.956208715754885e-16,5.300557623980865e-16,-1.3451109633566609e-12,-1.8021895921534941e-12
fn167,0.047970400204244416,21,3.739742253440909e-16,4.993575552626232e-16,-1.271512366169909e-12,-1.6978156878929187e-12
fn167,0.047970400204244416,22,3.524135585309745e-16,4.691703972795321e-16,-1.1982060990053133e-12,-1.5951793507504092e-12
fn167,0.047970400204244416,23,5.870891802025243e-16,3.9862396205204103e-16,-1.996103212688583e-12,-1.3553214709769394e-12
fn167,0.047970400204244416,24,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,25,7.34149788275755e-16,5.953342893915313e-16,-2.496109280137567e-12,-2.0241365839312067e-12
fn167,0.047970400204244416,26,7.248901799884818e-16,5.838872513621161e-16,-2.4646266119608384e-12,-1.985216654631195e-12
fn167,0.047970400204244416,27,1.2187385427914765e-16,1.6086447190441707e-16,-4.14371104549102e-13,-5.469392044750181e-13
fn167,0.047970400204244416,28,1.1065692103207054e-16,1.4600418720190548e-16,-3.7623353150903983e-13,-4.964142364864786e-13
fn167,0.047970400204244416,29,6.964560447372004e-16,5.490843939958729e-16,-2.3679505521064814e-12,-1.866886939585968e-12
fn167,0.047970400204244416,30,5.991883376289203e-16,4.2164941932844406e-16,-2.0372403479383288e-12,-1.4336080257167099e-12
fn167,0.047970400204244416,31,3.759193526702085e-17,4.9713277280723354e-17,-1.278125799078709e-13,-1.690251427544594e-13
fn167,0.047970400204244416,32,6.346798930352127e-16,4.704694202542835e-16,-2.157911636319723e-12,-1.599596028864564e-12
fn167,0.047970400204244416,33,6.182100943450408e-16,4.495698470230358e-16,-2.1019143207731385e-12,-1.5285374798783217e-12
fn167,0.047970400204244416,34,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,35,6.133042721791335e-16,4.443391118493863e-16,-2.085234525409054e-12,-1.5107529802879133e-12
fn167,0.047970400204244416,36,6.141699426896355e-16,4.456182461294337e-16,-2.088177805144761e-12,-1.5151020368400745e-12
fn167,0.047970400204244416,37,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,38,6.182100943450388e-16,4.495698470230345e-16,-2.101914320773132e-12,-1.5285374798783175e-12
fn167,0.047970400204244416,39,6.035288310160192e-16,4.2917412458797876e-16,-2.0519980254544653e-12,-1.4591920235991278e-12
fn167,0.047970400204244416,40,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,41,5.991883376289173e-16,4.216494193284393e-16,-2.0372403479383187e-12,-1.4336080257166937e-12
fn167,0.047970400204244416,42,9.919961075732554e-17,1.3090538407489378e-16,-3.372786765749068e-13,-4.4507830585463886e-13
fn167,0.047970400204244416,43,5.954264082370863e-16,4.1482181103176826e-16,-2.0244497880060934e-12,-1.410394157508012e-12
fn167,0.047970400204244416,44,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,45,5.919759231635879e-16,4.0830115802607515e-16,-2.0127181387561986e-12,-1.3882239372886555e-12
fn167,0.047970400204244416,46,7.341497882757403e-16,5.953342893915298e-16,-2.496109280137517e-12,-2.024136583931201e-12
fn167,0.047970400204244416,47,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,48,5.870891802025169e-16,3.9862396205204285e-16,-1.9961032126885574e-12,-1.3553214709769457e-12
fn167,0.047970400204244416,49,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,50,3.7397422534408483e-16,4.993575552626262e-16,-1.2715123661698884e-12,-1.6978156878929292e-12
fn167,0.047970400204244416,51,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,52,5.806631741767536e-16,3.851034195785675e-16,-1.9742547922009623e-12,-1.3093516265671294e-12
fn167,0.047970400204244416,53,1.0184147460385739e-15,9.7496753875119e-16,-3.4626101365311514e-12,-3.314889631754046e-12
fn167,0.047970400204244416,54,7.503187235307344e-16,8.15336051945654e-16,-2.551083660004497e-12,-2.7721425766152234e-12
fn167,0.047970400204244416,55,7.720351576958644e-16,8.474230508644799e-16,-2.624919536165939e-12,-2.881238372939232e-12
fn167,0.047970400204244416,56,2.86906394436414e-16,1.848891904204959e-16,-9.754817410838075e-13,-6.286232474296861e-13
fn167,0.047970400204244416,57,1.0613708449767804e-15,1.4648499319776358e-15,-3.6086608729210534e-12,-4.980489768723962e-12
fn167,0.047970400204244416,58,1.1094658356681676e-15,1.5414932900999167e-15,-3.7721838412717695e-12,-5.2410771863397165e-12
fn167,0.047970400204244416,59,1.4429436064428614e-15,1.8000575227581705e-15,-4.906008261905729e-12,-6.1201955773777795e-12
fn167,0.047970400204244416,60,0.0,0.0,-0.0,0.0
fn167,0.047970400204244416,61,1.2632806422730536e-15,1.797361521833893e-15,-4.295154183728382e-12,-6.111029174235237e-12
