frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,fn_b,speed_mps,lambda_over_l
22,0.9145653903871106,1.7158567170953225,0.08529210824225683,73.66666666666666,0.01,-0.13580223785206702,-1.0033346602080513,0.11625695246698303,0.003928211783680213,1.0124834261262923,0.11632329880435731,1.3638225294415514,1.0540830900121028,-7.708191442965358,91.93523360095247,20.67959347519175,7.708191442965358,91.93523360095247,2.980917530814306,3.103393775020725,0.0030396899357214816,0.0031645809476434105,1.5167134944524747,1.4228972999129072e-16,0.9872425325223526,0.9923371087638807,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,3.0,9.394671362000908,11.333333333333332
23,0.9014054900462555,1.6798027788485186,0.08285519086390664,75.83333333333333,0.01,-0.13210462922587235,-1.003626687502942,0.11234576013447378,0.004502760939683112,1.0122836366014385,0.11243595811070699,1.357017670689916,1.0473430940196498,-7.498578527737777,92.2951572807159,20.03690835020248,7.498578527737777,92.2951572807159,2.856398572336563,2.955327153709752,0.002912715934938601,0.0030135950132917483,1.5122989253779648,1.912345280301835e-16,0.9879585103852689,0.9927676150927177,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,3.0,9.394671362000908,11.666666666666666
24,0.888797799339609,1.6455729412306979,0.08055365778435367,78.0,0.01,-0.12858736952111063,-1.003891219352118,0.10867459838660899,0.004991351760268153,1.0120930253156775,0.10878916272720132,1.3505179742232882,1.0413535238917475,-7.299210407085155,92.62970881867102,19.424703349476516,7.299210407085155,92.62970881867102,2.740657132780518,2.8198919384014816,0.002794692512509897,0.0028754895284337483,1.5082714940911077,1.3807863666274627e-16,0.9886159294653692,0.9931628638610952,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,3.0,9.394671362000908,12.0
0,1.5394429461116106,4.566543513675966,0.241660973353061,26.0,0.01,-0.37515653036628266,-1.1025430415590816,0.3974183506593853,-0.198575259353235,1.1646216470454334,0.4442673508913644,1.8383909686662572,2.3949945603583322,-18.791629249515978,63.45039623120425,34.645903248792024,18.791629249515978,63.45039623120425,24.286227491468132,49.943587156612466,0.024765059925120333,0.050928285557873966,3.0087087559623957,3.8149398992133517e-16,0.9003163161571062,0.9396585011617274,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,4.0
1,1.4790489410946988,4.2732956188464115,0.22307166771051787,28.166666666666664,0.01,-0.3405313393974326,-1.064279752453187,0.36180558770346877,-0.16404407444647542,1.1174314227699285,0.39725777733664724,1.7808526802792917,2.170596818803339,-17.74280703287951,65.61027377450574,34.85691813600707,17.74280703287951,65.61027377450574,20.405477168362363,39.63738885919172,0.02080779590213005,0.0404188880598285,2.6684797123364294,1.0067731066490038e-16,0.9146734907722543,0.9484170576784681,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,4.333333333333333
2,1.425247221963202,4.019904851304078,0.20713797715976656,30.333333333333336,0.01,-0.31496301953676376,-1.0398856724074288,0.3335316634480014,-0.13793752155506608,1.086537581197248,0.36092953657901866,1.7424595022506757,2.0009598725500783,-16.850634492791244,67.53165199429543,34.8207647748535,16.850634492791244,67.53165199429543,17.558050740640006,32.33478121714491,0.017904229008519738,0.032972300650216856,2.431258460980521,2.186745837724129e-16,0.9261605167099024,0.9554077874450132,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,4.666666666666667
3,1.3769196299952429,3.7986000840467273,0.1933287786824488,32.5,0.01,-0.29482647090968384,-1.0238857762197386,0.3100917990850678,-0.11742985087591461,1.0654880246601344,0.33158210708141894,1.7151202699421044,1.8672755848480536,-16.063680802468127,69.25863235322913,34.59828265853042,16.063680802468127,69.25863235322913,15.374313052201689,26.943596485135696,0.015677436282728243,0.027474822171827992,2.2584917966187152,1.7945171676072657e-16,0.935489283788639,0.9610741546013652,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,5.0
4,1.3331966990094135,3.6035221246826805,0.18124573001479577,34.666666666666664,0.01,-0.27820341165601187,-1.01320759998377,0.2900778612238136,-0.10090364615260389,1.0507077514332497,0.30712653968530945,1.6945311741150402,1.7588509000226136,-15.353711877243,70.8197587912097,34.232144877922366,15.353711877243,70.8197587912097,13.643830703665593,22.839332707086182,0.013912835375653862,0.023289637855012858,2.1285147866213268,1.9241290851536355e-16,0.9431653207443821,0.9657293983655569,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,5.333333333333333
5,1.293390778762496,3.4301676499843943,0.17058421648451366,36.83333333333333,0.01,-0.26400066723284615,-1.0060158592444943,0.2726350562494867,-0.0873442706555405,1.0400789688051701,0.2862846407205757,1.6782598450224484,1.6690828756018545,-14.704121427761237,72.2360663153938,33.75502734543002,14.704121427761237,72.2360663153938,12.237621262197962,19.63851274706617,0.012478900809346681,0.020025709846957087,2.0282303942255604,4.419973642452838e-17,0.9495551838108746,0.9695996829861291,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,5.666666666666666
6,1.2569499020334356,3.275016947076339,0.16110731556870733,39.0,0.01,-0.25155780007678213,-1.0011632045173393,0.25720932375744826,-0.07606964339028824,1.0322834343623355,0.2682223459618707,1.6648675760939118,1.5936183403163469,-14.104467213920714,73.52442011929591,33.19313196236698,14.104467213920714,73.52442011929591,11.071999597898385,17.09272960878764,0.011290297500062085,0.017429733506128635,1.9492683204614738,2.004665176522004e-16,0.954929658551372,0.9728515069731682,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,6.0
7,1.2234251963882203,3.135278186428866,0.15262798317035434,41.166666666666664,0.01,-0.24045555491057186,-0.9979074919160756,0.2434204398271972,-0.06659677990019475,1.0264688189660627,0.2523660865067672,1.6534719339447148,1.529432525797625,-13.547717494180404,74.69901825404384,32.56790899622166,13.547717494180404,74.69901825404384,10.090156984307,15.03427478464246,0.010289096668390327,0.015330693748265168,1.886040912253689,2.0073313728930495e-16,0.9594921498783174,0.9756095836134925,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,6.333333333333333
8,1.1924473785453502,3.008707719083964,0.14499658401183663,43.33333333333333,0.01,-0.23041568770257373,-0.9957559841569863,0.23099426447793028,-0.058570108804139744,1.0220672038197383,0.23830402402609313,1.6435147465725086,1.4743330300501483,-13.0288024138641,75.77212907802277,31.897031814778472,13.0288024138641,75.77212907802277,9.252081576555923,13.346137527998252,0.009434497587408467,0.013609272817932987,1.8346856640116227,1.0307329556477423e-16,0.9633977620041159,0.9779687867767397,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,6.666666666666666
9,1.1637094837096942,2.893481236603612,0.13809198477317772,45.5,0.01,-0.22124575345052727,-0.9943747945430892,0.21972468289108915,-0.05172010453033955,1.018690784999306,0.22572971776932457,1.6346330175505535,1.4266760412897634,-12.543828496828752,76.7544942757819,31.19504151507533,12.543828496828752,76.7544942757819,8.528717286003113,11.944465184185193,0.008696871292442489,0.012179964803664038,1.792455535670368,1.7921307866525427e-16,0.9667663853085522,0.980002304614558,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,7.0
10,1.1369539650869684,2.7880997292129805,0.13181507637439693,47.666666666666664,0.01,-0.21280737975153488,-0.993533984346688,0.20945124864625958,-0.045837890855819075,1.0160692687649395,0.21440834358202396,1.6265843747117041,1.385195245894208,-12.089642496758188,77.65557932367034,30.473833273885816,12.089642496758188,77.65557932367034,7.898414562389282,10.767815382530088,0.00805414138608932,0.010980115923919063,1.7573501945091208,1.7825627718221438e-16,0.9696918403895681,0.9817673135833637,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,7.333333333333333
11,1.1119629140670966,2.691319731926761,0.12608398609724925,49.83333333333333,0.01,-0.20499739919530688,-0.993073133408834,0.20004549750670064,-0.04075880257604798,1.0140109377986413,0.20415553154430235,1.6192027065739825,1.3488937899699218,-11.663583927179928,78.48375051288406,29.743056134329976,11.663583927179928,78.48375051288406,7.344685950734644,9.770310061677687,0.007489495343195327,0.00996294357571412,1.7278838512759023,9.751297865038251e-17,0.9722483759941571,0.9833089967047706,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,7.666666666666666
12,1.0885505464453167,2.6021008302274944,0.1208304866765305,52.0,0.01,-0.19773629235602433,-0.9928791507276199,0.19140223381629431,-0.03635126240841191,1.0123777206479343,0.19482358529847618,1.6123711048191758,1.3169731909149158,-11.26334129711006,79.24641354828577,29.010456218042293,11.26334129711006,79.24641354828577,6.8547373950259285,8.91713161588876,0.0069898868574140285,0.009092943681979842,1.7029340507460735,1.044284963886727e-16,0.9744953584044327,0.9846634349813838,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,8.0
13,1.0665573592075308,2.5195656316384216,0.1159972672094693,54.16666666666666,0.01,-0.19096091802085305,-0.9928716485105914,0.18343376934710254,-0.032508973910565425,1.011068831795099,0.18629219286272797,1.6060050149829757,1.2887848191293758,-10.88686610739839,79.95012942267016,28.282176104476008,10.88686610739839,79.95012942267016,6.418478251583867,8.181477929516216,0.006545026335786294,0.008342785690848776,1.681640297493397,4.481228534244535e-17,0.9764807038876557,0.9858597184977984,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,8.333333333333332
14,1.045845535954844,2.442968874830701,0.11153583385525893,56.33333333333333,0.01,-0.18461982482118802,-0.9929931192496406,0.17606597390828282,-0.029145276398877606,1.010009809157385,0.17846196879066167,1.6000415527645886,1.263795697324228,-10.532319380023722,80.60071475073744,27.56301632011258,10.532319380023722,80.60071475073744,6.027836434627506,7.542455212996241,0.006146682541568738,0.007691163866352162,1.663334382810963,1.9297133738750648e-16,0.9782434240342873,0.9869215085126222,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,8.666666666666666
15,1.0262952974077406,2.3716733274363433,0.1074048770458049,58.5,0.01,-0.17867015364936473,-0.9932022331809366,0.16923547405827305,-0.02618896400631838,1.009145034076216,0.17124983946110037,1.594432619554767,1.2415637024247668,-10.198036720587368,81.2033300224549,26.856662486865844,10.198036720587368,81.2033300224549,5.676273674078655,6.983590188517013,0.005788188294757798,0.007121280140024386,1.647491460386665,4.702872781125191e-17,0.9798155360510165,0.9878682075995974,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,9.0
16,1.0078019755174688,2.3051307901879072,0.10356898857988331,60.66666666666666,0.01,-0.17307554134592015,-0.9934692023981283,0.16288760278279504,-0.02358112859608589,1.0084325456498102,0.16458566391454257,1.5891403997596905,1.221719141041531,-9.882504089343257,81.76255763978793,26.165881038622103,9.882504089343257,81.76255763978793,5.358435370210057,6.491760986949481,0.005464083423197583,0.006619753929169981,1.6336950443595142,1.917414096628975e-16,0.9812235124518248,0.9887158461737748,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,9.333333333333332
17,0.9902736475163291,2.242866985818821,0.09999764414609422,62.83333333333333,0.01,-0.16780466729305218,-0.9937725364692348,0.15697485591482624,-0.021272738021683214,1.0078403944106569,0.15840970542368807,1.5841343741284064,1.2039507713447157,-9.584339886742043,82.28247093779214,25.492686373235955,9.584339886742043,82.28247093779214,5.069893046298042,6.056416946152517,0.005169852137374172,0.006175826552545994,1.6216115551077404,1.969448725512751e-16,0.9824893925869753,0.9894777612253547,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,9.666666666666666
18,0.9736292075185081,2.1844694345442504,0.0966643893412244,65.0,0.01,-0.16283022088025087,-0.9940967484365024,0.1514557009940721,-0.019222754292906447,1.0073440455395257,0.1526707033003098,1.579389311211429,1.187995008110102,-9.302280877823677,82.7666951224212,24.838482385262864,9.302280877823677,82.7666951224212,4.806951810650049,5.669001351191294,0.004901726696323464,0.0057807725892035445,1.6109715394019912,1.759075579873045e-16,0.983631643083466,0.9901651210473111,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,10.0
19,0.9577967831467401,2.1295776480103616,0.09354618323344298,67.16666666666666,0.01,-0.15812814984642476,-0.9944307180800332,0.14629363840472598,-0.01739665541558242,1.0069245080119085,0.14732437767505155,1.5748838978005757,1.1736274595206795,-9.035170556214553,83.21846094414593,24.20418134718716,9.035170556214553,83.21846094414593,4.566504301830097,5.322519017069876,0.004656538473209605,0.0054274589355894996,1.601555635926471,4.8309684988799005e-17,0.9846658298798282,0.9907873345909731,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,10.333333333333332
20,0.9427124265250768,2.0778751393617103,0.09062286500739788,69.33333333333333,0.01,-0.15367709975733934,-0.9947665147805532,0.14145644799312518,-0.015765263615015974,1.006566972396013,0.1423322529003271,1.5705997916608352,1.1606562068536597,-8.781949152902115,83.64065186632763,23.590303031411793,8.781949152902115,83.64065186632763,4.345918425572839,5.011208725748154,0.004431603478836137,0.005110010784261857,1.5931839657453308,1.0349446483781004e-16,0.985605147496174,0.991352373524401,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,10.666666666666666
21,0.928319025165731,2.0290828679164057,0.08787671758293128,71.5,0.01,-0.14945798616248415,-0.9950985449438592,0.13691557540801744,-0.014303809034155604,1.0062598092824393,0.13766071967774285,1.5665209564504872,1.1489164099905576,-8.54164483371136,84.03584543941395,22.99705680209965,8.54164483371136,84.03584543941395,4.142950029457155,4.730292545429655,0.004224633314594846,0.004823556000703252,1.5857080280772153,1.7179240931433333e-16,0.986460839127102,0.9918670276181494,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,11.0
22,0.9145653903871106,1.98295382599806,0.08529210824225683,73.66666666666666,0.01,-0.14545366074485602,-0.9954229306606938,0.1326456259906412,-0.012991176335407887,1.005993826178473,0.1332802789501385,1.5626331872531505,1.1382659369358261,-8.313365818451246,84.40634954281421,22.42440918196641,8.313365818451246,84.40634954281421,3.9556742351766827,4.475782179121929,0.0040336651508687295,0.004564027653808313,1.5790044508841177,1.9515910328434028e-16,0.9872425325223526,0.9923371087638807,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,11.333333333333332
23,0.9014054900462555,1.939268541782606,0.08285519086390664,75.83333333333333,0.01,-0.14164864544752245,-0.995737054429791,0.1286239430221929,-0.01180929466795252,1.0057617115011062,0.1291649261956622,1.5589237662589104,1.1285817946650647,-8.096293259535088,84.7542341030279,21.872139141944444,8.096293259535088,84.7542341030279,3.7824309055651453,4.244328065768313,0.0038570061188735664,0.004328010141861199,1.5729701297204821,4.8190029819664087e-17,0.9879585103852689,0.9927676150927177,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,11.666666666666666
24,0.888797799339609,1.8978313218610607,0.08055365778435367,78.0,0.01,-0.13802891679307125,-0.9960392240027774,0.12483025321569773,-0.010742640901703316,1.0055576152678292,0.1252916455771819,1.5553812082946519,1.1197571941610982,-7.889674775589299,85.08135884064944,21.33988309397438,7.889674775589299,85.08135884064944,3.621780943312949,4.033100844122255,0.003693188747750709,0.004112618319326432,1.5675184160004825,2.4400338028965205e-17,0.9886159294653692,0.9931628638610952,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,4.0,12.526228482667877,12.0
