frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,fn_b,speed_mps,lambda_over_l
154,3.3059602081544366,8.43259522932297,1.114485874167073,5.637743333333332,0.01,-0.8256785064695359,-1.277162459443761,1.066514119720012,-1.47133767920333,1.5208185111505579,1.8172195612543889,1.6305451718825186,3.0813104784055994,-32.882446009657514,35.936861128258585,8.53556007948174,32.882446009657514,35.936861128258585,108.1433699314279,219.1078662553269,0.11027554764514683,0.22342784361155638,8.39189816956333,1.2146777359483977e-16,0.8233670364430881,0.8922982185420023,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,2.9672333333333327
155,3.2989171743715775,8.40373184681051,1.1097423200954202,5.661841666666666,0.01,-0.8099098269621691,-1.2733023490632356,1.0670840037858396,-1.4474075078657935,1.509056924022366,1.7982371270113084,1.6204096162221593,3.051539248961757,-32.4592287522386,36.39905509878088,8.93207044347497,32.4592287522386,36.39905509878088,106.57368793888764,215.50796823837894,0.10867491746813401,0.21975696923860746,8.250533281743305,3.9814111901681997e-16,0.824783818081229,0.8931768190407212,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,2.979916666666666
156,3.2919189631826993,8.375098246296151,1.105038974589881,5.685939999999999,0.01,-0.794726338830535,-1.269373428874669,1.0673095106989323,-1.4242181032444194,1.497631081262679,1.7797603201660404,1.6105860165036914,3.022566540524285,-32.0497626360515,36.84790168607341,9.315150060884974,32.0497626360515,36.84790168607341,105.04724461348354,212.00968029809124,0.10711837846102751,0.21618970830823092,8.113674964094441,4.912057396326676e-16,0.8261839923634745,0.8940448691994564,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,2.9925999999999995
157,3.2849651011700094,8.346691612584456,1.1003753285683582,5.710038333333332,0.01,-0.7801008332786641,-1.2653904889177834,1.0672219498255633,-1.4017401311614497,1.48652964972975,1.7617712920518358,1.6010639700037494,2.994364542422267,-31.653425254513706,37.28401557628786,9.685413092316367,31.653425254513706,37.28401557628786,103.5624489070185,208.6091757335419,0.10560430820618509,0.21272215867145447,7.981142482856722,1.3369454804469054e-16,0.8275678113324948,0.8949025345597764,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.005283333333333
158,3.278055121886629,8.318509176817205,1.0957508815066472,5.734136666666665,0.01,-0.7660074678134416,-1.261366680619341,1.0668498752009539,-1.3799453421829944,1.4757416249881332,1.7442527923523106,1.5918333462383158,2.966906340577303,-31.269628972921907,37.707976777750105,10.043439065349844,31.269628972921907,37.707976777750105,102.11777117958323,205.30278313506537,0.10413114690499124,0.20935057653231776,7.852763137644619,5.865503159160782e-16,0.8289355224130586,0.8957499774879644,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.0179666666666662
159,3.2711885657251702,8.290548215518221,1.0911651412593593,5.758234999999999,0.01,-0.7524217088561584,-1.2573136883994733,1.0662193367954964,-1.35880657092402,1.4652563390051276,1.7271881690606041,1.5828842983997675,2.940165922994177,-30.897818718874703,38.1203328295054,10.389775081815117,30.897818718874703,38.1203328295054,100.7117419282349,202.0869821753038,0.10269739608147015,0.20607137215593893,7.728371962098735,3.384181329804159e-16,0.8302873685092065,0.8965873572462694,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.0306499999999996
160,3.264364979789337,8.262806049661839,1.0866176238853267,5.782333333333332,0.01,-0.7393202735625374,-1.253241883160968,1.06535410824427,-1.3382977263965605,1.4550634641174365,1.7105613641232362,1.5742072708216592,2.914118177804465,-30.53746991970158,38.52160086287125,10.724937878107852,30.53746991970158,38.52160086287125,99.34295029670501,198.95839902209832,0.10130161706261061,0.20288110519096567,7.607811419300354,1.986786251967999e-16,0.831623588099177,0.8974148300623517,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.043333333333333
161,3.257583917768454,8.235280043764272,1.0821078534773516,5.806431666666666,0.01,-0.7266810716723121,-1.249160459581118,1.0642758932116934,-1.31839377532199,1.4451530139427209,1.6943569056368608,1.565793003157724,2.888738885307002,-30.188086578010086,38.91226952488455,11.049415747437223,30.188086578010086,38.91226952488455,98.01004242259103,195.91380149033088,0.09994242929297063,0.19977647972582982,7.490931095914351,4.0984790130644495e-16,0.8329444153281413,0.8982325491969662,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.0560166666666664
162,3.250844939814853,8.207967604997279,1.0776353619961798,5.8305299999999995,0.01,-0.714483148023294,-1.245077558929475,1.0630045123857494,-1.2990707199970972,1.435515341805533,1.6785598973245612,1.55763253185683,2.864004705217093,-29.849199476706133,39.2928007722887,11.363670332647274,29.849199476706133,39.2928007722887,96.7117196684971,192.95009402813793,0.09861850853094287,0.196754339176108,7.377587398197063,1.1362108574466035e-16,0.8342500800987981,0.8990406650099351,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.0686999999999998
163,3.2441476124240407,8.180866182323484,1.0731996891085749,5.854628333333332,0.01,-0.702706626213419,-1.24100037895588,1.0615580729264287,-1.2803055720258811,1.4261411371574986,1.6631560058983617,1.5497171894261528,2.8398931601395,-29.52036450515422,39.66363154439347,11.668138297944665,29.52036450515422,39.66363154439347,95.44673677519948,190.06431261479656,0.09732858496550757,0.19381166108181344,7.267643252320567,5.128897154558271e-16,0.8355408081598804,0.8998393250244607,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.081383333333333
164,3.237491508317564,8.153973265652672,1.0688003820293714,5.878726666666666,0.01,-0.6913326537714728,-1.236935272230777,1.059953122032659,-1.2620763229962206,1.4170214203953777,1.6481314468131605,1.5420386018985055,2.8163826161132834,-29.201161098501984,40.02517532278304,11.963232887506848,29.201161098501984,40.02517532278304,94.21389996788409,187.25361963247434,0.09607144128513212,0.19094555187803616,7.160967810901207,3.8871532749553306e-16,0.8368168211926259,0.9006286739898204,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.0940666666666665
165,3.230876206328515,8.127286385018566,1.0644369953674024,5.902824999999999,0.01,-0.6803433490982614,-1.2328878341731768,1.0582047861418828,-1.2443619129860737,1.4081475364160054,1.6334729688317309,1.5345886848548695,2.7934522609356813,-28.891190782585994,40.377823585454905,12.249345378552135,28.891190782585994,40.377823585454905,93.01206504064048,184.5152987615031,0.09484591072449867,0.18815324168957098,7.057436167159035,1.6378478285446597e-16,0.8380783368952581,0.9014088539424877,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.10675
166,3.2243012912895956,8.100803109775425,1.0601090909751805,5.926923333333333,0.01,-0.6697217503602553,-1.2288629818694963,1.0563268971370774,-1.227142197621046,1.399511147192045,1.619167837747976,1.5273596382977195,2.7710820808525414,-28.590075817238784,40.72194716256968,12.526846436051045,28.590075817238784,40.72194716256968,91.84013543948086,181.84674993838624,0.09365087510972744,0.18543207918951551,6.9569290777559205,2.334186358486628e-16,0.8393255690655286,0.902180004265729,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1194333333333333
167,3.2177663539236794,8.07452104781396,1.055816237802235,5.951021666666667,0.01,-0.6594517664541925,-1.2248650246678878,1.0543321068074316,-1.2103979142696104,1.3911042236059168,1.6052038195547693,1.520343940623728,2.749252836102171,-28.297457931228166,41.05789750058034,12.796087375846184,28.297457931228166,41.05789750058034,90.69706036007234,179.24548440713838,0.09248526291860355,0.18277952655304144,6.8593326950534035,3.281702991878265e-16,0.8405587276813652,0.9029422617477119,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1321166666666667
168,3.2112709907368004,8.048437844795982,1.051558011751996,5.9751199999999995,0.01,-0.6495181301105607,-1.22089772742633,1.052231990690767,-1.1941106478491115,1.3829190367397133,1.5915691632912716,1.5135343419043192,2.7279460357142042,-28.012997142468777,41.38600784110102,13.05740134254006,28.012997142468777,41.38600784110102,89.58183287296589,176.70911988741008,0.09134804736884247,0.18019315453025253,6.764538309281495,2.2836312498680414e-16,0.8417780189796745,0.9036957606381706,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1448
169,3.2048148039135134,8.022551183407302,1.0473339955421281,5.999218333333333,0.01,-0.6399063531640831,-1.216964367197638,1.0500371423178152,-1.1782627966217287,1.3749481487854383,1.5782525837614905,1.506923856648561,2.7071439118933944,-27.73637065754471,41.70659432047597,13.311104408110282,27.73637065754471,41.70659432047597,88.49348808628493,174.23537587698598,0.09023824454455387,0.177670637656066,6.672442100908904,1.8297874423657668e-16,0.8429836455333403,0.904440632703663,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1574833333333334
170,3.1983974012145535,7.996858782628355,1.0431437785682176,6.023316666666665,0.01,-0.6306026839882513,-1.213067784049586,1.0477572587800255,-1.162837538281463,1.3671844037115692,1.5652432442795357,1.5005057561939672,2.686829394257774,-27.467271844970412,42.01995699562164,13.557496596824734,27.467271844970412,42.01995699562164,87.43110135349916,171.82206910141943,0.08915491156867959,0.17520974961013133,6.582944903344326,3.5732573568454964e-16,0.8441758063264652,0.9051770072814641,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.170166666666666
171,3.192018395876746,7.971358397022046,1.0389869567707175,6.047414999999998,0.01,-0.6215940670669782,-1.2092104266424872,1.0454012184530619,-1.1478187965684792,1.3596209177979621,1.5525307395665497,1.4942735608462123,2.6669860841497264,-27.205409276987922,42.326380801343305,13.796862841656377,27.205409276987922,42.326380801343305,86.39378653197605,169.46710911961782,0.08809714482721016,0.17280835873577402,6.495951975970152,3.781348704507136e-16,0.8453546968278948,0.9059050113321269,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1828499999999993
172,3.1856774065151,7.946047816038387,1.0348631325050626,6.071513333333332,0.01,-0.6128681046582982,-1.2053943931190259,1.0429771516270334,-1.1331912085937341,1.3522510701309278,1.5401050788988937,1.4882210318680567,2.6475982291959346,-26.950505835055083,42.62613644397169,14.029473877043642,26.950505835055083,42.62613644397169,85.38069429642054,167.1684940909941,0.08706407824937216,0.1704644237236917,6.411372787410189,3.8270275763535126e-16,0.8465205090630689,0.9066247694907545,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.1955333333333327
173,3.1793740570270335,7.920924863335413,1.0307719144148653,6.095611666666665,0.01,-0.6044130204914807,-1.2016214678008812,1.0404925047209779,-1.1189400930125961,1.3450684931331858,1.5279566695857483,1.4823421634000555,2.6286506982562403,-26.70229787451379,42.91948123582992,14.255587072504653,26.70229787451379,42.91948123582992,84.39101051000507,164.92430670718934,0.08605488164664293,0.1681759894634655,6.329120808854102,1.7706419165087663e-16,0.8476734316842377,0.9073364041170098,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.208216666666666
174,3.173107976498678,7.895987396115965,1.0267129173081058,6.119709999999999,0.01,-0.5962176254292146,-1.1978931541330717,1.0379540986927194,-1.1050514191499685,1.3380670631890355,1.5160763008365954,1.4766311743807903,2.610128956871541,-26.460534444246747,43.20665987472293,14.475447211297364,26.460534444246747,43.20665987472293,83.42395465493335,162.73271028928815,0.08506875911237106,0.1659411830638273,6.249113317202252,2.06193827068276e-16,0.8488136500390857,0.9080400353439056,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.2208999999999994
175,3.166878799113201,7.871233304479894,1.0226857620362377,6.143808333333332,0.01,-0.5882712850197883,-1.194210704269239,1.0353681821952383,-1.0915117771497034,1.3312408914129947,1.5044551280642358,1.4710825005217263,2.5920190432958283,-26.22497655742916,43.48790517234161,14.68928721801737,26.22497655742916,43.48790517234161,82.47877832331889,160.59194504978146,0.08410494748290079,0.1637582100409227,6.1712712077498795,4.723721311374261e-16,0.8499413462377986,0.9087357811254012,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.233583333333333
176,3.160686164061105,7.846660510791292,1.0186900753761277,6.167906666666665,0.01,-0.5805638888598601,-1.1905751456486116,1.0327404799765956,-1.0783083491968344,1.3245843145999792,1.4930846576567223,1.4656907863811626,2.5743075451766,-25.99539650976115,43.763438735196644,14.89732883874683,25.99539650976115,43.763438735196644,81.55476376856404,158.5003245172151,0.08316271486038969,0.16162535067246725,6.09551881609741,4.1640681004496515e-16,0.8510566992186129,0.9094237572828417,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.246266666666666
177,3.1545297154524463,7.8222669690602995,1.0147254899147509,6.192004999999999,0.01,-0.5730858216860278,-1.186987304877597,1.0300762369716878,-1.0654288818415028,1.3180918863865794,1.4819567322414602,1.4604508775727734,2.5569815769305535,-25.771577241829817,44.033471601432524,15.099783277105132,25.771577241829817,44.033471601432524,80.65122251686898,156.45623212043495,0.08224135919694188,0.15954095651464564,6.021783748951452,1.2390816759224847e-16,0.8521598848118866,0.9101040775502734,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.2589499999999996
178,3.1484091022309277,7.798050664339145,1.0107916439365692,6.216103333333332,0.01,-0.5658279361124896,-1.1834478291953248,1.0273802584901712,-1.0528616594375484,1.3117583686458594,1.471063516456349,1.455357813136674,2.5400287578471104,-25.553311742492696,44.298204836629935,15.296851789308306,25.553311742492696,44.298204836629935,79.76749403806096,154.45811792855628,0.081340206939231,0.15750344707780567,5.949996723466948,6.688770074823267e-16,0.853251075802722,0.9107768536186559,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.271633333333333
179,3.1423239780898173,7.7740096121320015,1.0068881813135184,6.240201666666666,0.01,-0.558781526932363,-1.1799572057725802,1.0246569468653792,-1.0405954786960667,1.3055787231321971,1.4603974832360458,1.4504068180946466,2.523437190940564,-25.340402490401857,44.557830091476774,15.48872624111715,25.340402490401857,44.557830091476774,78.90294447459176,152.50449554219833,0.08045861173243847,0.15551130665639984,5.8800914147734,3.5316865573912354e-16,0.8543304419921811,0.9114421951790143,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.2843166666666663
180,3.1362740013896504,7.750141857818317,1.0030147513975363,6.2642999999999995,0.01,-0.5519383069013976,-1.1765157790668987,1.0219103348934049,-1.028619624344102,1.2995481033877019,1.4499514006158112,1.4455932962058056,2.5071954425618523,-25.13266093100026,44.81253012397667,15.67558962934217,25.13266093100026,44.81253012397667,78.05696542728603,150.5939391310966,0.07959595318206118,0.15356308130819046,5.812004311325532,6.493543638316464e-16,0.8553981502571241,0.9121002099645484,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.2969999999999997
181,3.1302588350776626,7.726445476089234,0.9991710089155591,6.288398333333332,0.01,-0.5452903839246473,-1.173123766432931,1.0191441163595114,-1.0169238458707324,1.2936618469176848,1.4397183190508935,1.440912822934563,2.4912925227730707,-24.929906986516244,45.0624792886685,15.857616570377928,24.929906986516244,45.0624792886685,77.22897279622507,148.72508061291128,0.07875163567194206,0.15165737597743498,5.745674577720501,3.985353115143345e-16,0.8564543646087057,0.9127510037917331,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.309683333333333
182,3.1242781466089222,7.702918570396779,0.9953566138669253,6.312496666666666,0.01,-0.5388302395690407,-1.1697812721660874,1.016361673920191,-1.005498335336722,1.2879154676392934,1.4296915592458297,1.4363611386390738,2.4757178664814674,-24.731968596665496,45.30784399514698,16.03497375805736,24.731968596665496,45.30784399514698,76.41840567501018,146.89660696787132,0.0779250872367324,0.14979285175658488,5.681043924628576,2.794495483540424e-16,0.8574992462495615,0.9133946806004326,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.3223666666666665
183,3.118331607869109,7.679559272415462,0.9915712314231203,6.336594999999999,0.01,-0.5325507088274769,-1.166488300138662,1.0135661045832327,-0.9943337062192347,1.282304648604626,1.419864700485123,1.4319341419852494,2.4604613153244386,-24.538681287937862,45.54878313800799,16.20782039294761,24.538681287937862,45.54878313800799,75.6247252965461,145.10725768378683,0.07711575848689012,0.14796822328092346,5.618056485491615,4.353869480296946e-16,0.8585329536297166,0.914031342493063,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.33505
184,3.1124188950989056,7.6563657415159785,0.9878145318297984,6.360693333333333,0.01,-0.5264449610630354,-1.1632447651709374,1.0107602430048312,-0.9834209732597133,1.2768252349974332,1.4102315694545586,1.4276278835889238,2.445513100293004,-24.349887769501947,45.78544850018426,16.376308585054005,24.349887769501947,45.78544850018426,74.84741402842681,143.35582232594274,0.07632312158425844,0.1461822562505471,5.556658699652767,3.0804274909074326e-16,0.8595556425012455,0.9146610897728129,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.3477333333333332
185,3.1065396888199612,7.6333361642506805,0.984086190311026,6.384791666666667,0.01,-0.5205064820650009,-1.1600505032648152,1.00794668280171,-0.9727515332806017,1.2714732274006537,1.400786229540658,1.4234385598866413,2.430863825078,-24.16543755390589,46.01798513149379,16.54058373175286,24.16543755390589,46.01798513149379,74.08597441596912,141.64113822640837,0.07554666926623171,0.14443376507411643,5.496799201591418,4.802664427154504e-16,0.8605674659717168,0.915284020980968,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.3604166666666666
186,3.1006936737623865,7.61046875385053,0.9803858869756833,6.4088899999999995,0.01,-0.5147290571515819,-1.1569052808142473,1.0051277960573584,-0.9623171469349866,1.2662447753306028,1.3915229705945265,1.4193625072338896,2.416504450120781,-23.9851866008851,46.246531704089534,16.700784872642004,23.9851866008851,46.246531704089534,73.33992827093293,139.9620882873743,0.07478591391650863,0.14272161062888378,5.438428715949043,2.928347364653332e-16,0.8615685745564476,0.9159002329333427,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.3731
187,3.0948805387937406,7.587761749733202,0.97671330672597,6.432988333333333,0.01,-0.509106755257431,-1.1538088028948899,1.0023057511844058,-0.952109921352295,1.2611361710324893,1.3824362991453925,1.415396196228187,2.402426277348377,-23.808996982711847,46.47122084637547,16.857045022873024,23.808996982711847,46.47122084637547,72.6088158039756,138.31759889323263,0.07404038668044195,0.14104469813160728,5.38149995804356,4.3959576388011423e-16,0.8625591162296008,0.9165098207558561,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.3857833333333334
188,3.089099976849485,7.5652134170221075,0.9730681391679614,6.457086666666664,0.01,-0.5036339139472659,-1.1507607207247827,0.999482529289826,-0.9421222936427779,1.256143843531012,1.3735209290485224,1.4115362262533588,2.3886209355716987,-23.63673656963624,46.69217945683965,17.009491486415754,23.63673656963624,46.69217945683965,71.89219479891301,136.70663792625027,0.07330963662301909,0.13940197511510075,5.32596753958274,4.477257124771809e-16,0.8635392364741492,0.917112877919271,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.398466666666666
189,3.0833516848648523,7.542822046075973,0.9694500785241569,6.481184999999998,0.01,-0.4983051253000306,-1.1477606383784333,0.9966599391758191,-0.9323470152235108,1.2512643529291274,1.3647717725517834,1.4077793202404447,2.3750803665244518,-23.468278734072385,46.9095289991497,17.15824615059998,23.468278734072385,46.9095289991497,71.18963982689529,135.12821288083404,0.07259322992754437,0.1377924295053194,5.271787879299469,3.515018469732166e-16,0.8645090783307373,0.9177094962731153,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.4111499999999992
190,3.077635363708111,7.520585952028799,0.9658588235479758,6.505283333333332,0.01,-0.4931152226111187,-1.14480811882827,0.9938396310967909,-0.9227771369290427,1.246494384947616,1.356183931764997,1.4041223196400536,2.361796811519939,-23.303502072282186,47.123385779758564,17.303425763181565,23.303502072282186,47.123385779758564,70.50074149865553,133.5813690715611,0.07189074913314489,0.13621508779405925,5.218919118244932,4.637531842454902e-16,0.8654687824454637,0.9182997660788089,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.4238333333333326
191,3.071950718115182,7.498503474339843,0.9622940774401437,6.529381666666665,0.01,-0.4880592678631273,-1.1419026893798243,0.9910231093815653,-0.9134059948703902,1.2418307456976443,1.3477526905161323,1.4005621796004089,2.3487627987025452,-23.142290142398622,47.333861209178906,17.445142193090987,23.142290142398622,47.333861209178906,69.82510575303542,132.0651879303134,0.07120179240926863,0.13466901330251763,5.167321039487989,3.78387068590877e-16,0.8664184871166124,0.91888377604202,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.436516666666666
192,3.0662974566255823,7.476572976353436,0.958755547766925,6.553479999999999,0.01,-0.48313253991849964,-1.1390438465603265,0.988211744019861,-0.9042271970069535,1.2372703566783798,1.3394735065785464,1.3970959643449954,2.3359711308707345,-22.984531217713993,47.54106204799936,17.58350267593744,22.984531217713993,47.54106204799936,69.16235318005653,130.5787853880464,0.07052597286540921,0.1331533045311563,5.116954991981665,2.1098300936743493e-16,0.8673583283403582,0.9194616133442656,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.4491999999999994
193,3.060675291519655,7.454792844868358,0.9552429463801527,6.5775783333333315,0.01,-0.4783305233901416,-1.1362310605143262,0.9854067813029042,-0.8952346103968831,1.2328102499915377,1.3313420042536812,1.3937208427434484,2.323414873848513,-22.83011805423527,47.745090638641784,17.71861004526673,22.83011805423527,47.745090638641784,68.5121183768627,129.12131033690343,0.06986291789434995,0.131667093591495,5.067783818369725,2.6958859600810075e-16,0.868288439855469,0.9200333636737769,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.4618833333333328
194,3.0550839387570674,7.433161489716511,0.9517559893390095,6.601676666666665,0.01,-0.47364889814871775,-1.1334637789545703,0.9826093535997823,-0.8864223490925334,1.2284475637647174,1.323353967293901,1.390434084069137,2.311087345382596,-22.67894767158012,47.94604512378476,17.850562950498215,22.67894767158012,47.94604512378476,67.87404933492353,127.69194316857259,0.0692122685472853,0.1302095447156497,5.019771786517939,3.1517857783625175e-16,0.869208953187031,0.9205991112556553,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.474566666666666
195,3.0495231179165367,7.411677343350709,0.9482943968335157,6.625774999999999,0.01,-0.4690835294278355,-1.130741430711529,0.9798204883437,-0.8777847626488129,1.2241795377754159,1.3155053321505463,1.3872330539368345,2.298982104542943,-22.53092114635254,48.14401965231477,17.979456062401795,22.53092114635254,48.14401965231477,67.24780685695485,126.28989438497062,0.06857367893924517,0.1287798528396248,4.972884524566203,4.365635859812145e-16,0.870119997689218,0.9211589388813257,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.4872499999999995
196,3.043992552136759,7.390338860441293,0.9448578931096814,6.649873333333332,0.01,-0.4646304584906868,-1.128063428920643,0.9770411162955409,-0.8693164252134792,1.2200035092676842,1.3077921815326696,1.3841152104138246,2.287092941604867,-22.38594341719812,48.339104573604914,18.10538026691421,22.38594341719812,48.339104573604914,66.6330640020752,124.9144032775187,0.06794681568331204,0.1273772422565491,4.927088959308346,2.9521696242308187e-16,0.8710217005871311,0.9217129279373152,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.499933333333333
197,3.038491968058509,7.369144517481393,0.9414462063962793,6.673971666666666,0.01,-0.46028589382395274,-1.125429173882456,0.9742720791460439,-0.8610121251696558,1.2159169089535118,1.300210738262349,1.3810781002978052,2.2754138683914245,-22.24392310079483,48.53138662086488,18.228422848038406,22.24392310079483,48.53138662086488,66.0295055577824,123.56473667145212,0.06733135735218694,0.12600096533622812,4.882353257717067,1.5538433126585103e-16,0.8719141870177256,0.9222611584333716,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.5126166666666663
198,3.033021095767897,7.348092812400614,0.9380590688331993,6.698069999999999,0.01,-0.4560462028269151,-1.1228380556273656,0.9715141365124103,-0.8528668553021813,1.2119172571912205,1.2927573594130053,1.3781193555550781,2.2639391090555687,-22.104772318087782,48.7209490842539,18.34866766051701,22.104772318087782,48.7209490842539,65.43682753740093,122.24018773178632,0.06672699396572829,0.12465030130756814,4.838646771441492,2.6704845347044076e-16,0.8727975800698524,0.922803709029936,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.5252999999999997
199,3.02757966874073,7.3271822641869075,0.9346962164013428,6.722168333333332,0.01,-0.45190790396568015,-1.120289456213529,0.9687679723801221,-0.844875803460574,1.208002160333275,1.285428530717536,1.3752366899125166,2.252663091282019,-21.96840653012339,48.90787197440085,18.466195292924056,21.96840653012339,48.90787197440085,64.85473670170772,120.94007482771721,0.06613342650314606,0.12332455510058708,4.795939984114101,1.188576929342632e-16,0.8736720008234314,0.9233406570649858,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.537983333333333
200,3.022167423787981,7.306411412516478,0.931357388854021,6.746266666666666,0.01,-0.44786765936434997,-1.1177827517837327,0.9660342010362901,-0.837034343692762,1.2041693072362023,1.27822086123369,1.3724278955970528,2.241580437889739,-21.834744382884736,49.092232176930224,18.5810832217731,21.834744382884736,49.092232176930224,64.28295010351243,119.66374045241363,0.06555036643860282,0.12202305624490896,4.754204461313363,2.781270074908661e-16,0.8745375683877782,0.9238720785802729,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.5506666666666664
201,3.016784101002321,7.285778817391481,0.9280423296498176,6.770364999999999,0.01,-0.44392226780669897,-1.1153173144044635,0.9633133725367061,-0.8293380278248743,1.2004164659254835,1.2711310782545184,1.3696908402164802,2.2306859588164336,-21.70370756056849,49.27410359855219,18.69340595719993,21.70370756056849,49.27410359855219,63.721194654021964,118.41055019530125,0.0649775352990287,0.12074515782178549,4.713412803036474,2.0283921349329885e-16,0.8753943999391052,0.9243980483469613,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=2.26,2.26,4.6,3.56335
