Time [s];TipDxc1 [m];TipDyc1 [m];TipDxc2 [m];TipDyc2 [m];TipDxc3 [m];TipDyc3 [m];BldPitch1 [deg];BldPitch2 [deg];BldPitch3 [deg];PtfmSurge [m];PtfmSway [m];PtfmHeave [m];PtfmRoll [deg];PtfmPitch [deg];PtfmYaw [deg];Azimuth [deg];RotSpeed [rpm];RotAccel [deg/s^2];LSSGagP [deg];LSSGagV [rpm];LSSGagA [deg/s^2];GenSpeed [rpm];GenAccel [deg/s^2];YawPos [deg];YawRate [deg/s];YawAccel [deg/s^2];YawBrTDxp [m];YawBrTDyp [m];YawBrTDzp [m];YawBrTDxt [m];YawBrTDyt [m];YawBrTDzt [m];YawBrTAxp [m/s^2];YawBrTAyp [m/s^2];YawBrTAzp [m/s^2];RootFxc1 [kN];RootFyc1 [kN];RootFzc1 [kN];RootFxb1 [kN];RootFyb1 [kN];RootMxc1 [kN-m];RootMyc1 [kN-m];RootMzc1 [kN-m];RootMxb1 [kN-m];RootMyb1 [kN-m];RootFxc2 [kN];RootFyc2 [kN];RootFzc2 [kN];RootFxb2 [kN];RootFyb2 [kN];RootMxc2 [kN-m];RootMyc2 [kN-m];RootMzc2 [kN-m];RootMxb2 [kN-m];RootMyb2 [kN-m];RootFxc3 [kN];RootFyc3 [kN];RootFzc3 [kN];RootFxb3 [kN];RootFyb3 [kN];RootMxc3 [kN-m];RootMyc3 [kN-m];RootMzc3 [kN-m];RootMxb3 [kN-m];RootMyb3 [kN-m];RotThrust [kN];LSShftFya [kN];LSShftFza [kN];LSShftFys [kN];LSShftFzs [kN];LSShftTq [kN-m];LSSTipMya [kN-m];LSSTipMza [kN-m];LSSTipMys [kN-m];LSSTipMzs [kN-m];LSSGagMya [kN-m];LSSGagMza [kN-m];LSSGagMys [kN-m];LSSGagMzs [kN-m];HSShftTq [kN-m];HSShftPwr [kW];HSSBrTq [kN-m];YawBrFxn [kN];YawBrFyn [kN];YawBrFzn [kN];YawBrFxp [kN];YawBrFyp [kN];YawBrMxn [kN-m];YawBrMyn [kN-m];YawBrMzn [kN-m];YawBrMxp [kN-m];YawBrMyp [kN-m];TwrBsFxt [kN];TwrBsFyt [kN];TwrBsFzt [kN];TwrBsMxt [kN-m];TwrBsMyt [kN-m];TwrBsMzt [kN-m];NcIMUTAxs [m/s^2];NcIMUTAys [m/s^2];Wave1Elev [m];WRPSurge [m];WRPSway [m];WRPHeave [m];WRPRoll [rad];WRPPitch [rad];WRPYaw [rad];HydroFxi [N];HydroFyi [N];HydroFzi [N];HydroMxi [N-m];HydroMyi [N-m];HydroMzi [N-m];HdrStcFxi [N];HdrStcFyi [N];HdrStcFzi [N];HdrStcMxi [N-m];HdrStcMyi [N-m];HdrStcMzi [N-m];RdtnFxi [N];RdtnFyi [N];RdtnFzi [N];RdtnMxi [N-m];RdtnMyi [N-m];RdtnMzi [N-m];FAIRTEN1 [N];FAIRTEN2 [N];FAIRTEN3 [N];ANCHTEN1 [N];ANCHTEN2 [N];ANCHTEN3 [N];PtfmTilt [deg];PtfmShift [m];TwrBsShear [kN];TwrBsBend [kN-m];YawBrShear [kN];YawBrBend [kN-m];RootShear1 [kN];RootShear2 [kN];RootShear3 [kN];RootBend1 [kN-m];RootBend2 [kN-m];RootBend3 [kN-m];FAIRTEN1_t [t];FAIRTEN2_t [t];FAIRTEN3_t [t]
    84.925;0.14389795;-5.8671E-3;0.23050153;-0.4833332;7.16953E-2;0.47513545;         0;         0;         0;-0.5829307;-4.1967E-4;-1.8506255; -1.326E-3;-0.7021271;-1.2088E-3;         0;-1.5293E-5;1.02487E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.2197E-2;-4.0048E-4;1.48189E-5;-3.2197E-2;-4.0048E-4;-7.0492E-6;-2.3761E-2;1.62263E-3;2.67575E-2;20.4365559;-0.4725992;-409.60434;20.4365559;-0.4725992;22.3997078;712.742249;1.67232E-2;22.3997078;712.742249;42.1000595;-340.20309; 202.84906;42.1000595;-340.20309;8494.84473;1159.54883;-5.0742736;8494.84473;1159.54883;39.2470932;340.037933;202.730347;39.2470932;340.037933;-8486.5029;1006.30042;0.28273556;-8486.5029;1006.30042;181.973282;-0.7825713;-2234.9531;-0.7507663;-2234.9534;32.7776642;-1135.6147;142.905792;-1135.6184;142.857925;-9069.6904;145.663101;-9069.7217;145.538757;0.65555143;         0;         0;-57.525112;-1.5137331;-6629.8403;-57.525112;-1.5137331;49.5108223;-5359.5059;142.664169;49.5108223;-5359.5059;-219.78218; -0.587252;-15276.569;187.747009;-17951.395;142.683945;-2.9496E-2;1.72693E-3;0.79723549;-0.5829307;-4.1967E-4;-1.8506255;-2.3142E-5;-1.2254E-2;-2.1097E-5;1929025.62;-951.31299; 127117408;-295436.72;-5.33259E9;31869.2168;         0;         0; 127016352;-141542.66;-5.27487E9;         0;-1017590.4;-413.13828;-4015525.8; -76638.82; 215744928;-112164.39;1203488.12;1323234.62;1323398.62;974232.938;1092328.62; 1092692.5;0.70212835;0.58293084;219.782965;17952.3763;57.5450251;5359.73454;20.4420196;342.798134;342.295385;713.094145;8573.61886; 8545.9565;122.804911;135.023941;135.040676
     84.95; 0.1457621;-5.8569E-3; 0.2330509;-0.4839249;6.69942E-2;0.47572199;         0;         0;         0;-0.5956297;-4.1163E-4;-1.8442247;-1.3258E-3;-0.7017147;-1.2174E-3;         0;-1.0979E-5;1.06068E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.2583E-2;-3.9351E-4;1.51165E-5;-3.2584E-2;-3.9351E-4;-7.2061E-6;-2.1286E-2;1.54306E-3;2.46833E-2;20.4730225;-0.4568075;-409.51709;20.4730225;-0.4568075;21.6438236;717.753784;1.75993E-2;21.6438236;717.753784;42.1465874;-340.27679;202.807907;42.1465874;-340.27679;8500.68066;1166.00146;-5.1180663;8500.68066;1166.00146;38.8829689;340.095642; 202.69632;38.8829689;340.095642; -8491.666;988.921448;0.21048179; -8491.666;988.921448;181.417099;-0.7600404;-2234.7231;-0.7284927;-2234.7234;32.7079124;-1125.0706;164.526855;-1125.0745;164.529388;-9058.3525;  167.2341;-9058.3174;167.069229;0.65415645;         0;         0;-59.128113;-1.4547483;-6628.6582;-59.128113;-1.4547483;51.1354294;-5353.7437;164.143127;51.1354294;-5353.7437;-223.91019;-0.5034961;-15273.574;181.251892; -18235.77;164.163101; -2.689E-2;1.64336E-3;0.81024534;-0.5956297;-4.1163E-4;-1.8442247; -2.314E-5;-1.2247E-2;-2.1248E-5;1966078.75; -963.7265; 127089816;-290341.59;-5.33148E9;23027.1641;         0;         0; 127000480;-142104.25;-5.27421E9;         0;-1039282.3;  -427.737;-3939014.8;-70679.133; 213337280;-118049.94;1203896.25;1323423.12;1323570.38;    974504;1092641.62;1092985.88;0.70171595;0.59562983;223.910753;18236.6703;59.1460059;5353.98785;20.4781181;342.876992;342.311161;718.080044; 8580.2757;8549.05593;122.846556;135.043176;135.058202
    84.975;0.14685595;-5.8186E-3;0.23510523;-0.4861769;6.23626E-2;0.47797042;         0;         0;         0;-0.6081205;-4.0434E-4;-1.8377886;-1.3253E-3;-0.7013398;-1.2254E-3;         0;-6.6645E-6;9.89058E-4;         0;         0;         0;         0;         0;         0;         0;         0;-3.2958E-2;-3.8429E-4; 1.5412E-5;-3.2958E-2;-3.8429E-4;-7.3608E-6; -1.922E-2; 1.4545E-3;2.26037E-2;20.4758282;-0.4401003; -409.4292;20.4758282;-0.4401003;20.8434753;720.352417;1.83078E-2;20.8434753;720.352417;42.1628723;-340.67221;202.764404;42.1628723;-340.67221;8524.38086;1170.22913;-5.1792984;8524.38086;1170.22913;38.5522232;340.479034;202.660706;38.5522232;340.479034;-8514.4561;972.842224;0.13629611;-8514.4561;972.842224;180.875824;-0.7319756;-2235.0479;-0.7003577;-2235.0479;32.6381645; -1117.946; 182.99588;-1117.9501;182.999374;-9052.3496;185.618484;-9052.3809;185.460876;0.65276146;         0;         0;-60.602303;-1.3866889;-6628.0352;-60.602303;-1.3866889;52.5047379;-5355.1841;182.496979;52.5047379;-5355.1841;-227.79404;-0.4168521; -15271.12;173.731247;-18501.994;182.467484;-2.4665E-2; 1.5517E-3;0.82325524;-0.6081205;-4.0434E-4;-1.8377886; -2.313E-5;-1.2241E-2;-2.1387E-5;2003028.75;-983.15637; 127062688;-284494.75;-5.33039E9;15214.0693;         0;         0; 126984376;-142602.86;-5.27355E9;         0;-1061098.5;-449.90543;-3861847.8;-63891.711; 210904016;-122930.19;1204319.75;1323595.62;1323726.12;974798.312;1092946.75;   1093263;0.70134103;0.60812064;227.794418;18502.8098;60.6181654;5355.44147;20.4805573;343.271413;342.654705;720.653908;8604.33061; 8569.8532; 122.88977;135.060778;135.074094
        85;0.14717947;-5.7561E-3; 0.2366398;-0.4899904;5.78543E-2;0.48179927;         0;         0;         0;-0.6205072; -3.978E-4;-1.8313525;-1.3245E-3;-0.7010399;-1.2327E-3;         0; -3.014E-6;8.10015E-4;         0;         0;         0;         0;         0;         0;         0;         0; -3.332E-2;-3.7262E-4;1.57055E-5; -3.332E-2;-3.7262E-4;-7.5125E-6;-1.7505E-2;1.35952E-3; 2.0513E-2;20.4449711;-0.4233931;-409.34097;20.4449711;-0.4233931;20.0208969;720.599854;1.88232E-2;20.0208969;720.599854;42.1489143;-341.38596;202.718735;42.1489143;-341.38596;8565.05957;1172.28735; -5.257195;8565.05957;1172.28735;38.2558708;341.174622;202.623138;38.2558708;341.174622;-8554.3379;958.099854;6.01785E-2;-8554.3379;958.099854;180.339508;-0.6991674;-2235.9199;-0.6675334;-2235.9199;32.6149139;-1114.2413;198.214355;-1114.2455;198.218658;  -9051.75;200.718185;-9051.7812;200.566528;0.65229642;         0;         0; -61.96199;-1.3095549;-6627.9419; -61.96199;-1.3095549;53.5955429;-5363.6216;197.527283;53.5955429;-5363.6216;-231.41159;-0.3253945;-15269.196;165.071091;-18752.084;197.497925; -2.282E-2;1.45195E-3;0.83626515;-0.6205072; -3.978E-4;-1.8313525;-2.3117E-5;-1.2235E-2;-2.1514E-5;2039772.12;-1009.6026; 127035856;-277896.16;-5.32931E9;8464.81055;         0;         0; 126968216;-143043.73;-5.27287E9;         0;  -1083039;-479.64355;-3784025.2;-56524.875; 208445136;-126732.02;1204758.62;1323756.12;   1323870;975115.812;1093239.75;1093536.25;0.70104116;0.62050731;231.411819;18752.8105;61.9758274;5363.88935;20.4493546;343.978054;343.312735;720.877927;8644.91198;8607.82505;122.934554;135.077156;135.088776
    85.025;0.14671728;-5.6681E-3;0.23764221;-0.4952998;5.35001E-2;0.48714337;         0;         0;         0;-0.6328939;-3.9216E-4;-1.8249164;-1.3234E-3;-0.7007775;-1.2392E-3;         0;-2.7223E-8; 5.3787E-4;         0;         0;         0;         0;         0;         0;         0;         0;-3.3669E-2;-3.5869E-4; 1.5999E-5;-3.3669E-2;-3.5869E-4; -7.663E-6;-1.6161E-2;1.25813E-3;1.83895E-2; 20.381855; -0.406457;-409.24994; 20.381855; -0.406457;19.1872005;718.372498;1.91324E-2;19.1872005;718.372498;42.1023865;-342.39459;202.669434;42.1023865;-342.39459;8621.65723;1172.12048;-5.3498182;8621.65723;1172.12048;37.9939041;342.165375;202.582382;37.9939041;342.165375;-8610.2441;944.842834;-1.8451E-2;-8610.2441;944.842834;179.808151;-0.6616158;-2237.2854;  -0.63002;-2237.2856;32.6149139;-1113.9088;210.133026; -1113.913;210.088715;-9056.2852;212.484192;  -9056.25;212.337173;0.65229642;         0;         0; -63.20718;-1.2233464;-6628.3286; -63.20718;-1.2233464;54.3846359;-5378.7476; 209.23407;54.3846359;-5378.7476; -234.7628;-0.2320115;-15267.709;155.385406;-18988.057; 209.25441;-2.1317E-2;1.34412E-3; 0.8481704;-0.6328939;-3.9216E-4;-1.8249164;-2.3097E-5;-1.2231E-2;-2.1627E-5;   2074245;-1041.9857; 127008120;-270545.84;-5.32814E9;2291.07056;         0;         0; 126951824;-143416.38; -5.2722E9;         0;-1104047.2;-517.49207;-3702486.2;-48578.629; 205789872;-129199.57;1205212.88; 1323900.5;1323997.88;975448.875;1093528.75;1093797.38;0.70077872;0.63289404;234.762917;18988.6924;63.2190176;5379.02249;20.3859074;344.973431;344.268326; 718.62869;8700.96775;8661.93005;122.980906;135.091888;135.101824
     85.05;0.14548479;-5.5584E-3;0.23811249;-0.5019571;4.93231E-2;0.49383977;         0;         0;         0;-0.6450725;-3.8719E-4;-1.8184448;-1.3219E-3;-0.7006275; -1.245E-3;         0;1.30023E-6;1.58299E-4;         0;         0;         0;         0;         0;         0;         0;         0;-3.4005E-2;-3.4251E-4;1.62925E-5;-3.4005E-2; -3.425E-4;-7.8115E-6;-1.5128E-2;1.14903E-3; 1.6255E-2;20.2836723;-0.3899787;-409.15826;20.2836723;-0.3899787;18.3646202;713.732178;1.92097E-2;18.3646202;713.732178; 42.024456;-343.67462; 202.61795; 42.024456;-343.67462;8693.11035;1169.72852;-5.4552302;8693.11035;1169.72852;37.7673378;343.424194;202.540039;37.7673378;343.424194;-8680.9277;933.034058;-9.9398E-2;-8680.9277;933.034058;179.281769;-0.6205068;-2239.1174;-0.5889897;-2239.1177;32.6149139;-1116.9011;218.702652;-1116.9052;218.658783;-9065.7559;220.916489;-9065.7871;220.772812;0.65229642;         0;         0;-64.337868;-1.1298782;-6629.1743;-64.337868;-1.1298782;54.8720207;-5400.2524; 217.61731;54.8720207;-5400.2524;-237.91429;-0.1357404; -15266.68;144.674179;-19211.926;217.637726;-2.0134E-2; 1.2282E-3;0.86007571;-0.6450725;-3.8719E-4;-1.8184448;-2.3071E-5;-1.2228E-2;-2.1729E-5;2108717.75;-1081.3851; 126980680;-262610.81;-5.32697E9;-2818.8333;         0;         0; 126935264;-143720.78;-5.27151E9;         0;-1125179.8;-561.82892;-3620510.2;-40052.965; 203109024;-130606.98;1205674.88;1324032.88;1324109.75;975797.375;1093805.75; 1094046.5;0.70062875;0.64507258; 237.91433;19212.4705;64.3477882;5400.53121;20.2874209;346.234459;345.494644;713.968403;8771.45555;8730.92543;123.028048;135.105395; 135.11324
    85.075;0.14348198;-5.4295E-3;0.23806299;-0.5097978;4.53619E-2;0.50174183;         0;         0;         0; -0.657251;-3.8305E-4;-1.8119733;-1.3203E-3; -0.700515;  -1.25E-3;         0;9.68369E-7;-3.0721E-4;         0;         0;         0;         0;         0;         0;         0;         0;-3.4336E-2;-3.2444E-4; 1.6588E-5;-3.4336E-2;-3.2444E-4;-7.9589E-6;-1.4407E-2;1.03352E-3;1.41204E-2;20.1518288;-0.3739581;-409.06659;20.1518288;-0.3739581; 17.575388;706.740723; 1.9068E-2; 17.575388;706.740723;41.9151154;-345.18924;202.564484;41.9151154;-345.18924;8777.29785;1165.27832;-5.5714941;8777.29785;1165.27832;37.5731392;344.920532;202.495728;37.5731392;344.920532;-8764.2529;922.673523;-0.1826637;-8764.2529;922.673523;178.750412;-0.5766308;-2241.3618;-0.5448332;-2241.3621;32.6381645;-1123.1232;224.021729;-1123.1271;224.027405;-9079.9619;226.064117;-9079.9258;225.971512;0.65276146;         0;         0;-65.396996;-1.0291502;-6630.4204;-65.396996;-1.0291502;55.0576897;-5427.7256; 222.77623;55.0576897;-5427.7256;-240.84383;-3.7544E-2;-15266.056;133.165298;-19421.678;222.796692;-1.9252E-2;1.10688E-3;0.87198097; -0.657251;-3.8305E-4;-1.8119733;-2.3043E-5;-1.2226E-2;-2.1816E-5;2142984.25;-1126.7216; 126953472;-254007.59;-5.32582E9;-6882.3403;         0;         0; 126918640;-143967.47;-5.27082E9;         0;-1146374.4;-612.65411;  -3538097; -31030.66; 200411072;-130972.54;1206136.88;1324149.25;1324209.62;976161.438;1094078.62; 1094287.5;0.70051628;0.65725111;240.843829;19422.1343;65.4050929;5428.00483;20.1552982; 347.72473;346.960969;706.959223;8854.31144;8812.68721;123.075191; 135.11727;135.123431
      85.1;0.14072429;-5.2803E-3;0.23749371;-0.5186577;4.16397E-2;0.51065409;         0;         0;         0;-0.6692213;-3.7965E-4;-1.8054665;-1.3183E-3;  -0.70044;-1.2544E-3;         0;-1.3547E-6; -8.515E-4;         0;         0;         0;         0;         0;         0;         0;         0;-3.4663E-2;-3.0449E-4;1.68856E-5;-3.4663E-2;-3.0448E-4;-8.1063E-6;-1.3958E-2;9.11586E-4;1.19804E-2;19.9835167;-0.3586241;-408.97458;19.9835167;-0.3586241;16.8195057;697.336243;1.86815E-2;16.8195057;697.336243;41.7778625;-346.90491;202.508652;41.7778625;-346.90491;8872.45215;1158.82568;-5.6955085;8872.45215;1158.82568;37.4113083;346.617035;202.449661;37.4113083;346.617035;-8858.6162; 913.79834;-0.2680545;-8858.6162; 913.79834;178.214096;-0.5295925;-2243.9443;-0.4983322;-2243.9446;32.6381645;-1132.3375;226.287262;-1132.3413;226.243805;-9098.3701;228.123169; -9098.334;228.031372;0.65276146;         0;         0;-66.370247;-0.9220701;-6632.0039;-66.370247;-0.9220701;54.9416466;-5460.4468;224.859634;54.9416466;-5460.4468;-243.64021;6.25781E-2;-15265.765; 120.85878;-19623.363;224.830505;-1.8631E-2;9.77478E-4;0.88388628;-0.6692213;-3.7965E-4;-1.8054665;-2.3009E-5;-1.2225E-2;-2.1893E-5; 2177250.5;-1177.9948; 126926648; -244903.2;-5.32468E9;-9969.2109;         0;         0; 126901792;-144145.92;-5.27012E9;         0;-1167631.2;-669.42688;  -3455465;-21511.715; 197696064; -130332.8;1206598.88; 1324249.5; 1324293.5;976525.438; 1094335.5; 1094516.5;0.70044129;0.66922145;243.640221;19623.7355;66.3766517;5460.72317;19.9867344;349.411512;348.630141;697.539053; 8947.8089; 8905.6223;123.122334;  135.1275; 135.13199
    85.125; 0.1372733;-5.1157E-3;0.23644179;-0.5282902;3.81717E-2;0.52038097;         0;         0;         0;-0.6810876;-3.7692E-4;-1.7989596;-1.3162E-3;-0.7004775; -1.258E-3;         0;-6.0008E-6;-1.4674E-3;         0;         0;         0;         0;         0;         0;         0;         0; -3.498E-2;-2.8265E-4;1.71872E-5; -3.498E-2;-2.8265E-4;-8.2537E-6;-1.3725E-2;7.83238E-4;9.81299E-3;19.7815437;-0.3442055; -408.8804;19.7815437;-0.3442055;16.1080837;685.704468;1.80888E-2;16.1080837;685.704468;41.6115303;-348.77472;202.449738;41.6115303;-348.77472;8975.91797;1150.53723;-5.8237858;8975.91797;1150.53723;37.2798195;348.466248;202.400925;37.2798195;348.466248;-8961.5264;906.260071;-0.3549908;-8961.5264;906.260071;177.662888;-0.4809732;-2246.7837;-0.4494866;-2246.7839;32.5916634;-1144.4016;225.548508;-1144.4052; 225.55426;-9120.4463;227.289749;-9120.4766;227.148575;0.65183145;         0;         0;-67.286247;-0.8104527;-6633.8379;-67.286247;-0.8104527;54.5238876;-5497.6948;223.966751;54.5238876;-5497.6948;-246.21466;0.16270009;-15265.691;107.754616;-19814.965;223.987213; -1.823E-2;8.42684E-4;0.89480966;-0.6810876;-3.7692E-4;-1.7989596;-2.2972E-5;-1.2226E-2;-2.1956E-5;   2209143; -1233.046; 126898600;-235297.66;-5.32344E9;-12428.243;         0;         0; 126884832;-144261.39;-5.26941E9;         0;-1187893.5;-732.68799;  -3369117;-11661.677; 194793216;-128559.84;1207060.88;1324333.75;1324357.38;976897.188;1094580.38; 1094729.5;0.70047878;0.68108772;246.214714;19815.2578; 67.291128;5497.96519;19.7845382;351.248237; 350.45472;685.893642;9049.35574;9007.23388;123.169477;135.136097;135.138508
     85.15;0.13311364;-4.9345E-3;0.23491959;-0.5384651;3.49812E-2;0.53064555;         0;         0;         0;-0.6928498;-3.7501E-4;-1.7924882;-1.3139E-3;-0.7005525;-1.2609E-3;         0;-1.3634E-5;-2.1335E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.5298E-2;-2.5931E-4; 1.7493E-5;-3.5298E-2;-2.5931E-4;-8.4022E-6;-1.3666E-2;6.49756E-4;7.65103E-3;19.5445042;-0.3307025; -408.7865;19.5445042;-0.3307025;15.4522438;671.845276;1.72901E-2;15.4522438;671.845276;41.4196053;-350.75513;202.389206;41.4196053;-350.75513; 9085.2207;1140.58008;-5.9532261; 9085.2207;1140.58008;37.1746292;350.427399;202.350784;37.1746292;350.427399;-9070.3115;900.021484;-0.4425067;-9070.3115;900.021484; 177.10173;-0.4307727;-2249.8191;-0.3994687;-2249.8191;32.5451622; -1158.983;222.150208;-1158.9862;222.155777;-9145.8574;223.710922;-9145.8867;223.568344;0.65090144;         0;         0;-68.159309;-0.6933905;-6635.8506;-68.159309;-0.6933905;53.8508377; -5538.853;220.444794;53.8508377; -5538.853;-248.72252;0.26378477;-15265.806;94.0807037;-20002.531;220.415634;-1.8009E-2;7.01151E-4;0.90573305;-0.6928498;-3.7501E-4;-1.7924882;-2.2931E-5;-1.2227E-2;-2.2006E-5;2240829.25;-1293.4945; 126870784;-225190.95;-5.32221E9;-14050.158;         0;         0; 126867752;-144313.88; -5.2687E9;         0;  -1208218;-800.81537;-3282768.8;-1397.7716; 191873296;-125927.79;1207515.25;   1324402;1324405.38;977268.938;1094813.25;1094926.38;0.70055376;0.69284992;248.722659;20002.7525;68.1628363; 5539.1148;19.5473018;353.192218;352.393693;672.022951;9156.53636;9114.85545;123.215842;135.143061;135.143406
    85.175;0.12833773;-4.7406E-3;0.23296426;-0.5489523;3.20758E-2;0.54125232;         0;         0;         0;-0.7045079;-3.7369E-4; -1.785946;-1.3114E-3; -0.700665;-1.2631E-3;         0;-2.3921E-5;-2.8496E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.5616E-2;-2.3466E-4;1.78048E-5;-3.5616E-2;-2.3465E-4;-8.5527E-6;-1.3725E-2;5.12424E-4;5.48358E-3;19.2752056; -0.317886;-408.69263;19.2752056; -0.317886; 14.840867;655.882446;1.63109E-2; 14.840867;655.882446;41.2055817;-352.79248;202.327209;41.2055817;-352.79248;9197.88379;1129.06531;-6.0791783;9197.88379;1129.06531;37.0937119;352.449646;202.299393;37.0937119;352.449646;-9182.4795;895.008301;-0.5298294;-9182.4795;895.008301;176.520721;-0.3797817;-2252.9558;-0.3482784;-2252.9561;32.4056664;-1175.9393;216.338623;-1175.9421;216.343887;-9173.9365;217.680847;-9173.8984;217.535889;0.64811146;         0;         0;-69.003746; -0.573606;-6637.9712;-69.003746; -0.573606;52.8760757;-5582.8926;214.442596;52.8760757;-5582.8926;-251.14162;0.36583215;-15266.024;79.7230911;-20186.064;214.462982;-1.7909E-2;5.55573E-4;0.91665643;-0.7045079;-3.7369E-4; -1.785946;-2.2889E-5;-1.2229E-2;-2.2045E-5; 2272618.5;-1357.7211; 126842968;-214750.16;-5.32098E9;-14887.275;         0;         0; 126850504;-144303.38;-5.26798E9;         0;-1228604.8;-873.26825;  -3196202; 9114.4541; 188944832;-122528.07;1207961.88;1324450.12;1324433.38;977640.688;   1095026;1095107.12;0.70066622;0.70450799;251.141883;20186.2219;69.0061301;5583.14297;19.2778267;355.190701;354.396242;656.050329;9266.92261;9225.99423;123.261416;135.147972;135.146263
      85.2;0.12294556;-4.5327E-3; 0.2306129;-0.5594724;2.94633E-2; 0.5519079;         0;         0;         0;-0.7160619;-3.7311E-4;-1.7794391;-1.3088E-3;-0.7008899;-1.2646E-3;         0;-3.7528E-5;-3.5944E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.5937E-2;-2.0868E-4;1.81228E-5;-3.5937E-2;-2.0868E-4;-8.7064E-6;  -1.39E-2;3.69958E-4;3.32711E-3;18.9736481; -0.305985;-408.59937;18.9736481; -0.305985;14.2739544;638.001648;1.51901E-2;14.2739544;638.001648; 40.970623;-354.83987;202.264313; 40.970623;-354.83987;9310.90039; 1116.3269;-6.1989298;9310.90039; 1116.3269;37.0330238;354.482086;202.247467;37.0330238;354.482086;-9295.1816;891.072083;-0.6156067;-9295.1816;891.072083;175.914886;    -0.328; -2256.113;-0.2966975; -2256.113;32.2196655;-1194.8429;208.360001;-1194.8453;208.364838;-9204.0156;209.542694;-9204.0439;209.394516;0.64439148;         0;         0;-69.862495;-0.4501916;-6640.1133;-69.862495;-0.4501916;51.6228104;-5629.1958;206.356979;51.6228104;-5629.1958;-253.53851;0.46691686;-15266.274;64.9096909;-20369.598;206.377304;-1.7889E-2;4.04603E-4;0.92757988;-0.7160619;-3.7311E-4;-1.7794391;-2.2843E-5;-1.2233E-2;-2.2072E-5; 2304304.5;-1425.1859; 126815224;-204058.77;-5.31975E9;-15061.675;         0;         0; 126833136;-144240.39;-5.26726E9;         0;-1248991.4;-948.42462;-3109635.2;     19875; 186016384;-118433.77;1208400.75;1324478.25;1324445.25; 978004.75;1095218.62;1095267.88;0.70089117;0.71606199;253.538943;20369.7011;69.8639459; 5629.4325;18.9761152;357.197324;356.411271;638.161303;9377.58241;9337.79477;123.306199;135.150842;135.147474
    85.225;0.11702959;-4.3145E-3;0.22791503;-0.5697953;2.71668E-2; 0.5623517;         0;         0;         0;-0.7275118;-3.7311E-4;-1.7729323;-1.3061E-3;-0.7011523;-1.2656E-3;         0;-5.3789E-5;-4.3536E-3;         0;         0;         0;         0;         0;         0;         0;         0;-3.6261E-2;-1.8139E-4;1.84509E-5;-3.6261E-2;-1.8139E-4;-8.8644E-6;-1.4075E-2;2.24925E-4;1.15418E-3;18.6426353;-0.2947705;-408.50424;18.6426353;-0.2947705;13.7403889;618.326538;1.39662E-2;13.7403889;618.326538;40.7182121;-356.84372;202.199966;40.7182121;-356.84372;9421.79492;1102.53137;-6.3082175;9421.79492;1102.53137;36.9885216;356.477173;202.193954;36.9885216;356.477173;-9405.7471;888.064148;-0.6982928;-9405.7471;888.064148;175.274277;-0.2762184;-2259.1956;-0.2451165;-2259.1958;31.9174156;-1215.3615;198.559113;-1215.3635;198.563431;-9235.4961;199.541595;-9235.5234;199.438507;0.63834649;         0;         0;-70.721245;-0.3258698;-6642.1621;-70.721245;-0.3258698; 50.137455;-5676.5278; 196.48558; 50.137455;-5676.5278;-255.86884;0.56800151; -15266.42;49.7544365;-20555.148;196.456223;-1.7889E-2;2.50938E-4;0.93758273;-0.7275118;-3.7311E-4;-1.7729323;-2.2795E-5;-1.2237E-2;-2.2088E-5; 2333513.5;-1494.8096; 126786192;-193033.27;-5.31841E9;-14834.955;         0;         0; 126815656;-144114.42;-5.26653E9;         0;  -1268197;-1027.3658;-3020226.8;30801.0938; 182908624; -113663.2;1208839.62;1324486.25;1324433.38;  978376.5;1095395.25; 1095412.5;0.70115354;0.72751186;255.869466;20555.2087;70.7219956;5676.74925;18.6449656;359.159314;358.391023;618.479188;9486.08428;9447.57831;123.350982;135.151658;135.146263
