row,case_name,coefficient,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,mode_name,station_local_index,active_station_index,solve_order_rank,previous_station_local_index,free_surface_update_kind,free_surface_panel_count,history_dt_s,free_surface_velocity_scale,gravity_m_s2,y_min_m,y_max_m,potential_before_norm,elevation_before_norm,vertical_velocity_norm,potential_after_norm,elevation_after_norm,expected_potential_after_norm,expected_elevation_after_norm,potential_update_increment_norm,elevation_update_increment_norm,update_residual_norm,update_relative_residual,update_max_abs_residual,transfer_residual_norm,transfer_relative_residual,transfer_max_abs_residual,max_state_relative_residual,potential_growth_ratio,elevation_growth_ratio,vertical_velocity_to_elevation_increment_ratio,potential_increment_to_gravity_elevation_ratio,velocity_elevation_increment_real_alignment,velocity_elevation_increment_phase_deg,elevation_potential_increment_real_alignment,elevation_potential_increment_phase_deg,before_after_potential_real_alignment,before_after_potential_phase_deg,a1_inner_free_surface_state_status,a1_inner_free_surface_state_validity_status,relative_tolerance,diagnostic_status,gate_role,is_hard_gate,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,14,15,24,15,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.83671875,0.83671875,0.9524579464031395,0.12141488265186567,0.798987786390621,0.9718178778557216,0.10409577911233987,0.9718178778557216,0.10409577911233987,0.035288573473795944,0.027619794788399044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0203262847726693,0.85735600808358,1.0,0.9999999999999998,0.9999999999999999,0.0,1.0,0.0,0.9995297851422696,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,13,14,25,14,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8363749999999999,0.8363749999999999,0.974491278712843,0.10372860316192106,0.838101256764279,0.9856361631444112,0.08660260806701549,0.9856361631444112,0.08660260806701549,0.02935837095274646,0.02897188807891451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0114366179308334,0.8348961176294664,1.0,1.0000000000000002,1.0,0.0,0.9999999999999999,0.0,0.9996159759378621,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,12,13,26,13,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8359687499999999,0.8359687499999999,0.9886795180588125,0.08619137484210754,0.8777793911007997,0.9911229184662569,0.07175348421279133,0.9911229184662569,0.07175348421279133,0.02432450308010406,0.03034350094537884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024713775928542,0.8324903082731338,1.0,0.9999999999999994,1.0,0.0,1.0000000000000004,0.0,0.9997011381296097,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,11,12,27,12,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8354999999999999,0.8354999999999999,0.994507487559623,0.07134099573393637,0.9145336071188908,0.9878604923890374,0.06426237071803736,0.9878604923890374,0.06426237071803736,0.02178500809563517,0.031614038394535623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9933162944937736,0.9007775971855161,1.0,1.0,1.0,0.0,0.9999999999999999,0.0,0.9997809503002825,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,10,11,28,11,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8349687499999999,0.8349687499999999,0.9915653684214759,0.06392292714912119,0.9434858504099304,0.9755674862185054,0.06895846853104992,0.9755674862185054,0.06895846853104992,0.0233769899620256,0.032614873491120404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838660337356897,1.0787752001747617,1.0,1.000000000000001,1.0,0.0,1.0,0.0,0.9998498192233742,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,9,10,29,10,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8343749999999999,0.8343749999999999,0.9795799037164648,0.06874471562824994,0.9593390100959379,0.9541308472192004,0.08512540427398227,0.9541308472192004,0.08512540427398227,0.028857597386029922,0.033162893153915574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740204383524894,1.2382828773969188,1.0,1.0000000000000002,1.0000000000000002,0.0,0.9999999999999999,0.0,0.9999009752503407,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,8,9,30,9,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8337187499999998,0.83371875,0.9584451770576566,0.08499513591185927,0.9574691512300391,0.923632425492573,0.10807218741231647,0.923632425492573,0.10807218741231647,0.03663657987378745,0.033098254971656624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96367788956698,1.2715102605917157,1.0,0.9999999999999998,1.0,0.0,1.0000000000000002,0.0,0.9999263986672142,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,7,8,31,8,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.833,0.833,0.9282479204872154,0.10795239096816255,0.9348157917793656,0.8843660076233381,0.13398688064567887,0.8843660076233381,0.13398688064567887,0.04542168685905219,0.0323151627267527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9527260854612583,1.2411664016334243,0.9999999999999998,1.0,1.0,0.0,1.0,0.0,0.9999162470864572,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,6,7,32,7,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8322187499999999,0.83221875,0.8892837056965927,0.13382863416525914,0.8905347681812521,0.8368448771002379,0.16055524751238598,0.8368448771002379,0.16055524751238598,0.054428389861320405,0.030784434966413435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9410325093550675,1.1997077345504648,1.0000000000000002,1.0000000000000002,1.0,0.0,1.0,0.0,0.9998571479324844,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,5,6,33,6,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.831375,0.831375,0.8420645050261318,0.16033314476050836,0.8266201879845434,0.781809782865389,0.18631783561125154,0.781809782865389,0.18631783561125154,0.0631619330535072,0.028575004961238458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284440541061959,1.1620668695144527,0.9999999999999999,0.9999999999999998,0.9999999999999999,0.0,1.0,0.0,0.9997274953910813,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,4,5,34,5,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8304687499999999,0.8304687499999999,0.787328258666844,0.18601497031820796,0.7495177713818797,0.7202786483165857,0.21030089101781466,0.7202786483165857,0.21030089101781466,0.07129221287904429,0.025909691472686458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148390653933963,1.1305589580132276,0.9999999999999998,0.9999999999999998,1.0,0.0,0.9999999999999998,0.0,0.9994825129744866,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,3,4,35,4,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8294999999999999,0.8294999999999999,0.7260941311204149,0.2098798041783712,0.6865882380699699,0.6538437159639109,0.2319361992819817,0.6538437159639109,0.2319361992819817,0.07862660406972205,0.02373431304286536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9004944234365089,1.1050906026425742,1.0,1.0,1.0000000000000002,0.0,1.0,0.0,0.9989868181646939,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,2,3,36,3,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8284687499999999,0.8284687499999999,0.6599812306039237,0.23123734804745463,1.1969300318479652,0.5878349838050001,0.2539427218612534,0.5878349838050001,0.2539427218612534,0.08608683728535797,0.0413760540759385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906843960806199,1.0981907724055855,1.0,1.0,0.9999999999999999,0.0,1.0,0.0,0.9971571008503469,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,1,2,37,2,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.827375,0.827375,0.594564848097056,0.2516595403425617,2.161869162249384,0.511166144680205,0.2668798091913423,0.511166144680205,0.2668798091913423,0.09047252285952587,0.07473253488696516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8597315268741937,1.0604796020371912,1.0,0.9999999999999999,1.0,0.0,1.0000000000000002,0.0,0.9979765597695542,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,0,1,38,1,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8262187499999999,0.82621875,0.5177410383028765,0.26757230329491,0.9319361583961031,0.42682424238625405,0.28884041815962663,0.42682424238625405,0.28884041815962663,0.09791719131500927,0.0322156181724225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8243971615334141,1.079485487110658,1.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.9970090367980781,0.0,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,38,39,0,-1,initialize_eq21_22,12,0.03456848184522294,1.0,9.80665,-0.8262187499999999,0.82621875,0.0,0.0,0.3302577164010306,0.0019351038070372858,0.005708253936826906,0.0019351038070372858,0.005708253936826906,0.0019351038070372858,0.005708253936826906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.5,1.0,1.0,0.0,0.9999999999999999,0.0,,,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,37,38,1,38,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.827375,0.827375,0.0017834516694452361,0.005260903821401624,0.39490370409649456,0.007886995794318058,0.018334131082275086,0.007886995794318058,0.018334131082275086,0.006215288816627671,0.013651221525670965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4223210134824695,3.4849774306253063,1.0,1.0,1.0,4.1667734678055134e-15,1.0000000000000002,-5.025280384398334e-15,0.9510679379307121,0.8366495789077353,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,36,37,2,37,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8284687499999999,0.8284687499999999,0.007519005576092921,0.017617032584008752,1.3447553047562246,0.028239278317142333,0.06202895544886797,0.028239278317142333,0.06202895544886797,0.021027878080415955,0.046486149338732796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7557198264263327,3.520965017977692,1.0,0.9999999999999999,0.9999999999999998,0.0,0.9999999999999999,0.0,0.9697596288494915,1.2572645685871515,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,35,36,3,36,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8294999999999999,0.8294999999999999,0.026431090297632798,0.05764764284604291,1.2040179808724523,0.060011234331114174,0.09923095113755719,0.060011234331114174,0.09923095113755719,0.033639391913415605,0.04162107371311134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2704789569913753,1.7213357951611141,0.9999999999999998,1.0,1.0,3.585967475751242e-15,0.9999999999999998,5.4895485749068155e-15,0.9987445752364871,0.8424365372747279,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,34,35,4,35,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8304687499999999,0.8304687499999999,0.05619031381097923,0.09267590751449638,1.1852102220574727,0.1013417403629325,0.13325477649493594,0.1013417403629325,0.13325477649493594,0.04517350281802511,0.040970918043966395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8035446590285988,1.4378578000338675,1.0000000000000002,0.9999999999999999,0.9999999999999999,-7.401359689525398e-15,1.0,-6.0882904923980654e-15,0.9998249131864737,0.8455471671957047,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,33,34,5,34,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.831375,0.831375,0.09531294021252798,0.12541113880154275,1.1351082143264721,0.15059604962859388,0.1634293329250354,0.15059604962859388,0.1634293329250354,0.05540270769744311,0.03923896769930808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5800168297483645,1.3031484642177968,1.0,1.0,1.0,0.0,1.0,-8.095262126022837e-15,0.9995388720229227,0.9164564869980802,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,32,33,6,33,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8322187499999999,0.83221875,0.14247621345163006,0.15513797481523314,1.0651879488387412,0.20624620247097955,0.18924059303861707,0.20624620247097955,0.18924059303861707,0.06415275075141179,0.03682193027118229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4475834069032096,1.219821215688806,1.0000000000000002,1.0,1.0,0.0,0.9999999999999998,0.0,0.9991668600833377,1.0082289276028136,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,31,32,7,32,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.833,0.833,0.19639627463203643,0.18123498423567452,0.9995109774338358,0.2669518587689142,0.21067746657474487,0.2669518587689142,0.21067746657474487,0.07141987237035591,0.034551577077522586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3592511327878753,1.1624547405305805,1.0,1.0,0.9999999999999998,5.2035191266629795e-15,1.0,-1.461423249287278e-14,0.9988297579918901,1.1095417851567557,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,30,31,8,31,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.83371875,0.8337187499999998,0.2558919996723395,0.20350120085458828,0.9560573550452786,0.3316007123401692,0.22808831889130546,0.3316007123401692,0.22808831889130546,0.077322168759831,0.033049451320874584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.295861976008519,1.1208205058911958,1.0000000000000002,1.0000000000000002,0.9999999999999996,-2.843638609693516e-15,1.0,-1.246826712153464e-14,0.9985450968898283,1.216253126711404,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_inner_free_surface_state_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,pitch,29,30,9,30,advance_eq19_20,12,0.03456848184522294,1.0,9.80665,-0.8343749999999999,0.8343749999999999,0.3199214623820792,0.2220547775519148,0.9398851876195626,0.3992813950209258,0.2419486203664569,0.3992813950209258,0.2419486203664569,0.08202082485468569,0.03249040404482081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2480606710407811,1.0895897986697947,1.0,1.0,1.0,-5.88467769190803e-15,0.9999999999999999,-7.38711104550235e-15,0.99831915918033,1.3261956737832787,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,a1_inner_free_surface_state_scale_marching_diagnostic_not_hard_gate,1e-10,PASS,diagnostic_a1_inner_free_surface_state_scale_marching_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
