row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,a1_coordinate_convention_name,a1_coordinate_convention_status,a1_convention_audit_status,a1_radiation_lever_arm_m,a1_moment_lever_arm_m,a1_heave_n3_to_force_row_relative_residual,a1_pitch_n5_to_moment_row_relative_residual,a1_pitch_m5_forward_to_stokes_relative_residual,a1_pitch_m5_to_n5_norm_ratio,a1_heave_force_row_norm,a1_pitch_moment_row_norm,a1_pitch_m5_norm,a1_pitch_n5_norm,body_condition_norm,body_condition_max_abs,pitch_body_condition_oscillation_norm,pitch_body_condition_oscillation_max_abs,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_speed_max_abs,pitch_body_condition_forward_to_oscillation_norm_ratio,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,station_weighted_time_derivative_normalized_contribution,station_weighted_forward_speed_normalized_contribution,station_weighted_stokes_body_forward_speed_normalized_contribution,station_weighted_forward_minus_stokes_body_normalized_contribution,cumulative_body_integral_value,cumulative_time_derivative_value,cumulative_forward_speed_value,cumulative_stokes_body_forward_speed_value,cumulative_forward_minus_stokes_body_value,cumulative_time_plus_stokes_body_forward_value,end_term_value,cumulative_with_end_term_value,cumulative_stokes_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,pressure_time_derivative_norm,pressure_time_derivative_max_abs,pressure_forward_speed_norm,pressure_forward_speed_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,pitch_radiation_sign,pitch_radiation_lever_sign,pitch_forward_speed_sign,pitch_moment_sign,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,control_image_scale,control_potential_kernel_scale,control_normal_derivative_kernel_scale,control_diagonal_sign,pressure_gradient_scheme,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,20,21,18,1.575,1.425,0.07499999999999996,-0.8687343749999998,0.868734375,0.06253124999999993,0.06253125000000004,pitch,heave_force,-0.07499999999999996,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.07499999999999996,-0.07499999999999996,6.157080948007689e-17,0.0,0.0,13.333333333333343,1.8031645742523539,0.13523734306892646,1.8031645742523539,0.13523734306892646,3.9293119168284707,1.7717214696449115,0.36676475899284844,0.16537373758336263,3.9121574292570527,1.763986534222536,10.666666666666673,-940.2431524170211,-1817.5671174773572,-70.51823643127653,-136.3175338108017,-0.03997419998587087,-0.021596893280148192,-0.018377306705722685,0.0,-0.018377306705722685,0.15405310446411674,0.33822292672875226,-0.18416982226463546,0.0,-0.18416982226463546,0.33822292672875226,0.0,0.15405310446411674,0.33822292672875226,4.037358369251968,1.4997722551251098,0.052624511460497306,0.026959729523740497,0.31181225031654425,0.12725801141518098,3.5310303078005023,19048.487360370593,7109.910687328063,11223.081983535802,4169.079243520333,7852.469660876217,2947.5779565922235,2.7779400005564683,1.109448620253897,0.01828970356324173,0.008328840804713664,advance_eq19_20,1.521840646265371,0.40997179117587845,1.592567002330932,0.4063213225783744,1.0464742193863232,0.9910958054283837,109.86567790060924,7.05408170565255e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,21,22,17,1.65,1.35,0.07499999999999996,-0.8686874999999998,0.8686875,0.0626249999999999,0.06262500000000004,pitch,heave_force,-0.1499999999999999,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.1499999999999999,-0.1499999999999999,0.0,7.285109022625145e-17,0.0,6.6666666666666705,1.7960065912163965,0.2694009886824593,1.7960065912163965,0.2694009886824593,3.964531172146778,1.7901180017861875,0.7306176418757235,0.3298982241161414,3.8966274233371947,1.7594571952860885,5.333333333333337,-1029.0900290904283,-1646.8645685211773,-77.18175218178207,-123.51484263908822,-0.043751502492284204,-0.02407402358564985,-0.019677478906634353,0.0,-0.019677478906634353,0.11219025322503917,0.3153874682958532,-0.20319721507081395,0.0,-0.20319721507081395,0.3153874682958532,0.0,0.11219025322503917,0.3153874682958532,4.003533432289056,1.4897316874920123,0.04151766831114226,0.020394156144918518,0.2501695090931774,0.10499985424687042,3.209153994538279,18202.978323610638,6812.368022274121,11129.055145711887,4141.168391076396,7136.666123630255,2684.189437833495,2.645153422277061,1.0903286916036945,0.013666551470830186,0.006191413944594756,advance_eq19_20,1.4387145384180227,0.4187649345914808,1.5252610770884905,0.4104716651040443,1.0601554626435015,0.9801958836512259,109.70294068380586,5.647934815419147e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,22,23,16,1.7249999999999999,1.2750000000000001,0.07499999999999996,-0.8686093749999999,0.8686093749999999,0.0627812499999999,0.06278125000000001,pitch,heave_force,-0.22499999999999987,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.22499999999999987,-0.22499999999999987,6.223490329124036e-17,1.7287473136455664e-17,0.0,4.444444444444447,1.7839234351014437,0.4013827728978246,1.7839234351014437,0.4013827728978246,4.020576481945648,1.819721007070418,1.0885532991484588,0.4926814138896009,3.8704117303056336,1.7517561382741376,3.5555555555555576,-1096.429580955648,-1469.0876286517434,-82.23221857167354,-110.18157214888069,-0.04661442652028639,-0.02592413380216627,-0.02069029271812013,0.0,-0.02069029271812013,0.06700728871875387,0.29038838960194524,-0.22338110088319119,0.0,-0.22338110088319119,0.29038838960194524,0.0,0.06700728871875387,0.29038838960194524,3.956398384725915,1.4764234914876102,0.031676224355882285,0.014724254208409051,0.19279584360873794,0.08346447955147289,2.9357856815149366,17391.046071142133,6527.810506351436,10998.028753027056,4104.174158424702,6528.736936639545,2449.925339834546,2.4980518673471166,0.9726263954113812,0.009571705872382024,0.004311465554414181,advance_eq19_20,1.3437335440686085,0.42946512355123573,1.4447603262745938,0.41949480130472444,1.0751836423611876,0.9767843261309161,109.43283246067818,7.452020136286201e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,23,24,15,1.7999999999999998,1.2000000000000002,0.07500000000000007,-0.8684999999999999,0.8684999999999998,0.06299999999999994,0.06300000000000008,pitch,heave_force,-0.2999999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.2999999999999998,-0.2999999999999998,0.0,0.0,0.0,3.3333333333333353,1.7666794679118583,0.5300038403735572,1.7666794679118583,0.5300038403735572,4.0936448423049985,1.8590104647985495,1.4373746656706992,0.652742152348902,3.8329991084552,1.7406457395970731,2.6666666666666683,-1141.2352802057749,-1288.4142653364117,-85.59264601543319,-96.63106990023097,-0.04851932949961386,-0.027138341519530065,-0.0213809879800838,0.0,-0.0213809879800838,0.01944041070880379,0.26385715194109705,-0.2444167412322931,0.0,-0.2444167412322931,0.26385715194109705,0.0,0.01944041070880379,0.26385715194109705,3.893196372550173,1.4588458005356473,0.023225110315494957,0.010688461289286544,0.1411651006647,0.06334677728581657,2.7231942536453015,16614.673604803425,6256.024834712651,10822.339280035289,4055.3115486208353,6055.966217617166,2251.2110098495773,2.3446119631917486,0.993332441801806,0.006115057485463983,0.0027344776134476147,advance_eq19_20,1.2389808345459874,0.43929074974986004,1.3526647119015855,0.43043682371590575,1.0917559611785734,0.9798449522577112,109.05701762428855,5.16108569988078e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,24,25,14,1.875,1.125,0.07500000000000007,-0.8683593749999999,0.8683593749999999,0.06328124999999996,0.06328125000000007,pitch,heave_force,-0.375,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.375,-0.375,0.0,2.122067628117273e-17,0.0,2.6666666666666665,1.7439328353076748,0.6539748132403781,1.7439328353076748,0.6539748132403781,4.178707303175228,1.9059657977542583,1.7735849383202789,0.8089564515040155,3.7836478684165953,1.7257737632085666,2.1333333333333337,-1163.0821725877522,-1109.1538116601728,-87.23116294408149,-83.18653587451303,-0.04944814460760161,-0.0277267563734271,-0.021721388234174514,0.0,-0.021721388234174514,-0.029543326344804013,0.23642460299461843,-0.2659679293394223,0.0,-0.2659679293394223,0.23642460299461843,0.0,-0.029543326344804013,0.23642460299461843,3.812249101989653,1.4363633704392513,0.0162341145288966,0.007674625756655446,0.09659384491122489,0.04522247167282397,2.579640527868125,15875.207007640205,5996.694458163993,10597.321391912445,3992.8147046243694,5736.72475602994,2092.928899355459,2.1928559807243966,0.9360923337725627,0.003466774463439134,0.0015321887661334927,advance_eq19_20,1.1268787436433074,0.44598722454682166,1.251013349455572,0.4406190780182684,1.1101579087479505,0.9879634522401219,108.57779417676022,5.468347370382971e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,25,26,13,1.95,1.05,0.07499999999999996,-0.8681874999999999,0.8681874999999999,0.0636249999999999,0.06362500000000004,pitch,heave_force,-0.44999999999999996,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.44999999999999996,-0.44999999999999996,9.435591155973786e-17,5.393968444108913e-17,1.6181905332326738e-17,2.2222222222222223,1.7152229632799392,0.7718503334759725,1.7152229632799392,0.7718503334759725,4.269691595684607,1.9581227596143196,2.0932642945490536,0.9599916914812434,3.7213587458649857,1.7066518959666552,1.7777777777777786,-1162.2184121385858,-935.4814294311421,-87.16638091039388,-70.16110720733562,-0.04941142205041396,-0.02771775740149747,-0.02169366464891648,0.0,-0.02169366464891648,-0.07897310967381177,0.20870234610715616,-0.28767545578096776,0.0,-0.28767545578096776,0.20870234610715616,0.0,-0.07897310967381177,0.20870234610715616,3.712924674543849,1.408695284159379,0.01075417744372903,0.005116278458611124,0.06062787741928427,0.029560421041652508,2.505404859211906,15172.200421916641,5749.07386858828,10321.218532012357,3915.902730940923,5571.636018448152,1982.8771092938093,2.051429432215523,0.8740650625659654,0.0021366460206148344,0.00093282909334995,advance_eq19_20,1.0100567304753936,0.44788275366542807,1.142155918662574,0.44790597984617037,1.1307839294581075,1.0000518577251574,107.99806268512636,6.356141309904986e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,26,27,12,2.025,0.9750000000000001,0.07500000000000007,-0.8679843749999999,0.8679843749999999,0.06403124999999998,0.0640312500000001,pitch,heave_force,-0.5249999999999999,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.5249999999999999,-0.5249999999999999,6.608652298607499e-17,6.293954570102381e-17,1.6521630746518748e-17,1.904761904761905,1.6799537552597377,0.8819757215113622,1.6799537552597377,0.8819757215113622,4.359604753046613,2.0125943621240676,2.391925230095591,1.1042228608794318,3.644838445859949,1.6826253118162775,1.5238095238095242,-1139.6019951224584,-771.1594761846546,-85.47014963418447,-57.83696071384915,-0.04844989079709676,-0.027156088053334096,-0.021293802743762642,0.0,-0.021293802743762642,-0.1279037660975671,0.18126542337974036,-0.3091691894773073,0.0,-0.3091691894773073,0.18126542337974036,0.0,-0.1279037660975671,0.18126542337974036,3.59554710797186,1.375889010302246,0.006889172001018172,0.0030356361827860046,0.03646469370896826,0.016831928007662113,2.4913396157188594,14502.874495165594,5511.797761602379,9994.931407565331,3824.7075811922655,5540.3570748610655,2050.355705948013,1.9313076984018245,0.8415303570217609,0.00250349852724585,0.0011052144977500916,advance_eq19_20,0.8912163048465959,0.44385175023789675,1.028619823589685,0.4507548702756657,1.1541752748416563,1.0155527606550363,107.32128791426383,5.424679098978607e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,27,28,11,2.1,0.8999999999999999,0.07499999999999996,-0.8677499999999999,0.8677499999999999,0.06449999999999989,0.06450000000000003,pitch,heave_force,-0.6000000000000001,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.6000000000000001,-0.6000000000000001,1.6951294222208654e-17,9.786834282304712e-17,0.0,1.6666666666666665,1.6373720644447953,0.9824232386668773,1.6373720644447953,0.9824232386668773,4.440566170333926,2.0660387227382753,2.6643397022003557,1.2396232336429653,3.552452936267141,1.6528309781906203,1.3333333333333333,-1096.8762597283721,-619.3103289944968,-82.26571947962786,-46.44827467458723,-0.04663341695541418,-0.026099889605287006,-0.020533527350127173,0.0,-0.020533527350127173,-0.17544541997382265,0.15463743455042975,-0.33008285452425223,0.0,-0.33008285452425223,0.15463743455042975,0.0,-0.17544541997382265,0.15463743455042975,3.4612458301869418,1.3382836268746405,0.004849752076193214,0.0024480282912106156,0.029996661153358764,0.011582446511233484,2.52152665458207,13862.464768607999,5282.866905030328,9621.599611568976,3720.171827209021,5607.488417886186,2148.977448887962,1.8464565953184813,0.7681535414847825,0.003306153629795675,0.0014637777817966277,advance_eq19_20,0.7729915324880248,0.43327316788626846,0.9129747522490493,0.44816635518101866,1.1810928242777268,1.0343736663117333,106.55145429053415,5.96749640405388e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,28,29,10,2.175,0.8250000000000002,0.07499999999999996,-0.8674843749999999,0.8674843749999999,0.06503124999999987,0.0650312500000001,pitch,heave_force,-0.6749999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.6749999999999998,-0.6749999999999998,6.997757518577182e-17,0.0,4.9481617944850735e-17,1.4814814814814818,1.586541147900324,1.0709152748327184,1.586541147900324,1.0709152748327184,4.503739643684827,2.1145622198728544,2.904330813979366,1.3636197247469306,3.442169853605176,1.616141895996363,1.1851851851851858,-1036.258934256014,-482.31745022683936,-77.719420069201,-36.17380876701293,-0.0440562866835141,-0.024617079094514487,-0.019439207588999616,0.0,-0.019439207588999616,-0.22079027179328667,0.12927895020052907,-0.3500692219938156,0.0,-0.3500692219938156,0.12927895020052907,0.0,-0.22079027179328667,0.12927895020052907,3.3117638843196087,1.2964727254363035,0.004486121076343404,0.0021160761767985902,0.036453471483382724,0.013970006378910882,2.5782456186067395,13245.324733142657,5059.747534095776,9206.068469646005,3603.945539688518,5733.622691844735,2260.981639348356,1.809805838805844,0.6684631133359638,0.003855190587905859,0.001703503383858135,advance_eq19_20,0.6578012055435761,0.41601322718377515,0.7976914530186076,0.43962725131152164,1.2126634100030764,1.056762676243741,105.69301673551156,8.750053870380463e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
32,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_cim1p0_cp1p0_cn1p0_cd1p0_pgscentral_pg1p0,A35,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.5,2.7120080198996463,-0.2,239.85000000000002,29,30,9,2.25,0.75,0.07499999999999996,-0.8671874999999999,0.8671874999999999,0.06562499999999982,0.0656250000000001,pitch,heave_force,-0.75,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.75,-0.75,0.0,0.0,0.0,1.3333333333333333,1.5263092549130397,1.1447319411847798,1.5263092549130397,1.1447319411847798,4.539165834647556,2.1535492532352927,3.104522205128413,1.4729009073592907,3.3114903521369743,1.571094301183244,1.0666666666666667,-960.317578580644,-361.9466419370945,-72.02381839354825,-27.14599814528207,-0.04082765914056233,-0.02278177908410532,-0.018045880056457013,0.0,-0.018045880056457013,-0.26323224470532497,0.1055795211112191,-0.36881176581654396,0.0,-0.36881176581654396,0.1055795211112191,0.0,-0.26323224470532497,0.1055795211112191,3.1492784017333113,1.2512926348044215,0.004812269933922306,0.0020541030433206277,0.043777999798949536,0.01628475315899555,2.6457034078566397,12646.055174700296,4839.357382941033,8754.389989457419,3478.3535523517244,5883.638465514086,2373.5906927318533,1.8246483002389347,0.7445898231376673,0.004059317569241283,0.0017880167454738883,advance_eq19_20,0.5476932476424182,0.3923958804119639,0.6849872641515123,0.4250832138729719,1.2506768471221532,1.083301928212627,104.75084920458065,6.269529870399548e-16,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,-1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
