benchmark,candidate_name,matrix_cell,pair_key,pair_status,coefficient,reference_value,current_computed_value,candidate_computed_value,current_abs_error,candidate_abs_error,current_gate_error_ratio,candidate_gate_error_ratio,candidate_status,omega_e_sqrt_l_over_g,omega_rad_s,raw_force_real,raw_force_imag,reference_force_real,reference_force_imag,candidate_force_real,candidate_force_imag,candidate_force_to_reference_residual_norm,candidate_operation,paired_coefficients,candidate_default_gate_eligible,candidate_exclusion_reason,diagnostic_conclusion,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,added_mass_and_damping_sign_flipped,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B53,-0.106,-0.12493195767079752,0.12493195767079752,0.018931957670797528,0.23093195767079752,0.5953445808426896,7.262011247509357,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,-450.3345702939929,-218.43264872824085,1.8371160967190256,Flip both A and B signs.,"A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_plus_90_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A53,0.145,0.11550117901521131,-0.056023299403945084,0.029498820984788676,0.2010232994039451,0.6781338157422685,4.62122527365391,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,-218.43264872824085,450.3345702939929,1.39064986071286,"Rotate reconstructed complex generalized force by +90 deg, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_plus_90_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B53,-0.106,-0.12493195767079752,-0.25756762920392123,0.018931957670797528,0.15156762920392125,0.5953445808426896,4.7662776479220526,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,-218.43264872824085,450.3345702939929,1.39064986071286,"Rotate reconstructed complex generalized force by +90 deg, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_minus_90_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A53,0.145,0.11550117901521131,0.056023299403945084,0.029498820984788676,0.0889767005960549,0.6781338157422685,2.0454413930127564,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,218.43264872824085,-450.3345702939929,1.2171917085161488,"Rotate reconstructed complex generalized force by -90 deg, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_minus_90_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B53,-0.106,-0.12493195767079752,0.25756762920392123,0.018931957670797528,0.3635676292039212,0.5953445808426896,11.432944314588719,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,218.43264872824085,-450.3345702939929,1.2171917085161488,"Rotate reconstructed complex generalized force by -90 deg, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_real_imag_swapped_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A53,0.145,0.11550117901521131,0.056023299403945084,0.029498820984788676,0.0889767005960549,0.6781338157422685,2.0454413930127564,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,218.43264872824085,450.3345702939929,0.7337602281521731,"Swap raw complex-force real and imaginary parts, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_real_imag_swapped_then_current_split,53,53:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B53,-0.106,-0.12493195767079752,-0.25756762920392123,0.018931957670797528,0.15156762920392125,0.5953445808426896,4.7662776479220526,FAIL,2.23,4.031851922917474,450.3345702939929,218.43264872824085,565.3493172050587,185.33176936364998,218.43264872824085,450.3345702939929,0.7337602281521731,"Swap raw complex-force real and imaginary parts, then apply current A/B split.","A53,B53",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_ab_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,0.04055945100808402,0.0052405489919159776,0.0052405489919159776,0.7628164471493417,0.7628164471493417,PASS,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,474.41912966135857,-253.51241427130788,0.2006869670347218,"A=Re(F)/omega^2, B=-Im(F)/omega; current convention baseline.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_closes_this_coefficient_diagnostic_only,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,current_ab_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,0.04833191129800478,0.021968088701995223,0.021968088701995223,2.0832706213366734,2.0832706213366734,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,474.41912966135857,-253.51241427130788,0.2006869670347218,"A=Re(F)/omega^2, B=-Im(F)/omega; current convention baseline.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",current_ab_split_baseline,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,damping_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,0.04055945100808402,0.0052405489919159776,0.0052405489919159776,0.7628164471493417,0.7628164471493417,PASS,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,474.41912966135857,253.51241427130788,0.9614197220479367,Keep A; flip damping sign B -> -B.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_closes_this_coefficient_diagnostic_only,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,damping_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,-0.04833191129800478,0.021968088701995223,0.11863191129800478,2.0832706213366734,11.250062711996659,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,474.41912966135857,253.51241427130788,0.9614197220479367,Keep A; flip damping sign B -> -B.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,added_mass_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,-0.04055945100808402,0.0052405489919159776,0.08635945100808402,0.7628164471493417,12.570516886183992,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-474.41912966135857,-253.51241427130788,1.5632790837129198,Flip added-mass sign A -> -A; keep B.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,added_mass_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,0.04833191129800478,0.021968088701995223,0.021968088701995223,2.0832706213366734,2.0832706213366734,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-474.41912966135857,-253.51241427130788,1.5632790837129198,Flip added-mass sign A -> -A; keep B.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,added_mass_and_damping_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,-0.04055945100808402,0.0052405489919159776,0.08635945100808402,0.7628164471493417,12.570516886183992,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-474.41912966135857,253.51241427130788,1.8242516593878824,Flip both A and B signs.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,added_mass_and_damping_sign_flipped,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,-0.04833191129800478,0.021968088701995223,0.11863191129800478,2.0832706213366734,11.250062711996659,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-474.41912966135857,253.51241427130788,1.8242516593878824,Flip both A and B signs.,"A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_plus_90_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,0.021673502824217393,0.0052405489919159776,0.024126497175782607,0.7628164471493417,3.51186276212265,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,253.51241427130788,474.41912966135857,1.367148982995239,"Rotate reconstructed complex generalized force by +90 deg, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_plus_90_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,-0.09044757574802736,0.021968088701995223,0.16074757574802737,2.0832706213366734,15.243961664108806,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,253.51241427130788,474.41912966135857,1.367148982995239,"Rotate reconstructed complex generalized force by +90 deg, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_minus_90_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,-0.021673502824217393,0.0052405489919159776,0.0674735028242174,0.7628164471493417,9.821470571210682,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-253.51241427130788,-474.41912966135857,1.2243663805463303,"Rotate reconstructed complex generalized force by -90 deg, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_phase_minus_90_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,0.09044757574802736,0.021968088701995223,0.020147575748027363,2.0832706213366734,1.910628330775473,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-253.51241427130788,-474.41912966135857,1.2243663805463303,"Rotate reconstructed complex generalized force by -90 deg, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_improves_this_coefficient_without_gate_closure,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_real_imag_swapped_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,A55,0.0458,0.04055945100808402,-0.021673502824217393,0.0052405489919159776,0.0674735028242174,0.7628164471493417,9.821470571210682,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-253.51241427130788,474.41912966135857,1.7758026792475812,"Swap raw complex-force real and imaginary parts, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,force_real_imag_swapped_then_current_split,55,55:wigley_iii:Fn0.4:omega_bar=2.23,paired_same_frequency_ab_force_reconstruction,B55,0.0703,0.04833191129800478,-0.09044757574802736,0.021968088701995223,0.16074757574802737,2.0832706213366734,15.243961664108806,FAIL,2.23,4.031851922917474,474.41912966135857,-253.51241427130788,535.7172150618969,-368.7402845169225,-253.51241427130788,474.41912966135857,1.7758026792475812,"Swap raw complex-force real and imaginary parts, then apply current A/B split.","A55,B55",false,"diagnostic-only A/B force reconstruction; sign, phase, or split candidates cannot modify matched_bie_station_sweep unless they close the complete eight-row Gate 1 under a traced force and coefficient convention.",candidate_does_not_improve_this_coefficient,diagnostic_ab_force_reconstruction_candidate_not_hard_gate,INFO
