benchmark,row,coefficient,prefix,mode_column,generalized_row,variant_name,variant_description,reference_value,current_computed_value,computed_value,scale_factor_applied_to_current_value,omega_e_rad_s,omega_e_sqrt_l_over_g,gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,status,phase_rotation_not_represented,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,7,B35,B,pitch,heave_force,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.163,0.1403372783872581,0.3129521308035855,2.23,4.031851922917474,2.23,3.066505742404612,0.4634503397288734,2.6030554026757384,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,0.0458,0.04055945100808402,0.04055945100808402,1.0,4.031851922917474,2.23,0.7628164471493417,0.7628164471493417,0.0,PASS,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,0.0458,0.04055945100808402,0.010059757100090855,0.2480249818491334,4.031851922917474,2.23,5.20236432313088,0.7628164471493417,4.439547875981538,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,0.0458,0.04055945100808402,0.002495071072156725,0.06151639162126295,4.031851922917474,2.23,6.303483104489559,0.7628164471493417,5.540666657340218,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.0458,0.04055945100808402,0.018188094622459204,0.4484304932735426,4.031851922917474,2.23,4.0192002005153995,0.7628164471493417,3.256383753366058,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.0458,0.04055945100808402,0.008156096243255249,0.20108990729755274,4.031851922917474,2.23,5.479461973325291,0.7628164471493417,4.71664552617595,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.0458,0.04055945100808402,0.16352970053942062,4.031851922917474,4.031851922917474,2.23,17.136783193511004,0.7628164471493417,16.373966746361663,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,8,A55,A,pitch,pitch_moment,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.0458,0.04055945100808402,0.09044757574802736,2.23,4.031851922917474,2.23,6.498919322856967,0.7628164471493417,5.736102875707625,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,current_unit_displacement,Current default body condition scale; heave uses i*omega*N3 and pitch uses i*omega*N5 plus U*m5.,0.0703,0.04833191129800478,0.04833191129800478,1.0,4.031851922917474,2.23,2.0832706213366734,2.0832706213366734,0.0,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,remove_dimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential as unit velocity in SI time units.,0.0703,0.04833191129800478,0.01198752142242156,0.2480249818491334,4.031851922917474,2.23,5.529869945716306,2.0832706213366734,3.4465993243796325,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,remove_dimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for interpreting the solved potential as unit acceleration in SI time units.,0.0703,0.04833191129800478,0.0029732047832122053,0.06151639162126295,4.031851922917474,2.23,6.384712680586798,2.0832706213366734,4.301442059250125,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,remove_nondimensional_omega_unit_velocity_proxy,Real-amplitude proxy for interpreting the solved potential with A1 nondimensional encounter frequency.,0.0703,0.04833191129800478,0.02167350282421739,0.4484304932735426,4.031851922917474,2.23,4.611332117191334,2.0832706213366734,2.5280614958546606,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,remove_nondimensional_omega2_unit_acceleration_proxy,Real-amplitude proxy for removing two powers of the A1 nondimensional encounter frequency.,0.0703,0.04833191129800478,0.009719059562429324,0.20108990729755274,4.031851922917474,2.23,5.744991980803288,2.0832706213366734,3.6617213594666147,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,multiply_dimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one dimensional omega is missing upstream.,0.0703,0.04833191129800478,0.19486710950513733,4.031851922917474,4.031851922917474,2.23,11.81290749218941,2.0832706213366734,9.729636870852737,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,9,B55,B,pitch,pitch_moment,multiply_nondimensional_omega_proxy,Opposite real-amplitude proxy: tests whether one nondimensional omega is missing upstream.,0.0703,0.04833191129800478,0.10778016219455065,2.23,4.031851922917474,2.23,3.5543065144192174,2.0832706213366734,1.471035893082544,FAIL,True,False,Real-amplitude unit proxy only; a default change requires complex same-frequency force phase evidence and closure of the complete eight-coefficient Gate 1 set.,diagnostic_body_condition_unit_chain_not_hard_gate,INFO
