benchmark,source_row,coefficient,candidate_name,candidate_source_column,candidate_description,reference_value,candidate_value,abs_error,rel_error,tolerance,gate_error_ratio,status
ma2005_wigley_iii_coefficients,7,B35,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.163,0.1403372783872581,0.02266272161274191,0.13903510191866203,0.3,0.4634503397288734,PASS
ma2005_wigley_iii_coefficients,7,B35,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.163,-0.014025391641545811,0.17702539164154582,1.086045347494146,0.3,3.6201511583138206,FAIL
ma2005_wigley_iii_coefficients,7,B35,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.163,0.014025391641545811,0.1489746083584542,0.913954652505854,0.3,3.0465155083528463,FAIL
ma2005_wigley_iii_coefficients,7,B35,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.163,-0.2666491651329703,0.42964916513297036,2.63588444866853,0.3,8.786281495561767,FAIL
ma2005_wigley_iii_coefficients,7,B35,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.163,-0.2666491651329703,0.42964916513297036,2.63588444866853,0.3,8.786281495561767,FAIL
ma2005_wigley_iii_coefficients,7,B35,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.163,-0.2666491651329703,0.42964916513297036,2.63588444866853,0.3,8.786281495561767,FAIL
ma2005_wigley_iii_coefficients,8,A55,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.0458,0.04055945100808402,0.0052405489919159776,0.11442246707240125,0.15,0.7628164471493417,PASS
ma2005_wigley_iii_coefficients,8,A55,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.0458,-0.03652767438769277,0.08232767438769277,1.797547475713816,0.15,11.983649838092106,FAIL
ma2005_wigley_iii_coefficients,8,A55,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.0458,0.03652767438769277,0.00927232561230723,0.20245252428618407,0.15,1.349683495241227,FAIL
ma2005_wigley_iii_coefficients,8,A55,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.0458,-0.022014899387447617,0.06781489938744761,1.4806746591145767,0.15,9.871164394097178,FAIL
ma2005_wigley_iii_coefficients,8,A55,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.0458,-0.022014899387447617,0.06781489938744761,1.4806746591145767,0.15,9.871164394097178,FAIL
ma2005_wigley_iii_coefficients,8,A55,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.0458,-0.033303063507961445,0.07910306350796145,1.7271411246279793,0.15,11.514274164186528,FAIL
ma2005_wigley_iii_coefficients,9,B55,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.0703,0.04833191129800478,0.021968088701995223,0.31249059320050104,0.15,2.0832706213366734,FAIL
ma2005_wigley_iii_coefficients,9,B55,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.0703,0.02046980182063811,0.04983019817936189,0.7088221647135404,0.15,4.7254810980902695,FAIL
ma2005_wigley_iii_coefficients,9,B55,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.0703,-0.02046980182063811,0.09076980182063811,1.2911778352864596,0.15,8.607852235243064,FAIL
ma2005_wigley_iii_coefficients,9,B55,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.0703,-0.02654963597418347,0.09684963597418347,1.3776619626484135,0.15,9.184413084322756,FAIL
ma2005_wigley_iii_coefficients,9,B55,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.0703,-0.02654963597418347,0.09684963597418347,1.3776619626484135,0.15,9.184413084322756,FAIL
ma2005_wigley_iii_coefficients,9,B55,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.0703,-0.07184163019541558,0.1421416301954156,2.021929305766936,0.15,13.479528705112905,FAIL
