benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,free_surface_time_direction_sign,free_surface_dynamic_gravity_sign,free_surface_potential_elevation_level,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.163,0.1403372783872581,60.857272333893604,0.8609648980813379,0.02266272161274191,0.13903510191866203,0.3,0.0,0.0489,0.4634503397288734,0.4634503397288734,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,0.12631188674571228,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.163,-0.012328838250759352,-5.346401723115572,-0.07563704448318621,0.17532883825075934,1.0756370444831862,0.3,0.0,0.0489,3.585456814943954,0.4634503397288734,3.1220064752150805,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,-8.119412147857545,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.163,0.08632756854911247,37.43595721315636,0.5296169849638802,0.07667243145088753,0.47038301503611984,0.3,0.0,0.0489,1.5679433834537329,0.4634503397288734,1.1044930437248595,relative,FAIL,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,34840.40417901958,8.32771103345802,0.10306800985182468,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.163,0.11478223194257768,49.7753243378833,0.7041854720403539,0.048217768057422325,0.29581452795964613,0.3,0.0,0.0489,0.9860484265321539,0.4634503397288734,0.5225980868032805,relative,PASS,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,35021.521326478694,8.373557678356217,0.11579063462587283,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.163,-0.012328838250759352,-5.346401723115572,-0.07563704448318621,0.17532883825075934,1.0756370444831862,0.3,0.0,0.0489,3.585456814943954,0.4634503397288734,3.1220064752150805,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,-8.119412147857545,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.0458,0.04055945100808402,29.18455297286686,0.8855775329275988,0.0052405489919159776,0.11442246707240125,0.15,0.0,0.00687,0.7628164471493417,0.7628164471493417,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,-0.0072563875001225775,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.0458,0.04055945100808402,29.18455297286686,0.8855775329275988,0.0052405489919159776,0.11442246707240125,0.15,0.0,0.00687,0.7628164471493417,0.7628164471493417,0.0,relative,PASS,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,-0.0072563875001225775,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.0458,-0.8702302062086668,-626.1741448774462,-19.0006595242067,0.9160302062086667,20.000659524206696,0.15,0.0,0.00687,133.33773016137798,0.7628164471493417,132.57491371422864,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,1.3019943914531922,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.0458,0.0325238258987783,23.402518925465927,0.7101272030300939,0.0132761741012217,0.2898727969699061,0.15,0.0,0.00687,1.9324853131327073,0.7628164471493417,1.1696688659833656,relative,FAIL,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,34840.40417901958,8.32771103345802,-0.009614838512093347,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.0458,0.036807426933132985,26.484784049735843,0.8036556098937334,0.008992573066867016,0.19634439010626673,0.15,0.0,0.00687,1.3089626007084447,0.7628164471493417,0.546146153559103,relative,FAIL,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,35021.521326478694,8.373557678356217,-0.008357805829791136,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.0458,-0.8702302062086668,-626.1741448774462,-19.0006595242067,0.9160302062086667,20.000659524206696,0.15,0.0,0.00687,133.33773016137798,0.7628164471493417,132.57491371422864,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,1.3019943914531922,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,current_eq19_22,0,Current Eq.19-Eq.22 staggered update: positive local-time step and -g*eta_updated dynamic condition.,True,False,1.0,-1.0,updated,0.0703,0.04833191129800478,62.87741194817112,0.687509406799499,0.021968088701995223,0.31249059320050104,0.15,0.0,0.010545,2.0832706213366734,2.0832706213366734,0.0,relative,FAIL,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,0.023509718897410787,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,reverse_local_time,1,Uses a negative local-time increment in both kinematic and dynamic updates; diagnostic for station-order time mapping.,False,True,-1.0,-1.0,updated,0.0703,0.04833191129800478,62.87741194817112,0.687509406799499,0.021968088701995223,0.31249059320050104,0.15,0.0,0.010545,2.0832706213366734,2.0832706213366734,0.0,relative,FAIL,1.6769432816274554,0.8298989053864633,0.08266794363942438,109.4685200166005,35206.8445416582,8.420412508336737,0.023509718897410787,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,dynamic_gravity_sign_flipped,2,Flips only the free-surface dynamic condition sign from -g*eta to +g*eta.,False,True,1.0,1.0,updated,0.0703,0.3974674728791563,517.0854070745789,5.653875858878468,0.32716747287915626,4.653875858878467,0.15,0.0,0.010545,31.02583905918978,2.0832706213366734,28.942568437853108,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,-2.2375272066007583,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,potential_uses_previous_elevation,3,Updates phi with the previous half-step elevation instead of the newly updated half-step elevation.,False,True,1.0,-1.0,previous,0.0703,0.041912721655877845,54.52636559676994,0.5961980320893009,0.028387278344122156,0.4038019679106992,0.15,0.0,0.010545,2.6920131194046615,2.0832706213366734,0.6087424980679881,relative,FAIL,1.9188917111915995,0.92297143963377,0.07940633722215723,102.25761413944818,34840.40417901958,8.32771103345802,0.01804535840799896,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,potential_uses_average_elevation,4,Updates phi with the average of previous and updated half-step elevations.,False,True,1.0,-1.0,average,0.0703,0.04531778108925356,58.95617850816642,0.6446341548969212,0.024982218910746444,0.35536584510307884,0.15,0.0,0.010545,2.3691056340205257,2.0832706213366734,0.28583501268385225,relative,FAIL,1.7825900396150893,0.8696438709099924,0.08116882257732418,106.09711002988043,35021.521326478694,8.373557678356217,0.02109978992487653,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,reverse_time_and_dynamic_sign,5,"Uses reverse local time and flips the dynamic sign, separating dt direction from the sign of the pressure-potential update.",False,True,-1.0,1.0,updated,0.0703,0.3974674728791563,517.0854070745789,5.653875858878468,0.32716747287915626,4.653875858878467,0.15,0.0,0.010545,31.02583905918978,2.0832706213366734,28.942568437853108,relative,FAIL,214.78032625302436,235.16041927635953,0.06307050531575023,-1.128042986383904,35166.66427160066,8.404670306727365,-2.2375272066007583,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_update_formula_candidate_not_hard_gate
