benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,time_derivative_pressure_scale,forward_speed_pressure_gradient_scale,stokes_body_forward_speed_scale,end_contour_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_derivative_component_value,forward_speed_pressure_gradient_component_value,stokes_body_forward_speed_component_value,end_contour_component_value,time_derivative_component_raw,forward_speed_pressure_gradient_component_raw,stokes_body_forward_speed_component_raw,end_contour_component_raw,time_derivative_contribution_value,forward_speed_pressure_gradient_contribution_value,stokes_body_forward_speed_contribution_value,end_contour_contribution_value,candidate_time_derivative_contribution_value,candidate_forward_speed_pressure_gradient_contribution_value,candidate_stokes_body_forward_speed_contribution_value,candidate_end_contour_contribution_value,candidate_time_derivative_contribution_raw,candidate_forward_speed_pressure_gradient_contribution_raw,candidate_stokes_body_forward_speed_contribution_raw,candidate_end_contour_contribution_raw,current_force_closure_residual_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,time_double_keep_gradient_end,10,Doubles only the Eq.30 time-derivative pressure term; diagnostic for time-pressure under-scaling.,False,2.0,1.0,0.0,1.0,1.07,1.67896841153898,134.23352450254146,1.5691293565784858,0.60896841153898,0.569129356578486,0.15,0.0,0.1605,3.7941957105232396,0.323050389619709,3.4711453209035303,FAIL,1.0181504124660368,-0.3573324133930934,0.0,0.0,81.40112547665964,-28.56872645077782,0.0,0.0,2.0363008249320735,-0.3573324133930934,0.0,0.0,2.0363008249320735,-0.3573324133930934,0.0,0.0,162.8022509533193,-28.56872645077782,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,end_flipped_keep_pressure,11,Reverses only the Eq.32 end-contour term while keeping Eq.30 pressure unchanged.,False,1.0,1.0,0.0,-1.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,1.0181504124660368,-0.3573324133930934,0.0,0.0,81.40112547665964,-28.56872645077782,0.0,0.0,1.0181504124660368,-0.3573324133930934,0.0,-0.0,1.0181504124660368,-0.3573324133930934,0.0,-0.0,81.40112547665964,-28.56872645077782,0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,time_plus_stokes_plus_end,12,Replaces the finite-difference Eq.30 pressure-gradient channel with the diagnostic Eq.32 Stokes body forward-speed term.,False,1.0,0.0,1.0,1.0,1.07,1.0181504124660368,81.40112547665964,0.9515424415570437,0.05184958753396329,0.04845755844295634,0.15,0.0,0.1605,0.323050389619709,0.323050389619709,0.0,PASS,1.0181504124660368,-0.3573324133930934,0.0,0.0,81.40112547665964,-28.56872645077782,0.0,0.0,1.0181504124660368,-0.0,0.0,0.0,1.0181504124660368,-0.0,0.0,0.0,81.40112547665964,-0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,0,wigley_iii,Fn0.4,2.0,A33,all_terms_include_stokes,13,Diagnostic over-counting route that adds the Eq.31 direct gradient to the current Eq.32 Stokes-body chain.,False,1.0,1.0,1.0,1.0,1.07,0.6608179990729434,52.83239902588183,0.6175869150214424,0.4091820009270567,0.38241308497855764,0.15,0.0,0.1605,2.5494205665237177,0.323050389619709,2.226370176904009,FAIL,1.0181504124660368,-0.3573324133930934,0.0,0.0,81.40112547665964,-28.56872645077782,0.0,0.0,1.0181504124660368,-0.3573324133930934,0.0,0.0,1.0181504124660368,-0.3573324133930934,0.0,0.0,81.40112547665964,-28.56872645077782,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,current_default,0,Current default coefficient chain: Eq.30 time pressure + Eq.32 Stokes body term + Eq.32 end contour.,True,1.0,0.0,1.0,1.0,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,PASS,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,71.5945701708574,-0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_only_no_gradient_no_end,1,Keeps only the Eq.30 time-derivative pressure term; diagnostic for pure radiation inertia/damping contribution.,False,1.0,0.0,0.0,0.0,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,PASS,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,71.5945701708574,-0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_plus_gradient_no_end,2,Keeps the full Eq.30 body-pressure result but removes the Eq.32 end-contour term.,False,1.0,1.0,0.0,0.0,0.941,0.6065965659338516,48.49739544641143,0.6446297193771005,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.2888952435828137,0.0,0.0,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,gradient_removed_keep_time_end,3,Suppresses only the Eq.30 forward-speed pressure-gradient term while retaining time pressure and end contour.,False,1.0,0.0,0.0,1.0,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,PASS,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,71.5945701708574,-0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,gradient_flipped_keep_time_end,4,Reverses only the Eq.30 forward-speed pressure-gradient sign; diagnostic for x-gradient sign convention.,False,1.0,-1.0,0.0,1.0,0.941,1.1843870530994791,94.69174489530336,1.2586472402757483,0.24338705309947917,0.2586472402757483,0.15,0.0,0.14115,1.7243149351716556,0.3224101344905041,1.4019048006811514,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,0.2888952435828137,0.0,0.0,0.8954918095166653,0.2888952435828137,0.0,0.0,71.5945701708574,23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,gradient_half_keep_time_end,5,Halves only the Eq.30 forward-speed pressure-gradient term; diagnostic for gradient over-scaling.,False,1.0,0.5,0.0,1.0,0.941,0.7510441877252585,60.04598280863441,0.7981340996017624,0.18995581227474145,0.20186590039823749,0.15,0.0,0.14115,1.345772669321583,0.3224101344905041,1.0233625348310789,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.14444762179140685,0.0,0.0,0.8954918095166653,-0.14444762179140685,0.0,0.0,71.5945701708574,-11.54858736222298,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,gradient_double_keep_time_end,6,Doubles only the Eq.30 forward-speed pressure-gradient term; diagnostic for gradient under-scaling.,False,1.0,2.0,0.0,1.0,0.941,0.3177013223510379,25.400220721965475,0.33762095892777666,0.6232986776489621,0.6623790410722232,0.15,0.0,0.14115,4.415860273814822,0.3224101344905041,4.093450139324318,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.5777904871656274,0.0,0.0,0.8954918095166653,-0.5777904871656274,0.0,0.0,71.5945701708574,-46.19434944889192,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_removed_keep_gradient_end,7,Suppresses only the Eq.30 time-derivative pressure term while retaining pressure-gradient and end contour.,False,0.0,1.0,0.0,1.0,0.941,-0.2888952435828137,-23.09717472444596,-0.30700876044932385,1.2298952435828137,1.307008760449324,0.15,0.0,0.14115,8.713391736328825,0.3224101344905041,8.390981601838321,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.0,-0.2888952435828137,0.0,0.0,0.0,-0.2888952435828137,0.0,0.0,0.0,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_flipped_keep_gradient_end,8,Reverses only the Eq.30 time-derivative pressure sign; diagnostic for harmonic time convention.,False,-1.0,1.0,0.0,1.0,0.941,-1.1843870530994791,-94.69174489530336,-1.2586472402757483,2.125387053099479,2.258647240275748,0.15,0.0,0.14115,15.057648268504987,0.3224101344905041,14.735238134014484,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,-0.8954918095166653,-0.2888952435828137,0.0,0.0,-0.8954918095166653,-0.2888952435828137,0.0,0.0,-71.5945701708574,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_half_keep_gradient_end,9,Halves only the Eq.30 time-derivative pressure term; diagnostic for time-pressure over-scaling.,False,0.5,1.0,0.0,1.0,0.941,0.15885066117551894,12.700110360982737,0.16881047946388833,0.782149338824481,0.8311895205361116,0.15,0.0,0.14115,5.541263470240744,0.3224101344905041,5.21885333575024,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.44774590475833265,-0.2888952435828137,0.0,0.0,0.44774590475833265,-0.2888952435828137,0.0,0.0,35.7972850854287,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_double_keep_gradient_end,10,Doubles only the Eq.30 time-derivative pressure term; diagnostic for time-pressure under-scaling.,False,2.0,1.0,0.0,1.0,0.941,1.502088375450517,120.09196561726883,1.5962681992035248,0.561088375450517,0.596268199203525,0.15,0.0,0.14115,3.9751213280235,0.3224101344905041,3.652711193532996,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,1.7909836190333306,-0.2888952435828137,0.0,0.0,1.7909836190333306,-0.2888952435828137,0.0,0.0,143.1891403417148,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,end_flipped_keep_pressure,11,Reverses only the Eq.32 end-contour term while keeping Eq.30 pressure unchanged.,False,1.0,1.0,0.0,-1.0,0.941,0.6065965659338516,48.49739544641143,0.6446297193771005,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.2888952435828137,0.0,-0.0,0.8954918095166653,-0.2888952435828137,0.0,-0.0,71.5945701708574,-23.09717472444596,0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,time_plus_stokes_plus_end,12,Replaces the finite-difference Eq.30 pressure-gradient channel with the diagnostic Eq.32 Stokes body forward-speed term.,False,1.0,0.0,1.0,1.0,0.941,0.8954918095166653,71.5945701708574,0.9516384798264244,0.045508190483334654,0.04836152017357562,0.15,0.0,0.14115,0.3224101344905041,0.3224101344905041,0.0,PASS,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,0.8954918095166653,-0.0,0.0,0.0,71.5945701708574,-0.0,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.23,A33,all_terms_include_stokes,13,Diagnostic over-counting route that adds the Eq.31 direct gradient to the current Eq.32 Stokes-body chain.,False,1.0,1.0,1.0,1.0,0.941,0.6065965659338516,48.49739544641143,0.6446297193771005,0.33440343406614836,0.35537028062289944,0.15,0.0,0.14115,2.3691352041526628,0.3224101344905041,2.0467250696621586,FAIL,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.8954918095166653,-0.2888952435828137,0.0,0.0,0.8954918095166653,-0.2888952435828137,0.0,0.0,71.5945701708574,-23.09717472444596,0.0,0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,current_default,0,Current default coefficient chain: Eq.30 time pressure + Eq.32 Stokes body term + Eq.32 end contour.,True,1.0,0.0,1.0,1.0,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,PASS,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,258.19253944674807,-0.0,-0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,time_only_no_gradient_no_end,1,Keeps only the Eq.30 time-derivative pressure term; diagnostic for pure radiation inertia/damping contribution.,False,1.0,0.0,0.0,0.0,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,PASS,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,258.19253944674807,-0.0,-0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,time_plus_gradient_no_end,2,Keeps the full Eq.30 body-pressure result but removes the Eq.32 end-contour term.,False,1.0,1.0,0.0,0.0,2.05,1.590927478044131,229.9686106391836,0.7760621844117713,0.4590725219558689,0.22393781558822876,0.15,0.0,0.30749999999999994,1.492918770588192,0.8579473634846653,0.6349714071035266,FAIL,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,gradient_removed_keep_time_end,3,Suppresses only the Eq.30 forward-speed pressure-gradient term while retaining time pressure and end contour.,False,1.0,0.0,0.0,1.0,2.05,1.7861811857284653,258.19253944674807,0.8713078954773003,0.26381881427153453,0.12869210452269977,0.15,0.0,0.30749999999999994,0.8579473634846653,0.8579473634846653,0.0,PASS,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,1.7861811857284653,-0.0,-0.0,-0.0,258.19253944674807,-0.0,-0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,2.23,B33,gradient_flipped_keep_time_end,4,Reverses only the Eq.30 forward-speed pressure-gradient sign; diagnostic for x-gradient sign convention.,False,1.0,-1.0,0.0,1.0,2.05,1.9814348934127997,286.4164682543126,0.9665536065428294,0.06856510658720016,0.03344639345717081,0.15,0.0,0.30749999999999994,0.2229759563811388,0.8579473634846653,-0.6349714071035265,PASS,1.7861811857284653,-0.1952537076843343,-0.0,-0.0,258.19253944674807,-28.223928807564477,-0.0,-0.0,1.7861811857284653,0.1952537076843343,-0.0,-0.0,1.7861811857284653,0.1952537076843343,-0.0,-0.0,258.19253944674807,28.223928807564477,-0.0,-0.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_eq30_pressure_balance_candidate_not_hard_gate
