benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,mode_column,generalized_row,station_local_index,x_m,x_over_l,body_phi_solution_norm,body_phi_n_known_norm,body_phi_to_phi_n_norm_ratio,free_phi_known_norm,free_phi_n_solution_norm,free_phi_n_to_phi_norm_ratio,control_phi_solution_norm,control_phi_n_solution_norm,control_phi_n_to_phi_norm_ratio,outer_history_rhs_norm,matched_rhs_total_norm,matched_rhs_body_normal_velocity_norm,matched_rhs_inner_free_surface_potential_norm,matched_rhs_outer_control_history_norm,matched_rhs_body_normal_velocity_to_total_ratio,matched_rhs_inner_free_surface_potential_to_total_ratio,matched_rhs_outer_control_history_to_total_ratio,matched_rhs_source_sum_relative_residual,body_pressure_total_norm,body_pressure_time_derivative_norm,body_pressure_forward_speed_norm,body_pressure_forward_to_time_norm_ratio,total_density_value_per_m,time_derivative_density_value_per_m,pressure_gradient_density_value_per_m,stokes_body_forward_density_value_per_m,gate_role
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,-0.106,heave,pitch_moment,0,0.075,0.024999999999999998,1.4120562620651687,1.1932939400297224,1.1833264334100257,1.632017185119383,2.0914585363852036,1.2815174714181776,1.4418619648168693,1.4886595771528228,1.0324563747972209,3.5703155505353292,7.78426155931822,1.2593935748686471,6.952556193449732,3.5703155505353292,0.16178716057672532,0.8931555216213299,0.45865821996454514,0.0,8204.4521455369,5835.531799361987,9472.59874099787,1.623262294969163,0.03454044315278605,0.05302234453317313,-0.018481901380387068,0.006240725495051913,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.23,B53,-0.106,heave,pitch_moment,1,0.15,0.049999999999999996,1.5815116988649836,2.2419636275314256,0.7054136291257987,1.6499675943495793,2.1224871500141615,1.2863811127459448,1.4340439120296544,1.4677522148803772,1.0235057675486479,3.476609769862357,7.871998639711821,2.3147117642915993,6.903727291288669,3.476609769862357,0.2940437200553602,0.8769980289962805,0.44164257756904657,0.0,5061.859532287564,6535.831508789895,6969.281168802431,1.0663189770773005,0.040503769970926945,0.11677744513815673,-0.07627367516722978,0.008790717061893508,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,-0.125,pitch,heave_force,0,0.075,0.024999999999999998,0.7054937444293707,1.8176473535949957,0.38813565405524053,0.6910375770096255,1.9861359163044505,2.8741359115363787,0.22641693670972105,0.9748991309931274,4.305769458594,1.1621269091943651,3.4861926119060107,1.9183315373557666,2.8744971720731627,1.1621269091943651,0.5502655047814339,0.824537681095476,0.3333513200692012,0.0,4366.92593550354,2915.5574678359026,6656.628524133972,2.2831409078946785,0.012026256826285405,-0.0024354598160259444,0.014461716642311351,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,2.23,A35,-0.125,pitch,heave_force,1,0.15,0.049999999999999996,0.7484353820369307,3.258236928535498,0.22970563481193343,0.6360272027351357,2.047041854410428,3.2184816083454355,0.1864395064778926,0.9523315622357652,5.107992293192911,1.291901702042611,4.2407839101286955,3.36396150977464,2.5501459770238086,1.291901702042611,0.7932404906885608,0.6013383447652297,0.3046374749151992,0.0,3043.661924391708,3093.0201501011998,5576.4735488362,1.8029218298670784,0.01185951992469165,-0.00012149997645448472,0.011981019901146134,0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,0.163,pitch,heave_force,0,0.075,0.024999999999999998,0.7054937444293707,1.8176473535949957,0.38813565405524053,0.6910375770096255,1.9861359163044505,2.8741359115363787,0.22641693670972105,0.9748991309931274,4.305769458594,1.1621269091943651,3.4861926119060107,1.9183315373557666,2.8744971720731627,1.1621269091943651,0.5502655047814339,0.824537681095476,0.3333513200692012,0.0,4366.92593550354,2915.5574678359026,6656.628524133972,2.2831409078946785,-0.01801292824924047,0.018298560439116752,-0.036311488688357214,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,2.23,B35,0.163,pitch,heave_force,1,0.15,0.049999999999999996,0.7484353820369307,3.258236928535498,0.22970563481193343,0.6360272027351357,2.047041854410428,3.2184816083454355,0.1864395064778926,0.9523315622357652,5.107992293192911,1.291901702042611,4.2407839101286955,3.36396150977464,2.5501459770238086,1.291901702042611,0.7932404906885608,0.6013383447652297,0.3046374749151992,0.0,3043.661924391708,3093.0201501011998,5576.4735488362,1.8029218298670784,-0.033383419555201355,0.041326261117742395,-0.07470968067294373,-0.0,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,0.0458,pitch,pitch_moment,0,0.075,0.024999999999999998,0.7054937444293707,1.8176473535949957,0.38813565405524053,0.6910375770096255,1.9861359163044505,2.8741359115363787,0.22641693670972105,0.9748991309931274,4.305769458594,1.1621269091943651,3.4861926119060107,1.9183315373557666,2.8744971720731627,1.1621269091943651,0.5502655047814339,0.824537681095476,0.3333513200692012,0.0,4366.92593550354,2915.5574678359026,6656.628524133972,2.2831409078946785,0.005712471992485568,-0.0011568434126123233,0.006869315405097893,0.001471862328952261,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,8,wigley_iii,Fn0.4,2.23,A55,0.0458,pitch,pitch_moment,1,0.15,0.049999999999999996,0.7484353820369307,3.258236928535498,0.22970563481193343,0.6360272027351357,2.047041854410428,3.2184816083454355,0.1864395064778926,0.9523315622357652,5.107992293192911,1.291901702042611,4.2407839101286955,3.36396150977464,2.5501459770238086,1.291901702042611,0.7932404906885608,0.6013383447652297,0.3046374749151992,0.0,3043.661924391708,3093.0201501011998,5576.4735488362,1.8029218298670784,0.0053367839661112425,-5.467498940451813e-05,0.00539145895551576,0.00332411760684851,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,0.0703,pitch,pitch_moment,0,0.075,0.024999999999999998,0.7054937444293707,1.8176473535949957,0.38813565405524053,0.6910375770096255,1.9861359163044505,2.8741359115363787,0.22641693670972105,0.9748991309931274,4.305769458594,1.1621269091943651,3.4861926119060107,1.9183315373557666,2.8744971720731627,1.1621269091943651,0.5502655047814339,0.824537681095476,0.3333513200692012,0.0,4366.92593550354,2915.5574678359026,6656.628524133972,2.2831409078946785,-0.00855614091838922,0.008691816208580457,-0.017247957126969676,0.0009741839264103775,diagnostic_aft_pair_boundary_rhs_not_hard_gate
ma2005_wigley_iii_coefficients,9,wigley_iii,Fn0.4,2.23,B55,0.0703,pitch,pitch_moment,1,0.15,0.049999999999999996,0.7484353820369307,3.258236928535498,0.22970563481193343,0.6360272027351357,2.047041854410428,3.2184816083454355,0.1864395064778926,0.9523315622357652,5.107992293192911,1.291901702042611,4.2407839101286955,3.36396150977464,2.5501459770238086,1.291901702042611,0.7932404906885608,0.6013383447652297,0.3046374749151992,0.0,3043.661924391708,3093.0201501011998,5576.4735488362,1.8029218298670784,-0.015022538799840609,0.01859681750298407,-0.03361935630282468,4.85999905817939e-05,diagnostic_aft_pair_boundary_rhs_not_hard_gate
