period_s,heave_m_per_m,pitch_rad_per_m,heave_phase_deg,pitch_phase_deg,force_heave_real_N_per_m,force_heave_imag_N_per_m,force_pitch_real_Nm_per_m,force_pitch_imag_Nm_per_m
5.371428571428572,1.055893485501788,0.1626267719563975,-4.377216896945518,82.92385666743782,65269.65468635232,348.60761937238294,2954.926323327745,34132.392417369854
5.428571428571429,1.0553858945443662,0.15905692168597232,-4.327093449315834,83.00874703611811,65368.361138886045,340.0167251072362,2927.395372351748,33452.1660629086
5.485714285714286,1.0548657467759335,0.15560178979313388,-4.278068101206607,83.09130061738287,65462.10091641263,331.76892105724437,2901.196780760998,32791.017248022894
5.542857142857143,1.0543350486251162,0.15225664586127746,-4.230108673027529,83.17161025353106,65551.16816385536,323.84502017126215,2876.256364895482,32148.305611054755
5.6,1.053795612273702,0.14901698935063876,-4.183183930251156,83.24976402028253,65635.83714546837,316.2271923088001,2852.5044890622594,31523.41229007091
5.6571428571428575,1.0532490738933287,0.145878537391676,-4.137263580867056,83.32584552457438,65716.36374179514,308.8988511012958,2829.8757735062754,30915.739567500823
5.714285714285714,1.0526969101006278,0.14283721321400883,-4.092318267654098,83.39993418054596,65792.98682360048,301.8445514350542,2808.3088204270534,30324.710451792518
5.771428571428571,1.0521404528147213,0.13988913518788892,-4.04831955628596,83.47210546553794,65865.92951359991,295.04989646703507,2787.745957219435,29749.768209860194
5.828571428571428,1.051580902680932,0.1370306064537217,-4.005239920119289,83.54243115776092,65935.40034581296,288.501453204005,2768.132996084212,29190.375861945926
5.885714285714286,1.0510193412067825,0.1342581051143011,-3.96305272237516,83.61097955713262,66001.59433146186,282.1866757809248,2749.419009143792,28646.015648679946
5.942857142857143,1.0504567417406052,0.13156827496403858,-3.9217321963076492,83.67781569064894,66064.69393951778,276.0938356679035,2731.556118199005,28116.18847855435
6.0,1.049893979409157,0.128957916729467,-3.8812534238551044,83.7430015035252,66124.86999925537,270.2119581177758,2714.4992982793774,27600.413362686515
6.057142857142857,1.049331840118224,0.12642397979557785,-3.8415923131867658,83.80659603723727,66182.28253150423,264.5307642399057,2698.2061941594147,27098.226842605072
6.114285714285714,1.048771028709238,0.1239635543930549,-3.8027255754878357,83.86865559548882,66237.08151467823,259.0406181508961,2682.636949042877,26609.182415817144
6.171428571428572,1.0482121763551442,0.1215738642221351,-3.7646307012672184,83.92923389904064,66289.40759111295,253.73247871069452,2667.7540446493003,26132.849963085115
6.228571428571429,1.047655847270076,0.11925225948960823,-3.727285936422646,83.98838223025923,66339.39271874228,248.59785540398843,2653.5221519704355,25668.815180633683
6.285714285714286,1.0471025447996776,0.11699621033634242,-3.690670258256092,84.04614956816393,66387.16077269454,243.6287679725683,2639.9079920025906,25216.679019906813
6.3428571428571425,1.046552716952025,0.11480330063364161,-3.654763351597223,84.10258271468848,66432.8281009785,238.81770944476375,2626.880205796304,24776.057136983
6.4,1.0460067614229551,0.11267122212769966,-3.619545585162943,84.15772641281157,66476.50403805866,234.1576122444494,2614.409233202292,24346.57935332344
6.457142857142857,1.0454650301641644,0.11059776891238352,-3.5849979882560796,84.21162345715432,66518.29137978412,229.64181709423337,2602.467199729421,23927.889129160732
6.514285714285714,1.0449278335375316,0.10858083221155006,-3.551102227885297,84.26431479759626,66558.28682282948,225.2640444562121,2591.027810965017,23519.64305052524
6.571428571428571,1.0443954440947711,0.10661839545305551,-3.5178405863705637,84.31583963641407,66596.58137152981,221.01836827934585,2580.0662540426565,23121.510330644152
6.628571428571429,1.043868100017619,0.10470852961755969,-3.4851959394837704,84.36623551940606,66633.26071474109,216.89919184540258,2569.5591056757985,22733.172326228814
6.685714285714286,1.0433460082502615,0.10284938884613717,-3.4531517351615775,84.41553842143011,66668.40557512942,212.90122552586763,2559.484246306165,22354.32206898064
6.742857142857143,1.042829347352612,0.10103920629159158,-3.4216919728172344,84.46378282674641,66702.09203308613,209.01946628059068,2549.8207799466472,21984.663812492632
6.8,1.0423182701002016,0.09927629019922009,-3.390801183269467,84.51100180452713,66734.39182727567,205.24917874522998,2540.5489593258753,21623.91259459516
6.857142857142857,1.0418129058539987,0.09755902020358734,-3.360464409299252,84.55722707986578,66765.37263365554,201.58587776938202,2531.650115969118,21271.79381508907
6.914285714285715,1.0413133627211533,0.09588584382864648,-3.3306671868394506,84.60248910059393,66795.09832464857,198.02531228031148,2523.106594874407,20928.042828722588
6.9714285714285715,1.0408197295257113,0.09425527317928704,-3.301395526797268,84.64681710018928,66823.62921000879,194.56345035912364,2514.9016934669053,20592.40455319783
7.0285714285714285,1.0403320776064662,0.09266588181309057,-3.272635897505586,84.69023915703592,66851.02226079271,191.19646542676264,2507.0196045369375,20264.63309193617
7.085714285714285,1.0398504624575151,0.09111630178174304,-3.244375207795863,84.73278225028106,66877.33131772907,187.920723446789,2499.4453628864358,19944.49137128645
7.142857142857143,1.0393749252256201,0.08960522083218476,-3.2166007906827336,84.77447231251115,66902.60728517562,184.73277106051955,2492.164795429351,19631.75079182526
7.2,1.0389054940771256,0.08813137975817263,-3.1893003876483523,84.81533427945554,66926.89831175159,181.6293245776992,2485.164474508594,19326.190893371382
7.257142857142857,1.038442185446023,0.08669356989349422,-3.1624621335128724,84.85539213690957,66950.24995864763,178.60725975300602,2478.4316742092924,19027.599033317296
7.314285714285714,1.0379850051736481,0.08529063073860266,-3.136074541876184,84.8946689650563,66972.70535653165,175.66360228486656,2471.954329463355,18735.77007786694
7.371428571428571,1.0375339495495564,0.08392144771293936,-3.110126491115173,84.93318698035223,66994.30535189659,172.79551897872852,2465.720997755023,18450.50610576008
7.428571428571429,1.0370890062622269,0.08258495002568289,-3.0846072109200335,84.97096757512887,67015.08864362811,170.00030952210955,2459.720823251293,18171.61612405959
7.485714285714286,1.0366501552674494,0.08128010865810266,-3.059506269352769,85.00803135505649,67035.09191050657,167.27539882330666,2453.9435031916655,17898.91579557682
7.542857142857143,1.0362173695815637,0.08000593445111068,-3.034813560410771,85.04439817459905,67054.34993030354,164.61832986987974,2448.379256385917,17632.227177512053
7.6,1.0357906160060417,0.07876147629199541,-3.010519292078235,85.08008717058586,67072.89569107929,162.02675706679156,2443.0187936772636,17371.378470891817
7.6571428571428575,1.0353698557893418,0.0775458193946848,-2.986613974848277,85.11511679401481,67090.76049524144,159.49844001750807,2437.8532902392108,17116.20378039042
7.714285714285714,1.03495504523141,0.07635808366823166,-2.9630884106986564,85.14950484019259,67107.97405687963,157.03123771453738,2432.874359584079,16866.542884131468
7.771428571428571,1.0345461362357555,0.07519742216853277,-2.9399336825043387,85.18326847731417,67124.56459285428,154.6231031086145,2428.0740291684924,16622.24101307358
7.828571428571428,1.0341430768135662,0.074063019628598,-2.9171411438703494,85.2164242735718,67140.55890807755,152.2720780283871,2423.4447174908855,16383.14863959494
7.885714285714286,1.0337458115439426,0.07295409106296631,-2.8947024093687563,85.2489882228821,67155.9824753935,149.97628842475842,2418.9792125819367,16149.121274901623
7.942857142857143,1.033354281993979,0.0718698804421313,-2.872609345163976,85.28097576931188,67170.85951043223,147.73393991616103,2414.670651796565,15920.019274896002
8.0,1.0329684271020818,0.07080965943308792,-2.8508540600110486,85.31240183027738,67185.21304178545,145.54331361298682,2410.512502822545,15695.707654153055
