benchmark,coefficient,source_row,station_index,x_m,x_over_l,waterplane_beam_m,effective_draft_m,submerged_area_m2,body_normal_velocity_norm,body_potential_norm,body_potential_to_body_normal_velocity_gain,body_potential_norm_to_submerged_area_ratio,time_derivative_pressure_norm,time_derivative_density_value_per_m,time_derivative_density_per_submerged_area,time_derivative_density_per_beam,station_trapezoid_weight_m,station_time_derivative_contribution_value,station_abs_contribution_share,station_contribution_sign,station_scale_flag,coefficient_reference_value,coefficient_computed_value,coefficient_gate_error_ratio,coefficient_status,coefficient_time_component_value,station_integral_time_component_value,station_integral_minus_reported_time_component,required_global_scale_to_reference_from_time_integral,computed_over_reference,failure_source,gate_role
ma2005_wigley_iii_coefficients,A53,4,10,0.825,0.27499999999999997,0.23924999999999996,0.1875,0.029906249999999995,5.736949756008623,31.464844860148492,5.4845948105425935,1052.116024581768,116621.64586101517,2.0691498523180787,69.18787384971633,8.64848423121454,0.07499999999999996,0.1551862389238558,0.0758760576600909,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,11,0.8999999999999999,0.3,0.252,0.1875,0.0315,5.920754893778568,31.533604969737453,5.3259433189630006,1001.0668244361096,116876.49908484292,1.9092192934544485,60.61013630014122,7.576267037517653,0.07500000000000001,0.14319144700908365,0.07001137836083546,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,12,0.975,0.325,0.26325,0.1875,0.03290625,6.074730743099915,30.21932034852976,4.974594204501144,918.3459175241712,112005.22015954334,1.643345141160099,49.94021321664119,6.242526652080149,0.07500000000000007,0.12325088558700753,0.060261730462103855,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,13,1.05,0.35000000000000003,0.273,0.1875,0.034125,6.2022645764416415,27.627345914208874,4.454396547213923,809.592554262531,102398.29770676413,1.311615732841303,38.43562587080741,4.804453233850926,0.07500000000000001,0.09837117996309773,0.0480971597400044,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,14,1.125,0.375,0.28125,0.1875,0.03515625,6.306079780694325,24.257895679959802,3.8467473491572144,690.0023660077454,89909.73042758461,0.9714233647106936,27.63159792954862,3.4539497411935773,0.07499999999999996,0.07285675235330197,0.03562225092134961,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,15,1.2,0.39999999999999997,0.288,0.1875,0.036,6.3883318474253326,20.726837338050313,3.2444835104181036,575.7454816125087,76822.1770868621,0.6694091476343123,18.594698545397563,2.3243373181746954,0.07499999999999996,0.05020568607257339,0.02454734103824849,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,16,1.275,0.425,0.29325,0.1875,0.03665625,6.450686217176055,17.48746184031217,2.7109459756000556,477.0663076641001,64815.7202367747,0.4263533544246448,11.631123053357744,1.453890381669718,0.07499999999999996,0.03197650158184834,0.015634446034759462,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,17,1.3499999999999999,0.44999999999999996,0.297,0.1875,0.037125,6.494379038895323,14.75015871839526,2.271219254382206,397.3106725493673,54670.14994341019,0.2413975907651878,6.502292007143106,0.8127865008928883,0.07500000000000007,0.0181048193073891,0.008852088453326183,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,18,1.425,0.47500000000000003,0.29925,0.1875,0.03740625,6.520262382095088,12.548106879153076,1.9244788236759767,335.4548204953203,46508.44087078878,0.10351526380527776,2.7673253481778515,0.34591566852223143,0.07500000000000007,0.007763644785395839,0.0037959213618044834,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,19,1.5,0.5,0.3,0.1875,0.0375,6.528835370166091,10.82809759233849,1.6585036960524597,288.74926912902646,40133.37959792664,0.0,0.0,0.0,0.07499999999999996,0.0,0.0,zero,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,20,1.575,0.525,0.29924999999999996,0.1875,0.037406249999999995,6.520262382095086,9.5095780482439,1.4584655480057982,254.2243087249832,35246.40430802208,-0.07987784763689107,-2.1354144731666787,-0.26692680914583483,0.07499999999999996,-0.005990838572766827,0.002929133511654915,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,21,1.65,0.5499999999999999,0.297,0.1875,0.037125,6.494379038895323,8.509868249068411,1.3103436368746222,229.22204037894713,31541.06895100928,-0.1440451117881734,-3.88000301112925,-0.48500037639115623,0.07499999999999996,-0.010803383384112998,0.005282157401721884,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,22,1.7249999999999999,0.575,0.29325,0.1875,0.03665625,6.450686217176055,7.748967957216896,1.2012625783259996,211.39554529491957,28720.859769420724,-0.1976710523805701,-5.39256067875383,-0.6740700848442287,0.07499999999999996,-0.014825328928542748,0.00724862926257182,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,23,1.7999999999999998,0.6,0.288,0.1875,0.036,6.3883318474253326,7.145953984704588,1.1185946746934565,198.49872179734967,26485.84217234865,-0.2431479905715781,-6.7541108492105035,-0.8442638561513129,0.07500000000000007,-0.018236099292868374,0.008916275895569233,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,24,1.875,0.625,0.28125,0.1875,0.03515625,6.306079780694325,6.617073775380042,1.0493165334884926,188.21898738858786,24525.59476770102,-0.2799880934630966,-7.96410576961697,-0.9955132212021213,0.07500000000000007,-0.020999107009732263,0.010267208389931096,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,25,1.95,0.65,0.27299999999999996,0.1875,0.034124999999999996,6.2022645764416415,6.085233402401826,0.9811308962077593,178.3218579458411,22554.37578004245,-0.30535090256406366,-8.94801179674912,-1.11850147459364,0.07499999999999996,-0.02290131769230476,0.011197266676241716,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,26,2.025,0.6749999999999999,0.26325,0.1875,0.03290625,6.074730743099915,5.503314598628034,0.9059355601693238,167.2422290181359,20397.545547597038,-0.3160072559529365,-9.603259440165212,-1.2004074300206515,0.07500000000000007,-0.023700544196470257,0.011588036867813206,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,27,2.1,0.7000000000000001,0.25199999999999995,0.1875,0.03149999999999999,5.920754893778567,4.8746007773662505,0.8233073087501733,154.74923102750006,18067.27374943597,-0.31114824523025447,-9.877722070801731,-1.2347152588502164,0.07499999999999996,-0.02333611839226907,0.01140985616362099,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,28,2.175,0.725,0.23925000000000002,0.1875,0.029906250000000002,5.736949756008626,4.24469757142947,0.7398875276855551,141.93346111362908,15732.593602879208,-0.29366960701976547,-9.819673379971258,-1.2274591724964072,0.07499999999999996,-0.022025220526482397,0.010768911691091282,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,29,2.25,0.75,0.22499999999999998,0.1875,0.028124999999999997,5.5191505868949555,3.6671285009414967,0.6644371164013851,130.38679114458657,13591.885269559738,-0.2686288755701931,-9.551248909162423,-1.1939061136453029,0.07499999999999996,-0.02014716566776447,0.009850664044025008,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,30,2.3249999999999997,0.7749999999999999,0.20925000000000007,0.1875,0.02615625000000001,5.2622884586214855,3.1749806843242316,0.6033459984738185,121.38516355839351,11767.783207848835,-0.2407027953105961,-9.20249635596066,-1.1503120444950825,0.07499999999999996,-0.018052709648294696,0.00882661019233144,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,31,2.4,0.7999999999999999,0.19200000000000003,0.1875,0.024000000000000004,4.960263348519818,2.7772384904203773,0.5598973875548618,115.71827043418237,10293.587180898534,-0.21292142258030533,-8.871725940846053,-1.1089657426057566,0.07500000000000018,-0.015969106693522937,0.007807862788996473,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,32,2.475,0.8250000000000001,0.17324999999999996,0.1875,0.021656249999999995,4.605847217329539,2.4701361777310833,0.5363044107145315,114.06112220403273,9155.339803142972,-0.1868583657933809,-8.628380527255684,-1.0785475659069605,0.07499999999999996,-0.014014377434503558,0.006852126307490564,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,33,2.55,0.85,0.153,0.1875,0.019125,4.190680715541901,2.250438467812745,0.5370102426239692,117.66998524511085,8341.049803098407,-0.16338613753597503,-8.543066014952943,-1.067883251869118,0.07499999999999996,-0.01225396031519812,0.005991395924587413,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,34,2.625,0.875,0.13125,0.1875,0.01640625,3.705488109709387,2.1322170227029105,0.5754213640885588,129.9637042409393,7902.872543173679,-0.14368679672689905,-8.758052371925276,-1.0947565464906595,0.07499999999999996,-0.010776509754517423,0.005269017930832778,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,35,2.6999999999999997,0.8999999999999999,0.1080000000000001,0.1875,0.013500000000000012,3.140734302842595,2.211415849280288,0.704107904727501,163.80858142816933,8196.415942061149,-0.132353238610214,-9.803943600756584,-1.225492950094573,0.07499999999999996,-0.009926492895766045,0.004853414533044946,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,36,2.775,0.9249999999999999,0.08325000000000006,0.1875,0.010406250000000008,2.48807272746395,3.5271847267318504,1.4176373093109098,338.9486824487061,13073.196130971237,-0.17459395240247133,-16.7777972278651,-2.0972246534831376,0.07500000000000018,-0.01309454643018538,0.006402388297180061,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,37,2.85,0.9500000000000001,0.05699999999999991,0.1875,0.007124999999999989,1.742979332155067,1.2410536653788833,0.7120300524989076,174.18297057949266,4599.854907965624,0.03378866226951549,4.742268388703936,0.592783548587992,0.07499999999999996,0.0025341496702136605,0.0012390356762932916,positive,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
ma2005_wigley_iii_coefficients,A53,4,38,2.925,0.975,0.02925000000000001,0.1875,0.003656250000000001,0.9086357220827989,1.9075899115233896,2.0994000842832388,521.733992895286,7070.312156265821,-0.02161535389441022,-5.911891663428435,-0.7389864579285543,0.03749999999999987,-0.0008105757710403803,0.0003963192507778344,negative,background_station,0.15,1.4447328778960564,28.77184173102348,FAIL,1.4447328778960564,1.4447328778960566,2.220446049250313e-16,0.10382542149829303,9.631552519307043,open_section_time_pressure_scale_blocker,diagnostic_heave_time_pressure_station_scale_not_hard_gate
