method,stations,time_s,state_norm
explicit_staggered,161,0.27654730166607416,4.562497566027744
explicit_staggered,161,0.2938315080202038,4.583857889098543
explicit_staggered,161,0.31111571437433344,4.640849241526682
explicit_staggered,161,0.3283999207284631,4.0873084447446475
explicit_staggered,161,0.3456841270825927,4.4981653300965245
explicit_staggered,161,0.36296833343672236,4.659615353568527
explicit_staggered,161,0.380252539790852,4.4450866722661155
explicit_staggered,161,0.39753674614498163,4.429964498978816
explicit_staggered,161,0.4148209524991112,4.442282058196366
explicit_staggered,161,0.43210515885324086,4.646224123530347
explicit_staggered,161,0.4493893652073705,4.4704598426399205
explicit_staggered,161,0.46667357156150013,4.267350966393431
explicit_staggered,161,0.48395777791562977,4.6374422481092985
explicit_staggered,161,0.5012419842697594,4.543603713829632
explicit_staggered,161,0.518526190623889,4.09883635997603
explicit_staggered,161,0.5358103969780187,4.566581590547622
explicit_staggered,161,0.5530946033321483,4.548288011241649
explicit_staggered,161,0.570378809686278,4.553758536810591
explicit_staggered,161,0.5876630160404076,4.468779082293642
explicit_staggered,161,0.6049472223945372,4.54529595565992
explicit_staggered,161,0.6222314287486669,4.629797414318299
explicit_staggered,161,0.6395156351027965,4.421117776426271
explicit_staggered,161,0.6567998414569262,4.462374094574539
explicit_staggered,161,0.6740840478110558,4.90306023197313
explicit_staggered,161,0.6913682541651854,4.454875727645608
explicit_staggered,161,0.7086524605193151,4.495825639314903
explicit_staggered,161,0.7259366668734447,4.806889884889861
explicit_staggered,161,0.7432208732275744,4.3138849292676715
explicit_staggered,161,0.760505079581704,4.6516286041932435
explicit_staggered,161,0.7777892859358336,4.767329832231355
explicit_staggered,161,0.7950734922899633,4.290763238907639
explicit_staggered,161,0.8123576986440929,4.429536663045412
explicit_staggered,161,0.8296419049982224,4.811547899681043
explicit_staggered,161,0.8469261113523521,4.288543818104474
explicit_staggered,161,0.8642103177064817,4.475093427065724
explicit_staggered,161,0.8814945240606114,4.365406221664121
explicit_staggered,161,0.898778730414741,4.509900513332902
explicit_staggered,161,0.9160629367688706,4.7349929456898225
explicit_staggered,161,0.9333471431230003,4.265116662508429
explicit_staggered,161,0.9506313494771299,4.265961782384382
explicit_staggered,161,0.9679155558312595,4.639347360382417
explicit_staggered,161,0.9851997621853892,4.462233984502959
explicit_staggered,161,1.0024839685395188,4.452312012654494
explicit_staggered,161,1.0197681748936485,4.508878711498332
explicit_staggered,161,1.037052381247778,4.385035813317921
explicit_staggered,161,1.0543365876019077,4.61573035815328
explicit_staggered,161,1.0716207939560374,4.354902215776129
explicit_staggered,161,1.088905000310167,4.5013109085604865
explicit_staggered,161,1.1061892066642967,4.332391286364784
explicit_staggered,161,1.1234734130184263,4.500583891774337
explicit_staggered,161,1.140757619372556,4.5706692493676675
explicit_staggered,161,1.1580418257266856,4.281069856064544
explicit_staggered,161,1.1753260320808152,4.296439801041667
explicit_staggered,161,1.1926102384349448,4.451961780844685
explicit_staggered,161,1.2098944447890745,4.289788187341438
explicit_staggered,161,1.2271786511432041,4.6058260403247635
explicit_staggered,161,1.2444628574973338,4.611681070673901
explicit_staggered,161,1.2617470638514634,4.007461285758746
explicit_staggered,161,1.279031270205593,4.404569702511695
explicit_staggered,161,1.2963154765597227,4.708114167101621
explicit_staggered,161,1.3135996829138523,4.298719212306611
explicit_staggered,161,1.330883889267982,4.262004141372103
explicit_staggered,161,1.3481680956221116,4.494909904352466
explicit_staggered,161,1.3654523019762412,4.405255548276293
explicit_staggered,161,1.3827365083303709,4.764494231251385
explicit_staggered,161,1.4000207146845005,4.372057969431067
explicit_staggered,161,1.4173049210386301,4.478326637582115
explicit_staggered,161,1.4345891273927598,4.384222732224123
explicit_staggered,161,1.4518733337468894,4.41040641197429
explicit_staggered,161,1.469157540101019,4.712869537703509
explicit_staggered,161,1.4864417464551487,4.315993205699447
explicit_staggered,161,1.5037259528092783,4.351999430589023
explicit_staggered,161,1.521010159163408,4.798441148311506
explicit_staggered,161,1.5382943655175376,4.353812487445241
explicit_staggered,161,1.5555785718716673,4.320797599378872
explicit_staggered,161,1.572862778225797,4.718912400029707
explicit_staggered,161,1.5901469845799265,4.421717551895283
explicit_staggered,161,1.6074311909340562,4.60981847915485
explicit_staggered,161,1.6247153972881858,4.609975313390117
explicit_staggered,161,1.6419996036423155,4.366185508910647
explicit_staggered,161,1.6592838099964449,4.366072334814231
explicit_staggered,161,1.6765680163505745,4.621224746075672
explicit_staggered,161,1.6938522227047041,4.448890679004296
explicit_staggered,161,1.7111364290588338,4.564090828939687
explicit_staggered,161,1.7284206354129634,4.425900173437082
explicit_staggered,161,1.745704841767093,4.5607908438544555
explicit_staggered,161,1.7629890481212227,4.583619437165604
explicit_staggered,161,1.7802732544753523,4.224915457005908
explicit_staggered,161,1.797557460829482,4.613937579537863
explicit_staggered,161,1.8148416671836116,4.6052259679545715
explicit_staggered,161,1.8321258735377413,4.269976581605231
explicit_staggered,161,1.849410079891871,4.525333056733514
explicit_staggered,161,1.8666942862460005,4.731348864161807
explicit_staggered,161,1.8839784926001302,4.3522578584962455
explicit_staggered,161,1.9012626989542598,4.391402407504607
explicit_staggered,161,1.9185469053083894,4.5736875764032945
explicit_staggered,161,1.935831111662519,4.862077246049113
explicit_staggered,161,1.9531153180166487,4.20942177890453
explicit_staggered,161,1.9703995243707784,4.316650113786219
explicit_staggered,161,1.987683730724908,4.832419737710356
explicit_staggered,161,2.0049679370790376,4.391777632936877
explicit_staggered,161,2.0222521434331675,4.341236417926921
explicit_staggered,161,2.039536349787297,4.8901358611912125
explicit_staggered,161,2.056820556141427,4.512678773544607
explicit_staggered,161,2.074104762495556,4.316925344224983
explicit_staggered,161,2.091388968849686,4.731975304589437
explicit_staggered,161,2.1086731752038155,4.69387264395463
explicit_staggered,161,2.1259573815579453,4.6237659622059395
explicit_staggered,161,2.1432415879120748,4.284860843655069
explicit_staggered,161,2.1605257942662046,4.751086772630778
explicit_staggered,161,2.177810000620334,4.833325138588279
explicit_staggered,161,2.195094206974464,4.439090291811029
explicit_staggered,161,2.2123784133285933,4.497903412869482
implicit_trapezoid,161,0.0,1.0
implicit_trapezoid,161,0.017284206354129635,4.7138336199686135
implicit_trapezoid,161,0.03456841270825927,6.251803309545282
implicit_trapezoid,161,0.0518526190623889,5.310176756148451
implicit_trapezoid,161,0.06913682541651854,3.984439806419604
implicit_trapezoid,161,0.08642103177064818,4.33796801681438
implicit_trapezoid,161,0.1037052381247778,5.15330634521403
implicit_trapezoid,161,0.12098944447890744,5.305092637610494
implicit_trapezoid,161,0.13827365083303708,4.769500080397884
implicit_trapezoid,161,0.15555785718716672,4.357200118802772
implicit_trapezoid,161,0.17284206354129636,5.019101098856855
implicit_trapezoid,161,0.190126269895426,5.023916957582711
implicit_trapezoid,161,0.2074104762495556,4.892134614830642
implicit_trapezoid,161,0.22469468260368525,4.619447100408865
implicit_trapezoid,161,0.24197888895781489,5.04899500763481
implicit_trapezoid,161,0.2592630953119445,4.791736736860005
implicit_trapezoid,161,0.27654730166607416,4.541711974066149
implicit_trapezoid,161,0.2938315080202038,5.152074956104987
implicit_trapezoid,161,0.31111571437433344,4.959160540486945
implicit_trapezoid,161,0.3283999207284631,4.8060430989271286
implicit_trapezoid,161,0.3456841270825927,4.710966394793891
implicit_trapezoid,161,0.36296833343672236,4.823100930448578
implicit_trapezoid,161,0.380252539790852,4.867032481604454
implicit_trapezoid,161,0.39753674614498163,5.213494733986832
implicit_trapezoid,161,0.4148209524991112,4.892219362486718
implicit_trapezoid,161,0.43210515885324086,4.727422375112208
implicit_trapezoid,161,0.4493893652073705,4.942526516527858
implicit_trapezoid,161,0.46667357156150013,5.138421868152134
implicit_trapezoid,161,0.48395777791562977,5.000236486349752
implicit_trapezoid,161,0.5012419842697594,4.57314575727832
implicit_trapezoid,161,0.518526190623889,5.118529971075239
implicit_trapezoid,161,0.5358103969780187,4.956444471224394
implicit_trapezoid,161,0.5530946033321483,4.86028786068894
implicit_trapezoid,161,0.570378809686278,4.99297752846315
implicit_trapezoid,161,0.5876630160404076,5.024816044281422
implicit_trapezoid,161,0.6049472223945372,5.002040947257235
implicit_trapezoid,161,0.6222314287486669,5.171178376501661
implicit_trapezoid,161,0.6395156351027965,4.673799531905618
implicit_trapezoid,161,0.6567998414569262,4.740172869479165
implicit_trapezoid,161,0.6740840478110558,5.408680925718976
implicit_trapezoid,161,0.6913682541651854,4.755910048186577
implicit_trapezoid,161,0.7086524605193151,4.819631520424123
implicit_trapezoid,161,0.7259366668734447,5.093459433572383
implicit_trapezoid,161,0.7432208732275744,5.164411634650026
implicit_trapezoid,161,0.760505079581704,4.7460948688382665
implicit_trapezoid,161,0.7777892859358336,4.933149658574001
implicit_trapezoid,161,0.7950734922899633,5.245680898036024
implicit_trapezoid,161,0.8123576986440929,4.947498617197988
implicit_trapezoid,161,0.8296419049982224,4.973861256893209
implicit_trapezoid,161,0.8469261113523521,4.93402337217961
implicit_trapezoid,161,0.8642103177064817,4.937731226699514
implicit_trapezoid,161,0.8814945240606114,5.013764654015533
implicit_trapezoid,161,0.898778730414741,5.152859437347126
implicit_trapezoid,161,0.9160629367688706,4.710776022146273
implicit_trapezoid,161,0.9333471431230003,5.224171524293796
implicit_trapezoid,161,0.9506313494771299,5.136685374804427
implicit_trapezoid,161,0.9679155558312595,4.734152322041842
implicit_trapezoid,161,0.9851997621853892,5.183750444767501
implicit_trapezoid,161,1.0024839685395188,4.993178634091521
implicit_trapezoid,161,1.0197681748936485,4.700929808258732
implicit_trapezoid,161,1.037052381247778,5.0454422796755125
implicit_trapezoid,161,1.0543365876019077,5.466584672235456
implicit_trapezoid,161,1.0716207939560374,4.829156388025448
implicit_trapezoid,161,1.088905000310167,4.723499925270252
implicit_trapezoid,161,1.1061892066642967,5.09769417743285
implicit_trapezoid,161,1.1234734130184263,5.294901079425353
implicit_trapezoid,161,1.140757619372556,4.744376442046793
implicit_trapezoid,161,1.1580418257266856,4.888279713268772
implicit_trapezoid,161,1.1753260320808152,5.1489752351360325
implicit_trapezoid,161,1.1926102384349448,4.647088286534683
implicit_trapezoid,161,1.2098944447890745,5.1783522414251095
implicit_trapezoid,161,1.2271786511432041,4.9138500629293755
implicit_trapezoid,161,1.2444628574973338,4.658971334605193
implicit_trapezoid,161,1.2617470638514634,5.030982650923579
implicit_trapezoid,161,1.279031270205593,5.245909045410858
implicit_trapezoid,161,1.2963154765597227,4.764195635977931
implicit_trapezoid,161,1.3135996829138523,4.786159011591277
implicit_trapezoid,161,1.330883889267982,4.975724684945419
implicit_trapezoid,161,1.3481680956221116,4.747173526996152
implicit_trapezoid,161,1.3654523019762412,4.859740396282492
implicit_trapezoid,161,1.3827365083303709,4.989678637334708
implicit_trapezoid,161,1.4000207146845005,5.021518226022391
implicit_trapezoid,161,1.4173049210386301,4.475729008722733
implicit_trapezoid,161,1.4345891273927598,4.9891519002189435
implicit_trapezoid,161,1.4518733337468894,5.017832160022469
implicit_trapezoid,161,1.469157540101019,4.758502431314912
implicit_trapezoid,161,1.4864417464551487,4.903299572472716
implicit_trapezoid,161,1.5037259528092783,4.772105524670262
implicit_trapezoid,161,1.521010159163408,4.731139201873821
implicit_trapezoid,161,1.5382943655175376,5.077751665488297
implicit_trapezoid,161,1.5555785718716673,5.108855427949742
implicit_trapezoid,161,1.572862778225797,4.619933912375532
implicit_trapezoid,161,1.5901469845799265,4.881852254434598
implicit_trapezoid,161,1.6074311909340562,4.738452802501742
implicit_trapezoid,161,1.6247153972881858,5.186109480134062
implicit_trapezoid,161,1.6419996036423155,5.0914837263710595
implicit_trapezoid,161,1.6592838099964449,4.65431185290013
implicit_trapezoid,161,1.6765680163505745,4.841685571861364
implicit_trapezoid,161,1.6938522227047041,5.111507954492772
implicit_trapezoid,161,1.7111364290588338,5.107411330006068
implicit_trapezoid,161,1.7284206354129634,4.573081980671894
implicit_trapezoid,161,1.745704841767093,5.187548138442313
implicit_trapezoid,161,1.7629890481212227,5.341397915480362
implicit_trapezoid,161,1.7802732544753523,4.828799216714898
implicit_trapezoid,161,1.797557460829482,4.884103375002273
implicit_trapezoid,161,1.8148416671836116,5.358792573695917
implicit_trapezoid,161,1.8321258735377413,4.6300586306974605
implicit_trapezoid,161,1.849410079891871,4.713184057500864
implicit_trapezoid,161,1.8666942862460005,5.431066746450956
implicit_trapezoid,161,1.8839784926001302,4.881609493101208
implicit_trapezoid,161,1.9012626989542598,4.770487433931148
implicit_trapezoid,161,1.9185469053083894,4.926264330155507
implicit_trapezoid,161,1.935831111662519,5.119716708278821
implicit_trapezoid,161,1.9531153180166487,4.872986918983636
implicit_trapezoid,161,1.9703995243707784,4.9129877433756795
implicit_trapezoid,161,1.987683730724908,4.916595675141092
implicit_trapezoid,161,2.0049679370790376,4.966699804439347
implicit_trapezoid,161,2.0222521434331675,4.8727073066243705
implicit_trapezoid,161,2.039536349787297,4.924819655007213
implicit_trapezoid,161,2.056820556141427,4.94336276297847
implicit_trapezoid,161,2.074104762495556,4.810699784980837
implicit_trapezoid,161,2.091388968849686,5.148591805536215
implicit_trapezoid,161,2.1086731752038155,4.707934266961584
implicit_trapezoid,161,2.1259573815579453,5.057034128551803
implicit_trapezoid,161,2.1432415879120748,5.0019007362265935
implicit_trapezoid,161,2.1605257942662046,4.640845640483225
implicit_trapezoid,161,2.177810000620334,4.944733496094357
implicit_trapezoid,161,2.195094206974464,5.227871318677012
implicit_trapezoid,161,2.2123784133285933,4.917964291802504
explicit_staggered,321,0.0,1.0
explicit_staggered,321,0.008642103177064818,2.8525360602024072
explicit_staggered,321,0.017284206354129635,4.76759316957406
explicit_staggered,321,0.02592630953119445,5.791715246039723
explicit_staggered,321,0.03456841270825927,6.037595575670582
explicit_staggered,321,0.04321051588532409,5.715971192642238
explicit_staggered,321,0.0518526190623889,4.994920773817883
explicit_staggered,321,0.06049472223945372,4.268757643871538
explicit_staggered,321,0.06913682541651854,4.0026010453233205
explicit_staggered,321,0.07777892859358336,4.096730313439793
explicit_staggered,321,0.08642103177064818,4.335521760351546
explicit_staggered,321,0.095063134947713,4.795365508064771
explicit_staggered,321,0.1037052381247778,5.229906317718073
explicit_staggered,321,0.11234734130184262,5.234766926809157
explicit_staggered,321,0.12098944447890744,4.905754495443502
explicit_staggered,321,0.12963154765597226,4.6600757118605465
explicit_staggered,321,0.13827365083303708,4.51916048943532
explicit_staggered,321,0.1469157540101019,4.357200204847296
explicit_staggered,321,0.15555785718716672,4.472939402222932
explicit_staggered,321,0.16419996036423154,4.887242168627931
explicit_staggered,321,0.17284206354129636,5.059526689330062
explicit_staggered,321,0.18148416671836118,4.822698525917093
explicit_staggered,321,0.190126269895426,4.586677718256645
explicit_staggered,321,0.19876837307249082,4.609772528537448
explicit_staggered,321,0.2074104762495556,4.724828554793391
explicit_staggered,321,0.21605257942662043,4.85026754062083
explicit_staggered,321,0.22469468260368525,4.91827502304648
explicit_staggered,321,0.23333678578075007,4.743875360062989
explicit_staggered,321,0.24197888895781489,4.4677923985685855
explicit_staggered,321,0.2506209921348797,4.50415397208498
explicit_staggered,321,0.2592630953119445,4.732392012238075
explicit_staggered,321,0.26790519848900934,4.760889630260551
explicit_staggered,321,0.27654730166607416,4.723217511215422
explicit_staggered,321,0.285189404843139,4.881905998848437
explicit_staggered,321,0.2938315080202038,5.00432816354795
explicit_staggered,321,0.3024736111972686,4.899432120171234
explicit_staggered,321,0.31111571437433344,4.805111901294579
explicit_staggered,321,0.31975781755139826,4.819529834300481
explicit_staggered,321,0.3283999207284631,4.716669618621713
explicit_staggered,321,0.3370420239055279,4.539783740351889
explicit_staggered,321,0.3456841270825927,4.559910409891025
explicit_staggered,321,0.35432623025965754,4.74172480688553
explicit_staggered,321,0.36296833343672236,4.956381750618885
explicit_staggered,321,0.3716104366137872,5.192553673818508
explicit_staggered,321,0.380252539790852,5.219358174805667
explicit_staggered,321,0.3888946429679168,4.830741394324989
explicit_staggered,321,0.39753674614498163,4.451986721158172
explicit_staggered,321,0.40617884932204645,4.667852387409111
explicit_staggered,321,0.4148209524991112,5.052805460132769
explicit_staggered,321,0.42346305567617604,5.024620990773938
explicit_staggered,321,0.43210515885324086,4.802094210777688
explicit_staggered,321,0.4407472620303057,4.826278583113416
explicit_staggered,321,0.4493893652073705,4.956689698529572
explicit_staggered,321,0.4580314683844353,4.939139691939879
explicit_staggered,321,0.46667357156150013,4.84398979127057
explicit_staggered,321,0.47531567473856495,4.724282077063901
explicit_staggered,321,0.48395777791562977,4.614315527620971
explicit_staggered,321,0.4925998810926946,4.743208658960157
explicit_staggered,321,0.5012419842697594,5.048678614873947
explicit_staggered,321,0.5098840874468242,5.091279659545699
explicit_staggered,321,0.518526190623889,4.795147923992972
explicit_staggered,321,0.5271682938009539,4.560210980339011
explicit_staggered,321,0.5358103969780187,4.552253172758339
explicit_staggered,321,0.5444525001550835,4.602040569944503
explicit_staggered,321,0.5530946033321483,4.7919152190911865
explicit_staggered,321,0.5617367065092131,5.122492233220459
explicit_staggered,321,0.570378809686278,5.188902058505269
explicit_staggered,321,0.5790209128633428,4.846805914478848
explicit_staggered,321,0.5876630160404076,4.538429484272617
explicit_staggered,321,0.5963051192174724,4.605650154501435
explicit_staggered,321,0.6049472223945372,4.805019650417992
explicit_staggered,321,0.6135893255716021,4.938572504921272
explicit_staggered,321,0.6222314287486669,4.991338348260063
explicit_staggered,321,0.6308735319257317,4.8744481371114095
explicit_staggered,321,0.6395156351027965,4.701727211727929
explicit_staggered,321,0.6481577382798613,4.797932989293054
explicit_staggered,321,0.6567998414569262,5.00377817267869
explicit_staggered,321,0.665441944633991,4.908582396994048
explicit_staggered,321,0.6740840478110558,4.704330713564113
explicit_staggered,321,0.6827261509881206,4.869454096744492
explicit_staggered,321,0.6913682541651854,5.163495879478886
explicit_staggered,321,0.7000103573422503,5.12670729785632
explicit_staggered,321,0.7086524605193151,4.8888842528760525
explicit_staggered,321,0.7172945636963799,4.771262910332709
explicit_staggered,321,0.7259366668734447,4.738535637371618
explicit_staggered,321,0.7345787700505095,4.775609003446853
explicit_staggered,321,0.7432208732275744,5.0071575281007155
explicit_staggered,321,0.7518629764046392,5.209486434380449
explicit_staggered,321,0.760505079581704,5.10047925976778
explicit_staggered,321,0.7691471827587688,4.855347883097407
explicit_staggered,321,0.7777892859358336,4.781644788219298
explicit_staggered,321,0.7864313891128984,4.837773477274547
explicit_staggered,321,0.7950734922899633,4.962523974421789
explicit_staggered,321,0.8037155954670281,5.170225414477356
explicit_staggered,321,0.8123576986440929,5.179469209391798
explicit_staggered,321,0.8209998018211577,4.791128979047091
explicit_staggered,321,0.8296419049982224,4.469397459539888
explicit_staggered,321,0.8382840081752873,4.752002614716827
explicit_staggered,321,0.8469261113523521,5.213241389191385
explicit_staggered,321,0.8555682145294169,5.309550962699765
explicit_staggered,321,0.8642103177064817,5.078363389805881
explicit_staggered,321,0.8728524208835465,4.75124820038298
explicit_staggered,321,0.8814945240606114,4.50177118746852
explicit_staggered,321,0.8901366272376762,4.5831331083135405
explicit_staggered,321,0.898778730414741,4.9557026082919915
explicit_staggered,321,0.9074208335918058,5.155625233806589
explicit_staggered,321,0.9160629367688706,5.036734591439261
explicit_staggered,321,0.9247050399459354,4.933041062762536
explicit_staggered,321,0.9333471431230003,4.943622369991917
explicit_staggered,321,0.9419892463000651,4.811885062039868
explicit_staggered,321,0.9506313494771299,4.651641327663793
