time_s,wave_m,surge_m,sway_m,heave_m,roll_rad,pitch_rad,yaw_rad,heave_velocity_mps,pitch_rate_rad_s,cg_accel_mps2,bow_accel_mps2,energy_J,force_heave_N,force_pitch_Nm
2.9000000000000004,0.0,0.0,0.0,0.0001314971079250076,0.0,-0.00042911835212578104,0.0,0.009323440100734746,0.0024654603766658557,-0.011495147278357798,0.0072069957313082005,0.27333223921343985,0.0,0.0
2.95,0.0,0.0,0.0,0.0005807012528690622,0.0,-0.0003010130309253243,0.0,0.00859450223260813,0.002642960842613333,-0.01751890059753318,-0.00670361036553354,0.2511456312466422,0.0,0.0
3.0,0.0,0.0,0.0,0.0009863054333366695,0.0,-0.00016642300353927688,0.0,0.007587320580847538,0.002724531266113562,-0.022597897031345397,-0.01982806449773165,0.23160434457328602,0.0,0.0
3.0500000000000003,0.0,0.0,0.0,0.0013356411990397819,0.0,-3.016396303082968e-05,0.0,0.006352805832896749,0.0027099697831430266,-0.026592868665890557,-0.03174456180290499,0.21555036532599725,0.0,0.0
3.1,0.0,0.0,0.0,0.0016187403608455676,0.0,0.00010302224096324552,0.0,0.004947665706105204,0.002602409579083663,-0.0294115291460279,-0.0420894114088364,0.20333803285012525,0.0,0.0
3.1500000000000004,0.0,0.0,0.0,0.0018285654831520018,0.0,0.00022863006410099243,0.0,0.00343202233762016,0.0024081288637938726,-0.03100960488581042,-0.05056732943357642,0.19483079723695415,0.0,0.0
3.2,0.0,0.0,0.0,0.001961120736664919,0.0,0.0003425405340555447,0.0,0.001867024230879543,0.0021362548543841816,-0.03139003620742147,-0.05695898487836999,0.1894654018639581,0.0,0.0
3.25,0.0,0.0,0.0,0.0020154450740365406,0.0,0.00044115433192369217,0.0,0.00031254134594169754,0.00179837447530353,-0.030600470975355353,-0.061125641481369314,0.18636795072252121,0.0,0.0
3.3000000000000003,0.0,0.0,0.0,0.001993493953237677,0.0,0.0005215033896422563,0.0,-0.001174975253440507,0.0014080676387980041,-0.028729231095200605,-0.06301084355828163,0.18450081504255214,0.0,0.0
3.35,0.0,0.0,0.0,0.0018999196417335258,0.0,0.0005813376015620154,0.0,-0.0025443987490403265,0.0009803812945644536,-0.025899979098706994,-0.0626391990436174,0.18281725147266345,0.0,0.0
3.4000000000000004,0.0,0.0,0.0,0.0017417633999272308,0.0,0.000619184165246484,0.0,-0.003751538037083398,0.000531264329198046,-0.022265349896417742,-0.06011241001733543,0.18040191446104797,0.0,0.0
3.45,0.0,0.0,0.0,0.0015280753660122568,0.0,0.0006343781284391525,0.0,-0.00476041103363457,7.698420390391364e-05,-0.017999836086379877,-0.05560279045193879,0.17657957256737433,0.0,0.0
3.5,0.0,0.0,0.0,0.0012694799111537436,0.0,0.0006270637514416815,0.0,-0.005544149779989148,-0.0003664533999394857,-0.01329222998320204,-0.04934458958062804,0.1709804735578071,0.0,0.0
3.5500000000000003,0.0,0.0,0.0,0.0009777052671269579,0.0,0.000598167359249146,0.0,-0.006085522932478891,-0.0007838613742805983,-0.008337924857987107,-0.04162350250329733,0.16355786164278868,0.0,0.0
3.6,0.0,0.0,0.0,0.000665096613011429,0.0,0.0005493433482375205,0.0,-0.0063770759291080234,-0.0011613851020136018,-0.0033313681850202477,-0.03276479846702152,0.1545601056249971,0.0,0.0
3.6500000000000004,0.0,0.0,0.0,0.0003441314437257662,0.0,0.00048289593515909144,0.0,-0.006420903333403391,-0.0014869561582749329,0.0015410609575693638,-0.02312052962385442,0.14446579886174366,0.0,0.0
3.7,0.0,0.0,0.0,2.6954970516845518e-05,0.0,0.00040168004003368624,0.0,-0.006228080769509755,-0.0017506710431704161,0.006107508339187216,-0.013056297468378658,0.13389435096741384,0.0,0.0
3.75,0.0,0.0,0.0,-0.00027504834947851277,0.0,0.00030898535739021,0.0,-0.005817795040335785,-0.0019450832301829112,0.01021623010472108,-0.0029380519561497814,0.12350662732091294,0.0,0.0
3.8000000000000003,0.0,0.0,0.0,-0.0005516332232099179,0.0,0.00020840817287804677,0.0,-0.005216220208573208,-0.002065400214577368,0.013740145569498825,0.006880620256131441,0.11391004939711061,0.0,0.0
3.85,0.0,0.0,0.0,-0.0007940105129566452,0.0,0.00010371580802182976,0.0,-0.004455194354685476,-0.0021095808746585776,0.01658024228079513,0.01607029580923526,0.10558049328210532,0.0,0.0
3.9000000000000004,0.0,0.0,0.0,-0.0009950943098299934,0.0,-1.2912825951072457e-06,0.0,-0.003570756262774078,-0.002078332172194567,0.01866776697799335,0.024336227463965278,0.09880979788047287,0.0,0.0
3.95,0.0,0.0,0.0,-0.001149673618313508,0.0,-0.00010291478093204544,0.0,-0.002601603387395926,-0.0019750078834730065,0.019965184688291886,0.03142725293084699,0.09368334596809466,0.0,0.0
4.0,0.0,0.0,0.0,-0.001254506247305609,0.0,-0.00019768638744907215,0.0,-0.0015875321079883036,-0.001805415514166456,0.02046593476325139,0.03714285040826587,0.09008768070670334,0.0,0.0
4.05,0.0,0.0,0.0,-0.0013083354964501068,0.0,-0.00028248393725933377,0.0,-0.0005679188978062605,-0.001577540743545202,0.020193055911079626,0.041338164554677786,0.0877440936152212,0.0,0.0
4.1000000000000005,0.0,0.0,0.0,-0.0013118330622777395,0.0,-0.00035463192315012427,0.0,0.00041970370152223814,-0.0013012014825004954,0.0191967905656316,0.043926904576951475,0.08626104996299151,0.0,0.0
4.15,0.0,0.0,0.0,-0.0012674741128912692,0.0,-0.0004119832615535343,0.0,0.0013409287954121785,-0.000987645837013988,0.017551310655720978,0.044882093447093444,0.08519652470876143,0.0,0.0
4.2,0.0,0.0,0.0,-0.001179352692181515,0.0,-0.00045297987947554377,0.0,0.002165574535770599,-0.0006491100098720968,0.01535073255923595,0.04423472257274516,0.08412091178769628,0.0,0.0
4.25,0.0,0.0,0.0,-0.001052947373814794,0.0,-0.00047669055012980466,0.0,0.0028685703543280127,-0.00029835313070477687,0.012704606009236208,0.04207043779533045,0.08267204299377291,0.0,0.0
4.3,0.0,0.0,0.0,-0.00089484839270653,0.0,-0.0004828252564482891,0.0,0.0034306085549841736,5.1813586758769786e-05,0.0097330715233767,0.03852444597771928,0.08059577133556689,0.0,0.0
4.3500000000000005,0.0,0.0,0.0,-0.0007124583343506108,0.0,-0.0004717262286920999,0.0,0.003838549572085463,0.00038898618271808135,0.006561883308803201,0.03377488701580553,0.07776816536915102,0.0,0.0
4.4,0.0,0.0,0.0,-0.0005136787770321504,0.0,-0.0004443366443871514,0.0,0.004085579019528377,0.0007015995330081003,0.0033174886926467043,0.028034960285155164,0.07419820935431595,0.0,0.0
4.45,0.0,0.0,0.0,-0.0003065951511915466,0.0,-0.00040214875564567127,0.0,0.004171123889033084,0.0009793163550230572,0.0001223430268240013,0.02154412735684379,0.07001260788496982,0.0,0.0
4.5,0.0,0.0,0.0,-9.917149542981724e-05,0.0,-0.0003471339030539698,0.0,0.00410054377130898,0.0012133607733253976,-0.002909379258675918,0.014558733137734377,0.06542650606563132,0.0,0.0
4.55,0.0,0.0,0.0,0.0001010341960005758,0.0,-0.0002816574613059742,0.0,0.0038846204497777503,0.0013967859530955443,-0.00567554004402628,0.007342395235536863,0.06070541650104406,0.0,0.0
4.6000000000000005,0.0,0.0,0.0,0.0002871246691682323,0.0,-0.00020838221994429245,0.0,0.0035388754221234164,0.0015246680039579645,-0.00808914909635365,0.00015650639142983196,0.05612427240008166,0.0,0.0
4.65,0.0,0.0,0.0,0.0004530803881319428,0.0,-0.00013016402033368417,0.0,0.00308274967957143,0.0015942212600222614,-0.010080751353244223,-0.006748821997877477,0.051929307788493015,0.0,0.0
4.7,0.0,0.0,0.0,0.0005939328364135724,0.0,-4.994363978143625e-05,0.0,0.0025386833212376644,0.0016048330438084514,-0.0116000405883102,-0.013143074927884501,0.04830751777520068,0.0,0.0
4.75,0.0,0.0,0.0,0.0007058901113264221,0.0,2.9361066279011304e-05,0.0,0.0019311342657101086,0.0015580190094737264,-0.012616681446022071,-0.018822644229324264,0.045366974448046965,0.0,0.0
4.800000000000001,0.0,0.0,0.0,0.0007864127537500899,0.0,0.00010495888043374081,0.0,0.0012855754573426312,0.0014573030248906888,-0.01312035213790937,-0.023616916310342562,0.043129516052619776,0.0,0.0
4.8500000000000005,0.0,0.0,0.0,0.0008342396980529306,0.0,0.00017428117918450746,0.0,0.000627508633931146,0.0013080281880459017,-0.013120048283787536,-0.027392970138441344,0.04153554829918396,0.0,0.0
4.9,0.0,0.0,0.0,0.0008493660704297234,0.0,0.00023506689929458636,0.0,-1.846994328436673e-05,0.0011171078952477167,-0.012642713573793582,-0.030058773462330237,0.04045913232383268,0.0,0.0
4.95,0.0,0.0,0.0,0.0008329762373009814,0.0,0.00028543378258700033,0.0,-0.0006295202548010171,0.0008927277899591744,-0.011731284179542863,-0.03156482215699612,0.03973036588195439,0.0,0.0
5.0,0.0,0.0,0.0,0.0007873369734657301,0.0,0.0003239337427414112,0.0,-0.0011852989711343051,0.0006440109157169303,-0.010442250969523269,-0.03190422423009388,0.03916140647753091,0.0,0.0
5.050000000000001,0.0,0.0,0.0,0.000715656821314245,0.0,0.0003495908454858431,0.0,-0.0016685683590681253,0.0003806593559552346,-0.008842855670628239,-0.031111284836927766,0.03857236860970087,0.0,0.0
5.1000000000000005,0.0,0.0,0.0,0.0006219186222528332,0.0,0.0003619210694094934,0.0,-0.002065658412012563,0.00011258610074053546,-0.007008044279140589,-0.02925869905677169,0.0378137147007292,0.0,0.0
5.15,0.0,0.0,0.0,0.0005106928119416392,0.0,0.000360933701633893,0.0,-0.0023667731987299704,-0.00015044916890761504,-0.0050173033318228625,-0.026453504173103853,0.03678254847026616,0.0,0.0
5.2,0.0,0.0,0.0,0.0003869393630376323,0.0,0.0003471148958399227,0.0,-0.002566138670673231,-0.00039918725324266795,-0.002951502060740973,-0.022831981136351542,0.03543126735557406,0.0,0.0
5.25,0.0,0.0,0.0,0.00025580624639954527,0.0,0.00032139455274228697,0.0,-0.0026619951623150203,-0.0006251874613299105,-0.0008898564850298624,-0.018553724730849677,0.033768175916370075,0.0,0.0
5.300000000000001,0.0,0.0,0.0,0.00012243197705353578,0.0,0.00028509825346427275,0.0,-0.0026564433640492813,-0.0008211058350522806,0.0010928794374378563,-0.013795122886125588,0.03185074680659296,0.0,0.0
5.3500000000000005,0.0,0.0,0.0,-8.240752476401626e-06,0.0,0.00023988646516391433,0.0,-0.002555157453075199,-0.00098092469379098,0.002928904645051478,-0.008742497272091625,0.02977310575216229,0.0,0.0
5.4,0.0,0.0,0.0,-0.00013163413667880976,0.0,0.00018768363327752865,0.0,-0.0023669832160940238,-0.001100126678399196,0.004559469577962584,-0.00358515985955553,0.027649916620045494,0.0,0.0
5.45,0.0,0.0,0.0,-0.00024368178557799929,0.0,0.00013060005970656232,0.0,-0.0021034422496070044,-0.0011758087255442857,0.005936527006202785,0.0014913666779773705,0.025599102723419247,0.0,0.0
5.5,0.0,0.0,0.0,-0.00034094859953142016,0.0,7.084963514269424e-05,0.0,-0.0017781656025837073,-0.0012067337450285959,0.007023899155492002,0.006311732119592012,0.023725760781279068,0.0,0.0
5.550000000000001,0.0,0.0,0.0,-0.0004207210749896867,0.0,1.0666547053206067e-05,0.0,-0.0014062815301655088,-0.0011933201206029097,0.007797945031350949,0.01071653555285204,0.022109247743942934,0.0,0.0
5.6000000000000005,0.0,0.0,0.0,-0.0004810663717523187,0.0,-4.7775978294495335e-05,0.0,-0.001003782347102448,-0.0011375714289398558,0.00824773119983663,0.01456731546459844,0.020794824543756186,0.0,0.0
5.65,0.0,0.0,0.0,-0.0005208597103575059,0.0,-0.0001024420149452489,0.0,-0.0005868947457462268,-0.0010429508847569048,0.00837472743441885,0.017750607286530662,0.019790522273384653,0.0,0.0
5.7,0.0,0.0,0.0,-0.0005397808527207525,0.0,-0.0001515017462961183,0.0,-0.00017147645491145862,-0.0009142068992201969,0.008192064970441384,0.020180961135569685,0.019069159125588524,0.0,0.0
5.75,0.0,0.0,0.0,-0.0005382815095485777,0.0,-0.0001933904931031439,0.0,0.00022754013182112428,-0.0007571577225706728,0.00772340912265207,0.02180285333480738,0.01857477688601197,0.0,0.0
5.800000000000001,0.0,0.0,0.0,-0.0005175264798328088,0.0,-0.0002268561404787997,0.0,0.0005966396115529473,-0.0005784443817326485,0.007001509332325101,0.022591466953159684,0.018232261093019887,0.0,0.0
5.8500000000000005,0.0,0.0,0.0,-0.0004793121327595575,0.0,-0.00025099362768374827,0.0,0.0009241361393766593,-0.0003852619844944718,0.006066498051131897,0.022552357566258265,0.01795860947010583,0.0,0.0
5.9,0.0,0.0,0.0,-0.00042596646802997096,0.0,-0.0002652656814598508,0.0,0.0012004962525435504,-0.00018507992024513706,0.00496401506920871,0.021720059244646615,0.01767423837200143,0.0,0.0
5.95,0.0,0.0,0.0,-0.0003602354265580735,0.0,-0.00026950950251651426,0.0,0.0014185651855063456,1.4638452143287022e-05,0.0037432359942339882,0.020155721131836887,0.01731285600634136,0.0,0.0
6.0,0.0,0.0,0.0,-0.00028516036796407725,0.0,-0.00026392963866260337,0.0,0.0015736938363168282,0.00020670636356148983,0.0024548827163495177,0.017943895977788983,0.01682874711732726,0.0,0.0
6.050000000000001,0.0,0.0,0.0,-0.00020395167039952248,0.0,-0.0002490777748227448,0.0,0.0016637673599822899,0.0003844648910528657,0.0011492898181357744,0.015188627197361589,0.016200749940550638,0.0,0.0
6.1000000000000005,0.0,0.0,0.0,-0.00011986327304272824,0.0,-0.00022582062419953438,0.0,0.0016891399166662107,0.0005420063836292258,-0.00012540534270456393,0.012009000328884543,0.015432697027194252,0.0,0.0
6.15,0.0,0.0,0.0,-3.607266672679022e-05,0.0,-0.00019529749450396464,0.0,0.0016524832580184676,0.0006743628449436788,-0.0013248896550079564,0.008534336933409992,0.014550568123018196,0.0,0.0
6.2,0.0,0.0,0.0,4.442959733253944e-05,0.0,-0.00015886943356648687,0.0,0.001558559578407173,0.000777653559274903,-0.0024100690214939797,0.004899215528203117,0.013597007663943164,0.0,0.0
6.25,0.0,0.0,0.0,0.0001189374006704809,0.0,-0.00011806210499966204,0.0,0.001413931278309863,0.0008491879718658611,-0.003348193107764027,0.0012385030446987223,0.012624144599712832,0.0,0.0
6.300000000000001,0.0,0.0,0.0,0.00018511076628620433,0.0,-7.450468173254354e-05,0.0,0.0012266217670594188,0.0008875216233248928,-0.004113684607005029,-0.0023174285386085318,0.011685791250821712,0.0,0.0
6.3500000000000005,0.0,0.0,0.0,0.00024103969371524274,0.0,-2.9867131379613186e-05,0.0,0.001005742504973028,0.0008924646893336355,-0.004688659426994093,-0.005647137282942577,0.010830088615836632,0.0,0.0
6.4,0.0,0.0,0.0,0.00028528882476255575,0.0,1.4201764547893645e-05,0.0,0.0007611018131384133,0.0008650444671651596,-0.0050631366489854186,-0.008642054624091351,0.010093517503030707,0.0,0.0
6.45,0.0,0.0,0.0,0.0003169224142646878,0.0,5.6133422999015656e-05,0.0,0.0005028107522802004,0.0008074247907227924,-0.005234948532303485,-0.011209816420762561,0.00949694128938837,0.0,0.0
6.5,0.0,0.0,0.0,0.00033550982666958684,0.0,9.449345595228875e-05,0.0,0.00024090058850810965,0.0007227868299578568,-0.005209371232241434,-0.013276887626084272,0.009044027272350843,0.0,0.0
6.550000000000001,0.0,0.0,0.0,0.0003411124753244177,0.0,0.00012802885835115385,0.0,-1.5034895993151437e-05,0.0006151769952107996,-0.0049985059507920765,-0.014790415217738665,0.008722056148923758,0.0,0.0
6.6000000000000005,0.0,0.0,0.0,0.0003342537429777199,0.0,0.00015570690772268248,0.0,-0.0002561606749880214,0.000489328671156674,-0.004620447641621413,-0.015719274023494913,0.008504817842206887,0.0,0.0
6.65,0.0,0.0,0.0,0.00031587395347262094,0.0,0.00017674465008192587,0.0,-0.0004746757530634251,0.00035046523803529406,-0.00409828404554448,-0.016054300126124833,0.008357045021517389,0.0,0.0
