iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
2,0.0625,0.08169570193988315,0.004109988066676123,0.08169741203609385,0.08169179625973437,0.9835343322267308,0.0159491288734486,32833.56008560099,0.9805917414540533,2.8321324931605667,0.008699089708604262,20.78394471538253,1.0013133510597332,17.94924980585132,True,
2,0.03125,0.08186292684470985,0.002071476755689978,0.08186377299079384,0.08186151790110585,0.9868383639471295,0.008621248959258091,33251.920941074975,0.9930863109967983,2.8321002779205813,0.008785173420567536,20.770455963331308,1.0006635000471857,17.91912711952863,True,
3,1.0,0.07408372602387796,0.04257956032427678,0.07410860756490849,0.07425277385160405,1.046122979357953,0.2576821666623762,27060.529227070743,1.007651517972184,2.8342018266987608,0.004147996241220864,21.569337350436783,1.0192308366149978,20.33457779671281,False,displacement_limit
3,0.5,0.0755391813832485,0.023769994649248533,0.07555309562697332,0.07559215823622288,1.021867779598913,0.1297304998233837,26956.871029236387,1.003791603056198,2.8336374983411616,0.005292365134941937,21.384350205164335,1.0104895109184417,19.57723083370281,True,
3,0.25,0.07640876088722365,0.012531990897108103,0.07641678415254612,0.07642944712057896,1.013343204429369,0.06546341003565184,26904.371066225038,1.0018366646668575,2.8333394825795604,0.0059724604315353515,21.277246320031193,1.0054284568547314,19.21040097400235,True,
3,0.125,0.0768804357046633,0.006436305173208596,0.07688533235756702,0.07688999073576869,1.00953654716665,0.03332589034973511,26877.96291387349,1.0008533056726343,2.833186360804272,0.006339716808087693,21.22068392982556,1.0027556750555695,19.03017087083084,True,
3,0.0625,0.07712569141803233,0.0032667449265887443,0.07712896936153871,0.07713073733661645,1.0071367074279778,0.017451266982486613,26864.720264007352,1.0003601898090229,2.833108749709709,0.0065301771269758715,21.191794243919244,1.0013905307186135,18.940863586036095,True,
3,0.03125,0.07725069916564889,0.0016512083018873193,0.07725315264756943,0.07725372933535356,1.0046231999855761,0.009520907455295859,26858.08942561469,1.0001132776250177,2.8330696787363183,0.006627119047163599,21.17721831614539,1.0007017643083147,18.896412453923826,True,
4,1.0,0.07241945820060892,0.04129940417028933,0.07244284019753736,0.07294103196743704,1.19174869884998,0.26478866916485744,37607.77735222538,1.3951091471794863,2.8345251887951486,0.0032728976340722607,21.85171744841593,1.0218555737615411,21.103027496622698,False,displacement_limit
4,0.5,0.07382310485638169,0.022717700873144047,0.07383625281867508,0.07402873687722623,1.1274353726891049,0.1331161230389833,27062.858903612225,1.0039317572970872,2.8340962479398715,0.004135527071245962,21.641988553854656,1.01204798585033,20.335174888495764,True,
4,0.25,0.07464076405013578,0.011893395144892962,0.07464851061603515,0.07473111668070823,1.102227042479876,0.06698445321235046,27009.179189908173,1.001940438881614,2.833871021192221,0.004676610220562759,21.51851450520221,1.006273947945609,19.957754872049875,True,
4,0.125,0.07507969678453338,0.0060827320378800155,0.07508457241809864,0.07512193841959608,1.0895545395669433,0.03385939140156661,26982.160604667984,1.0009381495131304,2.833755219183613,0.004974675199436506,21.45261967112806,1.003192496629953,19.77095411333682,True,
4,0.0625,0.0753068647691498,0.0030754452172315583,0.07531024938433875,0.0753272572483267,1.080254492930818,0.017284797358191127,26968.60773819824,1.0004353884005723,2.8336965004875307,0.005130602492325258,21.418782175007113,1.0016101480527784,19.678045919140278,True,
4,0.03125,0.07542239763255607,0.0015460023335430522,0.07542502121631801,0.0754323936525137,1.0690382326223598,0.009025208575905719,26961.820543746002,1.0001836086430151,2.8336669338781952,0.005210291760426079,21.40166394908556,1.0008096455470994,19.63171563725829,True,
