case,index,omega,equation,term,coordinate,real,imag
fn282,3,13.855,heave,added_inertia,heave,-0.48905982473421866,-0.3849310331032629
fn282,3,13.855,heave,added_inertia,pitch_times_length,0.002936045304301008,-0.009144186145949494
fn282,3,13.855,heave,radiation,heave,-0.04541581116487883,0.05770137177404348
fn282,3,13.855,heave,radiation,pitch_times_length,0.3750131935976809,0.12041046721266925
fn282,3,13.855,heave,restoring,heave,0.1897060581595642,0.14931455265824328
fn282,3,13.855,heave,restoring,pitch_times_length,0.08075695558331143,-0.25151404624179713
fn282,3,13.855,pitch_times_length,rigid_inertia,heave,0.0,0.0
fn282,3,13.855,pitch_times_length,rigid_inertia,pitch_times_length,0.029245610231291255,-0.09108418848818799
fn282,3,13.855,pitch_times_length,added_inertia,heave,0.02840732524262167,0.022358943630843828
fn282,3,13.855,pitch_times_length,added_inertia,pitch_times_length,0.03509854843993623,-0.10931291145856857
fn282,3,13.855,pitch_times_length,radiation,heave,-0.07721255027435582,0.09809953746786756
fn282,3,13.855,pitch_times_length,radiation,pitch_times_length,-0.012813123295986144,-0.004114079688029325
fn282,3,13.855,pitch_times_length,restoring,heave,0.04438567458844759,0.03493524250044769
fn282,3,13.855,pitch_times_length,restoring,pitch_times_length,-0.011085790844398202,0.034526216236426
fn282,4,12.10175,heave,rigid_inertia,heave,-0.2965159702467648,-0.12834503546146545
fn282,4,12.10175,heave,rigid_inertia,pitch_times_length,-0.0,0.0
fn282,4,12.10175,heave,added_inertia,heave,-0.5601960144263096,-0.2424772509793704
fn282,4,12.10175,heave,added_inertia,pitch_times_length,0.00038763743341674794,-0.015775012563414025
fn282,4,12.10175,heave,radiation,heave,-0.026250895789864153,0.060647533478732085
fn282,4,12.10175,heave,radiation,pitch_times_length,0.44874568008705307,0.011026972117235004
fn282,4,12.10175,heave,restoring,heave,0.2803949084311858,0.12136713727717856
fn282,4,12.10175,heave,restoring,pitch_times_length,0.008270593962045656,-0.33657410871849375
fn282,4,12.10175,pitch_times_length,rigid_inertia,heave,0.0,0.0
fn282,4,12.10175,pitch_times_length,rigid_inertia,pitch_times_length,0.0022850764949934608,-0.09299181995700033
fn282,4,12.10175,pitch_times_length,added_inertia,heave,0.03443136360274123,0.014903394845487753
fn282,4,12.10175,pitch_times_length,added_inertia,pitch_times_length,0.0034198432331141895,-0.139171466212045
fn282,4,12.10175,pitch_times_length,radiation,heave,-0.056623219105736415,0.1308168149337849
fn282,4,12.10175,pitch_times_length,radiation,pitch_times_length,-0.018012537477367824,-0.00044261985649656643
fn282,4,12.10175,pitch_times_length,restoring,heave,0.06560421571469315,0.028396363896746258
fn282,4,12.10175,pitch_times_length,restoring,pitch_times_length,-0.0011353334726393262,0.04620270967302313
fn282,5,10.45775,heave,rigid_inertia,heave,-0.27558024573061224,-0.03393116659283549
fn282,5,10.45775,heave,rigid_inertia,pitch_times_length,0.0,0.0
fn282,5,10.45775,heave,added_inertia,heave,-0.52778286298274,-0.06498393308719558
fn282,5,10.45775,heave,added_inertia,pitch_times_length,-0.005446046072758589,-0.01788425029718893
fn282,5,10.45775,heave,radiation,heave,-0.006322411542618704,0.05134900746067517
fn282,5,10.45775,heave,radiation,pitch_times_length,0.4413339795735799,-0.13439339901261632
fn282,5,10.45775,heave,restoring,heave,0.34897149976011993,0.0429675576459396
fn282,5,10.45775,heave,restoring,pitch_times_length,-0.11417083785810148,-0.3749251867529274
fn282,5,10.45775,pitch_times_length,rigid_inertia,heave,0.0,0.0
fn282,5,10.45775,pitch_times_length,rigid_inertia,pitch_times_length,-0.023555882986194224,-0.07735507589692515
fn282,5,10.45775,pitch_times_length,added_inertia,heave,0.033959101592014894,0.004181257369906193
fn282,5,10.45775,pitch_times_length,added_inertia,pitch_times_length,-0.04548617112528614,-0.14937186696500526
fn282,5,10.45775,pitch_times_length,radiation,heave,-0.017830235891136092,0.1448126098131733
fn282,5,10.45775,pitch_times_length,radiation,pitch_times_length,-0.020039727244110583,0.006102423978828794
fn282,5,10.45775,pitch_times_length,restoring,heave,0.08164913434639456,0.0100531530201788
fn282,5,10.45775,pitch_times_length,restoring,pitch_times_length,0.015672631786111644,0.05146729681200122
fn282,6,8.9245,heave,rigid_inertia,heave,-0.2103915748793692,0.025032188194281785
fn282,6,8.9245,heave,rigid_inertia,pitch_times_length,0.0,0.0
fn282,6,8.9245,heave,added_inertia,heave,-0.4075882995210055,0.04849446573726648
fn282,6,8.9245,heave,added_inertia,pitch_times_length,-0.00975041966287463,-0.014818770998913513
fn282,6,8.9245,heave,radiation,heave,0.0041520241757953555,0.03489710521920528
fn282,6,8.9245,heave,radiation,pitch_times_length,0.3553480129321457,-0.2338110395734609
fn282,6,8.9245,heave,restoring,heave,0.3658296862738434,-0.043526065904076705
fn282,6,8.9245,heave,restoring,pitch_times_length,-0.22843203727350914,-0.34717295934044073
fn282,6,8.9245,pitch_times_length,rigid_inertia,heave,0.0,0.0
fn282,6,8.9245,pitch_times_length,rigid_inertia,pitch_times_length,-0.034323572951092354,-0.052165259036325816
fn282,6,8.9245,pitch_times_length,added_inertia,heave,0.027199134287076484,-0.003236126962717103
fn282,6,8.9245,pitch_times_length,added_inertia,pitch_times_length,-0.08860129163913691,-0.1346569990220535
fn282,6,8.9245,pitch_times_length,radiation,heave,0.01579984017322715,0.13279515282834667
fn282,6,8.9245,pitch_times_length,radiation,pitch_times_length,-0.01772370964500096,0.01166180427745111
fn282,6,8.9245,pitch_times_length,restoring,heave,0.08559345741129169,-0.010183827633531334
fn282,6,8.9245,pitch_times_length,restoring,pitch_times_length,0.03135766782046959,0.04765765111227429
fn282,7,7.516249999999999,heave,rigid_inertia,heave,-0.14584611675181947,0.04053239295304018
fn282,7,7.516249999999999,heave,rigid_inertia,pitch_times_length,0.0,0.0
fn282,7,7.516249999999999,heave,added_inertia,heave,-0.2851860354923536,0.0792566350941362
fn282,7,7.516249999999999,heave,added_inertia,pitch_times_length,-0.010526913034470245,-0.010311562236366149
fn282,7,7.516249999999999,heave,radiation,heave,0.0058510957168598065,0.021053767786073898
fn282,7,7.516249999999999,heave,radiation,pitch_times_length,0.2586037680112053,-0.26400455273784296
fn282,7,7.516249999999999,heave,restoring,heave,0.3575286296918783,-0.09936151358279081
fn282,7,7.516249999999999,heave,restoring,pitch_times_length,-0.3015199849298111,-0.2953517408124379
fn282,7,7.516249999999999,pitch_times_length,rigid_inertia,heave,0.0,0.0
fn282,7,7.516249999999999,pitch_times_length,rigid_inertia,pitch_times_length,-0.03213558613080742,-0.031478183139241764
fn282,7,7.516249999999999,pitch_times_length,added_inertia,heave,0.01957586107503537,-0.005440367636511369
fn282,7,7.516249999999999,pitch_times_length,added_inertia,pitch_times_length,-0.11479168194767808,-0.1124433695561729
fn282,7,7.516249999999999,pitch_times_length,radiation,heave,0.030998367408176006,0.11154020729460855
fn282,7,7.516249999999999,pitch_times_length,radiation,pitch_times_length,-0.0138369381538087,0.014125914315367494
fn282,7,7.516249999999999,pitch_times_length,restoring,heave,0.08365125271966564,-0.02324769093452919
fn282,7,7.516249999999999,pitch_times_length,restoring,pitch_times_length,0.041390707019529294,0.040543970491777874
