benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,2.1,103.59910875621567,103.59910875621567,14975.254015609959,144.55002746065114,7131.073340766647,49.33290893153127,101.49910875621568,48.33290893153127,322.21939287687513,322.21939287687513,0.0,FAIL,FAIL,49.33290893153127,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,2.1,34.53303625207189,103.59910875621567,14975.254015609959,144.55002746065114,7131.073340766647,49.33290893153127,32.43303625207189,15.444302977177088,102.96201984784726,322.21939287687513,-219.25737302902786,FAIL,FAIL,16.444302977177088,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,2.1,11.511012084023962,103.59910875621567,14975.254015609959,144.55002746065114,7131.073340766647,49.33290893153127,9.411012084023962,4.481434325725696,29.876228838171308,322.21939287687513,-292.34316403870383,FAIL,FAIL,5.481434325725696,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,2.1,2.1,103.59910875621567,14975.254015609959,144.55002746065114,7131.073340766647,49.33290893153127,0.0,0.0,0.0,322.21939287687513,-322.21939287687513,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.2,-21.163659279068543,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,20.963659279068544,104.81829639534271,349.3943213178091,349.3943213178091,0.0,FAIL,FAIL,105.81829639534271,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.2,21.163659279068543,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,21.363659279068543,106.81829639534271,356.06098798447573,349.3943213178091,6.666666666666629,FAIL,FAIL,-105.81829639534271,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.2,-21.163659279068543,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,20.963659279068544,104.81829639534271,349.3943213178091,349.3943213178091,0.0,FAIL,FAIL,105.81829639534271,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.2,-63.490977837205634,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,63.29097783720563,316.45488918602814,1054.8496306200939,349.3943213178091,705.4553093022848,FAIL,FAIL,317.45488918602814,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.2,-21.163659279068543,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,20.963659279068544,104.81829639534271,349.3943213178091,349.3943213178091,0.0,FAIL,FAIL,105.81829639534271,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.2,-7.0545530930228475,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,6.854553093022847,34.27276546511423,114.2425515503808,349.3943213178091,-235.1517697674283,FAIL,FAIL,35.27276546511423,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.2,-0.2,-21.163659279068543,-5076.103678084591,239.85000000000002,25380.518390422953,105.81829639534271,0.0,0.0,0.0,349.3943213178091,-349.3943213178091,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.13,-2.8628305230499387,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,2.9928305230499386,23.021773254230297,76.73924418076766,76.73924418076766,0.0,FAIL,FAIL,-22.021773254230297,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.13,2.8628305230499387,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,2.732830523049939,21.021773254230297,70.072577514101,76.73924418076766,-6.666666666666657,FAIL,FAIL,22.021773254230297,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.13,2.8628305230499387,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,2.732830523049939,21.021773254230297,70.072577514101,76.73924418076766,-6.666666666666657,FAIL,FAIL,22.021773254230297,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.13,-8.588491569149816,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,8.718491569149817,67.0653197626909,223.55106587563634,76.73924418076766,146.81182169486868,FAIL,FAIL,-66.06531976269089,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.13,-2.8628305230499387,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,2.9928305230499386,23.021773254230297,76.73924418076766,76.73924418076766,0.0,FAIL,FAIL,-22.021773254230297,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.13,-0.9542768410166461,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,1.0842768410166461,8.340591084743432,27.801970282478106,76.73924418076766,-48.93727389828955,FAIL,FAIL,-7.340591084743432,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.13,0.13,-2.8628305230499387,-1241.4666921661767,433.65008238195344,-9549.743785893666,-22.021773254230297,0.0,0.0,0.0,76.73924418076766,-76.73924418076766,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.15,3.969040000604328,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,3.819040000604328,25.46026667069552,84.86755556898507,84.86755556898507,0.0,FAIL,FAIL,26.46026667069552,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.15,-3.969040000604328,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,4.119040000604328,27.46026667069552,91.53422223565174,84.86755556898507,6.666666666666671,FAIL,FAIL,-26.46026667069552,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.15,3.969040000604328,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,3.819040000604328,25.46026667069552,84.86755556898507,84.86755556898507,0.0,FAIL,FAIL,26.46026667069552,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.15,11.907120001812984,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,11.757120001812984,78.38080001208657,261.26933337362186,84.86755556898507,176.4017778046368,FAIL,FAIL,79.38080001208657,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.15,3.969040000604328,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,3.819040000604328,25.46026667069552,84.86755556898507,84.86755556898507,0.0,FAIL,FAIL,26.46026667069552,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.15,1.323013333534776,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,1.173013333534776,7.820088890231841,26.06696296743947,84.86755556898507,-58.8005926015456,FAIL,FAIL,8.82008889023184,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.15,0.15,3.969040000604328,951.9742441449481,239.85000000000002,6346.494960966321,26.460266670695518,0.0,0.0,0.0,84.86755556898507,-84.86755556898507,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.1,39.61848893251627,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,39.71848893251627,397.1848893251627,1323.9496310838758,1323.9496310838758,0.0,FAIL,FAIL,-396.1848893251627,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.1,-39.61848893251627,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,39.51848893251627,395.18488932516266,1317.282964417209,1323.9496310838758,-6.6666666666667425,FAIL,FAIL,396.1848893251627,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.1,-39.61848893251627,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,39.51848893251627,395.18488932516266,1317.282964417209,1323.9496310838758,-6.6666666666667425,FAIL,FAIL,396.1848893251627,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.1,118.85546679754881,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,118.95546679754881,1189.554667975488,3965.1822265849605,1323.9496310838758,2641.2325955010847,FAIL,FAIL,-1188.554667975488,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.1,39.61848893251627,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,39.71848893251627,397.1848893251627,1323.9496310838758,1323.9496310838758,0.0,FAIL,FAIL,-396.1848893251627,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.1,13.206162977505421,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,13.306162977505421,133.0616297750542,443.5387659168474,1323.9496310838758,-880.4108651670284,FAIL,FAIL,-132.0616297750542,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.1,-0.1,39.61848893251627,17180.56098943419,433.65008238195344,-171805.6098943419,-396.1848893251627,0.0,0.0,0.0,1323.9496310838758,-1323.9496310838758,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.063,-16.280954180889417,-16.280954180889417,-11714.96058085898,719.5500000000001,-185951.75525172983,-258.42784414110184,16.343954180889416,259.42784414110184,1729.5189609406789,1729.5189609406789,0.0,FAIL,FAIL,-258.42784414110184,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
