benchmark,metric,expected,actual,rel_error,tolerance,status,note
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_gate1_failure_audit,Gate 1 PASS or explicit PENDING with traceable failure evidence,"gate1_current_status=PENDING; route_status=PASS; current_default=pass=0/8; failures=forward_speed_pressure_gradient_station_mapping,heave_time_derivative_body_potential_scale; failure_sources=forward_speed_pressure_gradient_station_mapping,heave_time_derivative_body_potential_scale",,,INFO,"Detail table: ma2005_wigley_iii_coefficients_gate1_failure_audit.csv; summary table: ma2005_wigley_iii_coefficients_gate1_failure_summary.csv; report: ma2005_wigley_iii_coefficients_gate1_failure_report.md. The audit consolidates current default rows, Eq.30/Eq.32 component split, closure residuals, diagnostic candidate exclusion, global scale-fit exclusion, station mapping/gradient evidence, and the remaining blocker for each failing coefficient."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_matched_body_potential_source_audit_summary,diagnostic station-wise Eq.30 body-potential/source chain is reported,worst_coefficient=B33; mode=heave; row=heave_force; peak_body_phi_x_over_l=0.025; peak_gradient_x_over_l=0.025; peak_gradient_density_abs=578.243; max_phi_to_velocity_gain=806.555; dominant_density=pressure_gradient_density,,,INFO,"Detail table: ma2005_wigley_iii_coefficients_matched_body_potential_source_audit.csv; summary table: ma2005_wigley_iii_coefficients_matched_body_potential_source_audit_summary.csv. This station-wise audit tracks the Eq.30 upstream path from body normal velocity to body potential, pressure time/forward components, x-gradient gain, and generalized force density. It is diagnostic only and does not change the matched-BIE production default."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_heave_time_pressure_station_scale_summary,diagnostic Wigley III open-section heave time-pressure station-scale audit is reported,"coefficients=A33,A53; required_scale_range=[0.0377925, 0.0573301]; peak_x_over_l_range=[0.075, 0.175]; max_free_phi/body_phi=0.403593; max_control_phi/body_phi=0.0257983; max_free_normal/body_velocity=1032.99",,,INFO,"Detail table: ma2005_wigley_iii_coefficients_heave_time_pressure_station_scale_audit.csv; summary table: ma2005_wigley_iii_coefficients_heave_time_pressure_station_scale_summary.csv. This audit integrates station time-derivative density with trapezoid weights, compares the result with the reported Eq.30 time component, reports local area/beam-normalized density, and keeps the needed reference scale for A33/A53 visible without applying it as a correction."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_heave_free_normal_to_body_potential_summary,diagnostic free-surface normal-derivative to body-potential transmission audit is reported,"coefficients=A33,A53; max_free_normal/body_velocity=1032.99; free_normal_peak_x_over_l_range=[0.025, 0.025]; time_peak_x_over_l_range=[0.075, 0.175]; required_scale_range=[0.0377925, 0.0573301]; conclusions=free_normal_gain_colocates_with_peak_time_pressure,free_normal_gain_is_large_but_not_colocated_with_peak_time_pressure",,,INFO,"Detail table: ma2005_wigley_iii_coefficients_heave_free_normal_to_body_potential_audit.csv; summary table: ma2005_wigley_iii_coefficients_heave_free_normal_to_body_potential_summary.csv. This audit keeps A33/A53 diagnostic-only and checks whether the inner free-surface normal derivative, body normal velocity, and body potential gain colocate with the heave time-pressure station contribution."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_pressure_gradient_startup_spike_summary,diagnostic station-integral pressure-gradient startup spike audit is reported,"coefficients=A33,B33,A35,B35,A53,B53,A55,B55; first_station_peak_count=8; max_first_station_abs_share=0.326387; peak_x_over_l_range=[0.025, 0.025]; best_without_first_gate=26.7838; conclusions=first_active_station_dominates_pressure_gradient_integral,first_active_station_is_peak_but_not_dominant,first_two_active_stations_dominate_pressure_gradient_integral",,,INFO,"Detail table: ma2005_wigley_iii_coefficients_pressure_gradient_startup_spike_audit.csv; summary table: ma2005_wigley_iii_coefficients_pressure_gradient_startup_spike_summary.csv. This audit decomposes the Eq.30 forward-speed pressure-gradient component into first-station, second-station, remaining-station, and peak-station contributions. Removing startup stations is a diagnostic counterfactual only and does not change the production default."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_matched_station_transfer_path_summary,diagnostic adjacent-station free-surface/body/gradient pressure path is reported,worst_coefficient=B33; peak_pair_x_mid_over_l=0.0375; peak_pressure_gradient_density_abs=578.243; max_gradient_gain_L=146.904; max_adjacent_jump=1.5945,,,INFO,Detail table: ma2005_wigley_iii_coefficients_matched_station_transfer_path.csv; summary table: ma2005_wigley_iii_coefficients_matched_station_transfer_path_summary.csv. This keeps the free-surface potential -> body potential -> x-gradient -> pressure-gradient force path visible without changing the production default.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_matched_aft_pair_boundary_rhs_summary,diagnostic aft-pair body/free/control boundary and RHS source split is reported,worst_coefficient=B33; peak_station=0; peak_x_over_l=0.025; peak_pressure_gradient_density_abs=578.243; max_rhs_body_ratio=0.00403476; max_rhs_free_ratio=0.998202; max_rhs_history_ratio=0.000827238,,,INFO,Detail table: ma2005_wigley_iii_coefficients_matched_aft_pair_boundary_rhs.csv; summary table: ma2005_wigley_iii_coefficients_matched_aft_pair_boundary_rhs_summary.csv. This isolates the first two aft active stations so the body/free/control boundary values and RHS source channels can be compared directly against the pressure-gradient spike.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_matched_inner_free_surface_rhs_block_summary,diagnostic Eq.23 inner-free-surface-potential RHS matrix-block split is reported,worst_coefficient=B33; station=1; x_over_l=0.05; row_block=eq23_body; free_panel=9; panel_y_m=-0.03; contribution_norm=588.525; panel_to_total_ratio=0.653958,,,INFO,Detail table: ma2005_wigley_iii_coefficients_matched_inner_free_surface_rhs_blocks.csv; summary table: ma2005_wigley_iii_coefficients_matched_inner_free_surface_rhs_blocks_summary.csv. This decomposes the dominant Eq.23 -A_free*phi_free source by body/free/control row block and free-surface panel without changing the production matched-BIE solution.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_inner_free_surface_self_block_candidate_summary,diagnostic Eq.23 free-surface self-boundary candidates are compared without changing default,best_candidate=inner_a_normalized_by_2pi; best_max_gate_ratio=1474.53; best_median_gate_ratio=216.689; best_pass_fraction=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_inner_free_surface_self_block_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_inner_free_surface_self_block_candidate_summary.csv. These candidates only test Eq.23 inner free-surface self-boundary scaling/sign hypotheses; none may become the production default unless the complete Ma 2005 Gate 1 set improves and the BIE boundary-limit convention is traced through the equations.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_inner_free_surface_block_coupling_candidate_summary,diagnostic Eq.23 known/unknown inner-free-surface block-coupling candidates are compared,best_candidate=known_phi_free_rhs_removed; best_known_rhs_scale=0; best_unknown_column_scale=1; best_max_gate_ratio=14.5839; best_median_gate_ratio=3.27689; best_pass_fraction=0.25; best_improved_rows=8; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_inner_free_surface_block_coupling_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_inner_free_surface_block_coupling_candidate_summary.csv. These candidates re-solve the matched-BIE station sweep while varying only the Eq.23 inner-free-surface known-potential RHS block and unknown normal-derivative column. They are diagnostic only until the complete Ma 2005 Gate 1 set passes under one traceable Green-identity convention.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_startup_ghost_station_candidate_summary,diagnostic start-up/ghost-station pressure-integration candidates are compared,best_candidate=ghost_aft_pressure_no_end; best_max_gate_ratio=519.531; best_median_gate_ratio=116.624; best_pass_fraction=0; best_improved_rows=8; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_startup_ghost_station_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_startup_ghost_station_candidate_summary.csv. These candidates only change how already solved endpoint pressure-density contributions are integrated into the whole-ship coefficient; the matched-BIE station sweep and production default remain unchanged.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_end_contour_term_candidate_summary,diagnostic Eq.32 end-contour term scale/sign candidates are compared,best_candidate=end_flipped; best_end_scale=-1; best_max_gate_ratio=589.346; best_median_gate_ratio=125.906; best_pass_fraction=0; best_improved_rows=6; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_end_contour_term_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_end_contour_term_candidate_summary.csv. These candidates replace only the Eq.32 end-contour contribution added after the Eq.30 pressure time/gradient terms; they are diagnostic only until the complete Ma 2005 Gate 1 set passes under a traceable contour-orientation convention.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary,diagnostic pressure-gradient stencil/mapping/start-up candidates are compared,best_candidate=phase_aligned_forward; best_max_gate_ratio=1072.16; best_median_gate_ratio=161.609; best_pass_fraction=0; best_improved_rows=6; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,"Detail table: ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_summary.csv. These candidates replace only the forward-speed pressure-gradient force matrix in Eq.30 while keeping the matched-BIE solution, pressure time-derivative term, and end-contour term fixed. They are diagnostic only until the complete Ma 2005 Gate 1 set passes under one traceable formulation."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_pressure_gradient_stencil_phase_exclusion_summary,diagnostic pressure-gradient stencil/phase candidates are excluded unless the full Gate 1 passes,best_candidate=phase_aligned_forward; best_pass_count=0; best_max_gate=1072.16; best_improved_rows=6; best_worsened_rows=0; best_default_decision=excluded_no_coefficients_pass; excluded_candidate_count=16,,,INFO,"Detail table: ma2005_wigley_iii_coefficients_pressure_gradient_stencil_phase_exclusion_audit.csv; summary table: ma2005_wigley_iii_coefficients_pressure_gradient_stencil_phase_exclusion_summary.csv. This audit compares central, forward, backward, phase-aligned, mapped fixed-y, mapped normalized-y, and startup-gradient counterfactuals against the current default. It explicitly prevents a partial stencil/mapping/phase improvement from entering production unless the whole Wigley III Gate 1 passes under a traceable Eq.30 convention."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_station_summary,diagnostic station-level pressure-gradient candidate closure is reported,largest_delta_candidate=mapped_fixed_y_forward; coefficient=B33; station=1; x_over_l=0.05; station_delta=-31.9516; share=0.537658; max_phase_delta=180,,,INFO,"Detail table: ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_station_detail.csv; summary table: ma2005_wigley_iii_coefficients_startup_pressure_gradient_candidate_station_summary.csv. The table keeps the matched-BIE solution fixed and decomposes only the candidate pressure-gradient density changes by station, so localized start-up/phase effects can be audited without changing production coefficients."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_free_surface_marching_candidate_summary,diagnostic free-surface marching candidates are compared,best_candidate=free_surface_marching_disabled; best_use_marching=False; best_velocity_scale=1; best_history_rhs_scale=1; best_max_gate_ratio=14.5839; best_median_gate_ratio=3.27689; best_pass_fraction=0.25; best_improved_rows=8; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_free_surface_marching_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_free_surface_marching_candidate_summary.csv. These candidates re-solve the matched-BIE station sweep while varying only the inner free-surface marching state and outer-control history RHS scale. They are diagnostic only and cannot replace the default unless the complete Ma 2005 Gate 1 set passes under one traceable formulation.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_free_surface_update_formula_candidate_summary,diagnostic Eq.19-Eq.22 free-surface update formula candidates are compared,best_candidate=potential_uses_previous_elevation; best_time_direction=1; best_dynamic_gravity_sign=-1; best_elevation_level=previous; best_max_gate_ratio=1240.3; best_median_gate_ratio=166.203; best_pass_fraction=0; best_improved_rows=8; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,"Detail table: ma2005_wigley_iii_coefficients_free_surface_update_formula_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_free_surface_update_formula_candidate_summary.csv. These candidates re-solve the matched-BIE station sweep while varying only the Eq.19-Eq.22 local-time direction, dynamic free-surface sign, and elevation time level used in the potential update. They are diagnostic only and cannot replace the default unless the complete Ma 2005 Gate 1 set passes under one traceable formulation."
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_free_surface_normal_derivative_source_candidate_summary,diagnostic free-surface normal-derivative source candidates are compared,best_candidate=body_velocity_norm_normalized; best_source=body_velocity_norm_normalized; best_max_gate_ratio=763.324; best_median_gate_ratio=178.798; best_pass_fraction=0; best_improved_rows=6; best_worsened_rows=2; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_free_surface_normal_derivative_source_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_free_surface_normal_derivative_source_candidate_summary.csv. These candidates re-solve the matched-BIE station sweep while changing only the free-surface vertical velocity propagated from the BIE-solved inner free-surface normal derivative. They are diagnostic only and cannot replace the default unless the complete Ma 2005 Gate 1 set passes under one traceable formulation.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_summary,diagnostic pitch body-condition split candidates are compared,best_candidate=pitch_body_condition_zero; best_pitch_oscillation_scale=0; best_pitch_forward_speed_scale=0; best_max_gate_ratio=1323.95; best_median_gate_ratio=45.7671; best_pass_fraction=0; affected_pitch_column_rows=4; best_improved_rows=4; best_worsened_rows=0; current_max_gate_ratio=1729.52; current_pass_fraction=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_detail.csv; summary table: ma2005_wigley_iii_coefficients_pitch_body_condition_split_candidate_summary.csv. These candidates re-solve only the pitch-radiation body condition by independently scaling the oscillatory i*omega*N5 and forward-speed U*m5 channels. They are diagnostic only and must not replace the matched-BIE production default unless the complete Ma 2005 Gate 1 set passes under one traceable formulation.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_matched_end_pressure_closure_summary,diagnostic Eq.30 pressure-gradient and Eq.32 end-contour endpoint closure is reported,worst_coefficient=B35; endpoint=configured_end_station; x_over_l=0.025; endpoint_forward=-1.94826; end_term=-2.60864; |end/forward|=1.33896; lever_delta=0,,,INFO,Detail table: ma2005_wigley_iii_coefficients_matched_end_pressure_closure_detail.csv; summary table: ma2005_wigley_iii_coefficients_matched_end_pressure_closure_summary.csv. This compares the local Eq.30 endpoint pressure-gradient station integral with the Eq.32 end-contour term without changing production coefficients.
ma2005_wigley_iii_coefficients,ma2005_wigley_iii_coefficients_pitch_row_coordinate_audit_summary,diagnostic pitch generalized-force coordinate and body-condition row audit is reported,"worst_coefficient=A55; max_forward_to_oscillation=16; dominant_pg_station=0; x_over_l=0.025; dominant_pg_abs=109.866; lever_ratio_range=[1, 1]",,,INFO,"Detail table: ma2005_wigley_iii_coefficients_pitch_row_coordinate_audit_detail.csv; summary table: ma2005_wigley_iii_coefficients_pitch_row_coordinate_audit_summary.csv. This keeps the current A1 N5/m5 mapping visible by station, including lever arms and the pitch forward-speed body condition relative to the oscillatory pitch condition."
ma2005_sl7_coefficients,ma2005_sl7_coefficients_dataset_available,D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\matched_bie_provider_gate_probe\reference\ma2005\sl7_coefficients_digitized.csv,missing,,,NOT_EVALUATED,Digitized Ma 2005 coefficient curves are required to validate station-based added mass and damping.
complete_2p5d_solver,station_based_2p5d_solver_available,validated station-based radiation/diffraction API,frequency_forward_speed_prototype_not_validated,,,NOT_EVALUATED,Module path: D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\planing_seakeeping\station_2p5d.py. The current production solver still uses compact Savitsky/Faltinsen longitudinal approximations until this API is validated.
complete_2p5d_solver,experimental_section_bem_api_available,diagnostic 2D free-surface source-panel API,experimental_2d_free_surface_source_panel_not_validated,,,INFO,This API is a development step toward the matched boundary-integral 2.5D solver; it is not used to claim Ma 2005 acceptance.
complete_2p5d_solver,experimental_multimode_section_radiation_api_available,diagnostic sway/heave/roll section-radiation matrix API,experimental_multimode_2d_free_surface_source_panel_not_validated,,,INFO,"This API now exposes a 3-mode zero-speed section-radiation matrix for audit and later station assembly, but it is not yet Ma 2005 matched BIEM acceptance."
complete_2p5d_solver,experimental_pdstrip_style_api_available,diagnostic PDSTRIP-style integral source-panel heave-radiation API,experimental_pdstrip_style_section_solver_not_validated,,,INFO,This path ports PDSTRIP-style sectional influence integrals for solver triage; it is not used to claim Ma 2005 acceptance.
complete_2p5d_solver,experimental_strip_2p5d_forward_api_available,diagnostic PDSTRIP-like forward-speed station assembly API,experimental_pdstrip_like_forward_speed_assembly_not_validated,,,INFO,This path adds a forward-speed W-map and longitudinal-gradient assembly for Ma 2005 triage; it is not used to claim acceptance until the coefficient gates pass.
complete_2p5d_solver,experimental_strip_2p5d_pdstrip_step_api_available,diagnostic PDSTRIP-step forward-speed station assembly API,experimental_pdstrip_step_forward_speed_assembly_not_validated,,,INFO,This path exposes the bow-to-stern PDSTRIP-step gradient/end-term assembly as a selectable Ma hydro model; it is still diagnostic until the coefficient gates pass.
complete_2p5d_solver,external_pdstrip_station_hull_adapter_available,external PDSTRIP section-hydrodynamics adapter for station hulls,external_pdstrip_reference_smoke_not_a_validation_gate,,,INFO,"The external reference path can now write arbitrary StationHull sections to PDSTRIP, compile/run section hydrodynamics, parse radiation/diffraction/Froude-Krylov data, and compare section matrices against the local section-BEM. This is infrastructure for Ma 2005 mapping, not acceptance by itself."
complete_2p5d_solver,external_pdstrip_section_6dof_assembly_available,zero-speed 6DOF strip assembly from external PDSTRIP section radiation,external_pdstrip_section_radiation_zero_speed_assembly_not_validated,,,INFO,Parsed external PDSTRIP sway/heave/roll section matrices can now be integrated into 6DOF added-mass and damping matrices for a StationHull. This still lacks the validated forward-speed 2.5D pressure-gradient/diffraction mapping required by Ma 2005.
complete_2p5d_solver,external_pdstrip_forward_speed_assembly_available,forward-speed heave/pitch assembly from external PDSTRIP section radiation,external_pdstrip_section_forward_speed_assembly_not_validated; external_pdstrip_section_pdstrip_step_forward_speed_assembly_not_validated,,,INFO,"External PDSTRIP heave section radiation can now be routed through the continuous-gradient and PDSTRIP-step forward-speed station assemblies. This is useful for Ma 2005 error isolation, but it still omits validated diffraction/pressure-gradient mapping."
complete_2p5d_solver,diagnostic_hybrid_forward_coupling_api_available,diagnostic prototype-diagonal plus forward-speed coupling API,diagnostic_prototype_diagonal_forward_coupling_not_validated,,,INFO,This path isolates Ma 2005 diagonal-coefficient errors from forward-speed coupling errors; it is not used to claim acceptance.
complete_2p5d_solver,diagnostic_hybrid_pressure_damping_coupling_api_available,diagnostic prototype-diagonal plus forward-added/pressure-damping coupling API,diagnostic_prototype_diagonal_forward_added_pressure_damping_coupling_not_validated,,,INFO,"This path keeps prototype diagonals, uses forward-speed added-mass couplings, and tests pressure-transfer damping couplings for Ma 2005 B35/B53 blocker isolation; it is not used to claim acceptance."
complete_2p5d_solver,section_pressure_transfer_functions_available,diagnostic radiation and diffraction pressure transfer API,experimental_section_pressure_transfer_not_validated,,,INFO,"The compact section-BEM path now exports body-panel radiation and diffraction pressure transfer diagnostics, but they are not yet the validated Ma 2005 matched BIEM pressure functions."
complete_2p5d_solver,validated_ma2005_pressure_transfer_functions,validated Ma/PDSTRIP-style pressure transfer functions,not validated,,,NOT_EVALUATED,The remaining complete-2.5D gap is to replace or validate these pressure functions against Ma 2005/PDSTRIP-style section data and use them in the forward-speed coupling assembly.
complete_2p5d_solver,experimental_pressure_gradient_end_term_diagnostic_available,diagnostic pressure-gradient/end-term coupling audit,experimental_pressure_transfer_gradient_end_term_diagnostic_not_validated,,,INFO,"The section-BEM pressure transfer can now drive a PDSTRIP-step pressure-gradient/end-term diagnostic, but this is not yet Ma 2005 coefficient acceptance."
complete_2p5d_solver,a1_closed_cylinder_added_mass_inner_pressure_chain,pressure-sign-corrected error <= 2%; raw sign explicitly audited,raw_ratio=-1.00274; corrected_ratio=1.00274; conclusion=closed_cylinder_exposes_inner_pressure_sign_reversal,0.002736041546503275,0.02,INFO,"Closed circular cylinder has analytic two-dimensional added mass rho*pi*r^2. This diagnostic isolates the inner source Neumann solve, Eq. (30) time-pressure recovery, and body-force integration; it is not a Ma 2005 hard gate by itself."
complete_2p5d_solver,a1_heave_time_pressure_chain_closed_cylinder,closed-section heave time-pressure chain is quantified and remains diagnostic-only,corrected_added_mass_ratio=1.00274; corrected_error=0.00273604; potential_alignment_scale=-1.00284; conclusion=closed_section_inner_chain_magnitude_recovers_analytic_added_mass_after_explicit_sign_correction,0.002736041546503275,0.02,INFO,"This table rewrites the closed-cylinder audit in the exact Gate 1 language: body normal velocity, body potential, Eq. (30) time pressure, heave force, and analytic added mass. It supports the A33/A53 blocker diagnosis but does not change the Ma 2005 default route."
