benchmark,source_row,coefficient,candidate_name,candidate_source_column,candidate_description,reference_value,candidate_value,abs_error,rel_error,tolerance,gate_error_ratio,status
ma2005_wigley_iii_coefficients,1,B33,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,2.1,-103.59910875621567,105.69910875621567,50.332908931531264,0.15,335.55272621020845,FAIL
ma2005_wigley_iii_coefficients,1,B33,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",2.1,-103.59910875621567,105.69910875621567,50.332908931531264,0.15,335.55272621020845,FAIL
ma2005_wigley_iii_coefficients,2,A35,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,-0.2,-21.163659279068543,20.963659279068544,104.81829639534271,0.3,349.3943213178091,FAIL
ma2005_wigley_iii_coefficients,2,A35,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,-0.2,-15.671579389808123,15.471579389808124,77.35789694904061,0.3,257.8596564968021,FAIL
ma2005_wigley_iii_coefficients,2,A35,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,-0.2,5.590046906047669,5.790046906047669,28.950234530238344,0.3,96.50078176746116,FAIL
ma2005_wigley_iii_coefficients,2,A35,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,-0.2,11.082126795308087,11.282126795308086,56.410633976540424,0.3,188.03544658846812,FAIL
ma2005_wigley_iii_coefficients,2,A35,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,-0.2,21.16365927906854,21.36365927906854,106.81829639534268,0.3,356.0609879844757,FAIL
ma2005_wigley_iii_coefficients,2,A35,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",-0.2,21.16365927906854,21.36365927906854,106.81829639534268,0.3,356.0609879844757,FAIL
ma2005_wigley_iii_coefficients,3,B35,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.13,-2.8628305230499387,2.9928305230499386,23.021773254230297,0.3,76.73924418076766,FAIL
ma2005_wigley_iii_coefficients,3,B35,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.13,-16.817113059216844,16.947113059216843,130.36240814782187,0.3,434.54136049273956,FAIL
ma2005_wigley_iii_coefficients,3,B35,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.13,11.599825890293562,11.469825890293562,88.22942992533508,0.3,294.098099751117,FAIL
ma2005_wigley_iii_coefficients,3,B35,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.13,-2.354456645873341,2.484456645873341,19.111204968256466,0.3,63.704016560854896,FAIL
ma2005_wigley_iii_coefficients,3,B35,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.13,2.8628305230499427,2.732830523049943,21.02177325423033,0.3,70.0725775141011,FAIL
ma2005_wigley_iii_coefficients,3,B35,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.13,2.8628305230499427,2.732830523049943,21.02177325423033,0.3,70.0725775141011,FAIL
ma2005_wigley_iii_coefficients,4,A53,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.15,3.969040000604328,3.819040000604328,25.46026667069552,0.3,84.86755556898507,FAIL
ma2005_wigley_iii_coefficients,4,A53,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.15,-3.969040000604328,4.119040000604328,27.46026667069552,0.3,91.53422223565174,FAIL
ma2005_wigley_iii_coefficients,4,A53,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.15,3.969040000604328,3.819040000604328,25.46026667069552,0.3,84.86755556898507,FAIL
ma2005_wigley_iii_coefficients,4,A53,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.15,-3.969040000604328,4.119040000604328,27.46026667069552,0.3,91.53422223565174,FAIL
ma2005_wigley_iii_coefficients,4,A53,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.15,-3.969040000604328,4.119040000604328,27.46026667069552,0.3,91.53422223565174,FAIL
ma2005_wigley_iii_coefficients,4,A53,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.15,-3.969040000604328,4.119040000604328,27.46026667069552,0.3,91.53422223565174,FAIL
ma2005_wigley_iii_coefficients,5,B53,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,-0.1,39.61848893251627,39.71848893251627,397.1848893251627,0.3,1323.9496310838758,FAIL
ma2005_wigley_iii_coefficients,5,B53,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,-0.1,39.61848893251627,39.71848893251627,397.1848893251627,0.3,1323.9496310838758,FAIL
ma2005_wigley_iii_coefficients,5,B53,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,-0.1,-12.681894327468784,12.581894327468785,125.81894327468784,0.3,419.39647758229285,FAIL
ma2005_wigley_iii_coefficients,5,B53,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,-0.1,-12.681894327468784,12.581894327468785,125.81894327468784,0.3,419.39647758229285,FAIL
ma2005_wigley_iii_coefficients,5,B53,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,-0.1,-39.61848893251627,39.51848893251627,395.18488932516266,0.3,1317.282964417209,FAIL
ma2005_wigley_iii_coefficients,5,B53,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",-0.1,-32.64134766443282,32.54134766443282,325.41347664432817,0.3,1084.7115888144274,FAIL
ma2005_wigley_iii_coefficients,6,A55,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.063,-16.280954180889417,16.343954180889416,259.42784414110184,0.15,1729.5189609406789,FAIL
ma2005_wigley_iii_coefficients,6,A55,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.063,-15.413836965123583,15.476836965123583,245.66407881148544,0.15,1637.760525409903,FAIL
ma2005_wigley_iii_coefficients,6,A55,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.063,4.639199123104596,4.576199123104597,72.63808131912059,0.15,484.2538754608039,FAIL
ma2005_wigley_iii_coefficients,6,A55,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.063,5.5063163388704295,5.44331633887043,86.40184664873698,0.15,576.0123109915799,FAIL
ma2005_wigley_iii_coefficients,6,A55,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.063,16.280954180889417,16.217954180889418,257.42784414110184,0.15,1716.1856276073459,FAIL
ma2005_wigley_iii_coefficients,6,A55,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.063,13.490097673656035,13.427097673656034,213.12853450247673,0.15,1420.856896683178,FAIL
ma2005_wigley_iii_coefficients,7,B55,current_default,computed_value,Current production matched-BIE pressure chain: time derivative + pressure gradient + end term.,0.09,-1.835737120284416,1.925737120284416,21.39707911427129,0.15,142.64719409514194,FAIL
ma2005_wigley_iii_coefficients,7,B55,time_derivative_flipped_keep_gradient_end,matched_pressure_sign_candidate_time_derivative_flipped_keep_gradient_end_value,Flip only Eq. (30) time-derivative pressure contribution; keep pressure-gradient and end term unchanged.,0.09,-5.010969120767878,5.100969120767878,56.67743467519864,0.15,377.84956450132427,FAIL
ma2005_wigley_iii_coefficients,7,B55,pressure_gradient_flipped_keep_time_end,matched_pressure_sign_candidate_pressure_gradient_flipped_keep_time_end_value,Flip only Eq. (30) forward-speed pressure-gradient contribution; keep time pressure and end term unchanged.,0.09,2.53275771552932,2.44275771552932,27.141752394770226,0.15,180.94501596513481,FAIL
ma2005_wigley_iii_coefficients,7,B55,body_pressure_flipped_keep_end,matched_pressure_sign_candidate_body_pressure_flipped_keep_end_value,Flip the full Eq. (30) body-pressure contribution; keep Eq. (32) end term unchanged.,0.09,-0.6424742849541415,0.7324742849541415,8.138603166157127,0.15,54.25735444104752,FAIL
ma2005_wigley_iii_coefficients,7,B55,body_pressure_and_end_flipped,matched_pressure_sign_candidate_body_pressure_and_end_flipped_value,Flip Eq. (30) body pressure and the currently assembled end term together.,0.09,1.8357371202844168,1.7457371202844167,19.397079114271296,0.15,129.31386076180866,FAIL
ma2005_wigley_iii_coefficients,7,B55,all_terms_flipped,matched_pressure_sign_candidate_all_terms_flipped_value,"Flip Eq. (30), Stokes body forward-speed diagnostic term, and end term together.",0.09,0.7373211424323338,0.6473211424323339,7.192457138137043,0.15,47.94971425424695,FAIL
