grid,period_s,station_index,x_aft_m,a33_raw_kg_per_m,b33_raw_kg_per_m_s,relative_residual,condition_number
2,1.6,74,2.4431624999999997,-162.3349634622954,-638.4688291443646,1.1226085164085028e-13,4806.281879871763
2,1.6,75,2.5161874999999996,-162.83337805240134,-632.7520484948145,1.1182141438134968e-13,4805.688550557058
2,1.6,76,2.5892125,-163.604449780634,-625.9567121010889,1.1259518312851104e-13,4805.104771974894
2,1.6,77,2.6622375,-164.6550934683711,-618.0798178766631,1.207460577450353e-13,4804.531155456035
2,1.6,78,2.7352624999999997,-165.5463203578925,-611.2049897336235,1.2280090549329123e-13,4804.0589337788815
2,1.6,79,2.8082874999999996,-166.3574963394433,-605.001043556895,1.0859664367734445e-13,4803.6800939732675
2,1.6,80,2.8559124999999996,-166.95948638569413,-600.5754975359664,1.3105563269033978e-13,4803.451304078427
2,1.6,81,2.8781375,-167.16102147211114,-598.595970184796,1.1397201264036857e-13,4803.352646181545
2,1.6,82,2.9003625,-167.37833731938207,-596.5632071688871,1.2714637915163055e-13,4803.254443206333
2,1.6,83,2.9225874999999997,-167.61114830204025,-594.4787850172489,1.0743486598161146e-13,4803.156790411885
2,1.6,84,2.9448125,-167.85909837351227,-592.3446059013334,1.2461060060118613e-13,4803.059802786485
2,1.6,85,2.9670374999999996,-168.12178674160043,-590.1627806145608,1.2029758634772445e-13,4802.963608962686
2,1.6,86,2.9892624999999997,-168.39879188400002,-587.9355191710281,1.1062371626657916e-13,4802.868345327718
2,1.6,87,3.0114875,-168.68969175677358,-585.6650389082897,1.1980650268729195e-13,4802.774150900991
2,1.6,88,3.0464124999999997,-168.8258956827148,-582.8029565079913,1.1163777068052557e-13,4802.641715711939
2,1.6,89,3.0940374999999998,-168.9128071991219,-578.954057747637,1.0560301750076357e-13,4802.462225819166
2,1.6,90,3.1416625,-169.06640416935545,-574.903053777317,1.2077548011563597e-13,4802.286154156485
2,1.6,91,3.1892875,-169.2904546192775,-570.6380606149065,1.1406957807939843e-13,4802.113009043248
2,1.6,92,3.2369125,-169.58680567709996,-566.1543292755506,1.0391455961286297e-13,4801.942634653536
2,1.6,93,3.2845375,-169.95497602957906,-561.4561856746002,1.1330257724361116e-13,4801.775324549799
2,1.6,94,3.3321625,-170.39250382651016,-556.5562807577279,1.0759115421167712e-13,4801.611802204596
2,1.6,95,3.3797875,-170.89574107128095,-551.4721065604009,1.2598848305760651e-13,4801.453060481317
2,1.6,96,3.42265,-170.99141878089557,-547.3420072478117,1.0311365038801363e-13,4801.306194041699
2,1.6,97,3.46075,-170.82764842095827,-543.6043543291651,1.1293749005273479e-13,4801.147198624188
2,1.6,98,3.49885,-170.70785936388287,-539.7557242050146,1.1380744549128533e-13,4800.990109311621
2,1.6,99,3.53695,-170.6337327188662,-535.7910463361135,1.0728343954814426e-13,4800.834723807089
2,1.6,100,3.5750499999999996,-170.60631584070848,-531.7075789770079,1.2046400036305755e-13,4800.68093881727
2,1.6,101,3.6131499999999996,-170.62580812150577,-527.5056892914666,9.264783994397262e-14,4800.52878886693
2,1.6,102,3.6512499999999997,-170.69150233697593,-523.1890793261247,1.0288294519965039e-13,4800.378461056349
2,1.6,103,3.6893499999999997,-170.80190214760637,-518.7643330582939,9.757765359028923e-14,4800.230279123162
2,1.6,104,3.7607874999999997,-170.94519593252372,-509.79955628047117,1.0805230609444157e-13,4799.901597764979
2,1.6,105,3.8655625,-170.43983491686652,-498.83719652299374,9.172524598117473e-14,4799.498650652405
2,1.6,106,3.9703375,-170.11358614296392,-487.65508154466704,1.1011784398827592e-13,4799.128902147158
2,1.6,107,4.0751124999999995,-170.12248660589438,-475.75741246737977,1.000803479379426e-13,4798.7769723196825
2,1.6,108,4.1798874999999995,-170.32086881493066,-463.6079697874615,9.590486622417569e-14,4798.45819732216
2,1.6,109,4.2846625,-169.9157914233079,-453.6150048736902,1.0224242379504344e-13,4798.244277140555
2,1.6,110,4.3894375,-169.81244476811878,-443.05006180714634,8.848952365950202e-14,4798.057632163917
2,1.6,111,4.4942125,-170.00989254555554,-431.934246382917,8.864847282612074e-14,4797.899935738358
2,1.6,112,4.5704125,-152.67605970285297,-547.9341865804,1.1646224541369275e-13,4799.254495603728
2,1.6,113,4.6180375,-150.95563764993298,-546.1469072528945,1.1676800496583464e-13,4799.116787668522
2,1.6,114,4.6656625,-149.26306088732588,-544.2833458578052,1.1640899878421314e-13,4799.005569113036
2,1.6,115,4.7132875,-147.5519380598716,-542.5369818615629,1.1307185778877284e-13,4798.92902265175
2,1.6,116,4.7609125,-145.7406919084483,-541.2496419644351,1.1056706766107381e-13,4798.902005372445
2,1.6,117,4.8085375,-143.9612447236433,-539.8670125056373,1.1564908554809616e-13,4798.899674640603
2,1.6,118,4.8561625,-142.2135952031221,-538.3877385498292,1.15884955962321e-13,4798.921464124722
2,1.6,119,4.9037875,-140.49771348612086,-536.8106286320345,1.2100050508289496e-13,4798.966821735281
2,1.6,120,4.968875,-138.36296092967814,-534.0631341514296,1.2480668753993202e-13,4799.031674189953
2,1.6,121,5.051425,-135.8232457837824,-530.1177722664146,1.1590701482383923e-13,4799.145692762381
2,1.6,122,5.133975,-133.33321165514926,-526.0375369313049,1.14725189654988e-13,4799.321249164789
2,1.6,123,5.216525,-130.89207906822213,-521.8234313285668,1.2448715649522026e-13,4799.556997009654
2,1.6,124,5.299075,-128.4989388826373,-517.4771395683036,1.1745013205944762e-13,4799.851635207305
2,1.6,125,5.381625,-126.15274984436522,-513.0010383255524,1.1529169619690845e-13,4800.2039114182135
2,1.6,126,5.464175,-123.85235070949958,-508.39813977293306,1.10095965085632e-13,4800.612619720616
2,1.6,127,5.546725,-121.59648550974424,-503.6719726664567,1.363469094176739e-13,4801.076592971415
2,1.6,128,5.629275,-118.88502808411755,-496.75904722286845,1.3221196948692576e-13,4801.495607576941
2,1.6,129,5.711825,-115.72264145160595,-487.7181457625731,1.4645976806542278e-13,4801.887139117967
2,1.6,130,5.7943750000000005,-112.60947061682798,-478.6373642650085,1.3411665829920956e-13,4802.355622802621
2,1.6,131,5.876925,-109.54498934346196,-469.51892416051294,1.3103573996359396e-13,4802.900293641924
2,1.6,132,5.959475,-106.52867608222766,-460.36512024512217,1.3316706431440063e-13,4803.520424945508
2,1.6,133,6.042025,-103.54432687501458,-451.2746377792115,1.4063274014918843e-13,4803.8999398959395
2,1.6,134,6.124575,-100.60844511739681,-442.1616411267861,1.2897300324745966e-13,4804.292344383763
2,1.6,135,6.2071250000000004,-97.72239855574107,-433.0159297893827,1.2535960787570864e-13,4804.729543774159
2,1.6,136,6.289675,-94.2981717664943,-421.132560712062,1.289343981446601e-13,4805.106181551718
2,1.6,137,6.372225,-90.39084287981913,-406.4907877098933,1.2577000598684338e-13,4805.442523401409
2,1.6,138,6.454775,-86.60632859786881,-391.7930657260994,1.287715615991269e-13,4805.844170953618
2,1.6,139,6.537325,-82.9425456638999,-377.0536612517665,1.3828028595479802e-13,4806.310424875863
2,1.6,140,6.6198749999999995,-79.3754987017792,-362.37961395998275,1.556004406931768e-13,4806.844128743672
2,1.6,141,6.702425,-75.73626380617975,-348.48027234376644,1.2616833428688995e-13,4807.4585316652965
2,1.6,142,6.784974999999999,-72.22398714844694,-334.52972196971524,1.4741281224903412e-13,4808.13622875502
2,1.6,143,6.867525,-68.8409331043022,-320.52697350002893,1.402475697434262e-13,4808.880880759368
2,1.6,144,6.950074999999999,-64.95478366784002,-303.6861473318832,1.3268281170097675e-13,4809.724802502231
2,1.6,145,7.0326249999999995,-60.399639673233025,-285.023046638458,1.5718549795961625e-13,4810.71642106321
2,1.6,146,7.115175,-56.06929801869669,-266.49098291983495,1.4252053021745598e-13,4811.874063610177
2,1.6,147,7.197724999999999,-51.943573471642964,-248.17512419119058,1.448811250766434e-13,4813.216287325737
2,1.6,148,7.280275,-47.85611389455783,-230.67618013050026,1.305777698218772e-13,4814.734373321491
2,1.6,149,7.362824999999999,-44.066586286586926,-213.1336769504623,1.417328641824276e-13,4816.517280407648
2,1.6,150,7.445374999999999,-40.258397715426824,-196.5966201062282,1.3022856804237816e-13,4817.597122524991
2,1.6,151,7.527925,-36.74604129999142,-180.12363408705158,1.2582227372242428e-13,4816.878164151302
2,1.6,152,7.6120624999999995,-32.64349398515815,-160.3396388283008,1.2806348933147843e-13,4816.129732895317
2,1.6,153,7.6977875,-28.138093960477313,-137.771861112961,1.408215902865616e-13,4815.626854527028
2,1.6,154,7.7835125,-23.99459596532605,-116.5855728660352,1.290269233587837e-13,4815.37579578649
2,1.6,155,7.8692375,-20.126962204341815,-97.01519701617961,1.5009879468393457e-13,4815.48055250786
2,1.6,156,7.954962499999999,-16.595845534194293,-78.96925102417913,1.36042136293148e-13,4816.244244823819
2,1.6,157,8.040687499999999,-13.355804143431538,-62.589829637465805,1.4119234094184599e-13,4817.901573246336
2,1.6,158,8.126412499999999,-10.412135094253745,-47.91930946459361,1.229687659526782e-13,4820.807347585157
2,1.6,159,8.212137499999999,-7.813445271858333,-34.96923397684102,1.037207890040372e-13,4820.458346282047
2,1.6,160,8.270874999999998,-41.285896441002635,323.9072342618368,4.1004508937747734e-13,1067644.2384417763
2,1.6,161,8.302624999999999,-8.875724501800729,-35.696302142783985,5.4643366562127016e-14,321407.3196247829
2,1.6,162,8.334375,-32.46491046126721,397.4032868951737,3.621051612763109e-13,1340082.487795983
2,1.6,163,8.366125,-7.237520977539159,-35.15598830114246,4.108478414978316e-14,90626.47404931403
2,1.6,164,8.397874999999999,-41.07541223839923,-102.57760097762605,1.3881860103107625e-13,441464.63408077776
2,1.6,165,8.429625,-35.53346584117163,-104.24086278586603,1.3244126310154174e-13,337171.37799467414
2,1.6,166,8.461375,-155.51040823733294,104.8911400353455,4.034509586614125e-13,1006311.0406827906
2,1.6,167,8.493125000000001,-7.390090841889101,-41.531537372119516,2.9906347273760814e-14,158138.95248622182
2,2.0,36,0.5921375,-0.4093846554790906,-0.8997741340818229,2.014795022182793e-13,5061.350411150472
2,2.0,37,0.6334124999999999,-3.505770669455935,-9.945717076344073,2.2422141940209243e-13,5367.777701102493
2,2.0,38,0.6746874999999999,-8.499830080622658,-26.914442701333193,2.2228218517554795e-13,5501.896617143869
2,2.0,39,0.7159625,-14.87268775253782,-50.43321159604953,2.095513217660837e-13,5484.634210874776
2,2.0,40,0.7604124999999999,-21.79737114661684,-77.21923537865405,2.236384466597438e-13,5423.270105948808
2,2.0,41,0.8080375,-28.94435122741688,-105.52722082918247,2.2220266605378382e-13,5365.277521114909
2,2.0,42,0.8556624999999999,-36.76891417716348,-137.1575295808877,1.8638308252563175e-13,5381.373199788171
2,2.0,43,0.9032874999999999,-45.217202296787676,-171.73530447424386,1.8660260834161834e-13,5448.772281909919
2,2.0,44,0.9509124999999999,-54.306317828116136,-208.91356976251708,1.9345614274760327e-13,5518.376428397733
2,2.0,45,0.9985374999999999,-63.98978821377813,-248.6839534181491,2.1157954852803342e-13,5568.305415742101
2,2.0,46,1.0461624999999999,-74.2065760990571,-290.8730463434686,1.9075471761013844e-13,5602.841864128186
2,2.0,47,1.0937875,-84.98879845811629,-335.13767443560175,1.715911989162429e-13,5636.473140709654
2,2.0,48,1.1414125,-94.52295245999329,-374.0814472804255,1.787223866575016e-13,5663.858896017319
2,2.0,49,1.1890375,-102.8112925138925,-407.61879517007634,1.8377504457989633e-13,5685.561290356575
2,2.0,50,1.2366625,-111.70091020193038,-443.06471642986173,1.6529357816374084e-13,5704.45854385935
2,2.0,51,1.2842875,-121.14321004098379,-480.75540213274695,1.8825772079462898e-13,5712.745572807417
2,2.0,52,1.3319125,-131.2313519803986,-520.4619052117946,1.794744477315202e-13,5720.918171627659
2,2.0,53,1.3795374999999999,-142.00578376963423,-562.2317852057255,1.8701524530247137e-13,5728.877390022392
2,2.0,54,1.4271625,-153.51021448209278,-606.1125705257342,1.9276233980172902e-13,5736.521239621433
2,2.0,55,1.4747875,-165.79210588927785,-652.1523813276697,1.788045046614868e-13,5743.746396508195
2,2.0,56,1.5128875,-175.39005034422382,-687.7972274846284,1.617939724849667e-13,5748.777956319681
2,2.0,57,1.5414625,-181.73102131926683,-711.4539647957263,1.6748492135142678e-13,5751.851486941177
2,2.0,58,1.5700375,-184.44258789134443,-723.2981702725573,1.575436817902548e-13,5734.599168834564
2,2.0,59,1.5986125,-183.94592309940367,-723.774493178011,1.868306053005593e-13,5723.032962438263
2,2.0,60,1.6271874999999998,-183.47894190299414,-723.5000638697409,1.4706773575104835e-13,5750.938143581101
2,2.0,61,1.6557624999999998,-183.06125747715234,-723.4826316883378,1.5663935366717987e-13,5759.64646644398
2,2.0,62,1.6843374999999998,-182.68718743217858,-723.3429747590837,1.6534441845980648e-13,5761.222631546344
2,2.0,63,1.7129124999999998,-182.412826133986,-722.6640353123347,1.744802695868923e-13,5762.7236868538175
2,2.0,64,1.7605374999999999,-182.1493527739102,-722.883832124167,1.6289473850026726e-13,5764.616646450497
2,2.0,65,1.8272125,-182.23772559095892,-722.1534830689257,1.7876609685148992e-13,5766.596070292603
2,2.0,66,1.8938874999999997,-182.1938581043878,-722.34642432855,1.5723284405772644e-13,5766.553478325331
2,2.0,67,1.9605624999999998,-182.4268848328294,-721.3025797622034,1.6801303504797685e-13,5766.408486762356
2,2.0,68,2.0272375,-182.61574728792363,-720.6949080434647,1.8459661120184106e-13,5766.097345599663
2,2.0,69,2.0939124999999996,-183.03899068944548,-719.1393477283448,1.5566753514180508e-13,5765.667598927841
2,2.0,70,2.1605874999999997,-183.4150628047305,-718.0028081079026,1.5099587076364968e-13,5765.093553458753
2,2.0,71,2.2272624999999997,-184.07391123121573,-715.7853267159185,1.8449760221054262e-13,5764.404885043337
2,2.0,72,2.2971125,-184.26508891343894,-714.2477730993646,1.6253802124411835e-13,5763.7194098480995
2,2.0,73,2.3701375,-184.42919277952942,-711.547953417384,1.3814104092088305e-13,5763.117694056183
2,2.0,74,2.4431624999999997,-184.67394364093366,-708.6027268795206,1.5645820512736656e-13,5762.466013379624
2,2.0,75,2.5161874999999996,-184.67496499478537,-706.6827233020163,1.4952101435990436e-13,5761.763480830086
2,2.0,76,2.5892125,-184.8829853525272,-704.0765595741835,1.5024725919865124e-13,5761.024348775069
2,2.0,77,2.6622375,-185.30172749068558,-700.7789902873106,1.602942360056627e-13,5760.242276433957
2,2.0,78,2.7352624999999997,-185.58409773324888,-698.0364015586534,1.5421018717554468e-13,5759.414941475173
2,2.0,79,2.8082874999999996,-185.7949685069653,-695.6452682420465,1.4584959445712893e-13,5758.553116918695
2,2.0,80,2.8559124999999996,-185.9907830186712,-693.7055633340572,1.4186277779886625e-13,5758.0173898583325
2,2.0,81,2.8781375,-186.02771190723297,-692.6576325804666,1.380545126954592e-13,5757.833310031508
2,2.0,82,2.9003625,-186.07658031599883,-691.5744678935671,1.3151917889941178e-13,5757.647183487073
2,2.0,83,2.9225874999999997,-186.1371419779556,-690.4569607949892,1.692388969167814e-13,5757.458963630858
2,2.0,84,2.9448125,-186.2090961383106,-689.3061976979918,1.3741993773747886e-13,5757.268614151032
2,2.0,85,2.9670374999999996,-186.29210787178184,-688.1233895774998,1.38658947550273e-13,5757.076108219535
2,2.0,86,2.9892624999999997,-186.38582702017766,-686.9098062152873,1.3147030887199073e-13,5756.881427188777
2,2.0,87,3.0114875,-186.4899040824991,-685.6667209577472,1.2089037316591126e-13,5756.684559028953
2,2.0,88,3.0464124999999997,-186.38199667799447,-683.9755793880851,1.229810265069785e-13,5756.3846639246685
2,2.0,89,3.0940374999999998,-186.1436498946128,-681.5859569470337,1.5409757877345587e-13,5755.977984382849
2,2.0,90,3.1416625,-185.95659845704478,-679.0591675827978,1.3495744921311024e-13,5755.564805447467
2,2.0,91,3.1892875,-185.82370291021772,-676.3874497933449,1.3699415775782601e-13,5755.144461088844
2,2.0,92,3.2369125,-185.746268605843,-673.5673621853613,1.4518828724970944e-13,5754.71630127307
2,2.0,93,3.2845375,-185.72376136018585,-670.6009968109377,1.4604116336447255e-13,5754.279792174283
2,2.0,94,3.3321625,-185.75414142295273,-667.4955846826463,1.4802764120552878e-13,5753.834591039173
2,2.0,95,3.3797875,-185.83446642797486,-664.2613339001875,1.4800443127548834e-13,5753.38053372363
2,2.0,96,3.42265,-185.58931791267696,-661.4090114234518,1.3527980225362224e-13,5752.977474223484
2,2.0,97,3.46075,-185.13284569056958,-658.5868737606042,1.3893112563776187e-13,5752.625377719265
2,2.0,98,3.49885,-184.7110453191313,-655.6865744468458,1.5228180431856646e-13,5752.269416783282
2,2.0,99,3.53695,-184.3251686695253,-652.7046558452173,1.472284059663777e-13,5751.909273826761
2,2.0,100,3.5750499999999996,-183.975977166502,-649.6391259059678,1.3761255943960447e-13,5751.544641866328
2,2.0,101,3.6131499999999996,-183.66358058798858,-646.4899551087029,1.2922224279605064e-13,5751.175252770873
2,2.0,102,3.6512499999999997,-183.38739707464524,-643.2592256459394,1.2458637955445047e-13,5750.800900911257
2,2.0,103,3.6893499999999997,-183.14624473966535,-639.9508470454396,1.355350604335291e-13,5750.4214535628835
2,2.0,104,3.7607874999999997,-182.60346062358707,-633.0329654373068,1.477057127312999e-13,5749.710054043241
2,2.0,105,3.8655625,-181.24894429216647,-624.1293508480591,1.372120561991322e-13,5748.67290132692
2,2.0,106,3.9703375,-180.04330761206631,-615.0260063516845,1.546956767279778e-13,5747.611721031604
2,2.0,107,4.0751124999999995,-179.10575269471548,-605.395758539028,1.2255223262344535e-13,5746.5180265609015
2,2.0,108,4.1798874999999995,-178.32470260120417,-595.543535690668,1.2888152575953906e-13,5745.393806780742
2,2.0,109,4.2846625,-177.0976586901128,-587.0910345889661,1.2447005921517724e-13,5744.271633039643
2,2.0,110,4.3894375,-176.1150411865989,-578.1978178956173,1.2586139808280358e-13,5743.122875367643
2,2.0,111,4.4942125,-175.3763291167637,-568.8737914452884,1.4019839360515712e-13,5741.944534450135
2,2.0,112,4.5704125,-169.97635139649014,-637.6493802862781,1.3109932262340388e-13,5758.489858393348
2,2.0,113,4.6180375,-168.39416861890464,-633.7886854771666,1.3082092815214502e-13,5759.00621645946
2,2.0,114,4.6656625,-166.83130743880577,-629.8814804863789,1.4061564304725046e-13,5759.518531163566
2,2.0,115,4.7132875,-165.2514281586641,-626.0462884236545,1.302057429190552e-13,5760.025649351466
2,2.0,116,4.7609125,-163.59020543624666,-622.4917710247836,1.5750568251681863e-13,5760.52407216792
2,2.0,117,4.8085375,-161.95092839096242,-618.8794847255709,1.5174275900604697e-13,5761.016095439807
2,2.0,118,4.8561625,-160.3336779668711,-615.2090213706138,1.70219557718952e-13,5761.501697781324
2,2.0,119,4.9037875,-158.73851576361773,-611.4800662518592,1.554257194140743e-13,5761.980887594197
2,2.0,120,4.968875,-156.71750656416373,-606.1389841654523,1.4801578130141724e-13,5762.611033299429
2,2.0,121,5.051425,-154.27937133506884,-599.1758151674111,1.627072456457151e-13,5763.3891439747795
2,2.0,122,5.133975,-151.87464316028235,-592.1418163827677,1.649601625527733e-13,5764.156709002781
2,2.0,123,5.216525,-149.50284979723887,-585.0385971873759,1.4322166019924019e-13,5764.913572363839
2,2.0,124,5.299075,-147.16341846089193,-577.8681608967885,1.4907285639608623e-13,5765.659631293484
2,2.0,125,5.381625,-144.85567153618547,-570.6329096943832,1.511417904712904e-13,5766.394826280264
2,2.0,126,5.464175,-142.57883417584588,-563.3356090416038,1.496479581323332e-13,5767.119130629184
2,2.0,127,5.546725,-140.33205293267548,-555.9793158688115,1.635367437703493e-13,5767.832541092347
2,2.0,128,5.629275,-137.54307897876078,-546.4373997465942,1.4865960470054652e-13,5768.607785411472
2,2.0,129,5.711825,-134.21843989962616,-534.7692095537104,1.6142428410256433e-13,5769.458376344839
2,2.0,130,5.7943750000000005,-130.91626590084482,-523.189440129203,1.6046559512103925e-13,5769.5108124572425
2,2.0,131,5.876925,-127.6424790157563,-511.68768873070536,1.5382063996221607e-13,5768.786342928868
2,2.0,132,5.959475,-124.41054057129338,-500.2115181557547,1.7938614248634808e-13,5767.931725395886
2,2.0,133,6.042025,-121.21986219705673,-488.7628616089091,1.5928056413687232e-13,5766.947214745844
2,2.0,134,6.124575,-118.06986993060156,-477.3437965072847,1.6673896991026267e-13,5765.8336529951675
2,2.0,135,6.2071250000000004,-114.96000615236626,-465.95654065924055,1.518054548925724e-13,5764.592452229822
2,2.0,136,6.289675,-111.2036039791737,-451.8964147254672,1.6993432509382662e-13,5763.231689502864
2,2.0,137,6.372225,-106.8541041584515,-435.19682100095673,1.4783451478308904e-13,5761.7709006341565
2,2.0,138,6.454775,-102.61620835289837,-418.5794010209935,1.5269207967274037e-13,5760.218670175924
2,2.0,139,6.537325,-98.48875980547993,-402.0552686682503,1.5024054773409183e-13,5758.58563190526
2,2.0,140,6.6198749999999995,-94.45165070169568,-385.6901878284681,1.6130399765060548e-13,5756.874052336503
2,2.0,141,6.702425,-90.35867544393264,-369.90393556854417,1.728539013213206e-13,5755.016276000174
2,2.0,142,6.784974999999999,-86.38163110734405,-354.2115182539808,1.4643866804360126e-13,5753.110645804664
2,2.0,143,6.867525,-82.52338598554032,-338.615520660394,1.398842640794861e-13,5751.175065674049
2,2.0,144,6.950074999999999,-78.04886508983577,-320.22683331977294,1.6352476084921742e-13,5749.1156759520445
2,2.0,145,7.0326249999999995,-72.82256046396026,-299.7344324026857,1.7556735667907934e-13,5746.848209699856
2,2.0,146,7.115175,-67.81221639640457,-279.57135823617114,1.6438652936179035e-13,5744.6746149455275
2,2.0,147,7.197724999999999,-63.00226853339937,-259.7965448534649,1.4406342220424886e-13,5742.627930659225
2,2.0,148,7.280275,-58.2463471479722,-240.77155433309568,1.5675267598564148e-13,5740.627872456157
2,2.0,149,7.362824999999999,-53.75923992522415,-222.05257795575298,1.4002253751686506e-13,5734.488887765774
2,2.0,150,7.445374999999999,-49.28052466303172,-204.2233139909247,1.4974841937414497e-13,5724.824247482219
2,2.0,151,7.527925,-45.10380814394007,-186.6727014159593,1.6331874487324093e-13,5714.903990781254
2,2.0,152,7.6120624999999995,-40.179891654337595,-165.9317308025605,1.7557067123194267e-13,5704.788083995385
2,2.0,153,7.6977875,-34.71259835960919,-142.5551454738807,1.6129785784073262e-13,5694.873526041313
2,2.0,154,7.7835125,-29.64494459343902,-120.62848821873853,1.4091475056340036e-13,5685.364714829793
2,2.0,155,7.8692375,-24.903300589821775,-100.32131935596246,1.606708524994129e-13,5676.453355409814
2,2.0,156,7.954962499999999,-20.54683197484742,-81.6069581390514,1.4756416851122053e-13,5668.613962609777
2,2.0,157,8.040687499999999,-16.539254813628965,-64.60348831198368,1.408957003666163e-13,5662.224996643176
2,2.0,158,8.126412499999999,-12.889123685681554,-49.37596675135391,1.307222637397399e-13,5654.781906996021
2,2.0,159,8.212137499999999,-9.648023512673443,-35.97588527615199,1.228502663524635e-13,5631.6483776230025
2,2.0,160,8.270874999999998,-91.7435385149351,356.10307757441973,5.821051477249143e-13,1818069.7878914566
2,2.0,161,8.302624999999999,-10.754638387553758,-35.39682908443372,6.524904792448852e-14,420801.0225249789
2,2.0,162,8.334375,-77.46300791626223,474.26918061825916,5.747956714210944e-13,2303694.899030041
2,2.0,163,8.366125,-9.076213848009901,-34.663122535668606,5.082605291112459e-14,119595.40149915736
2,2.0,164,8.397874999999999,-46.37366511217951,-107.45030929335061,1.8366430728203896e-13,556324.6517725349
2,2.0,165,8.429625,-40.75590369731775,-106.16579802151603,1.305070000539859e-13,427840.600525143
2,2.0,166,8.461375,-190.04041572847606,-48.73944512961616,4.1108744068323637e-13,1311012.751157871
2,2.0,167,8.493125000000001,-9.51219612177183,-40.763003655116215,3.303527446369196e-14,210136.86897491288
2,3.0,36,0.5921375,-0.4916066766913576,-0.6208011679052778,2.295340084119367e-13,6505.28631294272
2,3.0,37,0.6334124999999999,-4.4970673685963,-7.194831496679389,2.673753300986475e-13,6697.960295921007
2,3.0,38,0.6746874999999999,-11.281253625308281,-20.140460693416085,2.492684957433578e-13,7042.1197575288115
2,3.0,39,0.7159625,-20.174731818059023,-38.757325548151684,2.900459630259689e-13,7071.988032617428
2,3.0,40,0.7604124999999999,-29.980747214386653,-60.573152605546476,2.6634424761514276e-13,7157.181026464014
2,3.0,41,0.8080375,-40.18147123289225,-84.15508712040298,2.480382978252055e-13,7215.090037826752
2,3.0,42,0.8556624999999999,-51.39275165154432,-110.99219621169419,2.772040589608211e-13,7220.834133117589
2,3.0,43,0.9032874999999999,-63.52171349341762,-140.8199240678059,2.7475751426455963e-13,7208.572302751304
2,3.0,44,0.9509124999999999,-76.56558450288843,-173.4001603158737,2.9424691954121277e-13,7194.779065913154
2,3.0,45,0.9985374999999999,-90.43725779626097,-208.7364773943309,3.108310338547362e-13,7164.036986136243
2,3.0,46,1.0461624999999999,-105.03833948834182,-246.69131022770117,2.7233944926031334e-13,7122.551158127919
2,3.0,47,1.0937875,-120.39536837321478,-287.0113294991631,2.818219794497996e-13,7083.546308153798
2,3.0,48,1.1414125,-133.93381322318456,-322.85037681216664,2.5039193144533984e-13,7052.597742052874
2,3.0,49,1.1890375,-145.6526026382893,-353.92933299665236,2.8738427136628127e-13,7028.490954614614
2,3.0,50,1.2366625,-158.1470158478318,-386.9945617581978,2.877452650135991e-13,7004.486457169433
2,3.0,51,1.2842875,-171.33189787639634,-422.33195316211135,3.1646465884777445e-13,7017.004551541568
2,3.0,52,1.3319125,-185.33179628229553,-459.79114827686794,2.675932832137239e-13,7043.786196622927
2,3.0,53,1.3795374999999999,-200.19015467212535,-499.44108573568815,2.749576994515687e-13,7072.276218377567
2,3.0,54,1.4271625,-215.9540638072574,-541.3521708046912,2.863688071853986e-13,7102.235275709482
2,3.0,55,1.4747875,-232.67484625766463,-585.5970277664983,2.9484851289720613e-13,7133.426079318089
2,3.0,56,1.5128875,-245.70048521088967,-620.1284093235901,3.2573235849724885e-13,7157.307746459239
2,3.0,57,1.5414625,-254.32236150655777,-643.2747898418847,2.757966195799491e-13,7173.088301119482
2,3.0,58,1.5700375,-258.28934495485237,-655.8504437367109,2.3381534055902053e-13,7101.215527025942
2,3.0,59,1.5986125,-258.13885475681434,-658.3195060765687,2.515330594733683e-13,7061.149739651392
2,3.0,60,1.6271874999999998,-257.96628567777725,-660.2926010256396,2.775341508888181e-13,7169.801944364865
2,3.0,61,1.6557624999999998,-257.8619374498682,-662.4127523978387,2.3102890970380753e-13,7216.496839258256
2,3.0,62,1.6843374999999998,-257.7894109050694,-664.5924759781448,2.761801018475436e-13,7226.669491937494
2,3.0,63,1.7129124999999998,-257.8254435860348,-666.5759819883494,2.6703162284070424e-13,7236.865795698424
2,3.0,64,1.7605374999999999,-257.98609968957464,-670.0455645177511,2.631752692432629e-13,7251.262665026087
2,3.0,65,1.8272125,-258.6484554166876,-674.3419507816609,2.578092702835814e-13,7269.0050877106405
2,3.0,66,1.8938874999999997,-259.07805435502246,-679.0741198571325,2.6811350690788214e-13,7279.279309122299
2,3.0,67,1.9605624999999998,-259.7584456054981,-683.3598090272358,2.5637312062517067e-13,7289.590297797984
2,3.0,68,2.0272375,-260.334477382229,-687.8048291084802,2.8209647015918014e-13,7299.767532090413
2,3.0,69,2.0939124999999996,-261.103025772571,-691.9053355276709,2.511115025282434e-13,7309.931047578544
2,3.0,70,2.1605874999999997,-261.7713003827276,-696.1543870628792,2.663771327919187e-13,7319.952120877752
2,3.0,71,2.2272624999999997,-262.6680158728251,-700.0058721224974,2.531874081319777e-13,7329.952626853488
2,3.0,72,2.2971125,-262.982123598043,-703.1163217316648,2.637583371845621e-13,7337.932119352093
2,3.0,73,2.3701375,-263.14616463844004,-704.8120964180799,2.592995475978461e-13,7344.112977472009
2,3.0,74,2.4431624999999997,-263.3631567809508,-706.4112183500785,2.5377415590071144e-13,7350.268789112671
