level,case,omega,component,real,imag
2,fn167,16.734,B33,0.42778797480724196,0.0
2,fn167,16.734,B35,-0.12389159456029962,0.0
2,fn167,16.734,B53,0.1538469769958026,0.0
2,fn167,16.734,B55,0.00685958773819219,0.0
2,fn167,16.734,F3,0.05223209459351343,-0.3485145164426639
2,fn167,16.734,F5,0.13349919040910999,0.007384391772824141
2,fn167,13.7884,A33,0.20988035236511343,0.0
2,fn167,13.7884,A35,0.015774309663308544,0.0
2,fn167,13.7884,A53,0.008727586724510064,0.0
2,fn167,13.7884,A55,0.012370604490460527,0.0
2,fn167,13.7884,B33,0.4964758724854441,0.0
2,fn167,13.7884,B35,-0.1050501629781927,0.0
2,fn167,13.7884,B53,0.14533989577486459,0.0
2,fn167,13.7884,B55,0.0042509700702457924,0.0
2,fn167,13.7884,F3,0.04857852237128576,-0.5002559691731965
2,fn167,13.7884,F5,0.1269403377938119,-0.01999571791404076
2,fn167,11.104800000000001,A33,0.2366651134013186,0.0
2,fn167,11.104800000000001,A35,0.024956245716617507,0.0
2,fn167,11.104800000000001,A53,0.001669186402472071,0.0
2,fn167,11.104800000000001,A55,0.01335086852508704,0.0
2,fn167,11.104800000000001,B33,0.488250462341735,0.0
2,fn167,11.104800000000001,B35,-0.10947698855684752,0.0
2,fn167,11.104800000000001,B53,0.1542137112294079,0.0
2,fn167,11.104800000000001,B55,0.0069969124065438785,0.0
2,fn167,11.104800000000001,F3,0.022490325155654793,-0.609323831001578
2,fn167,11.104800000000001,F5,0.10577724937732039,-0.04196909455779413
2,fn167,9.86,A33,0.25343252821111745,0.0
2,fn167,9.86,A35,0.030905426742935085,0.0
2,fn167,9.86,A53,-0.0026725269082558726,0.0
2,fn167,9.86,A55,0.014396332837868323,0.0
2,fn167,9.86,B33,0.4538920661687739,0.0
2,fn167,9.86,B35,-0.1220011681666565,0.0
2,fn167,9.86,B53,0.16557117574068492,0.0
2,fn167,9.86,B55,0.010788427401986041,0.0
2,fn167,9.86,F3,0.0060059883268382885,-0.6465220966273163
2,fn167,9.86,F5,0.09235677393031559,-0.0498311302437146
2,fn167,8.6966,A33,0.2709300874546045,0.0
2,fn167,8.6966,A35,0.03721926696073529,0.0
2,fn167,8.6966,A53,-0.007176173390439302,0.0
2,fn167,8.6966,A55,0.01625109110558786,0.0
2,fn167,8.6966,B33,0.4048932495801339,0.0
2,fn167,8.6966,B35,-0.1398108424720952,0.0
2,fn167,8.6966,B53,0.18016488093998384,0.0
2,fn167,8.6966,B55,0.01579812533051741,0.0
2,fn167,8.6966,F3,-0.010193141053130503,-0.6727711416614082
2,fn167,8.6966,F5,0.07852954604016456,-0.055504783748649436
2,fn167,7.5978,A33,0.28840185034758553,0.0
2,fn167,7.5978,A35,0.04360710064605426,0.0
2,fn167,7.5978,A53,-0.011655871295323255,0.0
2,fn167,7.5978,A55,0.019465224690001715,0.0
2,fn167,7.5978,B33,0.34626838255764986,0.0
2,fn167,7.5978,B35,-0.16123343529845532,0.0
2,fn167,7.5978,B53,0.19680834715916962,0.0
2,fn167,7.5978,B55,0.021625130594441773,0.0
2,fn167,7.5978,F3,-0.025032937860836685,-0.6899489048979996
2,fn167,7.5978,F5,0.0648632132006131,-0.05931085869660015
2,fn167,6.5604,A33,0.3050403528749746,0.0
2,fn167,6.5604,A35,0.04975331295593775,0.0
2,fn167,6.5604,A53,-0.015910888010210362,0.0
2,fn167,6.5604,A55,0.02487935870079851,0.0
2,fn167,6.5604,B33,0.2834359601242637,0.0
2,fn167,6.5604,B35,-0.1843439983775884,0.0
2,fn167,6.5604,B53,0.21418029634306116,0.0
2,fn167,6.5604,B55,0.02779696775940308,0.0
2,fn167,6.5604,F3,-0.03762705143095042,-0.6996255087626639
2,fn167,6.5604,F5,0.05187748501975856,-0.061554110752722456
2,fn167,5.601,A33,0.31991561180004524,0.0
2,fn167,5.601,A35,0.055292381709449445,0.0
2,fn167,5.601,A53,-0.01970824257478366,0.0
2,fn167,5.601,A55,0.033668896903287546,0.0
2,fn167,5.601,B33,0.22251111017777703,0.0
2,fn167,5.601,B35,-0.20688741574927766,0.0
2,fn167,5.601,B53,0.2307575647604877,0.0
2,fn167,5.601,B55,0.033751661072036435,0.0
2,fn167,5.601,F3,-0.04721658355362669,-0.7033467461923918
2,fn167,5.601,F5,0.04016717634371922,-0.06255666149645507
2,fn226,20.646,A33,0.17909124707563984,0.0
2,fn226,20.646,A35,0.0032290180251758876,0.0
2,fn226,20.646,A53,0.0008144448280393707,0.0
2,fn226,20.646,A55,0.007320806548099193,0.0
2,fn226,20.646,B33,0.33911927361612665,0.0
2,fn226,20.646,B35,-0.16706971484789787,0.0
2,fn226,20.646,B53,0.16046080349141584,0.0
2,fn226,20.646,B55,-0.00024866706698863377,0.0
2,fn226,20.646,F3,-0.032788500791040384,-0.4081969836940447
2,fn226,20.646,F5,0.09672926869271187,-0.022730845745150014
2,fn226,16.8796,A33,0.1912029704599634,0.0
2,fn226,16.8796,A35,0.006450235066511778,0.0
2,fn226,16.8796,A53,-0.002662822444668102,0.0
2,fn226,16.8796,A55,0.008135383821214853,0.0
2,fn226,16.8796,B33,0.3389379994381668,0.0
2,fn226,16.8796,B35,-0.170043156462191,0.0
2,fn226,16.8796,B53,0.1668309778591482,0.0
2,fn226,16.8796,B55,0.0018102333805163299,0.0
2,fn226,16.8796,F3,-0.05990977811945807,-0.5045621223259779
2,fn226,16.8796,F5,0.08226704461320007,-0.02944375367458599
2,fn226,13.4712,A33,0.20627476620478336,0.0
2,fn226,13.4712,A35,0.010576988382950651,0.0
2,fn226,13.4712,A53,-0.006824034129757721,0.0
2,fn226,13.4712,A55,0.009974494383554803,0.0
2,fn226,13.4712,B33,0.28843785502430025,0.0
2,fn226,13.4712,B35,-0.1855709758707327,0.0
2,fn226,13.4712,B53,0.1850108427507211,0.0
2,fn226,13.4712,B55,0.0068900000623220705,0.0
2,fn226,13.4712,F3,-0.08291999126772742,-0.565056419716543
2,fn226,13.4712,F5,0.06378221764144697,-0.032084116851467226
2,fn226,11.899999999999999,A33,0.21397892155582138,0.0
2,fn226,11.899999999999999,A35,0.012723493307588847,0.0
2,fn226,11.899999999999999,A53,-0.008919419161420908,0.0
2,fn226,11.899999999999999,A55,0.011695600371744507,0.0
2,fn226,11.899999999999999,B33,0.2513962853885859,0.0
2,fn226,11.899999999999999,B35,-0.19642571012269222,0.0
2,fn226,11.899999999999999,B53,0.19666985915242657,0.0
2,fn226,11.899999999999999,B55,0.010132836664501044,0.0
2,fn226,11.899999999999999,F3,-0.09117976747203838,-0.5834165801524489
2,fn226,11.899999999999999,F5,0.05430308522627394,-0.0321195090594513
2,fn226,10.4354,A33,0.22124791112940198,0.0
2,fn226,10.4354,A35,0.014767312319445816,0.0
2,fn226,10.4354,A53,-0.010884054046858119,0.0
2,fn226,10.4354,A55,0.014292490028403998,0.0
2,fn226,10.4354,B33,0.21159138665415114,0.0
2,fn226,10.4354,B35,-0.20800185114683964,0.0
2,fn226,10.4354,B53,0.20871238939945927,0.0
2,fn226,10.4354,B55,0.013493927529161533,0.0
2,fn226,10.4354,F3,-0.09673617873109991,-0.595100250167772
2,fn226,10.4354,F5,0.04527390771785112,-0.03153281404626189
2,fn226,9.0582,A33,0.22792058445956562,0.0
2,fn226,9.0582,A35,0.016657431241089822,0.0
2,fn226,9.0582,A53,-0.012679290375818634,0.0
2,fn226,9.0582,A55,0.018241945294853075,0.0
2,fn226,9.0582,B33,0.17163858163852316,0.0
2,fn226,9.0582,B35,-0.21959481557848734,0.0
2,fn226,9.0582,B53,0.22050656275168568,0.0
2,fn226,9.0582,B55,0.016799678018835196,0.0
2,fn226,9.0582,F3,-0.09958406272243463,-0.6014863179362183
2,fn226,9.0582,F5,0.03682740257773123,-0.03050718061972727
2,fn226,7.7676,A33,0.23382495956612542,0.0
2,fn226,7.7676,A35,0.01833996328452311,0.0
2,fn226,7.7676,A53,-0.01426244973482154,0.0
2,fn226,7.7676,A55,0.024296426830083484,0.0
2,fn226,7.7676,B33,0.13395018642343912,0.0
2,fn226,7.7676,B35,-0.23052996363584802,0.0
2,fn226,7.7676,B53,0.23145261749939736,0.0
2,fn226,7.7676,B55,0.0198802886114672,0.0
2,fn226,7.7676,F3,-0.09974691024266893,-0.6036893962798017
2,fn226,7.7676,F5,0.029125138826571157,-0.02921130620973764
2,fn226,6.579,A33,0.23880136500663313,0.0
2,fn226,6.579,A35,0.019764788909998245,0.0
2,fn226,6.579,A53,-0.015593448916897887,0.0
2,fn226,6.579,A55,0.033597308139129506,0.0
2,fn226,6.579,B33,0.10067581153468343,0.0
2,fn226,6.579,B35,-0.24019198139519926,0.0
2,fn226,6.579,B53,0.24100969681625017,0.0
2,fn226,6.579,B55,0.022579600784119396,0.0
2,fn226,6.579,F3,-0.09739292286046931,-0.6027860788909489
2,fn226,6.579,F5,0.022353121512275323,-0.02781391925803676
2,fn282,24.394999999999996,A33,0.1612865494495308,0.0
2,fn282,24.394999999999996,A35,-0.0025584681521644125,0.0
2,fn282,24.394999999999996,A53,-0.005744180045416417,0.0
2,fn282,24.394999999999996,A55,0.005571908227351847,0.0
2,fn282,24.394999999999996,B33,0.22070245347985168,0.0
2,fn282,24.394999999999996,B35,-0.2041193444508835,0.0
2,fn282,24.394999999999996,B53,0.18544008098140524,0.0
2,fn282,24.394999999999996,B55,0.0008513821492713159,0.0
2,fn282,24.394999999999996,F3,-0.12494080748330272,-0.42178398780287224
2,fn282,24.394999999999996,F5,0.06785690170099568,-0.024662381476202633
2,fn282,19.842000000000002,A33,0.16771151751412008,0.0
2,fn282,19.842000000000002,A35,-0.001222536159120863,0.0
2,fn282,19.842000000000002,A53,-0.007581532006604024,0.0
2,fn282,19.842000000000002,A55,0.0066980666351459965,0.0
2,fn282,19.842000000000002,B33,0.19592767163901295,0.0
2,fn282,19.842000000000002,B35,-0.21020112517267167,0.0
2,fn282,19.842000000000002,B53,0.19539954063795328,0.0
2,fn282,19.842000000000002,B55,0.0030133428455643434,0.0
2,fn282,19.842000000000002,F3,-0.1438307907418819,-0.48154613958481024
2,fn282,19.842000000000002,F5,0.055797875419304595,-0.02142255014283016
2,fn282,15.739,A33,0.17439646321387017,0.0
2,fn282,15.739,A35,0.00021790417666243551,0.0
2,fn282,15.739,A53,-0.00944964193363627,0.0
2,fn282,15.739,A55,0.008919399137438645,0.0
2,fn282,15.739,B33,0.152169282404207,0.0
2,fn282,15.739,B35,-0.22011898702591828,0.0
2,fn282,15.739,B53,0.20962974236927706,0.0
2,fn282,15.739,B55,0.0060767078356469845,0.0
2,fn282,15.739,F3,-0.15025845968594315,-0.5158756763268064
2,fn282,15.739,F5,0.042499425837222216,-0.016966972939015466
2,fn282,13.855,A33,0.17750997465644075,0.0
2,fn282,13.855,A35,0.0009021289484567904,0.0
2,fn282,13.855,A53,-0.010310770439210486,0.0
2,fn282,13.855,A55,0.010784376027882032,0.0
2,fn282,13.855,B33,0.1277232335493215,0.0
2,fn282,13.855,B35,-0.22562805563517727,0.0
2,fn282,13.855,B53,0.21714544645756936,0.0
2,fn282,13.855,B55,0.007709062361652933,0.0
2,fn282,13.855,F3,-0.1490150163865098,-0.5251278271680776
2,fn282,13.855,F5,0.0360256940875566,-0.014591239799200819
2,fn282,12.10175,A33,0.18031363641436887,0.0
2,fn282,12.10175,A35,0.001524373957111956,0.0
2,fn282,12.10175,A53,-0.011082628612189636,0.0
2,fn282,12.10175,A55,0.013448443087693768,0.0
2,fn282,12.10175,B33,0.10398395695514381,0.0
2,fn282,12.10175,B35,-0.23098656855698088,0.0
2,fn282,12.10175,B53,0.22429354126749368,0.0
2,fn282,12.10175,B55,0.009271742119264693,0.0
2,fn282,12.10175,F3,-0.1451640605492373,-0.530129764849598
2,fn282,12.10175,F5,0.02996940898979847,-0.012286622676499846
2,fn282,10.45775,A33,0.18278638683307688,0.0
2,fn282,10.45775,A35,0.0020775356120577688,0.0
2,fn282,10.45775,A53,-0.011761013696090368,0.0
2,fn282,10.45775,A55,0.01735188044802365,0.0
2,fn282,10.45775,B33,0.08186067758641924,0.0
2,fn282,10.45775,B35,-0.23599338089302824,0.0
2,fn282,10.45775,B53,0.2308605160760441,0.0
2,fn282,10.45775,B55,0.010715791675685633,0.0
2,fn282,10.45775,F3,-0.13899692485313123,-0.5318013706361489
2,fn282,10.45775,F5,0.024368850477794135,-0.010110201867842127
2,fn282,8.9245,A33,0.1848970620531123,0.0
2,fn282,8.9245,A35,0.0025526858595112077,0.0
2,fn282,8.9245,A53,-0.012338528917485126,0.0
2,fn282,8.9245,A55,0.02319605433628827,0.0
2,fn282,8.9245,B33,0.062186778807025014,0.0
2,fn282,8.9245,B35,-0.24045811248154375,0.0
2,fn282,8.9245,B53,0.23664148483687725,0.0
2,fn282,8.9245,B55,0.011993340647219713,0.0
2,fn282,8.9245,F3,-0.13083260795497403,-0.5309050766661382
2,fn282,8.9245,F5,0.019301525456834757,-0.008127604436555766
2,fn282,7.516249999999999,A33,0.18662509088702553,0.0
2,fn282,7.516249999999999,A35,0.002943617415919583,0.0
2,fn282,7.516249999999999,A53,-0.012810398819188381,0.0
2,fn282,7.516249999999999,A55,0.03209894420875602,0.0
2,fn282,7.516249999999999,B33,0.045581570481733925,0.0
2,fn282,7.516249999999999,B35,-0.24423585706569428,0.0
2,fn282,7.516249999999999,B53,0.24148541353768338,0.0
2,fn282,7.516249999999999,B55,0.013068163991384845,0.0
2,fn282,7.516249999999999,F3,-0.12109555678851096,-0.5281865735361875
2,fn282,7.516249999999999,F5,0.014851981990112124,-0.006399519164701278
