outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction,s_nu_left,s_nu_right,k_contribution_linear_exact,s_nu_weak_projected_left,s_nu_weak_projected_right,k_contribution_weak_projected,k_contribution_weak_projection_error,s_nu_endpoint_jump_to_next
82,6.991703819571033,0.0764155530163656,0.0734507855938209,2.7360858617532156,0.1737794448881069,0.0013724205640901,1.3834736083393623e-07,0.0002883284461705555,0.7507531433339267,0.0048974290253429,-0.0021525878971625,4.425727939084123e-07,0.0013508293415733816,0.0013627998435887562,1.3521979516530471e-07,3.052773115691908e-07,0.006927162410312401
83,7.065660845689733,0.0747878120669386,0.0744991056946194,2.8100608073974356,0.17847788113580676,0.0013733230049764,1.4050651098748234e-07,0.0002928283108956089,0.7510459716448223,0.0047745745131499,-0.002027928503197,4.2778777263603223e-07,0.0013627998435887562,0.001360472895499082,1.381253689390913e-07,2.8709492821816895e-07,0.0066861031531591005
84,7.1406627669381,0.0732093841053224,0.0755379680369939,2.885079344263242,0.18324259991714803,0.0013760025619654,1.4302230835312489e-07,0.0002980714607536419,0.7513440431055759,0.0046581746499621,-0.0019061695260312,4.1427042983994157e-07,0.001360472895499082,0.0013704845820918265,1.4084360363298042e-07,2.720845128509963e-07,0.0064594724290399
85,7.216699738877258,0.0716792145680084,0.0765667812936757,2.961131718928577,0.18807298175439618,0.001385717725812,1.470245759450484e-07,0.0003064125493655398,0.7516504556549415,0.0045533029030087,-0.0017818674513846,4.031046224128229e-07,0.0013704845820918265,0.001371907692602554,1.4395925549925045e-07,2.5621125537919525e-07,0.006215747508967901
86,7.293761333705349,0.0701961449215065,0.0775849619200271,3.0382075905354284,0.19296836985947668,0.001376572595447,1.470197873361865e-07,0.00030640256947041104,0.7519568582244119,0.0044338800575833,-0.0016807348666892,3.8875200105861456e-07,0.001371907692602554,0.0013594850897825808,1.4470677654031637e-07,2.407601708571844e-07,0.0060013280800083006
87,7.371836549613853,0.0687589957131049,0.0785919346919613,3.1162960388414227,0.1979280706453628,0.0013694179214323,1.473838829461721e-07,0.00030716137774005833,0.752264019602152,0.0043205932133191,-0.0015817573704544,3.7554768099605717e-07,0.0013594850897825808,0.0013606659667809548,1.4537979767292903e-07,2.2826196368752585e-07,0.0058036444681512
88,7.450913822457702,0.0673667521102181,0.0795871332307397,3.195385572802773,0.20295135427121205,0.0013728628511354,1.5000204100465163e-07,0.000312617856564663,0.7525766374587166,0.0042218870976968,-0.001476161395426,3.653366803890992e-07,0.0013606659667809548,0.0013591022494148905,1.4717929097822733e-07,2.1522987316176592e-07,0.005590427925746
89,7.530981030086167,0.0660183304997338,0.0805700005058219,3.275464139671054,0.2080374552201377,0.0013635751084732,1.4980678918988453e-07,0.00031221093407604865,0.7528888483927927,0.00411426653032,-0.0013871163133736,3.5301247604485573e-07,0.0013591022494148905,0.0013481766006773,1.4763241146373917e-07,2.024073162385366e-07,0.0054012400363897
90,7.612025502363299,0.0647126211106383,0.0815399893158937,3.3565191345819123,0.21318557290822496,0.0013580922078331,1.503935341375033e-07,0.0003134337637565397,0.7532022821565493,0.0040141237230161,-0.0012979393073498,3.4213491168797835e-07,0.0013481766006773,0.0013508356817736131,1.4849797151517747e-07,1.9193939829761415e-07,0.0052265206468164
91,7.69403403365021,0.0634486530842109,0.082496562754519,3.4385374106171183,0.2183948723236112,0.001363682398833,1.5341305699944063e-07,0.0003197267232297883,0.753522008879779,0.0039285813394666,-0.0012012165418006,3.3431995028703387e-07,0.0013508356817736131,0.0013531861755921022,1.5079827290564983e-07,1.810839537341228e-07,0.0050383170707803
92,7.776992889798023,0.062225398058285,0.0834391946531808,3.5215052893209684,0.22366448469442332,0.001359950584543,1.5431791956852774e-07,0.00032161253888228887,0.7538436214186613,0.0038371005289797,-0.0011171993598936,3.249864466036162e-07,0.0013531861755921022,0.0013481635380462307,1.5222018134118923e-07,1.7032983615697331e-07,0.0048690616994255
93,7.860887819273365,0.0610417972348843,0.0843673700023587,3.6054085716487383,0.2289935081841566,0.0013592068022926,1.5586391822501128e-07,0.00032483454028310143,0.7541684559589443,0.0037518623395319,-0.0010334487349465,3.1685937277521084e-07,0.0013481635380462307,0.0013540562457466097,1.5401270427194107e-07,1.6139773449778357e-07,0.0047119707294211
94,7.9457040663382,0.0598969027410647,0.0852805853548732,3.6902325493273542,0.23438100861323508,0.0013672349197137,1.5941766967657767e-07,0.00033224088058428304,0.7545006968395287,0.0036785219944746,-0.0009440521550471,3.1127532817120655e-07,0.0013540562457466097,0.0013589610400713847,1.569263148368962e-07,1.5218989917637393e-07,0.0045431255723729
95,8.031426380261413,0.0587897164775005,0.0861783492068072,3.7759620166081946,0.23982602020547777,0.0013661557119677,1.6084167057093253e-07,0.00033520862758530933,0.754835905467114,0.0035990734173258,-0.0008667619933903,3.0406783134644115e-07,0.0013589610400713847,0.00135567030139529,1.5876695293355174e-07,1.4302189503728767e-07,0.0043891906465106
96,8.118039027493277,0.0577192074380202,0.0870601823562779,3.862581282389737,0.24532754635805487,0.0013649955847874,1.6221165888991857e-07,0.0003380638074810733,0.755173969274595,0.0035224286531203,-0.0007924374835455,2.972860380513838e-07,0.00135567030139529,0.0013586589569883811,1.60355851706818e-07,1.3526689908683657e-07,0.0042453523434502
97,8.205525805493922,0.0566844321148004,0.0879256182431339,3.950074182689443,0.2508845604336259,0.0013681951505011,1.6459306182463875e-07,0.0003430268671573475,0.7555169961417524,0.0034529148599047,-0.0007165245589024,2.919696232165485e-07,0.0013586589569883811,0.001357571411713859,1.6217677638623333e-07,1.273190546897335e-07,0.0040919266326902995
98,8.293870053739802,0.055684406108136,0.0887742032665989,4.038424093444309,0.25649600657335203,0.0013607360442483,1.643745439937706e-07,0.0003425714561812726,0.7558595675979336,0.0033754020737879,-0.0006539299852913,2.844824666853297e-07,0.001357571411713859,0.0013474286996265287,1.6239154058346574e-07,1.1951002948855591e-07,0.0039539340124395
99,8.383054667025803,0.0547181350544211,0.089605497080799,4.127613943618009,0.2621608005293821,0.0013528327258696,1.6399207254038468e-07,0.00034177435098754413,0.7562013419489212,0.0033000040271482,-0.0005943385754088,2.7723777204266413e-07,0.0013474286996265287,0.0013443396890276238,1.623118507895394e-07,1.1307044306692532e-07,0.0038280596290728
100,8.473062109998516,0.0537847337012049,0.090419072870741,4.217626228593779,0.26787783051548647,0.0013515854012978,1.6517603396680167e-07,0.00034424183396912733,0.7565455837828904,0.003233721053664,-0.0005305502510683,2.719439184650673e-07,0.0013443396890276238,0.0013407501382022907,1.629738613354095e-07,1.0657174717072153e-07,0.0036935447583598003
101,8.563874429243407,0.0528832998137023,0.0912145176067186,4.308443023832508,0.27364595807453557,0.001343534094125,1.6464985371896088e-07,0.0003431452266153544,0.7568887290095057,0.0031629945072915,-0.0004759263190415,2.653031339196423e-07,0.0013407501382022907,0.0013315041785418045,1.6284007060202786e-07,1.0014744408682548e-07,0.0035723853168965
102,8.65547326712182,0.0520129227252984,0.0919914322769937,4.400045998774365,0.279464018961446,0.0013374020890519,1.6453995538830683e-07,0.0003429161885280124,0.7572316451980337,0.003096458997855,-0.000421654819751,2.594224087980644e-07,0.0013315041785418045,0.0013307777565650276,1.630029599319569e-07,9.484688091322725e-08,0.0034620551275950998
103,8.747839876787285,0.0511727894207184,0.0927494321010617,4.4924164309633925,0.2853308240402888,0.0013395627105525,1.6643220164397989e-07,0.0003468598013254054,0.7575785049993592,0.0030404003078441,-0.0003612748867391,2.55868887820927e-07,0.0013307777565650276,0.0013322793951880119,1.6444182487354302e-07,8.95216523585758e-08,0.0033441851845101003
104,8.840955135316154,0.0503620755129468,0.0934881467219299,4.585535220374888,0.29124516019427676,0.0013381941512887,1.6741516892304793e-07,0.00034890839427652347,0.7579274133936357,0.002982910297771,-0.0003065219951935,2.5171315666821644e-07,0.0013322793951880119,0.001330508776635249,1.6571806800477076e-07,8.421158417746406e-08,0.0032362118799408
105,8.934799558073461,0.0495799418750788,0.0942072203775865,4.679382903924646,0.29720579124730273,0.0013390752833628,1.6892509730947563e-07,0.00035205522196346496,0.758279468615599,0.0029296898847473,-0.0002515393180217,2.483749076648099e-07,0.001330508776635249,0.0013357837298950922,1.6743272651944303e-07,7.971681981230869e-08,0.0031364269988277
106,9.029353314015143,0.0488256197559958,0.0949063120534305,4.773939670140154,0.30321145889576473,0.0013464311905841,1.7205346562396288e-07,0.000358575025230605,0.7586380436408297,0.002884887680806,-0.0001920252996377,2.4692974902570966e-07,0.0013357837298950922,0.0013423226851335378,1.7017338152247777e-07,7.520003703552962e-08,0.0030303239319336996
107,9.124596239690138,0.0480983269022132,0.0955850956146273,4.869185373974183,0.30926088364943405,0.0013501321928008,1.7423795471406264e-07,0.00036312769859732743,0.759001171339427,0.002838298632296,-0.0001380342466943,2.448001261068736e-07,0.0013423226851335378,0.0013451167892248258,1.7258686027266504e-07,7.069864787046793e-08,0.0029321121234582997
108,9.220507854091748,0.0473972673461106,0.0962432599188607,4.965099551740927,0.31535276578010796,0.0013544019944437,1.7654909435879127e-07,0.00036794432320535044,0.7593691156626324,0.002794077876764,-8.527388787646362e-05,2.430424926085022e-07,0.0013451167892248258,0.0013523770606213928,1.7507829500202013e-07,6.683222440902186e-08,0.0028408175000007637
109,9.317067374154338,0.0467217023931317,0.0968805089106503,5.061661436155683,0.32148578627683805,0.0013626259816773,1.7988284286809244e-07,0.00037489215742362653,0.759744007820056,0.0027555436121243,-3.029164876976187e-05,2.425393278683316e-07,0.0013523770606213928,0.001359082658282487,1.7806707281050682e-07,6.29630877836164e-08,0.0027443390083380617
110,9.414253729301322,0.0460708837073301,0.0974965616969546,5.158849971459485,0.3276586078065545,0.0013662220543939,1.8198344562822575e-07,0.00037927000407136864,0.7601232778241274,0.0027140473595683,1.8396749219634637e-05,2.410219378144764e-07,0.001359082658282487,0.0013614359973729538,1.8039846338237853e-07,5.9145086374826564e-08,0.0026558772208034654
111,9.512045576611309,0.0454440601693442,0.0980911526042848,5.2566438286101045,0.3338698756789054,0.0013699357324812,1.8409001156264552e-07,0.0003836602785151012,0.7605069381026425,0.0026742739700231,6.559749493935396e-05,2.3971744658952194e-07,0.0013614359973729538,0.0013682283459948651,1.8272132515057644e-07,5.5920047246555587e-08,0.0025750591106926462
112,9.61042131643072,0.0448405456671588,0.0986640312185826,5.355021420521538,0.34011821881417637,0.0013782596995249,1.8742217390434914e-07,0.00039060480701626053,0.7608975429096587,0.002640656605632,0.0001158627934178,2.3983401844401066e-07,0.0013682283459948651,0.0013757998571400788,1.857278828853464e-07,5.27305164246914e-08,0.0024897248936668
113,9.709359107156128,0.044259655471208,0.0992149624076316,5.453960917334646,0.3464022507131875,0.0013836456038278,1.8994458073130562e-07,0.0003958617315910585,0.7612934046412497,0.0026055876870846,0.000161703520571,2.3932527157316926e-07,0.0013757998571400788,0.0013807602601467045,1.8847449413255215e-07,4.958420863590736e-08,0.002411883239205
114,9.808836880454573,0.0437007063136206,0.099743726326533,5.553440261701728,0.3527205704280765,0.0013906671161953,1.9289988104733255e-07,0.00040202084545453294,0.7616954254867042,0.002573586759776,0.0002077474726146,2.3942364266461285e-07,0.0013807602601467045,0.001391480428603784,1.9164152994137262e-07,4.694839884634198e-08,0.0023413631760555997
115,9.908832356840133,0.0431630779537305,0.1002501184071105,5.65343718406855,0.3590717635329195,0.0014038341573358,1.975679550664507e-07,0.00041174953504014103,0.7621071750217444,0.0025491106486702,0.0002585576660014,2.4139925307657953e-07,0.001391480428603784,0.001405112134118189,1.9601384108429074e-07,4.435762890685357e-08,0.0022668726600992
116,10.009323060547745,0.0426461556008937,0.1007339493314496,5.753929217937831,0.36545440309317445,0.0014164705890012,2.0211148076397898e-07,0.0004212186546287452,0.7625283936763732,0.0025254303261006,0.0003075108519019,2.4340540564588924e-07,0.001405112134118189,0.0014181222889646065,2.0073024986716425e-07,4.178217292403172e-08,0.0021980103235344
117,10.110286334670665,0.0421493220026983,0.1011950449899929,5.854893715098552,0.37186705063295383,0.0014316003449649,2.0739717503593825e-07,0.000432234520830891,0.7629606281972041,0.0025055211754363,0.0003576795144936,2.4630012420583525e-07,0.0014181222889646065,0.0014365888822219345,2.0617199022686866e-07,3.957660346718392e-08,0.002134638902173
118,10.21169935654411,0.0416720059719191,0.1016332464250327,5.9563078608060644,0.3783082570991721,0.0014522060287721,2.1433459222408722e-07,0.0004466927273788054,0.7634073209245829,0.0024923184166666,0.0004120936408776,2.5098468525673017e-07,0.0014365888822219345,0.0014577480780501185,2.128539553060083e-07,3.7402043554664686e-08,0.0020679698269076
119,10.31353915259827,0.041213638303242,0.1020484097599373,6.05814868889855,0.3847765638216508,0.0014725761307212,2.2128998261705636e-07,0.00046118839171548624,0.7638685093162983,0.0024800634677852,0.0004650887936572,2.558174067161557e-07,0.0014577480780501185,0.0014783532785191493,2.1993556698103192e-07,3.5239281873993486e-08,0.0020055496282421997
120,10.415782613335413,0.0407736461807173,0.1024404061145263,6.160393096835781,0.3912705034682889,0.0014946361449877,2.2884543460712447e-07,0.0004769346388378108,0.7643454439551362,0.0024706384218994,0.000518633868076,2.613730104721605e-07,0.0014783532785191493,0.0015028332779129581,2.2761420893435802e-07,3.3350219689625934e-08,0.0019474113073726998
121,10.51840650841602,0.0403514914694431,0.1028091215074541,6.263017860646771,0.39778860099444596,0.001520430246576,2.3766468251046686e-07,0.0004953147512522132,0.7648407587063883,0.0024660451754487,0.0005748153177033,2.683082295010911e-07,0.0015028332779129581,0.0015286261777813007,2.3620313905874133e-07,3.1487361567588673e-08,0.0018865996645482
122,10.62138750132379,0.0399466371851907,0.1031544567459041,6.3659996497734515,0.40432937458572177,0.0015451315022231,2.462741848725136e-07,0.0005132577349375351,0.7653540164413258,0.0024614149822515,0.0006288480221948,2.7514283350961835e-07,0.0015286261777813007,0.0015531774556369108,2.4493289635595684e-07,2.9649194078606952e-08,0.0018298981606317
123,10.724702164062752,0.0395585471545122,0.1034763273031656,6.469315041797985,0.41089133659334537,0.0015707770140082,2.5531132566879637e-07,0.0005320919559006977,0.7658861083972266,0.0024587461828265,0.0006828078451899,2.825079827244761e-07,0.0015531774556369108,0.0015809241168462038,2.541080921069234e-07,2.805455525516939e-08,0.001777571597717
124,10.828326991863385,0.0391867208522705,0.1037746631847447,6.572940537041941,0.4174729944614251,0.0015997449574541,2.655784502493904e-07,0.0005534895746128867,0.7664395979718395,0.0024603794429069,0.0007391104720012,2.9120012808689155e-07,0.0015809241168462038,0.0016099178267872931,2.6415198462402785e-07,2.6494050411269117e-08,0.0017229824609112
125,10.932238417498269,0.0388306629962854,0.1040494087835298,6.676852573026078,0.424072851645346,0.0016278509104218,2.75720381267992e-07,0.0005746262785885585,0.767014224250428,0.0024620929329124,0.0007936088879312,2.9985844818199664e-07,0.0016099178267872931,0.0016380762744979825,2.7442329184702434e-07,2.4961227508540487e-08,0.0016725305733097998
126,11.036412825563566,0.0384898827410817,0.1043005227244303,6.781027538780059,0.43068940852063503,0.0016573821179806,2.865047209655259e-07,0.0005971018205087095,0.7676113260709367,0.002466139461241,0.0008486247747203,3.092453097085281e-07,0.0016380762744979825,0.0016700060637913332,2.8535967473103617e-07,2.3648414069194456e-08,0.0016265513998099997
127,11.140826566713656,0.0381639261622057,0.1045279776992241,6.885441788991885,0.4373211632816469,0.0016910290984241,2.989060529771175e-07,0.0006229473210502007,0.768234273391987,0.0024751761745303,0.0009068820223179,3.2033033853589177e-07,0.0016700060637913332,0.0017042956546035612,2.975468329635726e-07,2.2372951819482217e-08,0.0015785741768835002
128,11.245455971520814,0.0378523474275117,0.1047317602920551,6.990071657987524,0.44396661282946426,0.0017250783538794,3.1167075604404706e-07,0.0006495501198237465,0.7688838235118107,0.0024854561992014,0.0009647005085574,3.3185516596191035e-07,0.0017042956546035612,0.0017389009251352727,3.1042498624889643e-07,2.1114734979746177e-08,0.0015339775739060002
129,11.350277364240204,0.0375547038843263,0.1049118707960567,7.094893473531581,0.45062425364843234,0.0017612591008348,3.2544015037514776e-07,0.0006782467863034301,0.7695620702981142,0.0024986780824634,0.0010238401192062,3.4445671228353484e-07,0.0017389009251352727,0.0017774713273737833,3.243185173452813e-07,2.0025212444267762e-08,0.0014929826360978997
130,11.455267076482595,0.0372705824996286,0.1050683230217928,7.199883570440505,0.4572925826707864,0.0018015820042349,3.4102001626413767e-07,0.0007107166396944909,0.7702727869378088,0.0025168227553041,0.0010863412531657,3.589365935379948e-07,0.0017774713273737833,0.0018186718946469516,3.3970721463011477e-07,1.8964797175442337e-08,0.0014502885124678998
131,11.560401460546814,0.0369995765103435,0.1052011440978885,7.305018304000346,0.46397009812886525,0.0018428162123799,3.5726009686652163e-07,0.0007445624404206104,0.7710173493782293,0.0025366297656336,0.0011490026591263,3.741405758976294e-07,0.0018186718946469516,0.0018605242816924763,3.560287702766338e-07,1.7915192876129115e-08,0.0014100229758235998
132,11.665656902605695,0.0367412802459689,0.1053103742644406,7.410274063181511,0.4706553003944325,0.0018859156033656,3.745550558303842e-07,0.0007806067033149323,0.7717979560815442,0.0025590256349499,0.0012128055717813,3.904596293341254e-07,0.0018605242816924763,0.0019054542337406091,3.7341129109288545e-07,1.6984818084802948e-08,0.0013723392740288
133,11.771009835748508,0.0364953089589289,0.1053960666596568,7.5156272836435605,0.4773466928046611,0.0019320411353133,3.9342064047063726e-07,0.000819924292552883,0.7726178803740971,0.0025851448458101,0.0012789374248164,4.084060097999319e-07,0.0019054542337406091,0.001952081078561065,3.9210771057627546e-07,1.6075439672852514e-08,0.0013332779212481003
134,11.876436752713978,0.0362612818035145,0.1054582871003448,7.6210544605235615,0.48404278247437166,0.0019784469774253,4.1279035786263027e-07,0.0008602925401633296,0.7734781729142605,0.0026122153460645,0.0013446786087861,4.2690989883117877e-07,0.001952081078561065,0.0019987437407476866,4.115441779611786e-07,1.5179231399025926e-08,0.0012962743301755998
135,11.981914218440023,0.0360388196988748,0.1054971138565411,7.7265321610020035,0.4907420810941424,0.002025873287799,4.3297730679997e-07,0.0009023639724258796,0.7743805368866863,0.0026409529389617,0.0014107936366363,4.4628130086932537e-07,0.0019987437407476866,0.0020474545226244383,4.3181317218179997e-07,1.4379265793140515e-08,0.0012615296439728002
136,12.08741888242723,0.0358275617643379,0.1055126374209441,7.832037036640747,0.49744310571394046,0.002075309226602,4.5443326293928765e-07,0.0009470801307787576,0.7753276170174651,0.0026723232806091,0.0014782951725948,4.669690709941265e-07,0.0020474545226244383,0.0020970129673446814,4.531089714832581e-07,1.359900521785035e-08,0.0012256445322534001
137,12.192927490803449,0.0356271513638088,0.1055049602734823,7.93754583548796,0.5041443795119531,0.002124391460358,4.7614800851488815e-07,0.0009923356297854727,0.7763199526472506,0.0027039397048482,0.0015448432158677,4.879602090912408e-07,0.0020970129673446814,0.0021460852854753043,4.748959065905698e-07,1.28344042171183e-08,0.0011918178540302
138,12.298416898180268,0.0354372353848086,0.1054741966415425,8.043035413945471,0.5108444325483297,0.0021740005135275,4.985003997108703e-07,0.0010389200400907036,0.7773588726873413,0.0027366610698979,0.001611339957157,5.096309827520226e-07,0.0021460852854753043,0.0021967604182155705,4.973415511391069e-07,1.2156313404113288e-08,0.0011602769054029
139,12.40386407929754,0.0352574792595805,0.1054204722562299,8.148482748394358,0.5175418025035678,0.0022252866565432,5.22031710759416e-07,0.0010879614262804063,0.7784468341136217,0.0027716168625599,0.0016789564505266,5.325202287726433e-07,0.0021967604182155705,0.0022481084867778975,5.207175297207221e-07,1.1498325329642377e-08,0.0011277597299247
140,12.5092461403708,0.0350875539934692,0.1053439241052106,8.253864946575078,0.5242350354013101,0.0022761798936146,5.457863343878814e-07,0.0011374682161380246,0.7795843023297597,0.0028067161804513,0.001745643606778,5.556700086585221e-07,0.0022481084867778975,0.0022990019368086863,5.445510966318457e-07,1.0855262149326057e-08,0.0010972383972249998
141,12.61454033021256,0.0349271350124313,0.1052447001823249,8.359159258718847,0.5309226863153405,0.0023276223620139,5.701974582912351e-07,0.0011883432121040074,0.7807726455418638,0.002842882004003,0.0018123627200249,5.795113510987297e-07,0.0022990019368086863,0.002351497134956569,5.690596777773222e-07,1.0287563602970347e-08,0.0010689109779903
142,12.71972405112577,0.0347759156400625,0.1051229592346299,8.464343088427324,0.5376033200605956,0.002380791957696,5.958548401996201e-07,0.001241815522770844,0.7820144610646345,0.0028812736980152,0.0018803102173767,6.046319755905543e-07,0.002351497134956569,0.0024048557151187346,5.945712914198899e-07,9.738565538991229e-09,0.0010396973741094002
143,12.824774869503225,0.0346335950598065,0.1049788705070653,8.569394003298171,0.5442755118680361,0.0024338235824751,6.218420487213698e-07,0.0012959752220106458,0.7833104362866451,0.0029200075914861,0.0019476395734642,6.301135050658301e-07,0.0024048557151187346,0.002457916108853894,6.206216525035474e-07,9.199427323355847e-09,0.0010119545041789
144,12.929670526186309,0.0344998753836079,0.1048126134851619,8.674289745294285,0.5509378480432358,0.0024872447163999,6.484113139579053e-07,0.0013513479802285567,0.7846617842668736,0.0029595940776431,0.0020148953551567,6.562063649453435e-07,0.002457916108853894,0.002512048415255994,6.472578255391922e-07,8.714512410651223e-09,0.0009857644982496
145,13.03438894658416,0.0343744717833502,0.1046243776361897,8.77900824085496,0.5575889266085814,0.0025416985953119,6.758977261676249e-07,0.001408632155911132,0.7860704164227847,0.0030006598534063,0.0020827373372174,6.832439420637866e-07,0.002512048415255994,0.0025664457459325823,6.746203227832781e-07,8.243337308830955e-09,0.0009588464009623997
146,13.13890825050836,0.0342571036085539,0.1044143621490372,8.883527610747574,0.5642273579289913,0.0025955804668749,7.034435213696026e-07,0.0014660400911347894,0.7875364565139195,0.0030415837381798,0.00214957719557,7.103668520175621e-07,0.0025664457459325823,0.0026200847479733377,7.02214192915804e-07,7.781565776529801e-09,0.0009330663941293999
147,13.243206761757405,0.0341474928080062,0.1041827756731439,8.987826179658665,0.5708517653210821,0.0026491834757158,7.311727524629878e-07,0.001523830323391239,0.7890602868373108,0.0030826435896994,0.0022157233617322,7.376976388025084e-07,0.0026200847479733377,0.0026739283407240006,7.299967531470154e-07,7.361059035591879e-09,0.0009084937023726
148,13.34726301745076,0.0340453717619997,0.1039298360568416,9.091882485523657,0.5774607856457361,0.0027028999649121,7.592769004237256e-07,0.0015824019163990272,0.7906426887537098,0.0031242170641048,0.0022815828657193,7.654263629341659e-07,0.0026739283407240006,0.0027272046344193604,7.579910455469297e-07,6.952221404961272e-09,0.0008833324584242002
149,13.451055777085251,0.0339504765358174,0.1036557700853161,9.195675288594735,0.5840530698840366,0.0027553556992239,7.869530546826464e-07,0.001640081531719118,0.792282770285429,0.0031649153241435,0.0023457960743044,7.927487627395061e-07,0.0027272046344193604,0.0027790967547140916,7.8571728272909e-07,6.553801493492554e-09,0.0008592812362712998
150,13.554564031336698,0.0338625465772871,0.1033608132185983,9.299183580246694,0.590627283696562,0.0028069032674642,8.143494544020797e-07,0.0016971781132090482,0.7939799483986381,0.0032050773105757,0.0024087292243526,8.198118173424065e-07,0.0027790967547140916,0.0028305757557970886,8.131733433910739e-07,6.191847091019148e-09,0.0008364230616482002
151,13.657767010606324,0.0337813316769062,0.1030452093296736,9.40238659152083,0.5971821079660419,0.0028580049196812,8.416930669453923e-07,0.0017541646814368762,0.7957341130800748,0.0032451522860008,0.0024708575533616,8.46841311508155e-07,0.0028305757557970886,0.0028810187489478473,8.404150865576419e-07,5.841382189704931e-09,0.0008130094567558002
152,13.760644193293896,0.0337065856299655,0.1027092104431104,9.50526380140722,0.6037162393233957,0.0029074004600369,8.681986382446182e-07,0.0018094046957132747,0.7975435177757881,0.0032838670101174,0.0025309339099565,8.730508631689784e-07,0.0028810187489478473,0.002929557230215688,8.669576233349415e-07,5.498454097442021e-09,0.0007903345542359
153,13.863175313814557,0.0336380645905803,0.1023530764744012,9.607794944865978,0.6102283906571949,0.0029551490587188,8.938397914905222e-07,0.0018628431843757856,0.799406360960164,0.0033212684641924,0.0025890296532452,8.984130435979833e-07,0.002929557230215688,0.0029766814464100588,8.926313010111266e-07,5.1812506114274e-09,0.0007683899434288996
154,13.965340370360604,0.0335755319963936,0.1019770749701733,9.709960020588266,0.616717291606595,0.0030013252031167,9.18604695845451e-07,0.0019144554908858459,0.8013208164510499,0.0033574195966741,0.0026452308095593,9.229150362384549e-07,0.0029766814464100588,0.0030217004074842135,9.173159232018805e-07,4.872959532864724e-09,0.0007460755569310999
155,14.06711963239779,0.0335187545299921,0.1015814808495433,9.811739298498123,0.623181689037805,0.0030449265974173,9.41820621392134e-07,0.0019628395850885627,0.8032836560361385,0.0033913063664904,0.0026985468283443,9.458831676739194e-07,0.0030217004074842135,0.0030641082186005668,9.405852426020832e-07,4.575569408427683e-09,0.0007247635140440003
156,14.168493647907065,0.0334675031689231,0.1011665761467906,9.913113326996289,0.6296203475041713,0.0030863454125895,9.636650543383916e-07,0.002008365364336578,0.8052920214004751,0.0034233103423883,0.0027493804827907,9.674940529065756e-07,0.0030641082186005668,0.0031047852548541136,9.624937022961957e-07,4.3055337735455035e-09,0.0007045104318831002
157,14.26944325037191,0.0334215583771551,0.1007326497555293,10.01406293994745,0.636032049689965,0.0031260514898235,9.843793901176665e-07,0.0020515359186044154,0.8073435573190795,0.0034538909146738,0.0027982120649732,9.879882611454872e-07,0.0031047852548541136,0.003143301343746584,9.8312750922128e-07,4.0457170741403954e-09,0.000683879391506
158,14.369949565505388,0.0333807051447197,0.1002799971745184,10.114569263412474,0.6424155968379716,0.0031630985577937,1.00332067425834e-06,0.00209101127246614,0.8094345685915456,0.0034820914564792,0.0028441056591083,1.0067220537467378e-06,0.003143301343746584,0.0031790734223089657,1.0021193019518767e-06,3.793872295337646e-09,0.000664019783045
159,14.469994017726291,0.0333447319852564,0.0998089202552606,10.214613722127362,0.6487698091609958,0.0031977096048428,1.020580815049852e-06,0.0021269829711317565,0.8115615515626774,0.0035081254421533,0.0028872937675323,1.0237866107647826e-06,0.0031790734223089657,0.00321268945748503,1.0194235935782229e-06,3.562695303942524e-09,0.0006449023604832003
160,14.569558336386216,0.0333134348969103,0.0993197269516293,10.314178045730806,0.6550935262373961,0.0032300972414776,1.0362551709134545e-06,0.002159649750198844,0.8137212013128763,0.0035321961280155,0.0029279983549396,1.0392766007347572e-06,0.00321268945748503,0.0032436876281951676,1.0350388173741808e-06,3.3397715254899246e-09,0.0006254879560151998
161,14.668624561744297,0.0332866136716035,0.0988127310714545,10.413244274742349,0.6613856073907823,0.0032594534119022,1.0497900659512376e-06,0.002187857698885411,0.8159090590117617,0.0035534863109548,0.0029654205128496,1.0526376955601847e-06,0.0032436876281951676,0.003271545826433647,1.0486136876395232e-06,3.1241526503407064e-09,0.0006066356025772003
162,14.767175050696112,0.0332640713134632,0.098288252030354,10.511794766293253,0.6676449320540048,0.0032858468010038,1.061197537975465e-06,0.0022116319050838767,0.8181206909168456,0.0035720561154268,0.0029996374865807,1.063881323978908e-06,0.003271545826433647,0.0032965921968004103,1.060054676593413e-06,2.9240947599896583e-09,0.0005883062905023
163,14.865192482258625,0.0332456168592626,0.0977466146078569,10.609812199612358,0.6738704001175826,0.0033093239948708,1.070484297824696e-06,0.0022309863547903797,0.8203516772716359,0.003587943777083,0.0030307042126586,1.0730136212538984e-06,0.0032965921968004103,0.003318382446859122,1.0693002587683418e-06,2.7313337047270446e-09,0.0005697992046540001
164,14.962659862811089,0.0332310629269103,0.0971881487058488,10.707279581269212,0.6800609322627148,0.0033292471495679,1.0772224174582295e-06,0.0022450292071609433,0.8225967064787969,0.0036005034173126,0.0030579908818232,1.0796061175800565e-06,0.003318382446859122,0.0033365959758993517,1.0760877957112828e-06,2.546740955103406e-09,0.0005519621897700998
