iteration,step_factor,exact_objective,exact_relative_decrease,low_mode_objective,predicted_low_mode_objective,trust_ratio,maximum_displacement_ratio,condition_number,condition_number_ratio,dipole_coefficient,root_relative_mismatch,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,accepted,rejection_reason
2,0.03125,0.11348794573112725,0.002975858514840513,0.11348622843658268,0.11347147023469722,0.9584518954112443,0.00743056576064351,31013.208028986002,0.9989599442746283,2.83570657456861,0.014418997872039374,19.261554500977944,1.000478781437051,17.631092217602376,True,
3,1.0,0.09525466881661171,0.08242789114928271,0.09527438364326318,0.0947530190531171,0.9424455023249341,0.23768449774953254,26720.483901679974,0.9939030536486266,2.8318913600374542,0.012178437939459864,19.96497517671878,1.0193239470490816,18.230529346942372,True,
3,0.5,0.09934000989548405,0.04307449172345179,0.0993494904954299,0.0990976298355931,0.946571930410154,0.11886290746010587,26657.116006821965,0.9915460026148801,2.832556647882064,0.012543475574834598,19.768684787513052,1.0093022218767758,18.180549368510405,True,
3,0.25,0.10152710016583666,0.02200662117657156,0.10153087802454784,0.1014084613758296,0.9490606066794791,0.059436918972021746,26625.666383129017,0.9903761930732738,2.832879788998167,0.012918290027193987,19.675624897038436,1.0045509925849327,18.103860450059816,True,
3,0.125,0.1026570478811614,0.011122026007407986,0.1026578163307655,0.10259850868319746,0.9511120793453365,0.02972016602183199,26610.008596700998,0.9897937813998383,2.83303897473651,0.013155247269737061,19.630547618061854,1.0022495446982247,18.053926512566818,True,
3,0.0625,0.1032311572515973,0.005591727573889465,0.1032303804444091,0.10320219022119381,0.9537450764903518,0.01486085772835456,26662.352766015345,0.9917407906648523,2.833117950432019,0.0132862904022036,19.608391997999004,1.0011183760445255,18.026237647577627,True,
3,0.03125,0.10352049713268162,0.0028045654519751615,0.10351893745727729,0.10350619546127009,0.9582842683645686,0.007430977546760016,26822.35671212557,0.9976923449563068,2.8331572448051863,0.013354974807609275,19.597412166255086,1.000557794058719,18.011735122276495,True,
4,1.0,0.08800134052262977,0.07614669584276601,0.08802348190265027,0.08766123096322256,0.9522942116045594,0.23772344599148276,26869.58525978519,1.0055800395926153,2.8315969367790865,0.010676797204218583,20.35731894883473,1.0196516033024405,18.232673936048098,True,
4,0.5,0.09144027597030907,0.04004415629900796,0.0914511528582617,0.09127092006710798,0.9547579924120011,0.11887517487243852,26793.452430325327,1.0027308086527866,2.83175771765453,0.0112071686400506,20.157853321594374,1.0096608256793882,18.318366605532088,True,
4,0.25,0.09329983696337417,0.020522163139331938,0.09330451811878239,0.09321603698615756,0.9565977871516317,0.059441285105888725,26755.48778489272,1.0013100018450842,2.8318280292037037,0.011636909744784677,20.0602570020517,1.0047724489757457,18.294125213830633,True,
4,0.125,0.0942650808332029,0.010388865928598305,0.09426650337471582,0.09422366353745906,0.9584484792435183,0.029721936684896363,26736.54107020575,1.0006009310529278,2.831860644657059,0.011893833915891647,20.012316553702583,1.002371221429767,18.266796644989657,True,
4,0.0625,0.0947566238071082,0.005228562711843225,0.09475637468385255,0.094736243836054,0.9611692172377745,0.014861669243285374,26727.077934941797,1.0002467782127782,2.8318763149904247,0.012032919141060913,19.988601877431098,1.0011834074674868,18.24953872652567,True,
4,0.03125,0.09500463238098401,0.0026249257777492922,0.09500353659005868,0.0949947257410875,0.9661046982943662,0.0074313949057583,26722.349053404414,1.000069802318375,2.8318839905569018,0.012105130896393902,19.976813427167738,1.0005929509225115,18.2400380724558,True,
