case_name,coefficient,total_rows,pass_rows,fail_rows,error_rows,finite_gate_rows,median_gate_error_ratio,max_gate_error_ratio,median_abs_error,median_rel_error,max_heave_residual,max_pitch_residual,max_heave_condition_number,max_pitch_condition_number,a1_grid_recommendation_status,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_min_station_count_for_fn,pass_fraction,diagnostic_conclusion,gate_role
inner_b2pi_convention_joint_probe__reverse_pitch_force_row,A55,1,0,1,0,1,3.492829489161363,3.492829489161363,0.03300723867257488,0.5239244233742044,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_all_pitch_rows,A53,1,0,1,0,1,3.6814091278755203,3.6814091278755203,0.16566341075439842,1.1044227383626561,4.140023948715473e-15,3.853486781014053e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_n5_and_pitch_row,A53,1,0,1,0,1,3.6814091278755203,3.6814091278755203,0.16566341075439842,1.1044227383626561,4.140023948715473e-15,3.853486781014053e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_pitch_force_row,A53,1,0,1,0,1,3.6814091278755203,3.6814091278755203,0.16566341075439842,1.1044227383626561,4.140023948715473e-15,3.853486781014053e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_m5_forward_speed,A55,1,0,1,0,1,3.9519376056958118,3.9519376056958118,0.03734581037382542,0.5927906408543718,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_n5_and_pitch_row,A55,1,0,1,0,1,3.9519376056958118,3.9519376056958118,0.03734581037382542,0.5927906408543718,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_m5_forward_speed,A35,1,0,1,0,1,5.1373402766474605,5.1373402766474605,0.3082404165988476,1.5412020829942379,4.114933744810147e-15,3.4239628446545937e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_all_pitch_rows,A35,1,0,1,0,1,5.176274587298208,5.176274587298208,0.31057647523789245,1.5528823761894621,4.114933744810147e-15,3.4239628446545937e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__default_mapping,A55,1,0,1,0,1,9.84050384417197,9.84050384417197,0.09299276132742512,1.4760755766257956,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
inner_b2pi_convention_joint_probe__reverse_all_pitch_rows,A55,1,0,1,0,1,9.84050384417197,9.84050384417197,0.09299276132742512,1.4760755766257956,4.140023948715473e-15,3.7372754320234455e-15,353.9464096357401,353.9464096357401,A1_GRID_RECOMMENDED,True,True,True,True,40,0.0,selected_rows_outside_tolerance,diagnostic_matched_wigley_sensitivity_not_hard_gate
