title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,pdstrip_convention_damping_per_m,radiation_storage_convention,complex_added_mass_convention,status
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,as_written_section_force_rows,roll,heave,,,,-6.193409945e-07,4.327925467e-07,-1.1841599726499912e-07,8.274853672121845e-08,-1.1841599726499912e-07,8.274853672121845e-08,1.8924309747854638e-07,-1.8924309747854638e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,as_written_section_force_rows,roll,roll,,,,2.29058385,-0.03711699694,0.43795223201045697,-0.0070966499023374765,0.43795223201045697,-0.0070966499023374765,-0.01622979767924762,0.01622979767924762,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,sway,sway,,,,328.55896,-6.00662565,62.81941168800018,-1.1484474188835139,62.81941168800018,-1.1484474188835139,-2.6264603031346216,2.6264603031346216,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,sway,heave,,,,3.024324724e-05,1.791931754e-05,5.782411166481459e-06,3.4261156223323285e-06,5.782411166481459e-06,3.4261156223323285e-06,7.835410248693282e-06,-7.835410248693282e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,sway,roll,,,,-25.7873268,0.466103584,-4.93045357394058,0.08911749943616931,-4.93045357394058,0.08911749943616931,0.20380869923611333,-0.20380869923611333,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,heave,sway,,,,-3.070060188e-07,-5.321429853e-06,-5.8698558960897376e-08,-1.0174401961353337e-06,-5.8698558960897376e-08,-1.0174401961353337e-06,-2.3268512271644573e-06,2.3268512271644573e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,heave,heave,,,,3.16771984,-3.92958355,0.6056577995657342,-0.7513236795911553,0.6056577995657342,-0.7513236795911553,-1.7182517778389972,1.7182517778389972,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,heave,roll,,,,-6.193409945e-07,4.327925467e-07,-1.1841599726499912e-07,8.274853672121845e-08,-1.1841599726499912e-07,8.274853672121845e-08,1.8924309747854638e-07,-1.8924309747854638e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,roll,sway,,,,-26.2830429,0.47832334,-5.025232890767825,0.09145387730542878,-5.025232890767825,0.09145387730542878,0.2091519161965362,-0.2091519161965362,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,roll,heave,,,,-1.112845257e-05,-1.685932261e-06,-2.127724179079498e-06,-3.223448016205066e-07,-2.127724179079498e-06,-3.223448016205066e-07,-7.371916305938756e-07,7.371916305938756e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,radiation,pdstrip_internal_transposed,roll,roll,,,,2.29058385,-0.03711699694,0.43795223201045697,-0.0070966499023374765,0.43795223201045697,-0.0070966499023374765,-0.01622979767924762,0.01622979767924762,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,1.853972572e-05,2.660714927e-06,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-2.96454954,3.68020868,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-1.327692416e-06,6.497218124e-07,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.004455566406,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,275.203735,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,10,2.28696609,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0004141330719,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,sway,sway,,,,403.082611,-10.6432114,64.22341808594885,-1.6957898873968964,64.22341808594885,-1.6957898873968964,-4.2483703065466605,4.2483703065466605,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,sway,heave,,,,7.548240319e-06,3.133266728e-05,1.2026661051383162e-06,4.992254529360905e-06,1.2026661051383162e-06,4.992254529360905e-06,1.2506824143064386e-05,-1.2506824143064386e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,sway,roll,,,,-32.1891518,0.845378578,-5.128718772449037,0.13469472602924795,-5.128718772449037,0.13469472602924795,0.33744338185050426,-0.33744338185050426,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,heave,sway,,,,-7.167411968e-05,-4.877279935e-05,-1.141988472966147e-05,-7.771002267019513e-06,-1.141988472966147e-05,-7.771002267019513e-06,-1.9468269936430864e-05,1.9468269936430864e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,heave,heave,,,,3.44547534,-4.58320665,0.5489698568655118,-0.7302453363765947,0.5489698568655118,-0.7302453363765947,-1.8294439816000643,1.8294439816000643,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,heave,roll,,,,-4.119917776e-07,4.750675089e-06,-6.564292147243746e-08,7.56928193142396e-07,-6.564292147243746e-08,7.56928193142396e-07,1.8962910935094752e-06,-1.8962910935094752e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,roll,sway,,,,-31.5792809,0.823803663,-5.031547639980727,0.1312571806020804,-5.031547639980727,0.1312571806020804,0.3288314859849135,-0.3288314859849135,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,roll,heave,,,,-2.811322588e-07,-6.177319278e-07,-4.479298809136565e-08,-9.842363520895862e-08,-4.479298809136565e-08,-9.842363520895862e-08,-2.4657538790137585e-07,2.4657538790137585e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,as_written_section_force_rows,roll,roll,,,,2.79565167,-0.06543364376,0.44543302321987566,-0.010425585588174921,0.44543302321987566,-0.010425585588174921,-0.02611865336050134,0.02611865336050134,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,sway,sway,,,,403.082611,-10.6432114,64.22341808594885,-1.6957898873968964,64.22341808594885,-1.6957898873968964,-4.2483703065466605,4.2483703065466605,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,sway,heave,,,,-7.167411968e-05,-4.877279935e-05,-1.141988472966147e-05,-7.771002267019513e-06,-1.141988472966147e-05,-7.771002267019513e-06,-1.9468269936430864e-05,1.9468269936430864e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,sway,roll,,,,-31.5792809,0.823803663,-5.031547639980727,0.1312571806020804,-5.031547639980727,0.1312571806020804,0.3288314859849135,-0.3288314859849135,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,heave,sway,,,,7.548240319e-06,3.133266728e-05,1.2026661051383162e-06,4.992254529360905e-06,1.2026661051383162e-06,4.992254529360905e-06,1.2506824143064386e-05,-1.2506824143064386e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,heave,heave,,,,3.44547534,-4.58320665,0.5489698568655118,-0.7302453363765947,0.5489698568655118,-0.7302453363765947,-1.8294439816000643,1.8294439816000643,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,heave,roll,,,,-2.811322588e-07,-6.177319278e-07,-4.479298809136565e-08,-9.842363520895862e-08,-4.479298809136565e-08,-9.842363520895862e-08,-2.4657538790137585e-07,2.4657538790137585e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,roll,sway,,,,-32.1891518,0.845378578,-5.128718772449037,0.13469472602924795,-5.128718772449037,0.13469472602924795,0.33744338185050426,-0.33744338185050426,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,roll,heave,,,,-4.119917776e-07,4.750675089e-06,-6.564292147243746e-08,7.56928193142396e-07,-6.564292147243746e-08,7.56928193142396e-07,1.8962910935094752e-06,-1.8962910935094752e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,radiation,pdstrip_internal_transposed,roll,roll,,,,2.79565167,-0.06543364376,0.44543302321987566,-0.010425585588174921,0.44543302321987566,-0.010425585588174921,-0.02611865336050134,0.02611865336050134,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,5.354766472e-05,8.837419955e-06,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-3.18216038,4.2372942,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-5.370705821e-06,5.132195611e-07,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.007522583008,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,271.60675,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,11,2.50524569,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0006902217865,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,sway,sway,,,,521.02301,-21.6239471,66.41195269912542,-2.7562862376722865,66.41195269912542,-2.7562862376722865,-7.7202194137138065,7.7202194137138065,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,sway,heave,,,,-7.436513897e-06,-1.073698786e-05,-9.478917431572798e-07,-1.3685851031596549e-06,-9.478917431572798e-07,-1.3685851031596549e-06,-3.833338184663866e-06,3.833338184663866e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,sway,roll,,,,-41.4968605,1.71086764,-5.289377789069634,0.21807493834513053,-5.289377789069634,0.21807493834513053,0.6108169571235551,-0.6108169571235551,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,heave,sway,,,,6.854295498e-05,-0.0001424903021,8.736795490068745e-06,-1.8162459280155956e-05,8.736795490068745e-06,-1.8162459280155956e-05,-5.0872136869885566e-05,5.0872136869885566e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,heave,heave,,,,3.76633501,-5.49131107,0.4800741190550875,-0.699947380514008,0.4800741190550875,-0.699947380514008,-1.9605174824607083,1.9605174824607083,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,heave,roll,,,,3.622583108e-06,1.186132704e-05,4.617508505375736e-07,1.5118984674579673e-06,4.617508505375736e-07,1.5118984674579673e-06,4.234751725165685e-06,-4.234751725165685e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,roll,sway,,,,-40.7056236,1.66734457,-5.1885231500843,0.21252729071597742,-5.1885231500843,0.21252729071597742,0.5952782745507318,-0.5952782745507318,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,roll,heave,,,,-1.211566769e-06,2.077810905e-06,-1.5443178786798728e-07,2.648471888805582e-07,-1.5443178786798728e-07,2.648471888805582e-07,7.418236833740336e-07,-7.418236833740336e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,as_written_section_force_rows,roll,roll,,,,3.58527899,-0.131918788,0.4569958986975415,-0.01681496621191827,0.4569958986975415,-0.01681496621191827,-0.047097876416428895,0.047097876416428895,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,sway,sway,,,,521.02301,-21.6239471,66.41195269912542,-2.7562862376722865,66.41195269912542,-2.7562862376722865,-7.7202194137138065,7.7202194137138065,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,sway,heave,,,,6.854295498e-05,-0.0001424903021,8.736795490068745e-06,-1.8162459280155956e-05,8.736795490068745e-06,-1.8162459280155956e-05,-5.0872136869885566e-05,5.0872136869885566e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,sway,roll,,,,-40.7056236,1.66734457,-5.1885231500843,0.21252729071597742,-5.1885231500843,0.21252729071597742,0.5952782745507318,-0.5952782745507318,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,heave,sway,,,,-7.436513897e-06,-1.073698786e-05,-9.478917431572798e-07,-1.3685851031596549e-06,-9.478917431572798e-07,-1.3685851031596549e-06,-3.833338184663866e-06,3.833338184663866e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,heave,heave,,,,3.76633501,-5.49131107,0.4800741190550875,-0.699947380514008,0.4800741190550875,-0.699947380514008,-1.9605174824607083,1.9605174824607083,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,heave,roll,,,,-1.211566769e-06,2.077810905e-06,-1.5443178786798728e-07,2.648471888805582e-07,-1.5443178786798728e-07,2.648471888805582e-07,7.418236833740336e-07,-7.418236833740336e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,roll,sway,,,,-41.4968605,1.71086764,-5.289377789069634,0.21807493834513053,-5.289377789069634,0.21807493834513053,0.6108169571235551,-0.6108169571235551,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,roll,heave,,,,3.622583108e-06,1.186132704e-05,4.617508505375736e-07,1.5118984674579673e-06,4.617508505375736e-07,1.5118984674579673e-06,4.234751725165685e-06,-4.234751725165685e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,radiation,pdstrip_internal_transposed,roll,roll,,,,3.58527899,-0.131918788,0.4569958986975415,-0.01681496621191827,0.4569958986975415,-0.01681496621191827,-0.047097876416428895,0.047097876416428895,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-5.055157999e-06,-1.497747235e-05,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-3.41020179,4.9801445,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,2.761601991e-06,-6.671450592e-07,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.002288818359,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,266.310242,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,12,2.80094981,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.0001921653748,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,sway,sway,,,,689.93689,-46.4007301,69.42827595930176,-4.669300541526167,69.42827595930176,-4.669300541526167,-14.719339461509117,14.719339461509117,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,sway,heave,,,,2.70833898e-05,3.633452798e-05,2.725398638921508e-06,3.656339691368599e-06,2.725398638921508e-06,3.656339691368599e-06,1.1526117161490981e-05,-1.1526117161490981e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,sway,roll,,,,-54.747467,3.65171909,-5.509231789227513,0.3674721041606723,-5.509231789227513,0.3674721041606723,1.1584061886082944,-1.1584061886082944,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,heave,sway,,,,-8.997215627e-05,-1.553121592e-06,-9.053888529089932e-06,-1.5629046083870956e-07,-9.053888529089932e-06,-1.5629046083870956e-07,-4.926845738931048e-07,4.926845738931048e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,heave,heave,,,,4.067132,-6.58172321,0.4092750611710397,-0.6623181075469401,0.4092750611710397,-0.6623181075469401,-2.0878684012276665,2.0878684012276665,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,heave,roll,,,,2.303803967e-06,1.939657295e-06,2.318315485015015e-07,1.9518750757584913e-07,2.318315485015015e-07,1.9518750757584913e-07,6.153022614637163e-07,-6.153022614637163e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Ma 2005 external PDSTRIP section reference: wigley_iii,1,13,3.15236497,radiation,as_written_section_force_rows,roll,sway,,,,-53.695282,3.55951452,-5.403350524434964,0.3581935680750475,-5.403350524434964,0.3581935680750475,1.12915685647909,-1.12915685647909,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
