panel_index,kinematic_residual,scaled_kinematic_residual
127,0.007167253365349416,0.007167253365349416
128,0.006223005756021527,0.006223005756021527
129,0.005391725781983714,0.005391725781983714
130,0.004661795864096874,0.004661795864096874
131,0.004022528827492711,0.004022528827492711
132,0.0034641292467028073,0.0034641292467028073
133,0.0029776513510267263,0.0029776513510267263
134,0.002554954339080255,0.002554954339080255
135,0.002188655905922633,0.002188655905922633
136,0.0018720847282301528,0.0018720847282301528
137,0.0015992325733231727,0.0015992325733231727
138,0.0013647066381223677,0.0013647066381223677
139,0.0011636826383261828,0.0011636826383261828
140,0.0009918590891130133,0.0009918590891130133
141,0.0008454131598379447,0.0008454131598379447
142,0.000720958386336578,0.000720958386336578
143,0.0006155044905619134,0.0006155044905619134
144,0.0005264194590469257,0.0005264194590469257
145,0.0004513940078916222,0.0004513940078916222
146,0.0003884084742416631,0.0003884084742416631
147,0.00033570216164787586,0.00033570216164787586
148,0.00029174505974302253,0.00029174505974302253
149,0.00025521182482020344,0.00025521182482020344
150,0.00022495769721527815,0.00022495769721527815
151,0.00019999578377018733,0.00019999578377018733
152,0.00017947393868389394,0.00017947393868389394
153,0.00016264796392170648,0.00016264796392170648
154,0.0001488342144045935,0.0001488342144045935
155,0.00013733789517971114,0.00013733789517971114
156,0.0001266362508458435,0.0001266362508458435
157,0.00011968018849384861,0.00011968018849384861
158,4.620012913402437e-06,4.620012913402437e-06
159,0.0013059408662608792,0.0013059408662608792
