row,case_name,coefficient,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,mode_name,station_local_index,active_station_index,solve_order_rank,source_name,source_rhs_norm,total_rhs_norm,source_rhs_to_total_rhs_norm_ratio,full_solution_norm,source_solution_norm,source_solution_to_full_solution_norm_ratio,body_potential_norm,inner_free_surface_normal_derivative_norm,control_potential_norm,control_normal_derivative_norm,source_to_full_real_alignment,source_to_full_phase_deg,source_sum_residual_norm,source_sum_relative_residual,a1_rhs_source_decomposition_status,a1_rhs_source_decomposition_validity_status,relative_tolerance,diagnostic_status,gate_role,is_hard_gate,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,18,19,20,body_normal_velocity,3.9834031213514955,4.896987545758383,0.8134395042114809,3.2795857651363525,2.2408519005654153,0.6832728463413883,1.1784132379618018,1.9053981152526323,0.02992220158351301,0.036361588360875614,0.4035727915122532,0.0,3.5493201410862617e-15,1.0822464772281063e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,18,19,20,inner_free_surface_potential,2.8146617189308714,4.896987545758383,0.574774122382411,3.2795857651363525,3.1383132558235545,0.9569236728569211,2.0407105557142367,2.369471413285481,0.11490824970540489,0.23856201551562412,0.7567082239635875,0.0,3.5493201410862617e-15,1.0822464772281063e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,18,19,20,outer_control_history,0.00885982108500731,4.896987545758383,0.0018092390479288456,3.2795857651363525,0.01208533202009751,0.0036850178301694905,0.0005870028820101095,0.009453065869559496,0.0013694716400074777,0.007380702591589138,0.03735587928022356,0.0,3.5493201410862617e-15,1.0822464772281063e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,17,18,21,body_normal_velocity,3.960871659676176,4.974678428909962,0.7962065721992952,3.3812072403691347,2.2274097454566637,0.658761675079547,1.1747887151763279,1.8918421057556736,0.029520704376511636,0.03588347464678941,0.40762228016848134,0.0,1.74750251852459e-15,5.168279831122717e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,17,18,21,inner_free_surface_potential,2.9830892939667204,4.974678428909962,0.5996546986094068,3.3812072403691347,3.2032759283455903,0.9473763956556182,2.137944337107192,2.364657840146636,0.13134183014815795,0.285154882889932,0.7720356350387294,0.0,1.74750251852459e-15,5.168279831122717e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,17,18,21,outer_control_history,0.011335795528906843,4.974678428909962,0.002278699154307088,3.3812072403691347,0.015493663396652667,0.004582287418431408,0.0007486120671696207,0.012110933525269063,0.0017527794557266386,0.009473449147367563,0.014343638837340664,0.0,1.74750251852459e-15,5.168279831122717e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,16,17,22,body_normal_velocity,3.9231262738074095,5.037712582335807,0.7787515086834105,3.47572436628663,2.2050239949349573,0.634407036508118,1.1687419072978382,1.869253560200691,0.02885749337572418,0.035093377122203326,0.41350631846617564,0.0,3.0195303869365556e-15,8.68748516489108e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,16,17,22,inner_free_surface_potential,3.134947983379563,5.037712582335807,0.6222959194559686,3.47572436628663,3.258273524940596,0.9374372595666,2.2291144392921716,2.3481038350422776,0.1479458799378368,0.3345378548641885,0.7869643277105307,0.0,3.0195303869365556e-15,8.68748516489108e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,16,17,22,outer_control_history,0.014044136521395731,5.037712582335807,0.0027878002747993152,3.47572436628663,0.019221456523005227,0.005530201620544759,0.0009255552152287404,0.015012751390708928,0.0021723519892466476,0.011768853849246596,-0.011030487733650392,180.0,3.0195303869365556e-15,8.68748516489108e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,15,16,23,body_normal_velocity,3.869874379203208,5.084095687475659,0.7611726090711458,3.5637771238712093,2.1737228944880935,0.6099491687984272,1.1602654040885005,1.8376394023483686,0.027941626222529214,0.034001566990579546,0.4207038621784153,0.0,2.7087296028670777e-15,7.600726725370179e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,15,16,23,inner_free_surface_potential,3.267792457727727,5.084095687475659,0.6427480241525985,3.5637771238712093,3.3054612745764276,0.9275162726747115,2.3147709311797984,2.3221643062879633,0.16428173835655244,0.3853235250203664,0.8017542576702636,0.0,2.7087296028670777e-15,7.600726725370179e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,15,16,23,outer_control_history,0.01692845814783098,5.084095687475659,0.0033296891302681698,3.5637771238712093,0.023187558775038024,0.006506455922768305,0.0011146756968549634,0.018093193300147428,0.0026195539476373563,0.01421951733905204,-0.03813008561964499,180.0,2.7087296028670777e-15,7.600726725370179e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,14,15,24,body_normal_velocity,3.800699939258475,5.111583648781073,0.7435464623893622,3.646001551162845,2.133549404050252,0.5851751224213779,1.1493522727527412,1.7970088142441454,0.02678606330705643,0.03262270655009226,0.42895452142666907,0.0,4.519071855446512e-15,1.239459663423679e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,14,15,24,inner_free_surface_potential,3.37926702877154,5.111583648781073,0.6610998197353911,3.646001551162845,3.346501997502723,0.9178553411299014,2.3956082542069885,2.288634508941305,0.1798741722859332,0.435814270409427,0.816556410533493,0.0,4.519071855446512e-15,1.239459663423679e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,14,15,24,outer_control_history,0.01991304588485783,5.111583648781073,0.0038956705500860517,3.646001551162845,0.027283546123091425,0.007483141666352196,0.0013118278790090643,0.02126571127761931,0.0030827475730848225,0.016761180982385642,-0.06603875125119926,180.0,4.519071855446512e-15,1.239459663423679e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,13,14,25,body_normal_velocity,3.715056810419865,5.1177403655503815,0.7259174059370895,3.722938060410744,2.0845658410216146,0.5599249321896128,1.1360007251798865,1.7473728876526833,0.025407992759717366,0.030976173830364103,0.43821090937799184,0.0,2.6938920716554346e-15,7.235930407497091e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,13,14,25,inner_free_surface_potential,3.467137902891948,5.1177403655503815,0.6774743647080421,3.722938060410744,3.3825756728888003,0.9085769405778423,2.4724861672763567,2.2486896410155497,0.1942255012880233,0.4840471965469557,0.8314360036113171,0.0,2.6938920716554346e-15,7.235930407497091e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,13,14,25,outer_control_history,0.02290633818603958,5.1177403655503815,0.004475869534185747,3.722938060410744,0.03137884030547568,0.008428515273771092,0.0015121806811546656,0.024426766810304725,0.0035478186249929132,0.019315563018023483,-0.09358637198102358,180.0,2.6938920716554346e-15,7.235930407497091e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,12,13,26,body_normal_velocity,3.6122598274109228,5.1000143096954735,0.7082842533488135,3.7949183575974357,2.0268621555834425,0.5340990146798967,1.1202223982582507,1.688744537163818,0.02382932691990675,0.02908655281738882,0.44861089787997865,0.0,4.006147725418831e-15,1.0556611099151879e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,12,13,26,inner_free_surface_potential,3.5293479942956285,5.1000143096954735,0.6920270767840981,3.7949183575974357,3.414348097937914,0.8997158242159231,2.5464901243883147,2.2026660044859496,0.20683162959500062,0.5278675306987703,0.846388178925658,0.0,4.006147725418831e-15,1.0556611099151879e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,12,13,26,outer_control_history,0.025803238001916615,5.1000143096954735,0.0050594442358451635,3.7949183575974357,0.0353244011372989,0.009308342843945341,0.0017104497357289,0.027458965738233934,0.00399852155585248,0.02179230835327517,-0.11940648939417188,180.0,4.006147725418831e-15,1.0556611099151879e-15,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,11,12,27,body_normal_velocity,3.4914733165096883,5.05583278769011,0.6905832259743028,3.862084320154484,1.9605708650873277,0.5076457950065949,1.1020572013253382,1.6211392510696554,0.02207746085613144,0.02698437325006933,0.46047179542634775,0.0,2.394825812079929e-15,6.200863610311168e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,11,12,27,inner_free_surface_potential,3.5640963443974747,5.05583278769011,0.704947432809744,3.862084320154484,3.4420258284483483,0.8912352872478627,2.619046241679408,2.1498146668359355,0.21719963823379096,0.5650307983275914,0.8613617763448455,0.0,2.394825812079929e-15,6.200863610311168e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,11,12,27,outer_control_history,0.028488665669507873,5.05583278769011,0.005634811685005047,3.862084320154484,0.03895822775901612,0.010087358154173543,0.0019012283713757112,0.030235604673412284,0.004417017395393912,0.024092052800979147,-0.142017445049014,180.0,2.394825812079929e-15,6.200863610311168e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,10,11,28,body_normal_velocity,3.351696588948243,4.982710129586192,0.6726653772304826,3.924708971953595,1.8858947274743036,0.48051836224064415,1.0816006434010907,1.5445779454882198,0.020186459475162434,0.02470725551274114,0.47430143069727015,0.0,3.0323244232127085e-15,7.726240199928287e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,10,11,28,inner_free_surface_potential,3.5699402256288755,4.982710129586192,0.7164655644789344,3.924708971953595,3.46567501140114,0.883040000205681,2.6921245030550973,2.088244050670376,0.22486581528170763,0.5933305104729665,0.8762969923900876,0.0,3.0323244232127085e-15,7.726240199928287e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,10,11,28,outer_control_history,0.03084241235251865,4.982710129586192,0.006189886939114412,3.924708971953595,0.04211269404870501,0.010730144413164642,0.002079443699321635,0.032626617915969665,0.004784614549217976,0.02611065263301408,-0.15990866118467348,180.0,3.0323244232127085e-15,7.726240199928287e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,9,10,29,body_normal_velocity,3.191745755138183,4.878361927784367,0.6542658790771181,3.983927027034299,1.8031599930959954,0.452608690083939,1.059056149204629,1.459094740241492,0.01819899948910825,0.022301770132006415,0.49082835209674675,0.0,3.2881224750022023e-15,8.253470640123482e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,9,10,29,inner_free_surface_potential,3.5459116246085673,4.878361927784367,0.7268652217895268,3.983927027034299,3.4859278479434015,0.8749979164498863,2.768603813650291,2.015164562110321,0.22941173320182937,0.6107437501869604,0.8911667135077969,0.0,3.2881224750022023e-15,8.253470640123482e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,a1_rhs_source_decomposition_recommended,A33,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,heave,9,10,29,outer_control_history,0.03274506746683918,4.878361927784367,0.00671230793278005,3.983927027034299,0.04462335449104775,0.011200846347897619,0.0022409741487213436,0.03450560305843889,0.005082678358263868,0.02774439653656866,-0.17161158788169978,180.0,3.2881224750022023e-15,8.253470640123482e-16,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,a1_eq23_eq24_rhs_source_decomposition_diagnostic_not_hard_gate,1e-05,PASS,diagnostic_a1_eq23_eq24_rhs_source_decomposition_not_hard_gate,False,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
