benchmark,coefficient,source_row,station_index,x_m,x_over_l,lever_arm_m,waterplane_beam_m,effective_draft_m,submerged_area_m2,omega_rad_s,rho_water_kg_m3,normalization_scale,reference_value,matched_body_normal_velocity_norm,matched_body_potential_norm,matched_body_potential_to_normal_velocity_gain,matched_pressure_to_potential_formula_ratio,independent_section_body_normal_velocity_norm,independent_section_body_potential_norm,independent_section_body_potential_to_normal_velocity_gain,independent_section_pressure_norm,independent_section_pressure_to_potential_formula_ratio,independent_to_matched_body_potential_norm_ratio,independent_to_matched_body_potential_gain_ratio,matched_time_density_value_per_m,independent_section_time_density_value_per_m,independent_to_matched_abs_ratio,independent_to_matched_signed_ratio,sign_agreement,section_bem_heave_force_real_per_m,section_bem_heave_force_imag_per_m,section_bem_generalized_force_real_per_m,section_bem_generalized_force_imag_per_m,section_bem_heave_added_mass_per_m,section_bem_heave_damping_per_m,section_bem_condition_number,section_bem_residual_norm,section_bem_body_panel_count,section_bem_free_surface_panel_count,section_bem_status,section_geometry_source,independent_reference_status,equation_position,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,0,23,1.7999999999999998,0.6,-0.2999999999999998,0.288,0.1875,0.036,1.808005346599764,1025.0,79.95,1.0,3.1941659237126663,3.565350071690934,1.116206908734043,1.0,3.205091612912328,0.24620154853809248,0.07681576013185464,456.2620590004628,0.9999999999999999,0.0690539620479194,0.06881856717673965,2.4259736958650837,0.1863485370893396,0.07681391492700795,0.07681391492700795,yes,48.70167258523714,-0.021905630580335293,48.70167258523714,-0.021905630580335293,14.898565540292703,0.012115910288391705,4.8746775606118335,1.8421304863043073e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,24,1.875,0.625,-0.375,0.28125,0.1875,0.03515625,1.808005346599764,1025.0,79.95,1.0,3.1530398903471624,3.3029677593406306,1.04755026076659,1.0,3.1642322821535505,0.2411642393231735,0.07621571927046995,446.9268899575868,1.0,0.07301440912984175,0.07275614557596102,2.235900032010504,0.17842421720991963,0.07979972926136682,0.07979972926136682,yes,46.630673594549194,-0.02072284798496264,46.630673594549194,-0.02072284798496264,14.265016165933075,0.01146171830959194,4.814050931657985,2.462678528618961e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,25,1.95,0.65,-0.44999999999999996,0.27299999999999996,0.1875,0.034124999999999996,1.808005346599764,1025.0,79.95,1.0,3.1011322882208208,3.038664810428989,0.9798565581903407,1.0,3.1126007211681985,0.23495654921350434,0.0754856052096917,435.42276462656264,1.0000000000000002,0.07732229905947867,0.077037403667638,2.0328608556674475,0.16892678596963007,0.08309805636656153,0.08309805636656153,yes,44.148546319014784,-0.019353112143230287,44.148546319014784,-0.019353112143230287,13.505696538271923,0.010704123292349125,4.737615763361222,1.8416251142236905e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,26,2.025,0.6749999999999999,-0.5249999999999999,0.26325,0.1875,0.03290625,1.808005346599764,1025.0,79.95,1.0,3.0373653715499573,2.7489517922267894,0.9050448187680524,1.0,3.049110776587258,0.22754738436383715,0.07462745732659848,421.6920597229743,1.0,0.082776054861083,0.08245719524496192,1.8038638349263667,0.1579774462761058,0.08757725678476967,0.08757725678476967,yes,41.28696680190322,-0.017832697773788844,41.28696680190322,-0.017832697773788844,12.63029682977466,0.009863188627913083,4.643688390616702,2.351706280031107e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,27,2.1,0.7000000000000001,-0.6000000000000001,0.25199999999999995,0.1875,0.03149999999999999,1.808005346599764,1025.0,79.95,1.0,2.9603774468892836,2.4355159990311424,0.8227045512694142,1.0,2.972372199303185,0.2189018777431487,0.0736455137732973,405.67015947384925,1.0,0.08987905553904335,0.08951635633917907,1.5545240308106814,0.14572218099543763,0.09374070654890024,0.09374070654890024,yes,38.08408725979991,-0.016198859924064363,38.08408725979991,-0.016198859924064363,11.650488370585238,0.008959519923173261,4.53020464133585,3.195334176846161e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,28,2.175,0.725,-0.6749999999999998,0.23925000000000002,0.1875,0.029906250000000002,1.808005346599764,1025.0,79.95,1.0,2.868474878004313,2.1212098152252024,0.7394904628556461,1.0,2.8806556703738484,0.2089809329735579,0.07254630781555249,387.2846102574396,1.0,0.09851968978908908,0.09810310133737865,1.3044472713187147,0.13233585428622524,0.10144975362050622,0.10144975362050622,yes,34.58560795486969,-0.014487275582815467,34.58560795486969,-0.014487275582815467,10.580251550183709,0.008012849967540774,4.394626490135522,1.8697265666082577e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,29,2.25,0.75,-0.75,0.22499999999999998,0.1875,0.028124999999999997,1.808005346599764,1025.0,79.95,1.0,2.7595752934474778,1.832856790631307,0.664180750923291,1.0,2.771835369450455,0.19774153926124527,0.07133956851862006,366.4557042349286,1.0000000000000002,0.10788706475705362,0.10740987061044677,1.074069680497909,0.11802479825221157,0.10988560648830394,0.10988560648830394,yes,30.84545320933835,-0.0127306531086632,30.84545320933835,-0.0127306531086632,9.436082620264315,0.007041269613834482,4.233885589782961,3.024628703644583e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,30,2.3249999999999997,0.7749999999999999,-0.8249999999999997,0.20925000000000007,0.1875,0.02615625000000001,1.808005346599764,1025.0,79.95,1.0,2.6311442293107428,1.58706315948514,0.6031836422364762,1.0,2.6431825488484457,0.18513609177141074,0.0700428700439434,343.0952198655776,1.0,0.11665326024672568,0.11612196541709816,0.8750289955612092,0.10302541297165006,0.11773942748671273,0.11773942748671273,yes,26.925405527056217,-0.010958894801912925,26.925405527056217,-0.010958894801912925,8.236881767083423,0.006061317696058164,4.044374059915395,2.868152800215059e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,31,2.4,0.7999999999999999,-0.8999999999999999,0.19200000000000003,0.1875,0.024000000000000004,1.808005346599764,1025.0,79.95,1.0,2.480131674259909,1.3883724967423456,0.5597978974872966,1.0,2.4914019880089007,0.17111470461055386,0.06868209363006358,317.11070833816365,0.9999999999999998,0.12324841136802593,0.12269087457875309,0.7096018241189028,0.08761246966009613,0.12346708630418564,0.12346708630418564,yes,22.89727560203164,-0.009198984533545226,22.89727560203164,-0.009198984533545226,7.004616949324686,0.00508791887747752,3.821993532544946,3.404164349870855e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,32,2.475,0.8250000000000001,-0.9750000000000001,0.17324999999999996,0.1875,0.021656249999999995,1.808005346599764,1025.0,79.95,1.0,2.3029236086647695,1.2349398553117623,0.5362487277759846,1.0,2.3131413023036247,0.1556160137354535,0.0672747547157961,288.38844947149823,0.9999999999999998,0.12601100617662714,0.12545438568182452,0.5748841234169363,0.07211389345694769,0.1254407462643509,0.1254407462643509,yes,18.846765758634202,-0.007473310905216031,18.846765758634202,-0.007473310905216031,5.765505781882968,0.004133456197610675,3.5617194577363067,2.1709805870708855e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,33,2.55,0.85,-1.0499999999999998,0.153,0.1875,0.019125,1.808005346599764,1025.0,79.95,1.0,2.0953403577709504,1.125173732526927,0.536988527116378,1.0,2.1038951820496257,0.13856727652543593,0.06586225288583197,256.7936362423,1.0,0.1231518942539123,0.1226511360298729,0.46679680461641937,0.05688581217559843,0.12186418504373263,0.12186418504373263,yes,14.866949011749332,-0.005809284860237714,14.866949011749332,-0.005809284860237714,4.548020683439095,0.003213090531597697,3.258547970676488,1.855608221407699e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,34,2.625,0.875,-1.125,0.13125,0.1875,0.01640625,1.808005346599764,1025.0,79.95,1.0,1.8527440548546934,1.0661379257109085,0.5754372401937208,1.0,1.8593033419318343,0.11987082978520684,0.06447083005867127,222.1452786818293,0.9999999999999999,0.11243463617080886,0.1120379870391551,0.3831753884345942,0.0423497971601427,0.1105232706441728,0.1105232706441728,yes,11.068001861241683,-0.004238015849377075,11.068001861241683,-0.004238015849377075,3.385866282953409,0.0023440283831833377,2.907721958365333,1.6276679006009416e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,35,2.6999999999999997,0.8999999999999999,-1.1999999999999997,0.1080000000000001,0.1875,0.013500000000000012,1.808005346599764,1025.0,79.95,1.0,1.5703671514212976,1.105922176766215,0.7042443391440494,1.0,1.5747802958509285,0.09978272687848512,0.06336295109951688,184.91789628697023,1.0000000000000002,0.09022581242583994,0.0899729647476177,0.33094821027772536,0.02906613073934287,0.08782682557778794,0.08782682557778794,yes,7.59635253754913,-0.0028330825900092626,7.59635253754913,-0.0028330825900092626,2.3238371526104626,0.0015669658252600391,2.8953460583175286,2.494530401215989e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,36,2.775,0.9249999999999999,-1.275,0.08325000000000006,0.1875,0.010406250000000008,1.808005346599764,1025.0,79.95,1.0,1.244036363731975,1.765714193211353,1.4193429104551258,1.0,1.2464396484294866,0.07736769154370379,0.062070948754869154,143.37822996422526,1.0,0.04381665608237143,0.04373217232963492,0.4113036613765014,0.017393219158585882,0.042288024133741865,0.042288024133741865,yes,4.545669517430207,-0.001647568597485361,4.545669517430207,-0.001647568597485361,1.3905878717289413,0.0009112631224149146,3.0847844727145475,2.0161698272416248e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,37,2.85,0.9500000000000001,-1.35,0.05699999999999991,0.1875,0.007124999999999989,1.808005346599764,1025.0,79.95,1.0,0.8714896660775335,0.6194669801112402,0.7108139134906601,1.0,0.8723807902209503,0.05199021151701775,0.059595777554719016,96.34854490346125,1.0000000000000002,0.0839273329914722,0.08384160245549567,-0.07494561062799471,0.00799905171556227,0.10673142360887448,-0.10673142360887448,no,2.090529948496059,-0.0007361234030522232,2.090529948496059,-0.0007361234030522232,0.6395241846592035,0.00040714669590807243,3.526771521567517,2.15951956841247e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,38,2.925,0.975,-1.4249999999999998,0.02925000000000001,0.1875,0.003656250000000001,1.808005346599764,1025.0,79.95,1.0,0.45431786104139943,0.9534491865114408,2.098639010858872,1.0,0.4544508209629237,0.02268745300014396,0.04992279021979127,42.04451223311592,1.0,0.023795135934988523,0.023788174126888204,0.04548979332284989,0.001769786211978996,0.038905127561659376,0.038905127561659376,yes,0.46252871091950676,-0.00016056171561329617,0.46252871091950676,-0.00016056171561329617,0.14149440764772073,8.88059960194573e-05,6.135327288639427,1.1525296192513762e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,0,0.075,0.024999999999999998,1.425,0.02925000000000001,0.1875,0.003656250000000001,3.616010693199528,1025.0,239.85000000000002,0.15,0.9086357220827989,17.548223887523424,19.312716263563708,1.0,0.9089016419258474,0.04418602869411181,0.04861475285762188,163.77158105412772,1.0,0.002517977259540639,0.0025172405680365527,0.1987114350385015,0.0008205471932900221,0.004129340584405907,0.004129340584405907,yes,1.8058756201812036,-0.002166474359231336,2.5733727587582154,-0.003087225961904654,0.13811104863902585,0.0005991338364418359,6.0069437326068735,2.1611568788343924e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,1,0.15,0.049999999999999996,1.35,0.05699999999999998,0.1875,0.007124999999999998,3.616010693199528,1025.0,239.85000000000002,0.15,1.7429793321550688,10.645453041131692,6.107618630204498,1.0,1.7447615804419017,0.10119674639275533,0.05800032940152482,375.07673000003416,1.0,0.009506100492083646,0.009496390150277412,-0.2745208812643381,0.0035122903414323142,0.012794255669208292,-0.012794255669208292,no,8.159354003083662,-0.009926956339865595,11.015127904162943,-0.013401391058818555,0.6240169173278078,0.002745278480103719,3.4400407305601512,1.40190059163978e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,2,0.22499999999999998,0.075,1.275,0.08325000000000002,0.1875,0.010406250000000002,3.616010693199528,1025.0,239.85000000000002,0.15,2.488072727463949,31.106676107681963,12.502317864071633,1.0,2.4928792968589724,0.1504679622610353,0.060359104610730616,557.6961045328428,1.0,0.004837159770467292,0.004827833147978646,1.5370767592646877,0.007207661278616008,0.0046892006109467395,0.0046892006109467395,yes,17.728962408349105,-0.022207489808481026,22.60442707064511,-0.028314549505813306,1.355888280530235,0.006141433666179603,3.01687861339672,2.452413507725755e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,3,0.3,0.09999999999999999,1.2,0.10799999999999996,0.1875,0.013499999999999995,3.616010693199528,1025.0,239.85000000000002,0.15,3.1407343028425934,20.64990064515928,6.574863918437678,1.0,3.1495605917018525,0.19390252088818113,0.061564943820752685,718.6824286942579,0.9999999999999999,0.009389997764160453,0.00936368335291444,1.218854010721633,0.011328001760192767,0.009293977507188023,0.009293977507188023,yes,29.605417965014908,-0.03816759878009737,35.52650155801789,-0.04580111853611685,2.2641843518185296,0.010555167564044402,2.833239795022813,2.937113367638096e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,4,0.375,0.125,1.125,0.13125,0.1875,0.01640625,3.616010693199528,1025.0,239.85000000000002,0.15,3.705488109709387,20.647154694077866,5.572047212883157,1.0,3.7186066838636687,0.23277487738550984,0.06259733743705706,862.7593568775678,1.0,0.011273944562069642,0.011234172117624104,1.3597356952822155,0.015463053892127963,0.011372102641549451,0.011372102641549451,yes,43.10641265147155,-0.056977895304267195,48.494714232905494,-0.0641001322173006,3.296723089801682,0.0157571147152366,2.8426284207767116,7.419234549420875e-17,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,5,0.44999999999999996,0.15,1.05,0.153,0.1875,0.019125,3.616010693199528,1025.0,239.85000000000002,0.15,4.190680715541901,22.07933545223601,5.268675174978323,1.0,4.207790364099251,0.2689786835391747,0.06392397440568647,996.9455408183974,1.0000000000000002,0.012182372251241592,0.01213283648786518,1.5557433657101505,0.01937638033464362,0.012454740776476897,0.012454740776476897,yes,57.87386494357406,-0.07773029460051875,60.767558190752766,-0.08161680933054469,4.426118879299307,0.021496146221774922,3.1715041716522006,2.899877314420974e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,6,0.525,0.17500000000000002,0.975,0.17325000000000004,0.1875,0.021656250000000005,3.616010693199528,1025.0,239.85000000000002,0.15,4.605847217329542,23.990525433497545,5.208710645727235,1.0,4.626282604607251,0.3020012660164681,0.0652794677341391,1119.3408024572275,1.0,0.012588355634545172,0.01253274988267751,1.7513780435870163,0.022800685457789727,0.013018711489091983,0.013018711489091983,yes,73.34025619063983,-0.09963404469318027,71.50674978587384,-0.09714319357585076,5.608968622616273,0.027553581321138686,3.45259468716093,1.672970680508436e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A53,4,7,0.6,0.19999999999999998,0.9,0.19199999999999998,0.1875,0.023999999999999997,3.616010693199528,1025.0,239.85000000000002,0.15,4.960263348519815,26.087288518290627,5.259254738173387,1.0,4.982803976017801,0.33201352012029484,0.0666318646525678,1230.5785500178479,1.0,0.012727022967048094,0.012669449944862339,1.920791120478425,0.02556192544913011,0.013308019376288673,0.013308019376288673,yes,89.07384290509627,-0.1222314005115665,80.16645861458665,-0.11000826046040986,6.812253132193176,0.03380283159600211,3.691328250649026,2.019085433302732e-16,8,8,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
