outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
13,4.631631448960601,0.2429851501163972,0.04463740707887072,0.3792528367697017,0.024068362821300707,0.009698689957357232,4.1987992566675104e-06,0.0009622174641506361,0.5914864984288043
14,4.676527358694733,0.2322878587069387,0.04767476067716099,0.4254089206477175,0.02699754690506027,0.009119418845854321,3.964814266109173e-06,0.0009085963142690755,0.5923950947430734
15,4.724679526337617,0.22196461295891776,0.05082353921693329,0.47465807059476467,0.030123024936186946,0.00861995506695723,3.7763732172593637e-06,0.0008654122378028764,0.5932605069808763
16,4.7761757584048254,0.2120090959256378,0.05408070484540295,0.5271101926259327,0.033451771833760975,0.008196142556986974,3.632966141431023e-06,0.0008325483678225043,0.5940930553486988
17,4.831103950881991,0.2024156383173324,0.05744270139033129,0.5828718957437999,0.03699055327994817,0.007832148363665747,3.5236816667387525e-06,0.0008075042007448693,0.5949005595494437
18,4.8895509274801014,0.1931788852155102,0.06090546192298644,0.6420459774004588,0.0407458930660935,0.007508104871532417,3.4333406981510017e-06,0.0007868012205856297,0.5956873607700293
19,4.9516014572681835,0.1842936370678243,0.06446442042294413,0.704730918573424,0.04472404104893635,0.007219744357897073,3.360189129187524e-06,0.0007700374476867693,0.596457398217716
20,5.0173373936711645,0.17575476211660884,0.06811452650632084,0.7710203920380565,0.04893094194431081,0.006963426459642763,3.302826259047896e-06,0.0007568918905719568,0.597214290108288
21,5.08683689027534,0.16755703113645504,0.07185026346966296,0.8410027870260484,0.05337220516074755,0.006732064184972852,3.256303387120636e-06,0.0007462304806987012,0.5979605205889867
22,5.160173704888636,0.1596950485129885,0.07566566933267427,0.914760753427217,0.058053075873344566,0.006528750523908,3.225217633246853e-06,0.0007391067166330235,0.5986996273056198
23,5.237416577769572,0.15216327772055716,0.07955436065969862,0.9923707684234034,0.06297840752123703,0.006361179352656898,3.2191356016554355e-06,0.0007377129283957115,0.5994373402340154
24,5.31862865821806,0.14495599822069755,0.08350955899940755,1.0739027282529565,0.0681526358999189,0.00623268352573858,3.2440410505017254e-06,0.0007434203834007004,0.6001807606174162
25,5.403866978581867,0.1380671792616831,0.08752411963774381,1.1594195675715322,0.07357975500489797,0.006138190280495004,3.297679507716588e-06,0.0007557124357535914,0.6009364730531698
26,5.493181982984256,0.13149035792370833,0.09159056244766448,1.2489769086142364,0.07926329476662078,0.006068624844255188,3.373116238892808e-06,0.0007729998876509241,0.6017094729408207
27,5.5866171111968725,0.1252185654853776,0.09570110451313335,1.3426227420946353,0.0852063007995012,0.006012306077023577,3.4593867173638124e-06,0.0007927700542988328,0.6025022429951196
28,5.684208434919721,0.11924432236988365,0.0998476942924396,1.4403971414974217,0.09141131627019637,0.005960688702219219,3.547569587654583e-06,0.0008129784740507344,0.6033152214691703
29,5.785984344514948,0.11355972408629925,0.10402204698928812,1.5423320121382855,0.09788036597229913,0.005911370069124178,3.6349772103119356e-06,0.0008330092342465782,0.6041482307034168
30,5.891965281976982,0.10815659916073565,0.10821568087619762,1.6484508760710284,0.1046149426759889,0.005870658304379162,3.7296132854565627e-06,0.0008546965021239914,0.6050029272055408
31,6.002163515271592,0.10302667107489574,0.11241995425619603,1.7587686936372253,0.11161599580311324,0.005848970945038667,3.845938473733584e-06,0.0008813541537140313,0.605884281359255
32,6.1165829495561965,0.09816161678888705,0.11662610279530565,1.8732917221629761,0.11888392245971918,0.005852801111947026,3.9950599063948945e-06,0.0009155275537778768,0.6067998089130329
33,6.235218976411054,0.0935529947028133,0.12082527694267642,1.9920174120319671,0.126418560840582,0.005879174192996661,4.176288144012356e-06,0.0009570587069893226,0.6077568676200222
34,6.358058365576399,0.089192117701892,0.1250085791758433,2.114934340091227,0.1342191860029627,0.005916914725696054,4.376535339810519e-06,0.0010029483380875977,0.6087598159581098
35,6.485079202950332,0.08507000074365789,0.12916710081764068,2.242022180087969,0.14228450799045367,0.005954389293709228,4.579587508099269e-06,0.0010494807704611708,0.609809296728571
36,6.616250874408139,0.08117746578332624,0.13329195818661646,2.3732517095900976,0.15061267227217207,0.0059879505889297024,4.779256771993292e-06,0.0010952379598452176,0.6109045346884162
37,6.751534090501637,0.0775053627748646,0.13737432785912523,2.508584852612968,0.15920126244796387,0.006024247553176654,4.985528467156122e-06,0.0011425081948130973,0.6120470428832293
38,6.890880945798058,0.07404476428864146,0.14140548083913157,2.647974756962096,0.16804730515677146,0.006074255071425783,5.217377882915983e-06,0.0011956399458828832,0.6132426828291122
39,7.0342350092444885,0.07078700510512126,0.1453768154510195,2.7913659051071718,0.17714727711298459,0.006143811454793174,5.487454216819157e-06,0.0012575319653031368,0.6145002147944154
40,7.181531445956965,0.06772356459896695,0.14927988879024215,2.9386942572278025,0.18649711418449197,0.006228620404651747,5.791419594580284e-06,0.0013271901644929304,0.6158274049589083
41,7.332697172729218,0.06484592276644971,0.15310644658692762,3.0898874249163875,0.19609222241631347,0.006317969931730061,6.111510842077771e-06,0.0014005438472094258,0.6172279488061178
42,7.48765104791199,0.0621455403730605,0.15684845135760653,3.2448648738886545,0.20592749089513354,0.006403794936802432,6.4321337699615524e-06,0.0014740193724151105,0.6187019681785328
43,7.646304092848453,0.0596139980635077,0.1604981087408871,3.4035381539379013,0.21599730634279013,0.006486950935775643,6.7538458719367995e-06,0.001547744498106135,0.620249712676639
44,7.80855973988411,0.057243184329694496,0.16404789193285266,3.565811154274771,0.22629556932079523,0.00657537838629868,7.092709187868878e-06,0.0016254000802424023,0.6218751127568813
45,7.974314102690563,0.0550253841256473,0.16749056415839933,3.731580382320397,0.2368157119232666,0.006676487337685222,7.465972823821941e-06,0.0017109390087053599,0.6235860517655867
46,8.14345626699562,0.0529532151102869,0.17081919913350282,3.9007352639663484,0.2475507168321981,0.006790721086167378,7.877138249001747e-06,0.001805163697379077,0.6253912154629657
47,8.315868601445569,0.0510194905260118,0.17402719949117393,4.073158463278686,0.2584931376067032,0.00691162946934662,8.313387550957399e-06,0.0019051367304786426,0.6272963521934443
48,8.491427088123515,0.0492171432975205,0.17710831316224204,4.248726219605395,0.2696351200767221,0.007032057489522875,8.7579764265983e-06,0.00200702090125186,0.6293033730946962
49,8.670001670668592,0.047539271436161046,0.1800566477162906,4.4273087000446605,0.28096842471156686,0.007149684396685618,9.204133372221111e-06,0.002109264418645235,0.6314126375133414
50,8.85145661672873,0.0459792482322091,0.18286668268541184,4.608770365245512,0.29248444983457367,0.0072677394776965165,9.659024966662616e-06,0.0022135096110706383,0.6336261471244121
51,9.035650891690628,0.044530805415392546,0.18553327990448787,4.7929703465404625,0.30417425555691247,0.007391828506824169,1.013737675406594e-05,0.0023231310565627627,0.6359492781809749
52,9.222438541512824,0.043188042949556846,0.1880516919187877,4.979762832452099,0.3160285883062915,0.007526253453302156,1.0652092378579198e-05,0.0024410858176034085,0.6383903639985783
53,9.411669082865235,0.0419453406613012,0.1904175685126959,5.168997462667841,0.32803790582961134,0.007668344788926834,1.1197221737318053e-05,0.002566010339385875,0.640956374337964
54,9.603187899385238,0.04079724005270275,0.1926269614331032,5.360519727640741,0.3401924025526621,0.0078112665955158145,1.1753304685854144e-05,0.0026934450396155023,0.6436498193775796
55,9.796836643031172,0.0397384341770988,0.1946763273803077,5.554171372047447,0.35248203518460575,0.007951803584514111,1.2309613946348154e-05,0.0028209316026051577,0.6464707509801847
56,9.992453638393695,0.03876385628504245,0.19656252935356197,5.749790800414382,0.36489654846005914,0.008092449974758609,1.2872437112175977e-05,0.0029499109241405016,0.6494206619043251
57,10.189874287367665,0.037868715216432994,0.19828283643484657,5.947213483308586,0.37742550091701255,0.008234197167757237,1.3443973470308528e-05,0.003080887003627729,0.6525015489079529
58,10.388931472851388,0.03704849606906565,0.1998349221127391,6.146272362582379,0.3900582906147003,0.008380472559677693,1.403487026164572e-05,0.0032162998150957584,0.6557178487230486
59,10.589455960332815,0.03629896922759805,0.20121686123823668,6.346798254257867,0.4027841807016906,0.008534151898442005,1.4654975856951846e-05,0.0033584062595688026,0.6590762549826175
60,10.791276795596524,0.03561609197977335,0.20242712570804117,6.548620247731006,0.4155923247504044,0.008689397470224222,1.5284387330888437e-05,0.003502645284903692,0.6625789002675211
61,10.994221697986998,0.0349959674110534,0.20346457898913448,6.751566100079594,0.42847179178091754,0.008845680193643513,1.592030126647846e-05,0.0036483744462942566,0.6662272747138154
62,11.198117448057474,0.0344348717907119,0.2043284695668012,6.955462624357562,0.4414115909031171,0.009000823922810833,1.655363648958465e-05,0.0037935126572641678,0.6700207873710795
63,11.402790268114613,0.033929240380487294,0.20501842342895923,7.160136070855442,0.45440069551247414,0.009153632999524881,1.7178288084083583e-05,0.0039366608852443395,0.6739574482563238
64,11.608066195072283,0.03347572527269665,0.20553443568280544,7.365412500411324,0.4674280669813191,0.009309224908273475,1.7811957108448532e-05,0.004081875591750498,0.6780393238480743
65,11.813771444396982,0.033071174745646,0.2058768613866856,7.57111814894607,0.48048267779318676,0.009465102187931361,1.8444129080443154e-05,0.004226747226381241,0.6822660710744555
66,12.019732764618656,0.0327126164620707,0.20604640571343114,7.777079782496128,0.4935535340741136,0.009625661645503172,1.9090892240795114e-05,0.004374962649414787,0.6866410337238703
67,12.225777781794571,0.0323972314788247,0.2060441135032246,7.983125042104456,0.5066296974803053,0.009786304770162062,1.973320760511643e-05,0.004522158793660268,0.6911631925175306
68,12.43173533330907,0.03212231780324145,0.20587135832211226,8.189082778017124,0.5197003064071143,0.009948172486877759,2.0374292810939285e-05,0.00466907302874112,0.6958322655462716
69,12.637435790657046,0.0318852977962914,0.20552983107749906,8.39478337271693,0.5327545964895868,0.010108220222968776,2.1000239877262397e-05,0.004812518133408492,0.7006447836796801
70,12.842711370662435,0.03168370812783505,0.2050215282891982,8.600059052400278,0.5457819203695874,0.010267217239449337,2.161249813836801e-05,0.00495282624422632,0.7055976099239064
71,13.047396434889599,0.0315152165302635,0.20434874006800247,8.804744186578878,0.5587717667092964,0.010424913819894077,2.2208381604972812e-05,0.005089381826695589,0.7106869917506021
72,13.251327776921334,0.0313776233488445,0.20351403788046463,9.008675575553113,0.5717137784350101,0.0105831816323377,2.2794332054752634e-05,0.005223661110233557,0.7159106528608357
73,13.454344897335528,0.031268845378167,0.20252026214718197,9.211692725566936,0.5845977701991807,0.010740531365510966,2.3362537759059495e-05,0.005353873920728338,0.7212645267815639
74,13.656290266260541,0.03118691838175825,0.20137050974093104,9.413638111510991,0.5974137450522327,0.010900073714220797,2.392515385978495e-05,0.005482805790207621,0.7267473325717716
75,13.85700957341243,0.0311299705167888,0.2000681214185857,9.61435742709075,0.6101519103188787,0.011057462060161519,2.446182247569564e-05,0.005605791406600405,0.7323531239783719
76,14.056351965581461,0.0310962177118157,0.19861666924665694,9.813699822423372,0.6228026926766285,0.011215985907674891,2.4985647263955238e-05,0.005725833668353693,0.7380789576467256
77,14.254170271578172,0.031083960301459948,0.1970199440401563,10.01151812906678,0.6353567524367141,0.011371293180023567,2.5475921681662844e-05,0.00583818736237596,0.7439171450091016
78,14.450321214648945,0.0310915728593591,0.19528194286448483,10.2076690725191,0.6478049970298526,0.011525968097283703,2.5942803941930256e-05,0.005945180394685863,0.7498623254037874
79,14.64466561245104,0.0311175227031643,0.19340685661395646,10.402013472258318,0.660138593701278,0.01167880866091649,2.6379645379111006e-05,0.006045289124402461,0.7559076145281898
80,14.837068564664122,0.03116034030556255,0.19139905769875126,10.594416429414672,0.672348981420915,0.011828685690645428,2.6780136064447965e-05,0.006137067537254408,0.7620446820654442
81,15.02739962835287,0.031218646698135746,0.18926308785533932,10.784747502191717,0.6844278820160531,0.011979141773476587,2.7159222376414157e-05,0.00622394081875628,0.7682686228842005
82,15.21553298122338,0.0312911365788107,0.18700364609272793,10.972880869165753,0.6963673105347477,0.012126997835010242,2.7501518512953988e-05,0.006302383082926662,0.7745710059671272
83,15.40134757290864,0.0313765576580448,0.18462557678906438,11.15869548060665,0.7081595848490312,0.012273148458422305,2.7810182587188326e-05,0.0063731180584824815,0.7809441240256098
84,15.584727264416571,0.03147373861029975,0.1821338579408076,11.342075197971585,0.7197973345075446,0.012419405260173093,2.8092622583566777e-05,0.006437843395531741,0.7873819674211414
85,15.765560955932635,0.0315815624227054,0.1795335895696436,11.52290892172681,0.7312735088474364,0.012562762659103083,2.8334530717236315e-05,0.006493280251810901,0.7938752476729524
86,15.94374270310682,0.03169895652954145,0.1768299822878207,11.701090707655542,0.7425813843755613,0.012703790200743519,2.853793400018596e-05,0.006539893147345006,0.8004151408202974
87,16.11917182196813,0.0318249147491544,0.17402834601795578,11.87651987180843,0.7537145714289074,0.012843673169642841,2.8707705602452065e-05,0.00657879884171891,0.8069939396620163
88,16.29175298266024,0.0319584802620288,0.1711340788637946,12.049101084249305,0.7646670201239432,0.012980383637427092,2.8834442449033546e-05,0.006607842480073001,0.8136017821420893
89,16.46139629212022,0.03209873499252245,0.16815265612523106,12.218744451743817,0.7754330256042518,0.013113498503620546,2.89161769587019e-05,0.006626573161827265,0.8202283553039166
90,16.628017365819105,0.0322448190458397,0.1650896194493549,12.38536558953111,0.786007232595346,0.013245015432254283,2.8961743555985235e-05,0.006637015427105445,0.8268653707310221
91,16.79153738873361,0.0323959291116116,0.16195056610839634,12.548885682309987,0.7963846392750082,0.01337469765003721,2.897012817129035e-05,0.00663893688673797,0.8335043076177601
92,16.95188316567442,0.032551297410285146,0.15874113839473183,12.70923153456155,0.8065606004668946,0.01350073841378006,2.8933737408383696e-05,0.006630597400741601,0.8401349050185016
93,17.108987161036158,0.032710202439799205,0.1554670131227337,12.86633561032028,0.8165308301645102,0.013625468255536143,2.8862977270466804e-05,0.006614381659929219,0.8467492866784309
94,17.26278752808414,0.0328719918106875,0.15213389122668947,13.020136062494993,0.8262914033919926,0.013752547452599666,2.8773472528930434e-05,0.006593870313669018,0.8533431569921
95,17.413228127918426,0.03303606873376905,0.14874748744495314,13.170576751830815,0.8358387574074878,0.013882189361433091,2.8665899035667754e-05,0.00656921824350094,0.8599123752356009
96,17.560258538179326,0.03320186441740225,0.14531352008070003,13.317607255593643,0.8451696922542883,0.014012347335407516,2.853171066344286e-05,0.006538466976924976,0.8664508422125259
97,17.703834051555283,0.03336880933874855,0.14183770083108563,13.461182866049535,0.8542813706643315,0.014136276347267763,2.8344038930951912e-05,0.006495459200774821,0.8729463014133007
98,17.84391566419125,0.0335362743828381,0.13832572467644924,13.601264578803303,0.8631713173181367,0.01423617864141265,2.803430618235385e-05,0.006424479322551975,0.8793707807358527
99,17.980470053945787,0.033703573525846,0.134783259825346,13.7378190710542,0.8718374174648547,0.014303560256039571,2.7575554589483877e-05,0.006319349553924562,0.8856901302897773
100,18.113469548512484,0.033870050672694246,0.1312159377104099,13.870818669822079,0.8802779149058179,0.014341037279409292,2.6986571787515832e-05,0.006184375361662789,0.8918745056514401
101,18.242892083628135,0.0340351050745417,0.12762934303283366,14.000241310193699,0.8884914093447439,0.014346541380736686,2.6269086125951283e-05,0.006019952822828909,0.897894458474269
102,18.368721151229494,0.0341983062485314,0.12402900385709571,14.126070483638664,0.896476853107731,0.014357284291279738,2.5566298527181618e-05,0.0058588985642689575,0.9037533570385379
103,18.490945737436732,0.03435972428585165,0.1204203817576847,14.248295176446053,0.9042335472362883,0.014476177075025118,2.523525940106199e-05,0.005783036011906241,0.9095363930504441
104,18.609560251075173,0.0345199633157892,0.11680886202497727,14.366909798337385,0.9117611369569305,0.014769060941890344,2.5478951847721525e-05,0.00583888177011558,0.9153752748205597
105,18.724564443112158,0.0346796883804312,0.11319974393456855,14.481914101317157,0.9190596065312234,0.015209194296415308,2.618531848478896e-05,0.006000756218673781,0.9213760310392334
106,18.835963316169142,0.034839357621428646,0.10959823109788494,14.593313088833384,0.9261292734908781,0.015779740468315574,2.7289982476517834e-05,0.006253906445651648,0.927629937484885
107,18.943767023971414,0.0349993072386436,0.10600942190243198,14.701116915333543,0.9329707822633122,0.0164761876467294,2.8777822207721787e-05,0.006594867107428529,0.9342248045923135
108,19.047990761507446,0.03515969185085935,0.10243830006177555,14.805340776315646,0.9395850971940066,0.017254652886512723,3.0498242745428652e-05,0.006989127129370811,0.9412139317216842
109,19.148654646195745,0.03532019336326035,0.09888972529688467,14.906004788994977,0.9459734949733102,0.01799088854476928,3.200784215090525e-05,0.007335074344997849,0.948549006066682
110,19.245783589674865,0.03547985548678735,0.09536842416433591,15.003133863725587,0.9521375564765155,0.01854900069477248,3.281297756092998e-05,0.007519583130765986,0.9560685891974481
111,19.339407159619235,0.035637464006032904,0.09187898107478647,15.09675756634515,0.958079158027909,0.018920203104851284,3.289029422956682e-05,0.007537301398366939,0.9636058905958149
112,19.42955943262932,0.035791899058890755,0.08842582951312217,15.186909971639103,0.9638004621012267,0.0190920515573732,3.2231783671660385e-05,0.007386393884001022,0.970992284479816
113,19.516278838773044,0.035942259453309255,0.0850132434861935,15.273629508138761,0.9693039074701436,0.019108848733856897,3.104242432816112e-05,0.007113834454147729,0.9781061189339637
114,19.59960799790998,0.0360878915851643,0.0816453293071095,15.356958794535412,0.9745921988266893,0.018973882438069543,2.939298924846202e-05,0.006735841808476731,0.9848419607424406
115,19.67959355202394,0.0362260241965836,0.07832601752787294,15.436944467952905,0.9796682958829845,0.01754732227449124,2.411724805655578e-05,0.005526827039997396,0.990368787782438
116,19.75628598686076,0.03635076983083775,0.07505905548292528,15.513637004458303,0.9845354019803838,0.014169335395280033,1.5069611488972805e-05,0.0034534261978895397,0.9938222139803274
117,19.829739432811454,0.0364603837897491,0.07184800025080783,15.58709053232517,0.9891969522386824,0.011106961369687487,8.86349915560548e-06,0.0020312030082088213,0.9958534169885362
118,19.900011461646987,0.036564049921734953,0.06869621048756935,15.657362637694359,0.993656601222849,0.013059882953700211,1.1716862946613817e-05,0.002685093871632088,0.9985385108601683
119,19.96716289826398,0.0366740384197261,0.06560684386753757,15.724514164871913,0.9979182102694156,0.009859369924212928,6.377455972873795e-06,0.0014614891398312165,0.9999999999999996
