frequency,source_x_m,target_x_m,newly_exposed_count,old_free_edge_band_count,target_count,max_state_replay_error,max_newly_exposed_phi,max_newly_exposed_eta
4,2.1374987250000004,2.1281237437500002,0,2,128,0.0,0.0,0.0
4,2.1281237437500002,2.1187487625,0,2,128,0.0,0.0,0.0
4,2.1187487625,2.10937378125,0,2,128,0.0,0.0,0.0
4,2.10937378125,2.0999988000000003,0,2,128,0.0,0.0,0.0
4,2.0999988000000003,2.09062381875,0,2,128,0.0,0.0,0.0
4,2.09062381875,2.0812488375,0,2,128,0.0,0.0,0.0
4,2.0812488375,2.0718738562500003,0,2,128,0.0,0.0,0.0
4,2.0718738562500003,2.062498875,0,2,128,0.0,0.0,0.0
4,2.062498875,2.05312389375,0,2,128,0.0,0.0,0.0
4,2.05312389375,2.0437489125000003,0,2,128,0.0,0.0,0.0
4,2.0437489125000003,2.03437393125,0,2,128,0.0,0.0,0.0
4,2.03437393125,2.02499895,0,2,128,0.0,0.0,0.0
4,2.02499895,2.01562396875,0,2,128,0.0,0.0,0.0
4,2.01562396875,2.0062489875000002,0,2,128,0.0,0.0,0.0
4,2.0062489875000002,1.99687400625,0,2,128,0.0,0.0,0.0
4,1.99687400625,1.9874990250000002,0,2,128,0.0,0.0,0.0
4,1.9874990250000002,1.97812404375,0,2,128,0.0,0.0,0.0
4,1.97812404375,1.9687490625000001,0,2,128,0.0,0.0,0.0
4,1.9687490625000001,1.9593740812500002,0,2,128,0.0,0.0,0.0
4,1.9593740812500002,1.9499991,0,2,128,0.0,0.0,0.0
4,1.9499991,1.9406241187500002,0,2,128,0.0,0.0,0.0
4,1.9406241187500002,1.9312491375,0,2,128,0.0,0.0,0.0
4,1.9312491375,1.9218741562500001,0,2,128,0.0,0.0,0.0
4,1.9218741562500001,1.9124991750000002,0,2,128,0.0,0.0,0.0
4,1.9124991750000002,1.90312419375,0,2,128,0.0,0.0,0.0
4,1.90312419375,1.8937492125000002,0,2,128,0.0,0.0,0.0
4,1.8937492125000002,1.8843742312500003,0,2,128,0.0,0.0,0.0
4,1.8843742312500003,1.8749992500000001,0,2,128,0.0,0.0,0.0
4,1.8749992500000001,1.8656242687500002,0,2,128,0.0,0.0,0.0
4,1.8656242687500002,1.8562492875,0,2,128,0.0,0.0,0.0
4,1.8562492875,1.8468743062500002,0,2,128,0.0,0.0,0.0
4,1.8468743062500002,1.8374993250000002,0,2,128,0.0,0.0,0.0
4,1.8374993250000002,1.82812434375,0,2,128,0.0,0.0,0.0
4,1.82812434375,1.8187493625000002,0,2,128,0.0,0.0,0.0
4,1.8187493625000002,1.80937438125,0,2,128,0.0,0.0,0.0
4,1.80937438125,1.7999994000000001,0,2,128,0.0,0.0,0.0
4,1.7999994000000001,1.7906244187500002,0,2,128,0.0,0.0,0.0
4,1.7906244187500002,1.7812494375,0,2,128,0.0,0.0,0.0
4,1.7812494375,1.7718744562500002,0,2,128,0.0,0.0,0.0
4,1.7718744562500002,1.762499475,0,2,128,0.0,0.0,0.0
4,1.762499475,1.7531244937500001,0,2,128,0.0,0.0,0.0
4,1.7531244937500001,1.7437495125000002,0,2,128,0.0,0.0,0.0
4,1.7437495125000002,1.73437453125,0,2,128,0.0,0.0,0.0
4,1.73437453125,1.7249995500000002,0,2,128,0.0,0.0,0.0
4,1.7249995500000002,1.71562456875,0,2,128,0.0,0.0,0.0
4,1.71562456875,1.7062495875,0,2,128,0.0,0.0,0.0
4,1.7062495875,1.6968746062500002,0,2,128,0.0,0.0,0.0
4,1.6968746062500002,1.687499625,0,2,128,0.0,0.0,0.0
4,1.687499625,1.6781246437500001,0,2,128,0.0,0.0,0.0
4,1.6781246437500001,1.6687496625000002,0,2,128,0.0,0.0,0.0
4,1.6687496625000002,1.65937468125,0,2,128,0.0,0.0,0.0
4,1.65937468125,1.6499997000000002,0,2,128,0.0,0.0,0.0
4,1.6499997000000002,1.64062471875,0,2,128,0.0,0.0,0.0
4,1.64062471875,1.6312497375000001,0,2,128,0.0,0.0,0.0
4,1.6312497375000001,1.6218747562500002,0,2,128,0.0,0.0,0.0
4,1.6218747562500002,1.612499775,0,2,128,0.0,0.0,0.0
4,1.612499775,1.6031247937500002,0,2,128,0.0,0.0,0.0
4,1.6031247937500002,1.5937498125,0,2,128,0.0,0.0,0.0
4,1.5937498125,1.5843748312500001,0,2,128,0.0,0.0,0.0
4,1.5843748312500001,1.5749998500000002,0,2,128,0.0,0.0,0.0
4,1.5749998500000002,1.56562486875,0,2,128,0.0,0.0,0.0
4,1.56562486875,1.5562498875000002,0,2,128,0.0,0.0,0.0
4,1.5562498875000002,1.54687490625,0,2,128,0.0,0.0,0.0
4,1.54687490625,1.537499925,0,2,128,0.0,0.0,0.0
4,1.537499925,1.5281249437500002,0,2,128,0.0,0.0,0.0
4,1.5281249437500002,1.5187499625,0,2,128,0.0,0.0,0.0
4,1.5187499625,1.5093749812500001,0,2,128,0.0,0.0,0.0
4,1.5093749812500001,1.5,0,2,128,0.0,0.0,0.0
4,1.5,1.49062501875,0,2,128,0.0,0.0,0.0
4,1.49062501875,1.4812500375000002,0,2,128,0.0,0.0,0.0
4,1.4812500375000002,1.47187505625,0,2,128,0.0,0.0,0.0
4,1.47187505625,1.4625000750000001,0,2,128,0.0,0.0,0.0
4,1.4625000750000001,1.4531250937500002,0,2,128,0.0,0.0,0.0
4,1.4531250937500002,1.4437501125,0,2,128,0.0,0.0,0.0
4,1.4437501125,1.4343751312500002,0,2,128,0.0,0.0,0.0
4,1.4343751312500002,1.42500015,0,2,128,0.0,0.0,0.0
4,1.42500015,1.41562516875,0,2,128,0.0,0.0,0.0
4,1.41562516875,1.4062501875000002,0,2,128,0.0,0.0,0.0
4,1.4062501875000002,1.39687520625,0,2,128,0.0,0.0,0.0
4,1.39687520625,1.3875002250000001,0,2,128,0.0,0.0,0.0
4,1.3875002250000001,1.37812524375,0,2,128,0.0,0.0,0.0
4,1.37812524375,1.3687502625,0,2,128,0.0,0.0,0.0
4,1.3687502625,1.3593752812500002,0,2,128,0.0,0.0,0.0
4,1.3593752812500002,1.3500003,0,2,128,0.0,0.0,0.0
4,1.3500003,1.3406253187500001,0,2,128,0.0,0.0,0.0
4,1.3406253187500001,1.3312503375,0,2,128,0.0,0.0,0.0
4,1.3312503375,1.32187535625,0,2,128,0.0,0.0,0.0
4,1.32187535625,1.3125003750000002,0,2,128,0.0,0.0,0.0
4,1.3125003750000002,1.30312539375,0,2,128,0.0,0.0,0.0
4,1.30312539375,1.2937504125000001,0,2,128,0.0,0.0,0.0
4,1.2937504125000001,1.2843754312500002,0,2,128,0.0,0.0,0.0
4,1.2843754312500002,1.27500045,0,2,128,0.0,0.0,0.0
4,1.27500045,1.2656254687500001,0,2,128,0.0,0.0,0.0
4,1.2656254687500001,1.2562504875,0,2,128,0.0,0.0,0.0
4,1.2562504875,1.24687550625,0,2,128,0.0,0.0,0.0
4,1.24687550625,1.2375005250000002,0,2,128,0.0,0.0,0.0
4,1.2375005250000002,1.22812554375,0,2,128,0.0,0.0,0.0
4,1.22812554375,1.2187505625000001,0,2,128,0.0,0.0,0.0
4,1.2187505625000001,1.20937558125,0,2,128,0.0,0.0,0.0
4,1.20937558125,1.2000006,0,2,128,0.0,0.0,0.0
4,1.2000006,1.1906256187500002,0,2,128,0.0,0.0,0.0
4,1.1906256187500002,1.1812506375,0,2,128,0.0,0.0,0.0
4,1.1812506375,1.1718756562500001,0,2,128,0.0,0.0,0.0
4,1.1718756562500001,1.162500675,0,2,128,0.0,0.0,0.0
4,1.162500675,1.15312569375,0,2,128,0.0,0.0,0.0
4,1.15312569375,1.1437507125000002,0,2,128,0.0,0.0,0.0
4,1.1437507125000002,1.13437573125,0,2,128,0.0,0.0,0.0
4,1.13437573125,1.12500075,0,2,128,0.0,0.0,0.0
4,1.12500075,1.11562576875,0,2,128,0.0,0.0,0.0
4,1.11562576875,1.1062507875,0,2,128,0.0,0.0,0.0
4,1.1062507875,1.0968758062500001,0,2,128,0.0,0.0,0.0
4,1.0968758062500001,1.087500825,0,2,128,0.0,0.0,0.0
4,1.087500825,1.07812584375,0,2,128,0.0,0.0,0.0
4,1.07812584375,1.0687508625000002,0,2,128,0.0,0.0,0.0
4,1.0687508625000002,1.05937588125,0,2,128,0.0,0.0,0.0
4,1.05937588125,1.0500009000000001,0,2,128,0.0,0.0,0.0
4,1.0500009000000001,1.04062591875,0,2,128,0.0,0.0,0.0
4,1.04062591875,1.0312509375,0,2,128,0.0,0.0,0.0
4,1.0312509375,1.0218759562500002,0,2,128,0.0,0.0,0.0
4,1.0218759562500002,1.012500975,0,2,128,0.0,0.0,0.0
4,1.012500975,1.0031259937500001,0,2,128,0.0,0.0,0.0
4,1.0031259937500001,0.9937510125000001,0,2,128,0.0,0.0,0.0
4,0.9937510125000001,0.9843760312500001,0,2,128,0.0,0.0,0.0
4,0.9843760312500001,0.97500105,0,2,128,0.0,0.0,0.0
4,0.97500105,0.96562606875,0,2,128,0.0,0.0,0.0
4,0.96562606875,0.9562510875000001,0,2,128,0.0,0.0,0.0
4,0.9562510875000001,0.9468761062500001,0,2,128,0.0,0.0,0.0
4,0.9468761062500001,0.937501125,0,2,128,0.0,0.0,0.0
4,0.937501125,0.92812614375,0,2,128,0.0,0.0,0.0
4,0.92812614375,0.9187511625000001,0,2,128,0.0,0.0,0.0
4,0.9187511625000001,0.9093761812500001,0,2,128,0.0,0.0,0.0
4,0.9093761812500001,0.9000012000000001,0,2,128,0.0,0.0,0.0
4,0.9000012000000001,0.89062621875,0,2,128,0.0,0.0,0.0
4,0.89062621875,0.8812512375,0,2,128,0.0,0.0,0.0
4,0.8812512375,0.8718762562500001,0,2,128,0.0,0.0,0.0
4,0.8718762562500001,0.8625012750000001,0,2,128,0.0,0.0,0.0
4,0.8625012750000001,0.85312629375,0,2,128,0.0,0.0,0.0
4,0.85312629375,0.8437513125,0,2,128,0.0,0.0,0.0
4,0.8437513125,0.8343763312500001,0,2,128,0.0,0.0,0.0
4,0.8343763312500001,0.8250013500000001,0,2,128,0.0,0.0,0.0
4,0.8250013500000001,0.81562636875,0,2,128,0.0,0.0,0.0
4,0.81562636875,0.8062513875,2,0,128,0.0,0.3018943409012612,0.14069316739940402
4,0.8062513875,0.79687640625,2,0,128,0.0,0.3009505312340897,0.14009792798435639
4,0.79687640625,0.7875014250000001,2,0,128,0.0,0.2999188146674269,0.1394781939475817
4,0.7875014250000001,0.7781264437500001,2,0,128,0.0,0.29879885527720795,0.13883400988175548
4,0.7781264437500001,0.7687514625,2,0,128,0.0,0.29759049821758743,0.13816526437531118
4,0.7687514625,0.75937648125,2,0,128,0.0,0.296293725341835,0.13747187503939062
4,0.75937648125,0.7500015,2,0,128,0.0,0.2949086460583908,0.1367536808900279
4,0.7500015,0.7406265187500001,2,0,128,0.0,0.29343549067703817,0.13601065875515514
4,0.7406265187500001,0.7312515375,2,0,128,0.0,0.29187461477144466,0.13524278610334042
4,0.7312515375,0.72187655625,2,0,128,0.0,0.2902265014710103,0.13445024939002223
4,0.72187655625,0.712501575,2,0,128,0.0,0.2884917771865291,0.13363315385276084
4,0.712501575,0.7031265937500001,2,0,128,0.0,0.2866712116745534,0.13279158866976185
4,0.7031265937500001,0.6937516125000001,2,0,128,0.0,0.2847657194929115,0.13192560582041088
4,0.6937516125000001,0.68437663125,2,0,128,0.0,0.2827763603147054,0.1310351927408804
4,0.68437663125,0.67500165,2,0,128,0.0,0.2807043369611138,0.13012025725815538
4,0.67500165,0.66562666875,2,0,128,0.0,0.27855098606272116,0.12918087056297411
4,0.66562666875,0.6562516875000001,2,0,128,0.0,0.2763177704013379,0.1282171987121136
4,0.6562516875000001,0.64687670625,2,0,128,0.0,0.27400628051477066,0.1272292385853957
4,0.64687670625,0.637501725,2,0,128,0.0,0.2716182308554461,0.12621697523980577
4,0.637501725,0.62812674375,2,0,128,0.0,0.26915545589058926,0.1251803609611864
4,0.62812674375,0.6187517625000001,2,0,128,0.0,0.26661990195865776,0.12411958668307316
4,0.6187517625000001,0.60937678125,2,0,128,0.0,0.2640136240820688,0.12303478986487044
4,0.60937678125,0.6000018,2,0,128,0.0,0.26133878045023984,0.12192619049167853
4,0.6000018,0.59062681875,2,0,128,0.0,0.2585976261327515,0.12079424732054718
4,0.59062681875,0.5812518375,2,0,128,0.0,0.2557934460904715,0.11963703754543381
4,0.5812518375,0.5718768562500001,2,0,128,0.0,0.2529294822298376,0.11845457848009078
4,0.5718768562500001,0.562501875,2,0,128,0.0,0.25000848719565666,0.1172484579754092
4,0.562501875,0.55312689375,2,0,128,0.0,0.24703281069194302,0.11602052382358088
4,0.55312689375,0.5437519125,2,0,128,0.0,0.24400457594654776,0.11477239160227148
4,0.5437519125,0.5343769312500001,2,0,128,0.0,0.24092586719416462,0.11350503302029033
4,0.5343769312500001,0.52500195,2,0,128,0.0,0.2377988816196097,0.11221885047728908
4,0.52500195,0.51562696875,2,0,128,0.0,0.2346260344752147,0.11091353000066688
4,0.51562696875,0.5062519875,2,0,128,0.0,0.23141000102481468,0.10958833693838442
4,0.5062519875,0.49687700625000003,2,0,128,0.0,0.22815370599477713,0.10824235399964052
4,0.49687700625000003,0.487502025,2,0,128,0.0,0.22486027121098215,0.10687484363234483
4,0.487502025,0.47812704375000004,2,0,128,0.0,0.2215329432814939,0.10548543370643208
4,0.47812704375000004,0.4687520625,2,0,128,0.0,0.2181750190182373,0.10407419155150241
4,0.4687520625,0.45937708125000004,2,0,128,0.0,0.21478978210576705,0.1026416413247642
4,0.45937708125000004,0.4500021,2,0,128,0.0,0.21138045715413264,0.10118876678009132
4,0.4500021,0.44062711875,2,0,128,0.0,0.20795018960102238,0.09971699775242707
4,0.44062711875,0.4312521375,2,0,128,0.0,0.20450203961553115,0.09822762441223666
4,0.4312521375,0.42187715625,2,0,128,0.0,0.20103898929509653,0.09672187751081882
4,0.42187715625,0.412502175,2,0,128,0.0,0.1975639547992298,0.09520094378910597
4,0.412502175,0.40312719375,2,0,128,0.0,0.19407980597864083,0.0936657188400206
4,0.40312719375,0.39375221250000003,2,0,128,0.0,0.19058938023442468,0.09211687658092209
4,0.39375221250000003,0.38437723125,2,0,128,0.0,0.18709548962241054,0.09055494127650214
4,0.38437723125,0.37500225,2,0,128,0.0,0.18360091925885766,0.08898044379175915
4,0.37500225,0.36562726875,2,0,128,0.0,0.18010845401737666,0.08739397066041582
4,0.36562726875,0.3562522875,2,0,128,0.0,0.17662084646901433,0.08579604438028685
4,0.3562522875,0.34687730625,2,0,128,0.0,0.1731407813506152,0.08418726408972853
4,0.34687730625,0.337502325,2,0,128,0.0,0.16967085749682842,0.08256847427860052
4,0.337502325,0.32812734375,2,0,128,0.0,0.16621357977402104,0.08094062172439016
4,0.32812734375,0.3187523625,2,0,128,0.0,0.16277135291428382,0.07930486275767143
4,0.3187523625,0.30937738125,2,0,128,0.0,0.15934648511504762,0.07766231873454824
4,0.30937738125,0.3000024,2,0,128,0.0,0.1559411916959728,0.07601412345292405
4,0.3000024,0.29062741875,2,0,128,0.0,0.15255759894027376,0.07436142523857178
4,0.29062741875,0.2812524375,2,0,128,0.0,0.14919775056821485,0.07270543224572644
4,0.2812524375,0.27187745625,2,0,128,0.0,0.14586361275277432,0.07104713952933073
4,0.27187745625,0.262502475,2,0,128,0.0,0.1425570741105599,0.06938748697703191
4,0.262502475,0.25312749375,2,0,128,0.0,0.13927994689708964,0.06772735202675285
4,0.25312749375,0.24375251250000002,2,0,128,0.0,0.13603396652730587,0.06606761247818119
4,0.24375251250000002,0.23437753125000002,2,0,128,0.0,0.1328207915398923,0.06440919869585983
4,0.23437753125000002,0.22500255000000002,2,0,128,0.0,0.12964200735549444,0.0627529515883941
4,0.22500255000000002,0.21562756875000003,2,0,128,0.0,0.12649912965775537,0.06109969472507775
4,0.21562756875000003,0.20625258750000003,2,0,128,0.0,0.12339360818341157,0.05945028846870145
4,0.20625258750000003,0.19687760625000003,2,0,128,0.0,0.1203268339205847,0.05780556924087849
4,0.19687760625000003,0.187502625,2,0,128,0.0,0.11730014745899595,0.056166361462211
4,0.187502625,0.17812764375,2,0,128,0.0,0.11431484962555795,0.054533451241550304
4,0.17812764375,0.1687526625,2,0,128,0.0,0.1113722150094499,0.05290753367346464
4,0.1687526625,0.15937768125000001,2,0,128,0.0,0.10847350599345826,0.05128922358480866
4,0.15937768125000001,0.15000270000000002,2,0,128,0.0,0.1056199880410121,0.04967904857583644
4,0.15000270000000002,0.14062771875000002,2,0,128,0.0,0.102812946879258,0.04807742988165622
4,0.14062771875000002,0.13125273750000002,2,0,128,0.0,0.10005370803803292,0.04648466090062974
4,0.13125273750000002,0.12187775625000001,2,0,128,0.0,0.09734365948225207,0.04490088194905388
4,0.12187775625000001,0.11250277500000001,2,0,128,0.0,0.09468427957792738,0.043326019414568526
4,0.11250277500000001,0.10312779375000002,2,0,128,0.0,0.09207717193038821,0.04175971712899103
4,0.10312779375000002,0.0937528125,2,0,128,0.0,0.08952410956104265,0.04020125581722105
4,0.0937528125,0.08437783125000001,2,0,128,0.0,0.08702709491555706,0.038649391469722474
4,0.08437783125000001,0.07500285000000001,2,0,128,0.0,0.08458844548031258,0.037102086523711886
4,0.07500285000000001,0.06562786875000001,2,0,128,0.0,0.08221092251431385,0.035556050230378534
4,0.06562786875000001,0.05625288750000001,2,0,128,0.0,0.07989793591866144,0.03400592162051821
4,0.05625288750000001,0.046877906250000004,2,0,128,0.0,0.07765389118677388,0.03244274330031325
4,0.046877906250000004,0.037502925000000006,2,0,128,0.0,0.07548481871032055,0.030850935627854757
4,0.037502925000000006,0.028127943750000002,2,0,128,0.0,0.0733996040354781,0.02920188816850601
4,0.028127943750000002,0.0187529625,2,0,128,0.0,0.07141258676211583,0.027439495900693427
4,0.0187529625,0.00937798125,2,0,128,0.0,0.06955109036846216,0.025429308502270067
4,0.00937798125,3e-06,2,0,128,0.0,0.06808869077294864,0.020679285502426217
