title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,pdstrip_convention_damping_per_m,radiation_storage_convention,complex_added_mass_convention,status
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,sway,heave,,,,5.081159179e-05,-7.751721569e-05,1.2953351967877716e-05,-1.976139189955621e-05,1.2953351967877716e-05,-1.976139189955621e-05,-3.913883082326958e-05,3.913883082326958e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,sway,roll,,,,-23.2519951,0.468242854,-5.927609544894126,0.11936871648054263,-5.927609544894126,0.11936871648054263,0.23641816445266237,-0.23641816445266237,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,heave,sway,,,,-0.0002590209479,0.0001743398898,-6.603197000929887e-05,4.4444306408539976e-05,-6.603197000929887e-05,4.4444306408539976e-05,8.802508438793055e-05,-8.802508438793055e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,heave,heave,,,,118.568878,-130.334671,30.226654097316025,-33.22609679417297,30.226654097316025,-33.22609679417297,-65.8066288019884,65.8066288019884,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,heave,roll,,,,-4.726658972e-06,-1.608079947e-05,-1.2049627878119869e-06,-4.0994632941368716e-06,-1.2049627878119869e-06,-4.0994632941368716e-06,-8.119276271173474e-06,8.119276271173474e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,roll,sway,,,,-23.2519951,0.468240798,-5.927609544894126,0.11936819234636956,-5.927609544894126,0.11936819234636956,0.23641712636795492,-0.23641712636795492,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,roll,heave,,,,2.067914551e-07,-2.717829148e-06,5.2717153852028166e-08,-6.928536639454336e-07,5.2717153852028166e-08,-6.928536639454336e-07,-1.3722455622699226e-06,1.3722455622699226e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,as_written_section_force_rows,roll,roll,,,,1.74389863,-0.03511816636,0.4445704603006642,-0.00895264157847323,0.4445704603006642,-0.00895264157847323,-0.017731338255029594,0.017731338255029594,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,sway,sway,,,,310.026642,-6.2432189,79.03480429903729,-1.591578003665733,79.03480429903729,-1.591578003665733,-3.1522325220881426,3.1522325220881426,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.0002590209479,0.0001743398898,-6.603197000929887e-05,4.4444306408539976e-05,-6.603197000929887e-05,4.4444306408539976e-05,8.802508438793055e-05,-8.802508438793055e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,sway,roll,,,,-23.2519951,0.468240798,-5.927609544894126,0.11936819234636956,-5.927609544894126,0.11936819234636956,0.23641712636795492,-0.23641712636795492,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,heave,sway,,,,5.081159179e-05,-7.751721569e-05,1.2953351967877716e-05,-1.976139189955621e-05,1.2953351967877716e-05,-1.976139189955621e-05,-3.913883082326958e-05,3.913883082326958e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,heave,heave,,,,118.568878,-130.334671,30.226654097316025,-33.22609679417297,30.226654097316025,-33.22609679417297,-65.8066288019884,65.8066288019884,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,heave,roll,,,,2.067914551e-07,-2.717829148e-06,5.2717153852028166e-08,-6.928536639454336e-07,5.2717153852028166e-08,-6.928536639454336e-07,-1.3722455622699226e-06,1.3722455622699226e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,roll,sway,,,,-23.2519951,0.468242854,-5.927609544894126,0.11936871648054263,-5.927609544894126,0.11936871648054263,0.23641816445266237,-0.23641816445266237,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,roll,heave,,,,-4.726658972e-06,-1.608079947e-05,-1.2049627878119869e-06,-4.0994632941368716e-06,-1.2049627878119869e-06,-4.0994632941368716e-06,-8.119276271173474e-06,8.119276271173474e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,radiation,pdstrip_internal_transposed,roll,roll,,,,1.74389863,-0.03511816636,0.4445704603006642,-0.00895264157847323,0.4445704603006642,-0.00895264157847323,-0.017731338255029594,0.017731338255029594,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0001474717719,8.318921027e-05,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-113.949814,125.257553,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,1.397318738e-05,4.726659427e-06,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.002197265625,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1932.05066,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,11,1.98057055,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.0001525878906,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,sway,sway,,,,395.453552,-12.3852577,80.65008374794733,-2.525889742785544,80.65008374794733,-2.525889742785544,-5.593191878184198,5.593191878184198,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,sway,heave,,,,4.597572479e-05,-5.073183274e-05,9.376438866039263e-06,-1.034641499229183e-05,9.376438866039263e-06,-1.034641499229183e-05,-2.2910534582317746e-05,2.2910534582317746e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,sway,roll,,,,-29.6590118,0.928895235,-6.048755342957087,0.18944191578741776,-6.048755342957087,0.18944191578741776,0.419489800691511,-0.419489800691511,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,heave,sway,,,,-0.0001891874417,-0.0001885929523,-3.858350225961532e-05,-3.84622601575915e-05,-3.858350225961532e-05,-3.84622601575915e-05,-8.516872193035917e-05,8.516872193035917e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,heave,heave,,,,134.140045,-156.939346,27.356957115417245,-32.006720724177704,27.356957115417245,-32.006720724177704,-70.87392904345784,70.87392904345784,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,heave,roll,,,,3.107985322e-05,7.854599062e-06,6.3385263639430174e-06,1.6018924825761803e-06,6.3385263639430174e-06,1.6018924825761803e-06,3.547142961746498e-06,-3.547142961746498e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,roll,sway,,,,-29.659008,0.928894758,-6.048754567972726,0.18944181850648614,-6.048754567972726,0.18944181850648614,0.4194895852779451,-0.4194895852779451,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,roll,heave,,,,-9.272762327e-06,-1.98171233e-06,-1.89111731191976e-06,-4.041568588030785e-07,-1.89111731191976e-06,-4.041568588030785e-07,-8.949428084208116e-07,8.949428084208116e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,as_written_section_force_rows,roll,roll,,,,2.22442651,-0.06966717541,0.45365677818631456,-0.014208150370335878,0.45365677818631456,-0.014208150370335878,-0.03146174985759448,0.03146174985759448,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,sway,sway,,,,395.453552,-12.3852577,80.65008374794733,-2.525889742785544,80.65008374794733,-2.525889742785544,-5.593191878184198,5.593191878184198,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.0001891874417,-0.0001885929523,-3.858350225961532e-05,-3.84622601575915e-05,-3.858350225961532e-05,-3.84622601575915e-05,-8.516872193035917e-05,8.516872193035917e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,sway,roll,,,,-29.659008,0.928894758,-6.048754567972726,0.18944181850648614,-6.048754567972726,0.18944181850648614,0.4194895852779451,-0.4194895852779451,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,heave,sway,,,,4.597572479e-05,-5.073183274e-05,9.376438866039263e-06,-1.034641499229183e-05,9.376438866039263e-06,-1.034641499229183e-05,-2.2910534582317746e-05,2.2910534582317746e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,heave,heave,,,,134.140045,-156.939346,27.356957115417245,-32.006720724177704,27.356957115417245,-32.006720724177704,-70.87392904345784,70.87392904345784,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,heave,roll,,,,-9.272762327e-06,-1.98171233e-06,-1.89111731191976e-06,-4.041568588030785e-07,-1.89111731191976e-06,-4.041568588030785e-07,-8.949428084208116e-07,8.949428084208116e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,roll,sway,,,,-29.6590118,0.928895235,-6.048755342957087,0.18944191578741776,-6.048755342957087,0.18944191578741776,0.419489800691511,-0.419489800691511,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,roll,heave,,,,3.107985322e-05,7.854599062e-06,6.3385263639430174e-06,1.6018924825761803e-06,6.3385263639430174e-06,1.6018924825761803e-06,3.547142961746498e-06,-3.547142961746498e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,radiation,pdstrip_internal_transposed,roll,roll,,,,2.22442651,-0.06966717541,0.45365677818631456,-0.014208150370335878,0.45365677818631456,-0.014208150370335878,-0.03146174985759448,0.03146174985759448,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0001304627222,-4.439035547e-05,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-127.651337,149.347534,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-7.555279353e-07,5.680908544e-06,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0009765625,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1913.11304,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,12,2.21434522,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-7.629394531e-05,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,sway,sway,,,,513.992065,-25.7203026,82.7567570360423,-4.141170609631273,82.7567570360423,-4.141170609631273,-10.320472915421213,10.320472915421213,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,sway,heave,,,,-8.921371773e-05,-5.947582758e-05,-1.4364108835928564e-05,-9.576075094769417e-06,-1.4364108835928564e-05,-9.576075094769417e-06,-2.3865141760099352e-05,2.3865141760099352e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,sway,roll,,,,-38.5493813,1.92901957,-6.20675298194312,0.31058729257281587,-6.20675298194312,0.31058729257281587,0.7740342147258591,-0.7740342147258591,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,heave,sway,,,,-0.0006896221894,-5.412300015e-05,-0.0001110345856697989,-8.71422786162123e-06,-0.0001110345856697989,-8.71422786162123e-06,-2.1717277818862566e-05,2.1717277818862566e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,heave,heave,,,,151.306,-189.924454,24.361453673599836,-30.579327902427814,24.361453673599836,-30.579327902427814,-76.20867506757723,76.20867506757723,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,heave,roll,,,,5.55727238e-05,5.668789527e-06,8.947644748849742e-06,9.12719610903721e-07,8.947644748849742e-06,9.12719610903721e-07,2.27464620795818e-06,-2.27464620795818e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,roll,sway,,,,-38.5494118,1.92902029,-6.20675789268253,0.3105874084984675,-6.20675789268253,0.3105874084984675,0.7740345036314997,-0.7740345036314997,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,roll,heave,,,,5.575858722e-06,-4.460689809e-07,8.97757021840116e-07,-7.182060733497179e-08,8.97757021840116e-07,-7.182060733497179e-08,-1.7898867316545462e-07,1.7898867316545462e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,as_written_section_force_rows,roll,roll,,,,2.89120555,-0.144676402,0.46550678801356016,-0.023294036356695087,0.46550678801356016,-0.023294036356695087,-0.058052539721736844,0.058052539721736844,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,sway,sway,,,,513.992065,-25.7203026,82.7567570360423,-4.141170609631273,82.7567570360423,-4.141170609631273,-10.320472915421213,10.320472915421213,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.0006896221894,-5.412300015e-05,-0.0001110345856697989,-8.71422786162123e-06,-0.0001110345856697989,-8.71422786162123e-06,-2.1717277818862566e-05,2.1717277818862566e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,sway,roll,,,,-38.5494118,1.92902029,-6.20675789268253,0.3105874084984675,-6.20675789268253,0.3105874084984675,0.7740345036314997,-0.7740345036314997,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,heave,sway,,,,-8.921371773e-05,-5.947582758e-05,-1.4364108835928564e-05,-9.576075094769417e-06,-1.4364108835928564e-05,-9.576075094769417e-06,-2.3865141760099352e-05,2.3865141760099352e-05,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,heave,heave,,,,151.306,-189.924454,24.361453673599836,-30.579327902427814,24.361453673599836,-30.579327902427814,-76.20867506757723,76.20867506757723,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,heave,roll,,,,5.575858722e-06,-4.460689809e-07,8.97757021840116e-07,-7.182060733497179e-08,8.97757021840116e-07,-7.182060733497179e-08,-1.7898867316545462e-07,1.7898867316545462e-07,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,roll,sway,,,,-38.5493813,1.92901957,-6.20675298194312,0.31058729257281587,-6.20675298194312,0.31058729257281587,0.7740342147258591,-0.7740342147258591,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,roll,heave,,,,5.55727238e-05,5.668789527e-06,8.947644748849742e-06,9.12719610903721e-07,8.947644748849742e-06,9.12719610903721e-07,2.27464620795818e-06,-2.27464620795818e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,radiation,pdstrip_internal_transposed,roll,roll,,,,2.89120555,-0.144676402,0.46550678801356016,-0.023294036356695087,0.46550678801356016,-0.023294036356695087,-0.058052539721736844,0.058052539721736844,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,3.955142165e-05,-4.520162838e-05,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-142.11554,178.387878,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,3.38268751e-06,-1.784274673e-06,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0008544921875,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1888.25024,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,13,2.49216318,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,6.103515625e-05,0.0,,,,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,sway,sway,,,,669.616394,-52.2258453,85.35233844065145,-6.656942785953814,85.35233844065145,-6.656942785953814,-18.645762631498208,18.645762631498208,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,sway,heave,,,,6.016055704e-05,-1.604281715e-05,7.668337082643465e-06,-2.0448901359011342e-06,7.668337082643465e-06,-2.0448901359011342e-06,-5.727634637623156e-06,5.727634637623156e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,sway,roll,,,,-50.2212029,3.91693997,-6.401421986119155,0.49927090938450824,-6.401421986119155,0.49927090938450824,1.3984327587790657,-1.3984327587790657,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,heave,sway,,,,-0.0004084233369,-0.0004157762451,-5.205948837350152e-05,-5.29967233558479e-05,-5.205948837350152e-05,-5.29967233558479e-05,-0.00014844116221418476,0.00014844116221418476,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,heave,heave,,,,169.142059,-227.846756,21.559612927153985,-29.042379495142008,21.559612927153985,-29.042379495142008,-81.3462473288659,81.3462473288659,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,heave,roll,,,,4.629020623e-05,2.774070163e-05,5.900359346086309e-06,3.535955474388955e-06,5.900359346086309e-06,3.535955474388955e-06,9.904033814158203e-06,-9.904033814158203e-06,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
Simple full V smoke case,2,14,2.80094981,radiation,as_written_section_force_rows,roll,sway,,,,-50.2212105,3.91694427,-6.4014229548495765,0.49927145748198404,-6.4014229548495765,0.49927145748198404,1.3984342939725862,-1.3984342939725862,radiation_force_matrix = omega**2 * complex_added_mass_matrix,complex_added_mass = added_mass - 1j * damping / omega_e,external_pdstrip_reference_smoke_not_a_validation_gate
