outer_panel_index,xi_mid,eta_mid,panel_length,arc_mid,normalized_arc_mid,s_nu,k_contribution,k_fraction,cumulative_k_fraction
54,8.561176543077796,0.0487741069788393,0.2260039238443424,4.308797622524475,0.2736155072069904,0.006647914381913145,9.988190445591041e-06,0.0027647565323434607,0.5838044680990451
55,8.792821154416899,0.0466894471034641,0.23730412003609333,4.540451644464693,0.2883259063165629,0.006810868650885149,1.1008047331254701e-05,0.0030470555135306593,0.5868515236125756
56,9.036050039147568,0.04474012991218625,0.24916932603795985,4.783688367501719,0.30377182538160113,0.006988428298701277,1.2168963958504962e-05,0.003368400190144539,0.5902199238027203
57,9.291442126068155,0.042925309593560654,0.2616277923403195,5.0390869266908584,0.3199900403999079,0.007187829828312398,1.3516973111245181e-05,0.003741532553909431,0.5939614563566297
58,9.559605321944357,0.041244151895128,0.2747091819578586,5.307255413839948,0.3370191661691613,0.007402143767182193,1.5051791971931827e-05,0.004166374320209598,0.5981278306768393
59,9.841177956065604,0.0396955935013998,0.2884446410556374,5.588832325346695,0.35489974822689035,0.007621098833684906,1.6753195723351653e-05,0.004637327208174209,0.6027651578850134
60,10.136830299964927,0.03827847105593455,0.3028668731080295,5.884488082428529,0.37367435938748983,0.007846927029106637,1.8648804741072586e-05,0.005162036608046189,0.6079271944930595
61,10.447266163697952,0.03699185457706575,0.3180102167635167,6.1949266273643016,0.39338770110610966,0.008090892583180354,2.0817757423353902e-05,0.005762408229847629,0.6136896027229072
62,10.773224570035378,0.03583508735025935,0.33391072760221613,6.520887099547168,0.4140867099106798,0.008355432952962344,2.3311396386601715e-05,0.0064526538404515825,0.6201422565633588
63,11.115481511529815,0.0348075017118864,0.35060626398242045,6.863145595339486,0.43582066915549805,0.0086314112488768,2.612060848220514e-05,0.007230250897132278,0.6273725074604911
64,11.47485179696486,0.03390834427851645,0.3681365771811259,7.22251701592126,0.458641326362547,0.008916020522649164,2.9265172542034542e-05,0.008100674230882733,0.6354731816913739
65,11.852190991283496,0.0331370716732369,0.3865434060402375,7.599857007531941,0.48260301642993697,0.009218136561768474,3.284615549267294e-05,0.009091899424166704,0.6445650811155406
66,12.24839745177464,0.032493483101636605,0.40587057634263946,7.996063998723379,0.5077627910007105,0.009541342793423752,3.694932988419124e-05,0.010227668537109698,0.6547927496526502
67,12.664414465539153,0.03197751065943916,0.4261641051595953,8.412081339474497,0.5341805543000296,0.009879909399373138,4.15989904820639e-05,0.01151470642261807,0.6663074560752683
68,13.101232494535395,0.031589149558469753,0.4474723104177343,8.84889954726316,0.5619192057643141,0.010232367966735614,4.6850956870727375e-05,0.012968464083708242,0.6792759201589765
69,13.55989153333051,0.03132864714250215,0.46984592593817276,9.307558665441114,0.5910447898018035,0.010603345561435398,5.282521774359623e-05,0.014622154696053262,0.6938980748550299
70,14.041483584568137,0.03119664613976305,0.49333822223572227,9.789150739528061,0.6216266530411737,0.010998098031809116,5.967328377583215e-05,0.01651771680008794,0.7104157916551179
71,14.547155258176149,0.0311940185520337,0.5180051333472401,10.294822417319544,0.6537376094425242,0.011410109760635792,6.743940157395528e-05,0.018667397969091643,0.7290831896242096
72,15.078110500804932,0.031321824918768,0.5439053900143043,10.825777679000314,0.6874541136639242,0.011841249762606594,7.626380083391207e-05,0.021110014139745628,0.7501932037639553
73,15.635613461841658,0.0315815364672975,0.5711006595162866,11.38328070376561,0.7228564430964249,0.012296177897502092,8.634813011179499e-05,0.023901382145512504,0.7740945859094678
74,16.220991502730186,0.0319750349335953,0.5996556924877016,11.968658879767604,0.7600288890004514,0.012775390718438612,9.787017016683624e-05,0.027090712152947425,0.8011852980624151
75,16.83563835694661,0.03250452853581045,0.6296384771284393,12.583305964575676,0.7990599572000586,0.01327331329398344,0.00011093023944886195,0.03070577256424319,0.8318910706266583
76,17.48101744774121,0.033172793986235904,0.6611204009255828,13.228685403602686,0.8400425788082833,0.013823719725261176,0.00012633695311735238,0.03497039011323143,0.8668614607398897
77,18.158665373228988,0.033982386029023356,0.6941764211770879,13.906333814654023,0.8830743315015531,0.01420810906567243,0.00014013364628319669,0.038789349890059076,0.9056508106299488
78,18.87019554740545,0.03494757688307165,0.728885241674872,14.617864646080001,0.9282576718181881,0.016123559322995633,0.0001894876878355461,0.05245067418325383,0.9581014848132027
79,19.61730196178761,0.0361391203261487,0.7653295045059918,15.364972019170434,0.9757001791565703,0.014063390918030497,0.0001513660766065729,0.041898515186797616,1.0000000000000004
