radius,frequency,discretization,x_m,heave_density_real,heave_density_imag,heave_density_abs
4.5,2,boundary_dense,1.9499991,-341.98973354089344,245.13103629025625,420.76858580472265
4.5,2,boundary_dense,1.9874990250000002,-201.0172583603671,259.5866307997046,328.3186821499208
4.5,2,boundary_dense,2.02499895,-45.413159836855804,311.96330194562984,315.25141846974776
4.5,2,boundary_dense,2.062498875,117.06472695424209,407.74041982923677,424.2126828129889
4.5,2,boundary_dense,2.0999988000000003,249.53950814524447,533.7936520149278,589.2415710528276
4.5,2,boundary_dense,2.1374987250000004,333.7770661727729,672.2886962969917,750.5859185140714
4.5,2,boundary_dense,2.17499865,356.92746554516407,795.5917459631653,871.9882120219355
4.5,2,boundary_dense,2.212498575,295.8261905313742,845.0586173986743,895.3419468806675
4.5,2,boundary_dense,2.2499985000000002,172.72699487902003,790.7103396106388,809.3561984238514
4.5,2,boundary_dense,2.2874984250000003,44.73656780813911,669.5468652431387,671.0397642883512
4.5,2,boundary_dense,2.32499835,-51.72777593220918,537.6788330560896,540.161355818288
4.5,2,boundary_dense,2.362498275,-113.51501058479988,420.15752753841934,435.2217889481923
4.5,2,boundary_dense,2.3999982,-148.13497936458367,319.9937080534224,352.61869676057245
4.5,2,boundary_dense,2.4374981250000003,-162.5466230751995,239.0064901623092,289.04239656641545
4.5,2,boundary_dense,2.4749980500000004,-163.2289685400513,176.91913034382327,240.7157553054303
4.5,2,boundary_dense,2.512497975,-155.67064362113985,131.26476011292806,203.6265860169651
4.5,2,boundary_dense,2.5499979,-143.82258277102187,98.43197395146429,174.28077579271095
4.5,2,boundary_dense,2.5874978250000003,-130.03976135687776,74.59858412732015,149.91760499539265
4.5,2,boundary_dense,2.6249977500000004,-115.43552254139908,56.639326769241364,128.58216517573015
4.5,2,boundary_dense,2.662497675,-100.58439702355032,42.73786878220044,109.28744828495074
4.5,2,boundary_dense,2.6999976,-85.87331742098408,31.887984192509407,91.60278478707303
4.5,2,boundary_dense,2.737497525,-71.5877277387819,23.45317031893217,75.33162656421806
4.5,2,boundary_dense,2.7749974500000003,-57.981470912639764,17.006109269080397,60.423991275528905
4.5,2,boundary_dense,2.8124973750000004,-45.298316793604286,12.215837722568356,46.916566323611704
4.5,2,boundary_dense,2.8499973,-33.76307501742853,8.767623612200342,34.88289635964478
4.5,2,boundary_dense,2.887497225,-23.537297734507064,6.299773187892014,24.365785988999296
4.5,2,boundary_dense,2.9249971500000003,-14.657749512797729,4.371689368096716,15.295793170380277
4.5,2,boundary_dense,2.9624970750000004,-6.776946555223377,2.3553342193744307,7.174580398693024
4.5,2,boundary_dense,2.999997,-0.0004944791688548998,0.00021184392624073732,0.000537947485835303
4.5,3,fine,3e-06,0.013365679938034671,0.016825194753461788,0.021487870501701666
4.5,3,fine,0.037502925000000006,50.04491449877515,83.86835592192355,97.66470494624025
4.5,3,fine,0.07500285000000001,24.86460006104623,18.12538298680482,30.769755355123216
4.5,3,fine,0.11250277500000001,38.15934234386494,22.252553409062394,44.17365211683836
4.5,3,fine,0.15000270000000002,54.162784861362724,28.889030751776218,61.385530556600514
4.5,3,fine,0.187502625,71.65989615311764,37.46781047657534,80.8639446142975
4.5,3,fine,0.22500255000000002,89.92384338271711,48.03960209518647,101.9514638354118
4.5,3,fine,0.262502475,108.34495981024492,60.66128381041202,124.17093729939765
4.5,3,fine,0.3000024,126.37691287201184,75.3316718499945,147.12574516642331
4.5,3,fine,0.337502325,143.52235810492624,91.9841486340756,170.46920799937564
4.5,3,fine,0.37500225,159.32695573161436,110.49207690794125,193.89063381745444
4.5,3,fine,0.412502175,173.38157822861265,130.6841582059693,217.1163763400802
4.5,3,fine,0.4500021,185.31521162723394,152.34970901801182,239.90031575285468
4.5,3,fine,0.487502025,194.80218612851462,175.2439415169962,262.02734734920483
4.5,3,fine,0.52500195,201.55716507120812,199.10114146853223,283.31352831380065
4.5,3,fine,0.562501875,205.32867357749922,223.63801910684722,303.6014291519883
4.5,3,fine,0.6000018,205.92660467102817,248.56268909807451,322.78348303933393
4.5,3,fine,0.637501725,203.18085045521053,273.5646210516863,340.7639357133547
4.5,3,fine,0.67500165,196.99678982550432,298.32949137851426,357.50275611205706
4.5,3,fine,0.712501575,187.32933939643243,322.55823958532017,373.0095163974836
4.5,3,fine,0.7500015,174.15767833908467,345.93438131510885,387.30026220017874
4.5,3,fine,0.7875014250000001,157.5379749678492,368.16763717979694,400.4567674837388
4.5,3,fine,0.8250013500000001,137.5903505404974,388.9853446201912,412.6023544420776
4.5,3,fine,0.8625012750000001,114.47327852961023,408.13043629076174,423.8803894074427
4.5,3,fine,0.9000012000000001,88.39088964771187,425.3546745535163,434.4416514760547
4.5,3,fine,0.937501125,59.640398772082456,440.46691531435164,444.48631098407657
4.5,3,fine,0.97500105,28.531207042684578,453.2902834814963,454.18730813844616
4.5,3,fine,1.012500975,-4.56908469398122,463.692159007021,463.71466966177945
4.5,3,fine,1.0500009000000001,-39.258740421408305,471.59313739044035,473.22440335768215
4.5,3,fine,1.087500825,-75.09829631925255,476.9483941867977,482.82452798860504
4.5,3,fine,1.12500075,-111.63654473452574,479.772918114233,492.589860914849
4.5,3,fine,1.162500675,-148.47169742319028,480.03211823098434,502.46858555440963
4.5,3,fine,1.2000006,-185.1544281809555,477.8373045619201,512.4555121237529
4.5,3,fine,1.2375005250000002,-221.27642085805525,473.3586480674939,522.5243191737939
4.5,3,fine,1.27500045,-256.4725283016626,466.61235753362774,532.4521105005944
4.5,3,fine,1.3125003750000002,-290.38270846461626,457.67791516161225,542.025083738683
4.5,3,fine,1.3500003,-322.75304840331694,446.7777604948452,551.1623150455981
4.5,3,fine,1.3875002250000001,-353.33519603406336,434.04697578845764,559.6807464506313
4.5,3,fine,1.42500015,-381.83008497980177,419.52986528586985,567.273762536628
4.5,3,fine,1.4625000750000001,-408.09454233314887,403.36759889404993,573.8001179153359
4.5,3,fine,1.5,-432.10206157656086,385.68443005899377,579.1931208229643
4.5,3,fine,1.537499925,-453.71801427482603,366.5469065235717,583.2809538802817
4.5,3,fine,1.5749998500000002,-472.7693912415011,346.05033829040553,585.8854273027822
4.5,3,fine,1.612499775,-489.1481859072968,324.30647650255634,586.8906529140693
4.5,3,fine,1.6499997000000002,-502.7808070506319,301.42488191344626,586.212844771436
4.5,3,fine,1.687499625,-513.5807831149046,277.5062269107756,583.7593055011403
4.5,3,fine,1.7249995500000002,-521.4878691796778,252.69822186951762,579.4876953288798
4.5,3,fine,1.762499475,-526.4586769412736,227.19645948290113,573.3907652973858
4.5,3,fine,1.7999994000000001,-528.4470673982273,201.19735657956227,565.4526322658602
4.5,3,fine,1.8374993250000002,-527.4239313104406,174.89309472151155,555.6650051066991
4.5,3,fine,1.8749992500000001,-523.4203612572701,148.58332196423498,544.1009815692476
4.5,3,fine,1.9124991750000002,-516.5108243541467,122.57414403559679,530.8557736909898
4.5,3,fine,1.9499991,-506.7701195054391,97.14219643361635,515.9966669965072
4.5,3,fine,1.9874990250000002,-494.36447616013294,72.63355137467929,499.6717603331019
4.5,3,fine,2.02499895,-479.48236789576225,49.34023632493965,482.0143151852733
4.5,3,fine,2.062498875,-462.3683263902277,27.55507431018092,463.18867793712286
4.5,3,fine,2.0999988000000003,-443.32463067166645,7.5369200367826,443.3886932746598
4.5,3,fine,2.1374987250000004,-422.66127947085823,-10.516492741000095,422.7920928583154
4.5,3,fine,2.17499865,-400.74218444213716,-26.4501479385257,401.61412913071894
4.5,3,fine,2.212498575,-377.90649209521166,-40.1996641679125,380.03858983913887
4.5,3,fine,2.2499985000000002,-354.49883972546763,-51.76118000227379,358.25779422355987
4.5,3,fine,2.2874984250000003,-330.8511626547571,-61.20181984879336,336.4641950977974
4.5,3,fine,2.32499835,-307.24060144977614,-68.65578178079312,314.81804832498415
4.5,3,fine,2.362498275,-283.85773691818054,-74.3159549289026,293.4247364577596
4.5,3,fine,2.3999982,-260.85068157233997,-78.3866274022861,272.3739000569973
4.5,3,fine,2.4374981250000003,-238.2888975467147,-81.07849136946562,251.70482803628778
4.5,3,fine,2.4749980500000004,-216.15151145473024,-82.56286728406695,231.38302219119456
4.5,3,fine,2.512497975,-194.40203328712585,-82.94972554808018,211.35942731439874
4.5,3,fine,2.5499979,-172.98248174744066,-82.26399319032764,191.54713145103977
4.5,3,fine,2.5874978250000003,-151.8843803206746,-80.44524511355743,171.87292528718905
4.5,3,fine,2.6249977500000004,-131.1832966333492,-77.37483696293805,152.3020771711093
4.5,3,fine,2.662497675,-111.0659513276355,-72.92010043490221,132.86454226673467
4.5,3,fine,2.6999976,-91.83825800064163,-66.99794349639957,113.67932998280368
4.5,3,fine,2.737497525,-73.89181368206464,-59.63711080108847,94.95570079740477
4.5,3,fine,2.7749974500000003,-57.64533820625826,-51.02918853726657,76.98677223839039
4.5,3,fine,2.8124973750000004,-43.456717526695144,-41.54709059188093,60.1219347230687
4.5,3,fine,2.8499973,-31.523724125620248,-31.722581666082412,44.722112766611104
4.5,3,fine,2.887497225,-21.785897396616864,-22.176490919286707,31.08732981246738
4.5,3,fine,2.9249971500000003,-13.849196859458148,-13.501952179860409,19.341741553419194
4.5,3,fine,2.9624970750000004,-6.716240777818777,-5.9844063869193445,8.99561059569815
4.5,3,fine,2.999997,-0.0005429533019418851,-0.0004107198622683224,0.0006808003329547553
4.5,3,boundary_dense,3e-06,-55692843.78606053,29004811.801760327,62793088.446373425
4.5,3,boundary_dense,0.037502925000000006,633555459229.2637,-190890160106.32208,661688426031.9357
4.5,3,boundary_dense,0.07500285000000001,1788915348757.186,-188799447871.99216,1798850565371.0686
4.5,3,boundary_dense,0.11250277500000001,361215564171.21826,29813659143.00569,362443841265.1356
4.5,3,boundary_dense,0.15000270000000002,-477298647763.1736,-132019204782.41754,495220223322.85254
4.5,3,boundary_dense,0.187502625,-441231576070.82776,-217153055257.04858,491773070764.7761
4.5,3,boundary_dense,0.22500255000000002,-3101883809181.2456,-2332953458050.686,3881282649214.227
4.5,3,boundary_dense,0.262502475,-5804244599560.004,-6376562656907.7705,8622633396416.21
4.5,3,boundary_dense,0.3000024,-1724602958427.6982,-2806924836487.4814,3294401675859.798
4.5,3,boundary_dense,0.337502325,2980999890552.7163,7837626310590.8,8385388871837.755
4.5,3,boundary_dense,0.37500225,502338314041.937,2825506129308.029,2869813350814.254
4.5,3,boundary_dense,0.412502175,163336087118.7529,-14139751177584.875,14140694538860.818
4.5,3,boundary_dense,0.4500021,437569813656.49817,-2169173750954.2107,2212867394050.566
4.5,3,boundary_dense,0.487502025,-9059754503754.293,22258306996930.906,24031466497863.16
4.5,3,boundary_dense,0.52500195,-288266642808.30475,445752069772.9015,530841374671.18787
4.5,3,boundary_dense,0.562501875,23845526422556.863,-25010906054115.598,34556541378104.58
4.5,3,boundary_dense,0.6000018,-8418874310705.775,6032543857108.654,10357076327197.797
4.5,3,boundary_dense,0.637501725,-43777833311471.54,20302934368983.664,48256686929774.25
4.5,3,boundary_dense,0.67500165,29827032325573.797,-7512852637256.303,30758654263474.42
4.5,3,boundary_dense,0.712501575,53770752939608.3,-3189558045118.546,53865268515209.08
4.5,3,boundary_dense,0.7500015,-63405324963255.05,-8176698178049.724,63930381093740.52
4.5,3,boundary_dense,0.7875014250000001,-27128736703733.277,-8862425106240.05,28539637942766.53
4.5,3,boundary_dense,0.8250013500000001,76349559251787.81,42032778375071.89,87155089672779.12
4.5,3,boundary_dense,0.8625012750000001,-48315643254423.38,-39937620300086.81,62685045252616.78
4.5,3,boundary_dense,0.9000012000000001,4009178521784.21,4832511692828.77,6279066943492.6875
4.5,3,boundary_dense,0.937501125,14428685124286.63,26097613149375.734,29820670121750.777
4.5,3,boundary_dense,0.97500105,-11243240244336.293,-34208347864010.336,36008631115011.91
4.5,3,boundary_dense,1.012500975,3442065525569.9067,26318353659696.62,26542485837599.75
4.5,3,boundary_dense,1.0500009000000001,864662409165.5813,-15033605466629.066,15058450597856.453
4.5,3,boundary_dense,1.087500825,-1724914765405.849,6900451707950.871,7112774755443.701
4.5,3,boundary_dense,1.12500075,1220129125717.3628,-2643311014556.6294,2911324132263.5674
4.5,3,boundary_dense,1.162500675,-614893646459.4603,861394819880.709,1058345516442.3058
4.5,3,boundary_dense,1.2000006,251098351228.0271,-240260974140.40656,347528009927.7334
4.5,3,boundary_dense,1.2375005250000002,-87536731611.41687,56833027598.56601,104367966384.46394
4.5,3,boundary_dense,1.27500045,26783743646.34607,-10957859271.455957,28938617857.911194
4.5,3,boundary_dense,1.3125003750000002,-7313902166.398443,1489053739.0443964,7463943055.61142
4.5,3,boundary_dense,1.3500003,1801374634.819798,-24045690.495040685,1801535114.8960555
4.5,3,boundary_dense,1.3875002250000001,-402731921.4332256,-70853235.23698878,408917083.8750147
4.5,3,boundary_dense,1.42500015,81963762.82003134,31006177.693022378,87632422.48591347
4.5,3,boundary_dense,1.4625000750000001,-15191748.600602377,-9295512.821889304,17809991.133232288
4.5,3,boundary_dense,1.5,2537375.2567220703,2301900.943872264,3425933.6171072274
4.5,3,boundary_dense,1.537499925,-385585.4615250666,-509752.33862605767,639158.5052819321
4.5,3,boundary_dense,1.5749998500000002,53985.95626964724,110339.63632138682,122838.58847236959
4.5,3,boundary_dense,1.612499775,-7006.836772249255,-23220.92030967747,24255.03868439166
4.5,3,boundary_dense,1.6499997000000002,47.483079871394516,5982.254359628957,5982.442800911157
4.5,3,boundary_dense,1.687499625,-359.16771985152,-534.024567093941,643.5710444412575
4.5,3,boundary_dense,1.7249995500000002,-642.9968831466072,956.3334624486723,1152.3969295062
4.5,3,boundary_dense,1.762499475,-594.261237240996,553.238817719119,811.9234000313379
4.5,3,boundary_dense,1.7999994000000001,-700.9775057431355,578.321581835086,908.7493139332231
4.5,3,boundary_dense,1.8374993250000002,-708.8440198955371,463.5008648148315,846.93145898931
4.5,3,boundary_dense,1.8749992500000001,-706.5511086122461,367.4914238249354,796.4071921235219
4.5,3,boundary_dense,1.9124991750000002,-643.3910862797787,260.6292046977617,694.1755341739303
4.5,3,boundary_dense,1.9499991,-533.2993284211328,174.11882298983946,561.0040447392499
4.5,3,boundary_dense,1.9874990250000002,-368.92932435521004,123.90009561804425,389.1787250908665
4.5,3,boundary_dense,2.02499895,-171.2119076086648,132.08443711913515,216.24018090095268
4.5,3,boundary_dense,2.062498875,43.714715192594774,212.3655339355337,216.81811808078677
4.5,3,boundary_dense,2.0999988000000003,219.78104879216272,358.85667118757704,420.81090749172813
4.5,3,boundary_dense,2.1374987250000004,323.90673784812896,546.3746820566237,635.1699520725875
4.5,3,boundary_dense,2.17499865,334.94818289721735,731.1851007757734,804.252408652051
4.5,3,boundary_dense,2.212498575,229.6706370264592,827.8592612662711,859.1272070982711
4.5,3,boundary_dense,2.2499985000000002,52.77377506866901,784.199857796157,785.9735926241488
4.5,3,boundary_dense,2.2874984250000003,-112.81133162565936,641.9440887050717,651.7811055611688
4.5,3,boundary_dense,2.32499835,-223.89001148245362,476.828460089356,526.7752059396871
4.5,3,boundary_dense,2.362498275,-282.2843516616749,326.72877114330754,431.7825205886269
4.5,3,boundary_dense,2.3999982,-300.76541526806227,199.88481656614263,361.12847425127035
4.5,3,boundary_dense,2.4374981250000003,-292.002534235291,100.93786422593531,308.95619824552097
4.5,3,boundary_dense,2.4749980500000004,-267.6015334883126,30.04435421571037,269.282832623128
4.5,3,boundary_dense,2.512497975,-236.593100903373,-16.631744190334953,237.17695990522853
4.5,3,boundary_dense,2.5499979,-204.64506902668757,-44.77234055156676,209.48548101337045
4.5,3,boundary_dense,2.5874978250000003,-174.32126619974724,-60.09325008429573,184.38845559084453
4.5,3,boundary_dense,2.6249977500000004,-146.20881664615388,-66.9882342601517,160.8242568593482
4.5,3,boundary_dense,2.662497675,-120.48918236834675,-68.0954202624473,138.40025046405097
4.5,3,boundary_dense,2.6999976,-97.32584709184685,-65.0540685242331,117.06558992163825
4.5,3,boundary_dense,2.737497525,-76.81938923275888,-59.030185915804104,96.88024262639162
4.5,3,boundary_dense,2.7749974500000003,-59.04752651392188,-50.9433737351817,77.98613796653036
4.5,3,boundary_dense,2.8124973750000004,-44.04142433297496,-41.604247818508426,60.58515076997846
4.5,3,boundary_dense,2.8499973,-31.729167709789238,-31.783119338929083,44.90998506422085
4.5,3,boundary_dense,2.887497225,-21.847500876738124,-22.21157081261549,31.155531973036595
4.5,3,boundary_dense,2.9249971500000003,-13.868530392332445,-13.518538738051882,19.367163572791398
4.5,3,boundary_dense,2.9624970750000004,-6.723698928008214,-5.991025573034336,9.005582418214281
4.5,3,boundary_dense,2.999997,-0.0005435614960258212,-0.00041118379978841065,0.0006815652699267067
4.5,4,fine,3e-06,0.007410818214581295,-0.01369932569265227,0.015575357172242713
4.5,4,fine,0.037502925000000006,44.51165034989714,-56.477355412776944,71.90951739020797
4.5,4,fine,0.07500285000000001,7.816191488962293,-27.856074591511184,28.931881049111922
4.5,4,fine,0.11250277500000001,14.122857920118742,-42.73396212912104,45.00718426079343
4.5,4,fine,0.15000270000000002,25.494812916968147,-59.78867476999197,64.9974700770967
4.5,4,fine,0.187502625,41.60622799915072,-76.98872830713486,87.51195629550936
4.5,4,fine,0.22500255000000002,62.22992011937768,-92.92202589282113,111.83499387083744
4.5,4,fine,0.262502475,86.94889715416372,-106.39799571399269,137.4068564820553
4.5,4,fine,0.3000024,115.1573876835617,-116.40862176352778,163.7442858819391
4.5,4,fine,0.337502325,146.08955573514203,-122.12824824397681,190.4139367641812
4.5,4,fine,0.37500225,178.85326689458896,-122.91809680748129,217.01923786070304
4.5,4,fine,0.412502175,212.479095947859,-118.33566420605267,243.2091602672628
4.5,4,fine,0.4500021,245.95005770613508,-108.12620670962912,268.6683968446319
4.5,4,fine,0.487502025,278.2388633241297,-92.22689965456551,293.12568308457213
4.5,4,fine,0.52500195,308.34648063502925,-70.74826649367922,316.35876680103104
4.5,4,fine,0.562501875,335.32096742316565,-43.953354843621334,338.18936795176904
4.5,4,fine,0.6000018,358.3071726226266,-12.258137186088362,358.5167944184675
4.5,4,fine,0.637501725,376.5079114715391,23.813543071623798,377.26024470421527
4.5,4,fine,0.67500165,389.2605564411442,63.60865014546184,394.4234287845956
4.5,4,fine,0.712501575,396.0370852606311,106.4097814531851,410.08342381843596
4.5,4,fine,0.7500015,396.3903504435655,151.43078101932713,424.33075703382156
4.5,4,fine,0.7875014250000001,390.0396026635898,197.84180363183754,437.3468542361652
4.5,4,fine,0.8250013500000001,376.84495118580173,244.78260100972147,449.36693135044305
4.5,4,fine,0.8625012750000001,356.7804831663503,291.3876301303601,460.6506964733711
4.5,4,fine,0.9000012000000001,329.9322903852951,336.77919607891573,471.46107278379566
4.5,4,fine,0.937501125,296.5677159085388,380.0970500162764,482.10598165785444
4.5,4,fine,0.97500105,257.03800207777624,420.5099744581006,492.84599331929985
4.5,4,fine,1.012500975,211.84704239373704,457.23193180587236,503.9248047416437
4.5,4,fine,1.0500009000000001,161.61438582526876,489.54232388985247,515.5297242498788
4.5,4,fine,1.087500825,107.08686939738818,516.7679428923022,527.7468184636218
4.5,4,fine,1.12500075,49.12594679014259,538.3808630007915,540.6175286591297
4.5,4,fine,1.162500675,-11.419156238442957,553.9040205608101,554.0217153890525
4.5,4,fine,1.2000006,-73.52834337770754,563.0574688303511,567.8381199651111
4.5,4,fine,1.2375005250000002,-136.16109490121474,565.7468334650895,581.9014721930795
4.5,4,fine,1.27500045,-198.36411938073684,561.8705146704194,595.8580360402109
4.5,4,fine,1.3125003750000002,-259.15829594077513,551.5112962133096,609.3666648298143
4.5,4,fine,1.3500003,-317.63599257247154,535.0229035670109,622.2074662994444
4.5,4,fine,1.3875002250000001,-372.97479003604303,512.7920436659616,634.0866455379295
4.5,4,fine,1.42500015,-424.40976928688815,485.2052372604944,644.6299516243116
4.5,4,fine,1.4625000750000001,-471.36325858817514,452.83567365331476,653.6386378419763
4.5,4,fine,1.5,-513.4499053083346,416.3161764011651,661.0219088611389
4.5,4,fine,1.537499925,-550.3068467471264,376.2351213210843,666.6262011744335
4.5,4,fine,1.5749998500000002,-581.6229503491963,333.2069642586635,670.3074946644846
4.5,4,fine,1.612499775,-607.2239496853858,287.8546117914615,671.9979185988101
4.5,4,fine,1.6499997000000002,-627.0413123866014,240.76271087470724,671.6751375384155
4.5,4,fine,1.687499625,-641.0348949912668,192.4732805889923,669.3068805392288
4.5,4,fine,1.7249995500000002,-649.2341001624704,143.53214169194177,664.9108154575682
4.5,4,fine,1.762499475,-651.7108663126298,94.49494886884776,658.5258906312528
4.5,4,fine,1.7999994000000001,-648.5458261465445,45.892003232831215,650.1674896308075
4.5,4,fine,1.8374993250000002,-639.8331870910489,-1.7822160981713866,639.8356692130486
4.5,4,fine,1.8749992500000001,-625.7652397548986,-47.93361214934668,627.5984117723608
4.5,4,fine,1.9124991750000002,-606.5983859754291,-91.97874521443072,613.532143770167
4.5,4,fine,1.9499991,-582.5931002878785,-133.3589215480809,597.661545073388
4.5,4,fine,1.9874990250000002,-554.1729318403142,-171.4620089560959,580.0921124267677
4.5,4,fine,2.02499895,-521.811870326719,-205.74544125470925,560.9089182843893
4.5,4,fine,2.062498875,-486.0981228695317,-235.69634345061274,540.2260187859074
4.5,4,fine,2.0999988000000003,-447.7345185410848,-260.8918057991723,518.1995112178031
4.5,4,fine,2.1374987250000004,-407.469493811961,-281.01775759941677,494.97713934441487
4.5,4,fine,2.17499865,-366.14810322344,-295.89833857991334,470.7656107538824
4.5,4,fine,2.212498575,-324.5876004910008,-305.5194537140281,445.7569371195738
4.5,4,fine,2.2499985000000002,-283.6043871107257,-310.02639519979596,420.1759323295784
4.5,4,fine,2.2874984250000003,-243.96396650386612,-309.7349851088564,394.27677835840524
4.5,4,fine,2.32499835,-206.3097286468468,-305.0975431620867,368.30451392547025
4.5,4,fine,2.362498275,-171.10607892916977,-296.6596504065518,342.46786480756526
4.5,4,fine,2.3999982,-138.69175193216228,-285.0238089828582,316.97629839013086
4.5,4,fine,2.4374981250000003,-109.22549904247279,-270.7922112315966,291.9908068840094
4.5,4,fine,2.4749980500000004,-82.70913717961513,-254.47351906890907,267.57722862813046
4.5,4,fine,2.512497975,-59.07893066415698,-236.49361440400205,243.7612555396962
4.5,4,fine,2.5499979,-38.24166810366623,-217.13990187092406,220.4816594727677
4.5,4,fine,2.5874978250000003,-20.16782851026764,-196.61113841625803,197.6428117998642
4.5,4,fine,2.6249977500000004,-4.926867761453096,-175.07659613218829,175.14590642995972
4.5,4,fine,2.662497675,7.308194024935222,-152.75817921573247,152.93289710592663
4.5,4,fine,2.6999976,16.3102811340081,-130.01727767534143,131.03632231094255
4.5,4,fine,2.737497525,21.898285181115742,-107.39459049849634,109.60443860635021
4.5,4,fine,2.7749974500000003,24.059777875276655,-85.59818925449584,88.91525693072106
4.5,4,fine,2.8124973750000004,23.062821938292583,-65.41257533563277,69.3592010319988
4.5,4,fine,2.8499973,19.517468828386363,-47.54430711724355,51.39448150070014
4.5,4,fine,2.887497225,14.356355287913122,-32.42521841536589,35.46124259578299
4.5,4,fine,2.9249971500000003,8.712196637098103,-20.015164212303556,21.829089964745222
4.5,4,fine,2.9624970750000004,3.6698339295343727,-9.359515801766268,10.053268976500835
4.5,4,fine,2.999997,0.00022182518876956355,-0.0007361862261813336,0.0007688800777701073
4.5,4,boundary_dense,3e-06,42915431.00982301,-45539357.4107537,62574493.94236638
4.5,4,boundary_dense,0.037502925000000006,-556889956442.7175,353075215430.2036,659384964446.3062
4.5,4,boundary_dense,0.07500285000000001,-1704356312925.0952,555466322196.5372,1792588429200.1252
4.5,4,boundary_dense,0.11250277500000001,-360418086773.4493,23480134936.922035,361182106436.75256
4.5,4,boundary_dense,0.15000270000000002,485080410204.69885,90750003138.95184,493496268916.0665
4.5,4,boundary_dense,0.187502625,444433312159.7207,206491960086.00824,490061117145.0163
4.5,4,boundary_dense,0.22500255000000002,2995413940814.6865,2446865178055.077,3867771176841.4473
4.5,4,boundary_dense,0.262502475,5102848061614.183,6913320339235.233,8592616391577.316
4.5,4,boundary_dense,0.3000024,1235533013804.9365,3041563555702.9263,3282933245069.436
4.5,4,boundary_dense,0.337502325,-1131736871655.875,-8279203623567.873,8356197758978.95
4.5,4,boundary_dense,0.37500225,325726576647.77686,-2841212723070.5425,2859822991108.4717
4.5,4,boundary_dense,0.412502175,-5018678856971.906,13167472668935.281,14091468126372.584
4.5,4,boundary_dense,0.4500021,-1270746235889.2341,1802207592835.3176,2205163985670.89
4.5,4,boundary_dense,0.487502025,18213255035421.887,-15549111571204.305,23947808451695.12
4.5,4,boundary_dense,0.52500195,474789209497.8672,-233257881001.56836,528993414424.93536
4.5,4,boundary_dense,0.562501875,-33703544131988.844,7065832160038.469,34436243569395.8
4.5,4,boundary_dense,0.6000018,10311327035590.205,447233240776.849,10321021403259.914
4.5,4,boundary_dense,0.637501725,46034438988865.54,13905148069939.79,48088696341931.9
4.5,4,boundary_dense,0.67500165,-26237265673396.52,-15846927158534.217,30651577616564.543
4.5,4,boundary_dense,0.712501575,-37653104006659.23,-38256306259660.69,53677753399050.25
4.5,4,boundary_dense,0.7500015,32066295968245.92,55049431785139.61,63707827438941.0
4.5,4,boundary_dense,0.7875014250000001,7789991552796.414,27352621538973.05,28440286099948.64
4.5,4,boundary_dense,0.8250013500000001,-2384082173273.5464,-86818958701221.31,86851686441734.06
4.5,4,boundary_dense,0.8625012750000001,-13787275727838.39,60926311920746.29,62466826846411.15
4.5,4,boundary_dense,0.9000012000000001,2847995341399.0254,-5571496990426.205,6257208337506.337
4.5,4,boundary_dense,0.937501125,19651636566213.555,-22291363242546.11,29716858766391.805
4.5,4,boundary_dense,0.97500105,-29651122680524.54,20209418249570.273,35883278309006.0
4.5,4,boundary_dense,1.012500975,24862302464812.613,-9026238970494.236,26450086461187.535
4.5,4,boundary_dense,1.0500009000000001,-14933656336318.086,1472013570652.7979,15006029305697.07
4.5,4,boundary_dense,1.087500825,7006562284358.791,1071459436831.2676,7088013852227.848
4.5,4,boundary_dense,1.12500075,-2670195401899.9004,-1134440692316.6355,2901189267991.8726
4.5,4,boundary_dense,1.162500675,838483220973.9458,639731328862.4119,1054661218108.8817
4.5,4,boundary_dense,1.2000006,-214801088550.43854,-271655643353.4737,346318200804.1781
4.5,4,boundary_dense,1.2375005250000002,42318903725.00004,95005663516.73477,104004642746.08539
4.5,4,boundary_dense,1.27500045,-4851921108.35948,-28426783948.388863,28837877593.368813
4.5,4,boundary_dense,1.3125003750000002,-601423836.1235172,7413605230.408861,7437960281.085342
4.5,4,boundary_dense,1.3500003,583348987.7258495,-1697844343.7718868,1795263617.7338865
4.5,4,boundary_dense,1.3875002250000001,-223638261.92448285,340642574.9858323,407494093.3186418
4.5,4,boundary_dense,1.42500015,64496737.45302819,-58874263.79627548,87327018.03931177
4.5,4,boundary_dense,1.4625000750000001,-15661155.282863645,8350971.622205556,17748535.48405756
4.5,4,boundary_dense,1.5,3315802.5244764965,-810814.425844329,3413497.6804565103
4.5,4,boundary_dense,1.537499925,-637480.8326853706,-6064.096067692299,637509.6746735313
4.5,4,boundary_dense,1.5749998500000002,117647.36104368742,31704.1577785814,121844.38920603986
4.5,4,boundary_dense,1.612499775,-21824.004161902536,-11645.33410917008,24736.63202970322
4.5,4,boundary_dense,1.6499997000000002,3565.9294116812584,4099.7034044958655,5433.545856430075
4.5,4,boundary_dense,1.687499625,-995.6253848852722,-540.8448736196599,1133.0415192518817
4.5,4,boundary_dense,1.7249995500000002,-326.1729707694661,797.0905208601399,861.2445095939179
4.5,4,boundary_dense,1.762499475,-519.3335113481646,422.7031222913723,669.6157298063488
4.5,4,boundary_dense,1.7999994000000001,-609.3003541122291,481.1187115912859,776.3518121087544
4.5,4,boundary_dense,1.8374993250000002,-677.1173568222341,361.26896920074,767.4654278971099
