source_directory,component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B35,-50.91338297205781,-0.8965545052068659,0.0680481298185127,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B53,12.127897796600662,0.21356509376322963,0.028335358313013162,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.13,6.275166034286394,B55,-4.8679003941018255,-0.2695623944844636,0.0699327073889153,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A33,-2.346495047132925,-0.07296898107824422,0.030167515685574096,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A35,9.893014218707068,0.9674313423409265,0.019959792036652647,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A53,0.24953739628702623,0.024402097572823238,0.021109256550004552,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,A55,-1.1039208602476531,-0.3394707345750565,0.01854023817894945,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B33,87.01741936732888,0.4872794112260502,0.030167515685574096,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B35,-84.74330373996908,-1.4922793638733587,0.019959792036652647,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B53,-9.683451578722575,-0.170519844332893,0.021109256550004552,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.13,6.275166034286394,B55,10.43418185392511,0.5777979862608417,0.01854023817894945,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,A33,-26.91498932041886,-0.8369757050382276,0.040207665316963494,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,A35,-1.4632201196631582,-0.1430873314453785,0.18006979728263714,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,A53,-11.28899565858003,-1.1039434475904648,0.04939240798318123,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,A55,-1.6929937174793384,-0.5206186798342898,0.17510418412314907,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,B33,101.66215182203261,0.5692868605387832,0.040207665316963494,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,B35,3.7779586407329004,0.06652761301862845,0.18006979728263714,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,B53,37.908486588827316,0.6675459860021457,0.04939240798318123,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.13,6.275166034286394,B55,2.9246829301992654,0.1619557653085085,0.17510418412314907,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,A33,-15.833396508949498,-0.49237129721519735,0.018414517017169677,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,A35,29.334291702474644,2.868581058408125,0.0264568615739877,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,A53,0.6601774918749608,0.0645583219662378,0.02914938263134716,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,A55,-3.006348936461251,-0.924493338789238,0.019025058363722938,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,B33,252.43772920086482,1.4135986673769636,0.018414517017169677,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,B35,-245.58477992927823,-4.324602452299623,0.0264568615739877,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,B53,-18.22641796095429,-0.32095642015469944,0.02914938263134716,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.13,6.275166034286394,B55,44.64130879589359,2.4720345770677468,0.019025058363722938,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,A33,-26.91498932041886,-0.8369757050382276,0.040207665316963494,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,A35,-1.4632201196631582,-0.1430873314453785,0.18006979728263714,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,A53,-11.28899565858003,-1.1039434475904648,0.04939240798318123,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,A55,-1.6929937174793384,-0.5206186798342898,0.17510418412314907,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,B33,101.66215182203261,0.5692868605387832,0.040207665316963494,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,B35,3.7779586407329004,0.06652761301862845,0.18006979728263714,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,B53,37.908486588827316,0.6675459860021457,0.04939240798318123,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.13,6.275166034286394,B55,2.9246829301992654,0.1619557653085085,0.17510418412314907,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,A33,-42.74838582936837,-1.3293470022534253,0.021026452757141947,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,A35,27.87107158281151,2.725493726962749,0.04633573472541298,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,A53,-10.628818166705068,-1.039385125624227,0.054937826380552106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,A55,-4.6993426539405885,-1.4451120186235276,0.08343016743450304,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,B33,354.0998810228974,1.982885527915747,0.021026452757141947,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,B35,-241.80682128854548,-4.258074839280997,0.04633573472541298,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,B53,19.68206862787306,0.3465895658474468,0.054937826380552106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.13,6.275166034286394,B55,47.56599172609287,2.6339903423762556,0.08343016743450304,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,A33,-41.4310820968829,-1.288382794275454,0.07076887291869972,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,A35,25.933142789903542,2.5359849471270812,0.15288367828934887,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,A53,-11.200093006903998,-1.0952497158574228,0.13743410332665096,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,A55,-3.8611498156377575,-1.1873562783520921,0.19070923252653849,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,B33,342.59190638568896,1.9184432685796964,0.07076887291869972,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,B35,-215.11266052410647,-3.7880064859521902,0.15288367828934887,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,B53,24.6347698213025,0.43380369912060873,0.13743410332665096,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.13,6.275166034286394,B55,36.012856887622206,1.9942297805879645,0.19070923252653849,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma113_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,total,1.13,6.275166034286394,A33,28.003924074497178,0.8708383205007533,0.01518398242232009,external:sun2007_fig7_4_troesch_restoring/restoring_matrices.csv,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
