reuse_step,step_factor,source_curvature_energy,source_maximum_turning_angle_deg,normalized_objective,normalized_relative_decrease,maximum_root_relative_mismatch,maximum_condition_number,maximum_condition_number_ratio,maximum_displacement_ratio,curvature_energy,curvature_energy_ratio,maximum_turning_angle_deg,dipole_coefficient,accepted,rejection_reason,outer_shape_dipole_coefficient
3,0.25,19.56732695037789,21.178166835283474,0.9716320462705197,0.02836795372948031,1.5440843567503477e-06,114792.87850353617,1.000105863402969,0.08563259226899173,19.700736369280836,1.006817968506443,20.941158969035353,2.933769717185124,True,,
3,0.125,19.56732695037789,21.178166835283474,0.9856583087958959,0.014341691204104112,1.0274465414624356e-06,114786.9668530473,1.0000543595432052,0.043130740533132705,19.635725640591154,1.0034955561578094,21.067798510533134,2.9329031176783107,True,,
4,1.0,19.83053398536059,20.621562381397283,0.9079778351381078,0.09202216486189219,7.77575694220365e-05,114852.94595016324,1.0004161165672711,0.34036771028041674,20.5947191746725,1.0385357847587993,21.370746903255036,2.9423026845593094,False,displacement_limit,
4,0.5,19.83053398536059,20.621562381397283,0.9502888255610568,0.04971117443894324,5.988586089524529e-06,114829.21065317723,1.000209372426406,0.17016834795431418,20.212480825933312,1.0192605423966237,19.93084282624467,2.9389252972872226,True,,2.9354971468038045
4,0.25,19.83053398536059,20.621562381397283,0.9742428492473123,0.025757150752687696,1.4876976738098735e-06,114817.09869899251,1.0001038723535147,0.08522509698366469,20.023425415736938,1.0097269912408182,20.319408747543772,2.9372170862838183,True,,
4,0.125,19.83053398536059,20.621562381397283,0.9869131467037306,0.013086853296269352,1.0373223065011723e-06,114811.08541823743,1.000051494219623,0.042923872028167276,19.928395800032973,1.0049349056734744,20.478854125237337,2.9363582485213087,True,,
5,1.0,20.212480825933312,19.93084282624467,0.9202064414605325,0.07979355853946746,2.4153429551742382e-05,114876.14518601699,1.0004087333929816,0.3398136678084992,21.198844629143412,1.0487997397105535,22.981228963710873,2.945664617004828,False,displacement_limit,
5,0.5,20.212480825933312,19.93084282624467,0.9567193067876456,0.04328069321235439,5.933775442093236e-06,114852.82652895931,1.0002056608740202,0.16993636100196283,20.714775925933797,1.024850739715039,21.31118218666176,2.9423193929836096,True,,2.9389252972872226
5,0.25,20.212480825933312,19.93084282624467,0.9774365557482847,0.022563444251715303,1.4603330925161425e-06,114840.90936683722,1.0001018792486454,0.08511796110636663,20.466780315264717,1.0125813101084122,20.521487154429146,2.940628530870814,True,,
5,0.125,20.212480825933312,19.93084282624467,0.9884909179600881,0.011509082039911855,1.094666377562874e-06,114834.99966392665,1.0000504140955109,0.04277159435277328,20.34105295973343,1.0063610268777674,20.138264451541062,2.9397780988245668,True,,
6,1.0,20.714775925933797,21.31118218666176,0.9336657734236523,0.06633422657634769,2.3179946627178414e-05,114898.90864019639,1.000401227486099,0.339042041744341,21.925225337999795,1.0584341059924562,24.63364004871645,2.9489973586940175,False,displacement_limit,
6,0.5,20.714775925933797,21.31118218666176,0.9640190212444657,0.0359809787555343,5.886125911106505e-06,114876.01069605659,1.0002018597836946,0.16959844975044244,21.339785751135114,1.0301721740769032,22.923043242984814,2.945678405774998,True,,2.9423193929836096
6,0.25,20.714775925933797,21.31118218666176,0.9811495718772114,0.018850428122788587,1.4595878430966128e-06,114864.29916847506,1.0000998899155125,0.08497122185809318,21.032440131825552,1.0153351504755626,22.109365825539147,2.94400463385392,True,,
6,0.125,20.714775925933797,21.31118218666176,0.9903489679461956,0.009651032053804354,1.1813430621300555e-06,114858.49596870826,1.0000493626455953,0.042714324174067744,20.875213068807334,1.0077450580902823,21.713411690299264,2.943163247588991,True,,
7,1.0,21.339785751135114,22.923043242984814,0.9481765787482838,0.05182342125171624,2.2421712261158657e-05,114921.22902342548,1.0003936272362544,0.33804822288064895,22.779306299049843,1.0674571227988152,26.32084960831111,2.9522938885426604,False,displacement_limit,
7,0.5,21.339785751135114,22.923043242984814,0.9721047820293347,0.027895217970665298,6.330514532953362e-05,114898.75447766358,1.0001979854688778,0.16915200854252604,22.09063941748417,1.0351856234690227,24.578083606500577,2.9490067506886657,True,,2.945678405774998
7,0.25,21.339785751135114,22.923043242984814,0.9853444568113141,0.014655543188685893,1.4261357844352345e-06,114887.25839364076,1.0000979116244513,0.08476940090825832,21.722854813424856,1.017950932908001,23.74330415430017,2.9473459740442114,True,,
7,0.125,21.339785751135114,22.923043242984814,0.9924780679044432,0.007521932095556849,1.2973884602519691e-06,114881.56411702895,1.0000483427320666,0.04262771439330179,21.533196623960592,1.0090633933761584,23.335754245305335,2.946513380125814,True,,
8,1.0,22.09063941748417,24.578083606500577,0.9634585172115471,0.03654148278845293,2.246378954568561e-05,114943.1018069849,1.0003859687528296,0.3368305534157742,23.766776171977316,1.07587542953449,28.03445692129185,2.955554377395244,False,displacement_limit,
8,0.5,22.09063941748417,24.578083606500577,0.9807646983654316,0.019235301634568436,5.488063919239323e-06,114921.0514034706,1.0001940571554022,0.16859561261056302,22.97118037366196,1.0398603652676919,26.269508724667162,2.9522980170423123,True,,2.9490067506886657
8,0.25,22.09063941748417,24.578083606500577,0.9898977917243181,0.010102208275681868,1.3643868600498453e-06,114909.77933460457,1.0000959527945912,0.08451193200768313,22.54127304586416,1.0203993021597793,25.41722074132643,2.9506569373433558,True,,
8,0.125,22.09063941748417,24.578083606500577,0.9948060108317458,0.005193989168254198,1.2815656042190028e-06,114904.19580035035,1.000047357539755,0.04251180972644565,22.31812881094995,1.0102979994904868,24.999540776964555,2.949832755177164,True,,
9,1.0,22.97118037366196,26.269508724667162,0.9792238019558204,0.020776198044179628,2.1561172278945794e-05,114964.5253685581,1.0003782941772874,0.3356007707524413,24.893295437311988,1.0836750672966664,29.76491485251607,2.9587834933046526,False,displacement_limit,
9,0.5,22.97118037366196,26.269508724667162,0.9897962337267221,0.010203766273277903,5.433170365667815e-06,114942.8974725073,1.000190096316351,0.1679288864458457,23.98584255012888,1.0441710943870477,27.989271473539365,2.9555530326242443,False,violating_grid_not_improved,
9,0.25,22.97118037366196,26.269508724667162,0.9946956432773476,0.0053043567226523924,1.3720705841205855e-06,114931.85657866184,1.0000940225882518,0.08419851465235231,23.49166589881093,1.0226581967788535,27.123765217665586,2.9539298758846315,False,violating_grid_not_improved,
9,0.125,22.97118037366196,26.269508724667162,0.9972749068949068,0.002725093105093168,1.353829082183526e-06,114926.38493637694,1.0000464104039037,0.04236653736197265,23.23388016298797,1.011436059664884,26.697750229995375,2.9531146560526813,False,violating_grid_not_improved,
