reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
2,0.125,80,0.033249633870995006,3.898797960521077e-07,3.898797960521077e-07,24185.67754938381
2,0.125,160,0.03449617342750074,4.595777998799093e-07,4.595777998799093e-07,48729.99534588032
2,0.125,320,0.03503031561558573,9.363902838473448e-07,9.363902838473448e-07,114762.22187007425
3,1.0,80,0.02806989446873463,2.4380746701217466e-05,2.4380746701217466e-05,24020.091398771052
3,1.0,160,0.02966923618669182,5.271333021442492e-07,5.271333021442492e-07,48749.3775188408
3,1.0,320,0.030330199332131647,1.0769519447348057e-06,1.0769519447348057e-06,114829.32069142745
3,0.5,80,0.029740126526878023,5.969164638198929e-06,5.969164638198929e-06,24059.069639119152
3,0.5,160,0.031200022307489566,4.6810345115642686e-07,4.6810345115642686e-07,48743.001993530925
3,0.5,320,0.03180563316247834,1.0165675304830958e-06,1.0165675304830958e-06,114805.17361516133
3,0.25,80,0.030669854123919045,1.5440843567503477e-06,1.5440843567503477e-06,24327.618746485376
3,0.25,160,0.03206083681387881,5.204493575234506e-07,5.204493575234506e-07,48739.102092010115
3,0.25,320,0.03264088364958681,1.0730190579993906e-06,1.0730190579993906e-06,114792.87850353617
3,0.125,80,0.031155567340958916,3.8420541190314475e-07,3.8420541190314475e-07,24299.888003043987
3,0.125,160,0.032511480368966214,5.133132251449136e-07,5.133132251449136e-07,48737.15651545418
3,0.125,320,0.033078951612166445,1.0274465414624356e-06,1.0274465414624356e-06,114786.9668530473
4,1.0,80,0.026610491876558215,2.4364453269948196e-05,2.4364453269948196e-05,24046.508781400527
4,1.0,160,0.02843396406533765,7.77575694220365e-05,7.77575694220365e-05,48756.14728718115
4,1.0,320,0.029191903531427,1.1552287067626205e-06,1.1552287067626205e-06,114852.94595016324
4,0.5,80,0.028059835502306667,5.988586089524529e-06,5.988586089524529e-06,24020.259572874817
4,0.5,160,0.029702979190278964,5.205043202079985e-07,5.205043202079985e-07,48749.20979006611
4,0.5,320,0.03038543626971814,1.0695586395677476e-06,1.0695586395677476e-06,114829.21065317723
4,0.25,80,0.02887109323812802,1.4876976738098735e-06,1.4876976738098735e-06,24039.606713152007
4,0.25,160,0.03042397769671075,5.054653195237393e-07,5.054653195237393e-07,48745.754942715284
4,0.25,320,0.031068460282053276,1.0516817390511425e-06,1.0516817390511425e-06,114817.09869899251
4,0.125,80,0.029298655113748785,3.7015256299679186e-07,3.7015256299679186e-07,24049.32289612504
4,0.125,160,0.03080567280031429,4.985060603933427e-07,4.985060603933427e-07,48744.03456915217
4,0.125,320,0.03143105988009475,1.0373223065011723e-06,1.0373223065011723e-06,114811.08541823743
5,1.0,80,0.025358896084066603,2.4153429551742382e-05,2.4153429551742382e-05,24169.087716034723
5,1.0,160,0.02745707228581811,6.404686685937973e-07,6.404686685937973e-07,48762.824570214696
5,1.0,320,0.028334049873516436,1.272246956295856e-06,1.272246956295856e-06,114876.14518601699
5,0.5,80,0.026606639919000686,5.933775442093236e-06,5.933775442093236e-06,24039.87840684911
5,0.5,160,0.028481246564784374,5.309997456587412e-07,5.309997456587412e-07,48756.70377822652
5,0.5,320,0.029263565140252613,1.1443562279349528e-06,1.1443562279349528e-06,114852.82652895931
5,0.25,80,0.027304806684325025,1.4603330925161425e-06,1.4603330925161425e-06,24001.1246900968
5,0.25,160,0.029065478614993867,5.1913839582418e-07,5.1913839582418e-07,48752.93995262873
5,0.25,320,0.02979838677270238,1.1107881624622526e-06,1.1107881624622526e-06,114840.90936683722
5,0.125,80,0.027675052164783016,3.633829516503001e-07,3.633829516503001e-07,24010.676870762385
5,0.125,160,0.02937781100669884,5.199135158438936e-07,5.199135158438936e-07,48751.06163417605
5,0.125,320,0.030085621598128116,1.094666377562874e-06,1.094666377562874e-06,114834.99966392665
6,1.0,80,0.02430965947666175,2.3179946627178414e-05,2.3179946627178414e-05,23907.503900755495
6,1.0,160,0.026738445363419783,6.158857754674826e-07,6.158857754674826e-07,48769.30109315146
6,1.0,320,0.027757062695891142,1.258324694277463e-06,1.258324694277463e-06,114898.90864019639
6,0.5,80,0.025373527168097505,5.886125911106505e-06,5.886125911106505e-06,24155.96441473836
6,0.5,160,0.027530718673206327,4.4121540538814283e-07,4.4121540538814283e-07,48762.64343992421
6,0.5,320,0.028437655044210988,1.259227724493185e-06,1.259227724493185e-06,114876.01069605659
6,0.25,80,0.025964275941674737,1.4595878430966128e-06,1.4595878430966128e-06,24090.52107032327
6,0.25,160,0.027982093570236816,5.915572779359912e-07,5.915572779359912e-07,48759.30366917872
6,0.25,320,0.028828044125543954,1.2118390402472188e-06,1.2118390402472188e-06,114864.29916847506
6,0.125,80,0.026278561670928548,3.6193921412520103e-07,3.6193921412520103e-07,24058.138521220822
6,0.125,160,0.028225418386100008,5.737990364578013e-07,5.737990364578013e-07,48757.64414320575
6,0.125,320,0.029039986919322715,1.1813430621300555e-06,1.1813430621300555e-06,114858.49596870826
7,1.0,80,0.023455466095666688,2.2421712261158657e-05,2.2421712261158657e-05,23871.276640963108
7,1.0,160,0.026277175139021575,3.8329665484389864e-07,3.8329665484389864e-07,48775.617160456866
7,1.0,320,0.027460969230414658,1.327167376952993e-06,1.327167376952993e-06,114921.22902342548
7,0.5,80,0.024352998730434602,5.473499185811341e-06,5.473499185811341e-06,23907.753366301968
7,0.5,160,0.026849803218754235,-6.330514532953362e-05,6.330514532953362e-05,48769.13455055991
7,0.5,320,0.027904943749018075,1.2508202070913903e-06,1.2508202070913903e-06,114898.75447766358
7,0.25,80,0.02484162173876741,1.4261357844352345e-06,1.4261357844352345e-06,24200.40622456341
7,0.25,160,0.027171679928166877,6.439348610637898e-07,6.439348610637898e-07,48766.2373190088
7,0.25,320,0.028154349914766875,1.331295491922612e-06,1.331295491922612e-06,114887.25839364076
7,0.125,80,0.025101664287395672,3.528092986327074e-07,3.528092986327074e-07,24166.602890739912
7,0.125,160,0.027346135395331386,6.331997472841943e-07,6.331997472841943e-07,48764.44042629604
7,0.125,320,0.028291291413444716,1.2973884602519691e-06,1.2973884602519691e-06,114881.56411702895
8,1.0,80,0.022789377683247007,2.246378954568561e-05,2.246378954568561e-05,23993.02117600026
8,1.0,160,0.026072347484535983,6.878669036073166e-07,6.878669036073166e-07,48782.358545022245
8,1.0,320,0.027445564443399826,1.461937518278648e-06,1.461937518278648e-06,114943.1018069849
8,0.5,80,0.023535776896590126,5.488063919239323e-06,5.488063919239323e-06,23871.563486678595
8,0.5,160,0.026434728679033275,4.505333659873649e-08,4.505333659873649e-08,48775.43832119777
8,0.5,320,0.027662463060190257,1.3204843199925618e-06,1.3204843199925618e-06,114921.0514034706
8,0.25,80,0.02392888241006383,1.3643868600498453e-06,1.3643868600498453e-06,23889.61298904109
8,0.25,160,0.026629719588574106,6.248288729770588e-07,6.248288729770588e-07,48772.27916590611
8,0.25,320,0.02777394385182226,1.3007540269194367e-06,1.3007540269194367e-06,114909.77933460457
8,0.125,80,0.024136520764560326,3.3979464520954776e-07,3.3979464520954776e-07,23898.669635555634
8,0.125,160,0.026736113458820474,6.164757719568792e-07,6.164757719568792e-07,48770.70139432168
8,0.125,320,0.027836336732615787,1.2815656042190028e-06,1.2815656042190028e-06,114904.19580035035
9,1.0,80,0.022306891160389267,2.1561172278945794e-05,2.1561172278945794e-05,23800.79121581034
9,1.0,160,0.026121354937548167,7.156228745201559e-07,7.156228745201559e-07,48787.51098786737
9,1.0,320,0.027710580900539426,1.4754696157630233e-06,1.4754696157630233e-06,114964.5253685581
9,0.5,80,0.022913033991532314,5.433170365667815e-06,5.433170365667815e-06,23942.608624578806
9,0.5,160,0.026282174655337845,6.69311974338689e-07,6.69311974338689e-07,48782.186554074506
9,0.5,320,0.02770724864230584,1.435931169203565e-06,1.435931169203565e-06,114942.8974725073
9,0.25,80,0.023216016190906,7.774612285449402e-07,7.774612285449402e-07,23853.756859864603
9,0.25,160,0.026353211523483494,6.414897346475646e-07,6.414897346475646e-07,48778.82041476897
9,0.25,320,0.027683395635639745,1.3720705841205855e-06,1.3720705841205855e-06,114931.85657866184
9,0.125,80,0.023373416978367045,3.308304734200493e-07,3.308304734200493e-07,23862.64729087883
9,0.125,160,0.026392058740802866,6.421756986193893e-07,6.421756986193893e-07,48777.13032353513
9,0.125,320,0.027671791623863948,1.353829082183526e-06,1.353829082183526e-06,114926.38493637694
