benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,reference_value,candidate_reference_value,current_computed_value,candidate_value,time_derivative_component_value,forward_speed_pressure_gradient_component_value,stokes_body_forward_speed_component_value,end_contour_component_value,eq31_direct_time_plus_gradient_value,eq32_stokes_time_plus_body_plus_end_value,current_hybrid_time_plus_gradient_plus_end_value,forward_identity_residual_value,forward_identity_residual_over_effective_tolerance,current_minus_eq31_direct_value,current_minus_eq32_stokes_value,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,2,4,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,-0.2,-0.2,-2.700823452099381,-1.1579931288809937,-1.0687472913900178,-1.5428303232183869,0.0,-0.08924583749097603,-2.6115776146084047,-1.1579931288809937,-2.700823452099381,-1.453584485727411,24.22640809545685,-0.08924583749097614,-1.542830323218387,0.9579931288809937,4.789965644404968,15.966552148016563,41.68039086832301,-25.71383872030645,FAIL,FAIL,equation_path_improves_but_still_fails,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,2,4,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,-0.2,0.0,-2.700823452099381,-1.453584485727411,-1.0687472913900178,-1.5428303232183869,0.0,-0.08924583749097603,-2.6115776146084047,-1.1579931288809937,-2.700823452099381,-1.453584485727411,24.22640809545685,-0.08924583749097614,-1.542830323218387,1.453584485727411,1453584485727.411,145.35844857274108,41.68039086832301,103.67805770441808,FAIL,FAIL,identity_not_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,2,4,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,Current default: Eq.30 time pressure plus finite-difference forward gradient plus Eq.32 end term.,0.13,0.13,6.54071631372756,6.540716313727561,4.074565318585481,1.87626323680905,-0.0,0.5898877583330298,5.950828555394532,4.664453076918511,6.540716313727561,1.2863754784760202,32.98398662759026,0.5898877583330293,1.8762632368090504,6.410716313727561,49.31320241328893,164.37734137762976,164.37734137762976,0.0,FAIL,FAIL,baseline_current_default,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,2,4,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,"Eq.31 direct-gradient path: Eq.30 time pressure plus finite-difference forward gradient, without Eq.32 end term.",0.13,0.13,6.54071631372756,5.950828555394532,4.074565318585481,1.87626323680905,-0.0,0.5898877583330298,5.950828555394532,4.664453076918511,6.540716313727561,1.2863754784760202,32.98398662759026,0.5898877583330293,1.8762632368090504,5.820828555394532,44.775604272265625,149.25201424088544,164.37734137762976,-15.125327136744318,FAIL,FAIL,equation_path_improves_but_still_fails,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,2,4,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,0.13,0.13,6.54071631372756,4.664453076918511,4.074565318585481,1.87626323680905,-0.0,0.5898877583330298,5.950828555394532,4.664453076918511,6.540716313727561,1.2863754784760202,32.98398662759026,0.5898877583330293,1.8762632368090504,4.534453076918511,34.880408283988544,116.26802761329515,164.37734137762976,-48.109313764334615,FAIL,FAIL,equation_path_improves_but_still_fails,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,2,4,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,0.13,0.0,6.54071631372756,1.2863754784760202,4.074565318585481,1.87626323680905,-0.0,0.5898877583330298,5.950828555394532,4.664453076918511,6.540716313727561,1.2863754784760202,32.98398662759026,0.5898877583330293,1.8762632368090504,1.2863754784760202,1286375478476.0203,128.637547847602,164.37734137762976,-35.739793530027754,FAIL,FAIL,identity_not_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,4,2,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,Current default: Eq.30 time pressure plus finite-difference forward gradient plus Eq.32 end term.,0.15,0.15,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,0.0,1.2679137618349494,8.452758412232997,28.17586137410999,28.17586137410999,0.0,FAIL,FAIL,baseline_current_default,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,4,2,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,"Eq.31 direct-gradient path: Eq.30 time pressure plus finite-difference forward gradient, without Eq.32 end term.",0.15,0.15,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,0.0,1.2679137618349494,8.452758412232997,28.17586137410999,28.17586137410999,0.0,FAIL,FAIL,neutral_or_not_evaluable,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,4,2,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,0.15,0.15,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,0.0,1.2679137618349494,8.452758412232997,28.17586137410999,28.17586137410999,0.0,FAIL,FAIL,neutral_or_not_evaluable,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,4,2,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,0.15,0.0,1.4179137618349493,0.0,1.4179137618349493,0.0,0.0,0.0,1.4179137618349493,1.4179137618349493,1.4179137618349493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.17586137410999,-28.17586137410999,PASS,FAIL,identity_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,4,2,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,Current default: Eq.30 time pressure plus finite-difference forward gradient plus Eq.32 end term.,-0.1,-0.1,-0.2520619032065345,-0.25206190320653443,-0.0,-0.49051562525273634,-4.074565318585481,0.23845372204620188,-0.49051562525273634,-3.8361115965392796,-0.25206190320653443,3.345595971286543,111.51986570955144,0.2384537220462019,3.5840496933327453,0.15206190320653443,1.520619032065344,5.068730106884481,5.068730106884483,-1.7763568394002505e-15,FAIL,FAIL,baseline_current_default,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,4,2,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,"Eq.31 direct-gradient path: Eq.30 time pressure plus finite-difference forward gradient, without Eq.32 end term.",-0.1,-0.1,-0.2520619032065345,-0.49051562525273634,-0.0,-0.49051562525273634,-4.074565318585481,0.23845372204620188,-0.49051562525273634,-3.8361115965392796,-0.25206190320653443,3.345595971286543,111.51986570955144,0.2384537220462019,3.5840496933327453,0.3905156252527363,3.905156252527363,13.017187508424545,5.068730106884483,7.948457401540062,FAIL,FAIL,equation_path_worsens_this_coefficient,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,4,2,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,-0.1,-0.1,-0.2520619032065345,-3.8361115965392796,-0.0,-0.49051562525273634,-4.074565318585481,0.23845372204620188,-0.49051562525273634,-3.8361115965392796,-0.25206190320653443,3.345595971286543,111.51986570955144,0.2384537220462019,3.5840496933327453,3.7361115965392795,37.36111596539279,124.53705321797598,5.068730106884483,119.4683231110915,FAIL,FAIL,equation_path_worsens_this_coefficient,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,4,2,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,-0.1,0.0,-0.2520619032065345,3.345595971286543,-0.0,-0.49051562525273634,-4.074565318585481,0.23845372204620188,-0.49051562525273634,-3.8361115965392796,-0.25206190320653443,3.345595971286543,111.51986570955144,0.2384537220462019,3.5840496933327453,3.345595971286543,3345595971286.543,334.5595971286543,5.068730106884483,329.4908670217698,FAIL,FAIL,identity_not_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,4,4,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,Current default: Eq.30 time pressure plus finite-difference forward gradient plus Eq.32 end term.,0.063,0.063,0.15985084398825308,0.15985084398825306,0.05902608270563874,0.19620625010109496,1.6298261274341925,-0.09538148881848064,0.2552323328067337,1.5934707213213506,0.15985084398825306,-1.3382383885146167,141.61252788514463,-0.09538148881848063,-1.4336198773330975,0.09685084398825305,1.5373149839405247,10.248766559603498,10.248766559603501,-3.552713678800501e-15,FAIL,FAIL,baseline_current_default,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,4,4,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,"Eq.31 direct-gradient path: Eq.30 time pressure plus finite-difference forward gradient, without Eq.32 end term.",0.063,0.063,0.15985084398825308,0.2552323328067337,0.05902608270563874,0.19620625010109496,1.6298261274341925,-0.09538148881848064,0.2552323328067337,1.5934707213213506,0.15985084398825306,-1.3382383885146167,141.61252788514463,-0.09538148881848063,-1.4336198773330975,0.19223233280673369,3.051306869948154,20.342045799654358,10.248766559603501,10.093279240050856,FAIL,FAIL,equation_path_worsens_this_coefficient,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,4,4,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,0.063,0.063,0.15985084398825308,1.5934707213213506,0.05902608270563874,0.19620625010109496,1.6298261274341925,-0.09538148881848064,0.2552323328067337,1.5934707213213506,0.15985084398825306,-1.3382383885146167,141.61252788514463,-0.09538148881848063,-1.4336198773330975,1.5304707213213506,24.29318605271985,161.95457368479902,10.248766559603501,151.70580712519552,FAIL,FAIL,equation_path_worsens_this_coefficient,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,4,4,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,0.063,0.0,0.15985084398825308,-1.3382383885146167,0.05902608270563874,0.19620625010109496,1.6298261274341925,-0.09538148881848064,0.2552323328067337,1.5934707213213506,0.15985084398825306,-1.3382383885146167,141.61252788514463,-0.09538148881848063,-1.4336198773330975,1.3382383885146167,1338238388514.6167,267.6476777029233,10.248766559603501,257.3989111433198,FAIL,FAIL,identity_not_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,4,4,current_hybrid_eq30_gradient_plus_end,0,baseline_current_hybrid,Current default: Eq.30 time pressure plus finite-difference forward gradient plus Eq.32 end term.,0.09,0.09,1.8587112677390107,1.8587112677390107,0.5671655047339801,1.0113490777968415,0.42749891655600714,0.28019668520818913,1.5785145825308216,1.2748611064981763,1.8587112677390107,0.30365347603264525,22.492850076492243,0.2801966852081892,0.5838501612408344,1.7687112677390107,19.652347419322343,131.01564946214893,131.01564946214893,0.0,FAIL,FAIL,baseline_current_default,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,4,4,eq31_direct_time_plus_gradient,1,equation_consistent_eq31_direct_gradient,"Eq.31 direct-gradient path: Eq.30 time pressure plus finite-difference forward gradient, without Eq.32 end term.",0.09,0.09,1.8587112677390107,1.5785145825308216,0.5671655047339801,1.0113490777968415,0.42749891655600714,0.28019668520818913,1.5785145825308216,1.2748611064981763,1.8587112677390107,0.30365347603264525,22.492850076492243,0.2801966852081892,0.5838501612408344,1.4885145825308215,16.539050917009128,110.26033944672751,131.01564946214893,-20.755310015421415,FAIL,FAIL,equation_path_improves_but_still_fails,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,4,4,eq32_stokes_time_plus_body_plus_end,2,equation_consistent_eq32_stokes,Eq.32 Stokes path: Eq.30 time pressure plus Stokes body forward-speed term plus end-contour term.,0.09,0.09,1.8587112677390107,1.2748611064981763,0.5671655047339801,1.0113490777968415,0.42749891655600714,0.28019668520818913,1.5785145825308216,1.2748611064981763,1.8587112677390107,0.30365347603264525,22.492850076492243,0.2801966852081892,0.5838501612408344,1.1848611064981762,13.165123405535292,87.76748937023528,131.01564946214893,-43.24816009191365,FAIL,FAIL,equation_path_improves_but_still_fails,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,4,4,forward_identity_gradient_minus_body_end,3,diagnostic_eq31_eq32_forward_identity_residual,Forward-speed identity residual: Eq.31 gradient term minus Eq.32 body-plus-end term.,0.09,0.0,1.8587112677390107,0.30365347603264525,0.5671655047339801,1.0113490777968415,0.42749891655600714,0.28019668520818913,1.5785145825308216,1.2748611064981763,1.8587112677390107,0.30365347603264525,22.492850076492243,0.2801966852081892,0.5838501612408344,0.30365347603264525,303653476032.64526,60.73069520652905,131.01564946214893,-70.28495425561988,FAIL,FAIL,identity_not_closed,false,diagnostic-only until either the Eq.31 direct-gradient route or the Eq.32 Stokes route passes all Wigley III coefficients and the forward-speed identity residual is explained,diagnostic_eq31_eq32_forward_identity_not_hard_gate
