index,time_s,component,coarse_jet_count,fine_jet_count,coarse_jet_increment,fine_jet_increment,coarse_sorted_panel,fine_sorted_panel,overlap_left_m,overlap_right_m,coarse_value,fine_value,difference,coarse_span_fraction,fine_span_fraction
51,0.03965740775974829,pressure,42,62,0,2,15,19,0.08399161073763481,0.08716980120745589,684.3027040826482,337.6278989309883,346.67480515165994,0.9552372093432314,0.98177011748451
51,0.03965740775974829,velocity_y,42,62,0,2,14,19,0.08281131114708311,0.08399161073763481,0.793369157762376,0.9883885202562392,-0.1950193624938632,0.9309128488760697,0.95677011748451
51,0.03965740775974829,velocity_z,42,62,0,2,14,19,0.08281131114708311,0.08399161073763481,-0.019952173098594594,0.05102906995474238,-0.07098124305333697,0.9309128488760697,0.95677011748451
52,0.04043500399033159,pressure,44,62,2,0,15,19,0.08412047548672347,0.08854786893339311,302.9046425342036,454.9749900141976,-152.07034747999398,0.9653928331929911,0.9750000000000001
52,0.04043500399033159,velocity_y,44,62,2,0,15,19,0.08412047548672347,0.08854786893339311,0.8873798772438042,1.0504988525890204,-0.16311897534521624,0.9653928331929911,0.9750000000000001
52,0.04043500399033159,velocity_z,44,62,2,0,15,19,0.08412047548672347,0.08854786893339311,0.01426493049459504,0.07363538216425686,-0.05937045166966182,0.9653928331929911,0.9750000000000001
53,0.04121260022091489,pressure,44,62,0,0,15,19,0.08567247836476731,0.09018155617343927,397.27783594443036,630.3003073807292,-233.02247143629887,0.9688020494184099,0.975
53,0.04121260022091489,velocity_y,44,62,0,0,15,19,0.08567247836476731,0.09018155617343927,0.9328648107610669,1.1459572249997714,-0.2130924142387045,0.9688020494184099,0.975
53,0.04121260022091489,velocity_z,44,62,0,0,15,19,0.08567247836476731,0.09018155617343927,0.030820092402455646,0.1083793883332676,-0.07755929593081196,0.9688020494184099,0.975
54,0.04199019645149819,pressure,44,64,0,2,15,19,0.086538289552333,0.09039254194794587,541.4485902523603,368.1243349256714,173.3242553266889,0.9583772419675682,0.9786804734519338
54,0.04199019645149819,velocity_y,44,64,0,2,14,19,0.08587291485054857,0.086538289552333,0.7492451246656902,1.0017978940993069,-0.2525527694336167,0.9338958798691898,0.9536804734519336
54,0.04199019645149819,velocity_z,44,64,0,2,14,19,0.08587291485054857,0.086538289552333,-0.03601200776156535,0.055909682893765245,-0.0919216906553306,0.9338958798691898,0.9536804734519336
55,0.04276779268208149,pressure,44,64,0,0,15,19,0.08831767201768272,0.09184259933764435,766.4489696624637,502.0254598939531,264.4235097685106,0.9562087096328943,0.9808099545015989
55,0.04276779268208149,velocity_y,44,64,0,0,14,19,0.08725046937076214,0.08831767201768272,0.8145710018236862,1.070109950403077,-0.25553894857939086,0.9318357741512495,0.9558099545015989
55,0.04276779268208149,velocity_z,44,64,0,0,14,19,0.08725046937076214,0.08831767201768272,-0.012235332948725142,0.08077323802985514,-0.09300857097858028,0.9318357741512495,0.9558099545015989
56,0.04354538891266479,pressure,46,64,2,0,15,19,0.08891404495969704,0.09359373153652321,314.7948666357343,703.7500106691566,-388.9551440334223,0.9727745125127989,0.9749999999999999
56,0.04354538891266479,velocity_y,46,64,2,0,15,19,0.08891404495969704,0.09359373153652321,0.891032238681595,1.1813814596050785,-0.2903492209234835,0.9727745125127989,0.9749999999999999
56,0.04354538891266479,velocity_z,46,64,2,0,15,19,0.08891404495969704,0.09359373153652321,0.015594281342731886,0.12127275530126025,-0.10567847395852836,0.9727745125127989,0.9749999999999999
57,0.04432298514324809,pressure,46,66,0,2,14,19,0.08897185811897143,0.08922665373448274,331.30715093815604,383.9355316224774,-52.62838068432137,0.9361614375887464,0.9513602943664056
57,0.04432298514324809,velocity_y,46,66,0,2,14,19,0.08897185811897143,0.08922665373448274,0.7128349983884128,1.0073820113896035,-0.2945470130011907,0.9361614375887464,0.9513602943664056
57,0.04432298514324809,velocity_z,46,66,0,2,14,19,0.08897185811897143,0.08922665373448274,-0.04926420995236794,0.0579421353720847,-0.10720634532445264,0.9361614375887464,0.9513602943664056
58,0.04510058137383139,pressure,46,66,0,0,14,19,0.09039315877309187,0.09072367857725147,417.5528945568652,524.5196936398228,-106.96679908295755,0.9357922742923405,0.9517368228868948
58,0.04510058137383139,velocity_y,46,66,0,0,14,19,0.09039315877309187,0.09072367857725147,0.7531770969564511,1.0789990408019032,-0.32582194384545216,0.9357922742923405,0.9517368228868948
58,0.04510058137383139,velocity_z,46,66,0,0,14,19,0.09039315877309187,0.09072367857725147,-0.03458088688576855,0.08400860234473073,-0.11858948923049928,0.9357922742923405,0.9517368228868948
59,0.04587817760441469,pressure,46,66,0,0,14,19,0.09211909441953801,0.09255094491436204,537.855168120594,732.7464660324349,-194.89129791184087,0.935312773066379,0.9522267803036273
59,0.04587817760441469,velocity_y,46,66,0,0,14,19,0.09211909441953801,0.09255094491436204,0.820183736238435,1.1981081493325973,-0.37792441309416236,0.935312773066379,0.9522267803036273
59,0.04587817760441469,velocity_z,46,66,0,0,14,19,0.09211909441953801,0.09255094491436204,-0.01019246468891466,0.1273607724798843,-0.13755323716879897,0.935312773066379,0.9522267803036273
60,0.04665577383499799,pressure,48,68,2,2,15,19,0.0920469664201255,0.09689154360013211,311.39653550635217,384.5539778939441,-73.15744238759191,0.9624794224365713,0.975
60,0.04665577383499799,velocity_y,48,68,2,2,15,19,0.0920469664201255,0.09689154360013211,0.8879763970228718,1.0061877928740581,-0.11821139585118634,0.9624794224365713,0.975
60,0.04665577383499799,velocity_z,48,68,2,2,15,19,0.0920469664201255,0.09689154360013211,0.014482045938325916,0.05750747537921763,-0.043025429440891716,0.9624794224365713,0.975
61,0.047433370065581286,pressure,48,68,0,0,15,19,0.0934798988787614,0.09839989355659094,403.29889116854304,521.1973808568696,-117.89848968832655,0.9640114570953193,0.9750000000000001
61,0.047433370065581286,velocity_y,48,68,0,0,15,19,0.0934798988787614,0.09839989355659094,0.9326896013732489,1.0769505032404563,-0.14426090186720741,0.9640114570953193,0.9750000000000001
61,0.047433370065581286,velocity_z,48,68,0,0,15,19,0.0934798988787614,0.09839989355659094,0.030756321400525366,0.08326299564858725,-0.05250667424806188,0.9640114570953193,0.9750000000000001
62,0.04821096629616459,pressure,48,68,0,0,15,19,0.09520946318983228,0.1002204875682445,539.5189165026808,719.3489794615964,-179.83006295891562,0.9664434448042979,0.975
62,0.04821096629616459,velocity_y,48,68,0,0,15,19,0.09520946318983228,0.1002204875682445,0.9963116173647956,1.1929437301686896,-0.19663211280389403,0.9664434448042979,0.975
62,0.04821096629616459,velocity_z,48,68,0,0,15,19,0.09520946318983228,0.1002204875682445,0.05391284146545694,0.12548107762694888,-0.07156823616149194,0.9664434448042979,0.975
63,0.04898856252674789,pressure,48,70,0,2,15,19,0.09657795477290831,0.10006838900034504,741.0342121556299,372.5261130789055,368.5080990767244,0.9544411440525755,0.982559756071297
63,0.04898856252674789,velocity_y,48,70,0,2,14,19,0.09506496955032778,0.09657795477290831,0.8085047695614411,0.999623320212152,-0.19111855065071082,0.9301565868499467,0.957559756071297
63,0.04898856252674789,velocity_z,48,70,0,2,14,19,0.09506496955032778,0.09657795477290831,-0.014443260926326917,0.05511820272662887,-0.06956146365295579,0.9301565868499467,0.957559756071297
64,0.04976615875733119,pressure,50,70,2,0,15,19,0.09647914682587046,0.10155699665881102,293.7948765716081,498.0187847428208,-204.2239081712127,0.9669246881460715,0.9749999999999999
64,0.04976615875733119,velocity_y,50,70,2,0,15,19,0.09647914682587046,0.10155699665881102,0.8792470460818111,1.0657542101150541,-0.18650716403324297,0.9669246881460715,0.9749999999999999
64,0.04976615875733119,velocity_z,50,70,2,0,15,19,0.09647914682587046,0.10155699665881102,0.011304822031315886,0.0791878782168205,-0.06788305618550461,0.9669246881460715,0.9749999999999999
65,0.05054375498791449,pressure,50,70,0,0,15,19,0.09816377329954803,0.10333028768373477,373.6661707871685,677.8818458126423,-304.2156750254738,0.9711444517032438,0.9750000000000001
65,0.05054375498791449,velocity_y,50,70,0,0,15,19,0.09816377329954803,0.10333028768373477,0.9193092244457052,1.1700585592352994,-0.25074933478959427,0.9711444517032438,0.9750000000000001
65,0.05054375498791449,velocity_z,50,70,0,0,15,19,0.09816377329954803,0.10333028768373477,0.0258862624756373,0.11715155660110105,-0.09126529412546375,0.9711444517032438,0.9750000000000001
66,0.05132135121849779,pressure,50,72,0,2,15,19,0.09868347529429063,0.10318078934826813,488.39327645374783,351.8547396996678,136.53853675408004,0.9588624009137822,0.9782066308932875
66,0.05132135121849779,velocity_y,50,72,0,2,14,19,0.09802174988085473,0.09868347529429063,0.7344378817981186,0.9895321308454801,-0.25509424904736144,0.934356780868093,0.9532066308932876
66,0.05132135121849779,velocity_z,50,72,0,2,14,19,0.09802174988085473,0.09868347529429063,-0.04140140341691148,0.05144531016881754,-0.09284671358572902,0.934356780868093,0.9532066308932876
67,0.05209894744908109,pressure,50,72,0,0,15,19,0.10036563332252642,0.10462564361193347,656.6872153589616,462.746594548933,193.94062081002858,0.957396051636944,0.9796416531246975
67,0.05209894744908109,velocity_y,50,72,0,0,14,19,0.09939436143133679,0.10036563332252642,0.783887209467454,1.0487000801116542,-0.2648128706442001,0.9329637490550966,0.9546416531246974
67,0.05209894744908109,velocity_z,50,72,0,0,14,19,0.09939436143133679,0.10036563332252642,-0.023403320040797565,0.0729806825242767,-0.09638400256507426,0.9329637490550966,0.9546416531246974
68,0.052876543679664385,pressure,52,72,2,0,15,19,0.10100128957380973,0.10631714691979972,267.09535607216003,620.7414507475528,-353.64609467539276,0.9728278917028651,0.975
68,0.052876543679664385,velocity_y,52,72,2,0,15,19,0.10100128957380973,0.10631714691979972,0.8671114371081119,1.1371568919496302,-0.2700454548415183,0.9728278917028651,0.975
68,0.052876543679664385,velocity_z,52,72,2,0,15,19,0.10100128957380973,0.10631714691979972,0.006887821590195797,0.10517632905138558,-0.09828850746118978,0.9728278917028651,0.975
69,0.053654139910247686,pressure,52,74,0,2,14,19,0.10092997406555837,0.10109071605874821,278.4669167455094,327.2637230224015,-48.796806276892084,0.936754651542245,0.9507564893132299
69,0.053654139910247686,velocity_y,52,74,0,2,14,19,0.10092997406555837,0.10109071605874821,0.6909359682892954,0.9781070257242832,-0.28717105743498783,0.936754651542245,0.9507564893132299
69,0.053654139910247686,velocity_z,52,74,0,2,14,19,0.10092997406555837,0.10109071605874821,-0.057234805067747196,0.047286911981338775,-0.10452171704908597,0.936754651542245,0.9507564893132299
70,0.05443173614083099,pressure,52,74,0,0,14,19,0.10224931559788905,0.10242578170275447,332.64206242921375,423.1745146867376,-90.53245225752386,0.9366924056103793,0.950819774678402
70,0.05443173614083099,velocity_y,52,74,0,0,14,19,0.10224931559788905,0.10242578170275447,0.7172880773008755,1.029741791977186,-0.31245371467631056,0.9366924056103793,0.950819774678402
70,0.05443173614083099,velocity_z,52,74,0,0,14,19,0.10224931559788905,0.10242578170275447,-0.04764342177739303,0.06608042995068814,-0.11372385172808117,0.9366924056103793,0.950819774678402
71,0.05520933237141429,pressure,52,74,0,0,14,19,0.10376372658209923,0.10396151479992112,407.756948729935,558.25863599973,-150.501687269795,0.9366081966506313,0.9509054166283346
71,0.05520933237141429,velocity_y,52,74,0,0,14,19,0.10376372658209923,0.10396151479992112,0.7545799036040653,1.1023542566528381,-0.3477743530487728,0.9366081966506313,0.9509054166283346
71,0.05520933237141429,velocity_z,52,74,0,0,14,19,0.10376372658209923,0.10396151479992112,-0.03407030702160685,0.0925092057293303,-0.12657951275093715,0.9366081966506313,0.9509054166283346
72,0.05598692860199759,pressure,52,76,0,2,15,19,0.10577730313361967,0.10926615978115158,738.6239914720467,302.48294553042064,436.14104594162603,0.9529607983478716,0.9840350541534556
72,0.05598692860199759,velocity_y,52,76,0,2,13,18,0.09833954380303642,0.0987254829247117,0.5912111171773244,0.7545887663647918,-0.16337764918746733,0.8732897185130845,0.9017660505432252
72,0.05598692860199759,velocity_z,52,76,0,2,13,18,0.09833954380303642,0.0987254829247117,-0.09353168248913257,-0.034067081240508695,-0.05946460124862388,0.8732897185130845,0.9017660505432252
73,0.05676452483258089,pressure,54,76,2,0,15,19,0.10506703417388698,0.11059687807777577,290.3175761881864,384.86139599954896,-94.54381981136254,0.9630704962638553,0.9750000000000001
73,0.05676452483258089,velocity_y,54,76,2,0,15,19,0.10506703417388698,0.11059687807777577,0.877250856669854,1.0118027206332778,-0.13455186396342378,0.9630704962638553,0.9750000000000001
73,0.05676452483258089,velocity_z,54,76,2,0,15,19,0.10506703417388698,0.11059687807777577,0.010578268503406707,0.05955114195112787,-0.048972873447721166,0.9630704962638553,0.9750000000000001
74,0.057542121063164184,pressure,54,76,0,0,15,19,0.10648911799569524,0.11209380841652132,363.16729400497604,498.05902034301465,-134.8917263380386,0.964599473362819,0.9749999999999999
74,0.057542121063164184,velocity_y,54,76,0,0,15,19,0.10648911799569524,0.11209380841652132,0.9137394554838494,1.0709165605157278,-0.15717710503187843,0.964599473362819,0.9749999999999999
74,0.057542121063164184,velocity_z,54,76,0,0,15,19,0.10648911799569524,0.11209380841652132,0.02385903236178155,0.08106682010151739,-0.05720778773973584,0.964599473362819,0.9749999999999999
75,0.058319717293747485,pressure,54,76,0,0,15,19,0.10815202394494197,0.11384423573151786,464.85136970839727,658.8049718096734,-193.9536021012761,0.9668385017836942,0.975
75,0.058319717293747485,velocity_y,54,76,0,0,15,19,0.10815202394494197,0.11384423573151786,0.9617862429378268,1.1609821134163605,-0.1991958704785337,0.9668385017836942,0.975
75,0.058319717293747485,velocity_z,54,76,0,0,15,19,0.10815202394494197,0.11384423573151786,0.041346632847144904,0.11384800049007665,-0.07250136764293175,0.9668385017836942,0.975
76,0.059097313524330786,pressure,54,78,0,2,15,19,0.10926085118546211,0.11362260476807345,610.9692680161044,343.33174988013553,267.63751813596883,0.9562127591416852,0.9808059602597804
76,0.059097313524330786,velocity_y,54,78,0,2,14,19,0.10794147452966979,0.10926085118546211,0.7684912503977855,0.9860335204887198,-0.2175422700909343,0.9318396211846011,0.9558059602597804
76,0.059097313524330786,velocity_z,54,78,0,2,14,19,0.10794147452966979,0.10926085118546211,-0.02900699087013847,0.050171920137662085,-0.07917891100780056,0.9318396211846011,0.9558059602597804
77,0.05987490975491409,pressure,56,78,2,0,15,19,0.10929409037195059,0.11504641091784272,245.0003854446577,443.0587055537082,-198.0583201090505,0.966668059712338,0.9750000000000001
77,0.05987490975491409,velocity_y,56,78,2,0,15,19,0.10929409037195059,0.11504641091784272,0.8565334183194896,1.037268006038379,-0.1807345877188894,0.966668059712338,0.9750000000000001
77,0.05987490975491409,velocity_z,56,78,2,0,15,19,0.10929409037195059,0.11504641091784272,0.0030377376136289658,0.06881974784567929,-0.06578201023205033,0.966668059712338,0.9750000000000001
78,0.06065250598549739,pressure,56,78,0,0,15,19,0.11084652115689482,0.11668054858620507,298.02521238319116,584.0947142784318,-286.0695018952406,0.9700923699054326,0.975
78,0.06065250598549739,velocity_y,56,78,0,0,15,19,0.11084652115689482,0.11668054858620507,0.8850249217505239,1.1093270585954222,-0.2243021368448983,0.9700923699054326,0.975
78,0.06065250598549739,velocity_z,56,78,0,0,15,19,0.11084652115689482,0.11668054858620507,0.013407796792018534,0.09504709808586631,-0.08163930129384778,0.9700923699054326,0.975
79,0.06143010221608069,pressure,56,80,0,2,15,19,0.11120586977486571,0.11667128532914191,367.1880879782983,300.5104024698095,66.67768550848882,0.9605375747813809,0.9765777177355265
79,0.06143010221608069,velocity_y,56,80,0,2,14,19,0.11083772106268482,0.11120586977486571,0.7020326959819934,0.9662619501578626,-0.2642292541758693,0.9359481960423119,0.9515777177355265
79,0.06143010221608069,velocity_z,56,80,0,2,14,19,0.11083772106268482,0.11120586977486571,-0.05319592648984636,0.04297565705252798,-0.09617158354237434,0.9359481960423119,0.9515777177355265
80,0.06220769844666399,pressure,56,80,0,0,15,19,0.11262151717071932,0.1180027693114527,463.78970703621775,378.1647496959464,85.62495734027135,0.9598976909949194,0.9771986192691365
80,0.06220769844666399,velocity_y,56,80,0,0,14,19,0.11210263084588007,0.11262151717071932,0.7296161977953931,1.0080413855169044,-0.27842518772151126,0.9353403064451734,0.9521986192691365
80,0.06220769844666399,velocity_z,56,80,0,0,14,19,0.11210263084588007,0.11262151717071932,-0.043156352872941534,0.058182127927668026,-0.10133848080060956,0.9353403064451734,0.9521986192691365
81,0.06298529467724728,pressure,56,80,0,0,15,19,0.11424517870282316,0.11948757894354174,599.9408776297564,482.8580446767672,117.08283295298924,0.9590096614206277,0.978062990785027
81,0.06298529467724728,velocity_y,56,80,0,0,14,19,0.11351319999636467,0.11424517870282316,0.7685914539013771,1.061900824267661,-0.293309370366284,0.9344966783495964,0.9530629907850271
81,0.06298529467724728,velocity_z,56,80,0,0,14,19,0.11351319999636467,0.11424517870282316,-0.02897051977746143,0.07778536046722806,-0.10675588024468949,0.9344966783495964,0.9530629907850271
82,0.06376289090783059,pressure,58,80,2,0,15,19,0.11514137010791775,0.12120144221886078,243.81380947079967,630.5605938905479,-386.7467844197482,0.9744662722946713,0.975
82,0.06376289090783059,velocity_y,58,80,2,0,15,19,0.11514137010791775,0.12120144221886078,0.8571227417245227,1.1409273372439952,-0.28380459551947246,0.9744662722946713,0.975
82,0.06376289090783059,velocity_z,58,80,2,0,15,19,0.11514137010791775,0.12120144221886078,0.0032522337914173693,0.10654865890846543,-0.10329642511704806,0.9744662722946713,0.975
83,0.06454048713841389,pressure,58,82,0,2,14,17,0.1071867604876321,0.10888462033130689,254.00844013880797,298.0240885274863,-44.01564838867833,0.8819300879906099,0.892983059248139
83,0.06454048713841389,velocity_y,58,82,0,2,15,18,0.1148429576653201,0.11493376590526838,0.8842396931472554,0.7599538181496368,0.12428587499761856,0.9378706484345327,0.9496247063372918
83,0.06454048713841389,velocity_z,58,82,0,2,15,18,0.1148429576653201,0.11493376590526838,0.013121996953334714,-0.032114362085527814,0.04523635903886253,0.9378706484345327,0.9496247063372918
84,0.06531808336899718,pressure,58,82,0,0,15,19,0.11624557638567198,0.12236376461649683,360.06456728210543,406.7171225923291,-46.65255531022365,0.963379637874572,0.975
84,0.06531808336899718,velocity_y,58,82,0,0,15,18,0.11609974323469019,0.11624557638567198,0.9166815840895348,0.7871168715112422,0.1295647125782926,0.9380887979388941,0.9494040999333468
84,0.06531808336899718,velocity_z,58,82,0,0,15,18,0.11609974323469019,0.11624557638567198,0.02492987959963533,-0.02222781919011957,0.0471576987897549,0.9380887979388941,0.9494040999333468
85,0.06609567959958049,pressure,58,82,0,0,15,19,0.11772011015759115,0.12391590542904332,450.4829594900643,522.5504056256659,-72.06744613560164,0.9639937108992139,0.975
85,0.06609567959958049,velocity_y,58,82,0,0,15,18,0.11749753242744654,0.11772011015759115,0.9591290215313534,0.8227845580765125,0.13634446345484086,0.9383879617201298,0.9491019000774196
85,0.06609567959958049,velocity_z,58,82,0,0,15,18,0.11749753242744654,0.11772011015759115,0.04037948334933328,-0.009245842955224515,0.04962532630455779,0.9383879617201298,0.9491019000774196
86,0.06687327583016378,pressure,58,82,0,0,15,19,0.11943431887997757,0.12572033566313429,577.4364252500861,684.1223445048257,-106.68591925473959,0.9649697682345472,0.975
86,0.06687327583016378,velocity_y,58,82,0,0,15,19,0.11943431887997757,0.12572033566313429,1.0183445471649955,1.1670430650533927,-0.14869851788839727,0.9649697682345472,0.975
86,0.06687327583016378,velocity_z,58,82,0,0,15,19,0.11943431887997757,0.12572033566313429,0.06193217208640711,0.11605400647728359,-0.05412183439087648,0.9649697682345472,0.975
87,0.06765087206074709,pressure,58,84,0,2,15,19,0.12093408476596874,0.1253286459633071,750.3879306362377,332.99080101703134,417.39712961920634,0.9545336639603199,0.9824678501727971
87,0.06765087206074709,velocity_y,58,84,0,2,13,18,0.11279578136697638,0.11287181244823749,0.5912743831294284,0.7622936879849457,-0.1710193048555173,0.8747052975642878,0.9003033268279439
87,0.06765087206074709,velocity_z,58,84,0,2,13,18,0.11279578136697638,0.11287181244823749,-0.09350865556572432,-0.031262719113417964,-0.06224593645230636,0.8747052975642878,0.9003033268279439
88,0.06842846829133038,pressure,60,84,2,0,15,19,0.12040354310837238,0.12674057169302355,281.18721638298746,420.02295474802577,-138.8357383650383,0.966377786904328,0.975
88,0.06842846829133038,velocity_y,60,84,2,0,15,19,0.12040354310837238,0.12674057169302355,0.8737533061802261,1.0257629861394664,-0.1520096799592403,0.966377786904328,0.975
88,0.06842846829133038,velocity_z,60,84,2,0,15,19,0.12040354310837238,0.12674057169302355,0.009305264232338573,0.06463226305783437,-0.0553269988254958,0.966377786904328,0.975
89,0.06920606452191369,pressure,60,84,0,0,15,19,0.12191463527071766,0.12833119502180806,342.9945761745475,538.6921860349565,-195.69760986040905,0.9684775551446111,0.975
89,0.06920606452191369,velocity_y,60,84,0,0,15,19,0.12191463527071766,0.12833119502180806,0.9047456977490345,1.086137445474427,-0.18139174772539257,0.9684775551446111,0.975
89,0.06920606452191369,velocity_z,60,84,0,0,15,19,0.12191463527071766,0.12833119502180806,0.020585572252108608,0.08660676916567606,-0.06602119691356745,0.9684775551446111,0.975
90,0.06998366075249698,pressure,60,84,0,0,15,19,0.12366982591460107,0.1301787641206327,425.53638410477254,700.7088987736976,-275.17251466892503,0.9714286719989788,0.9749999999999999
90,0.06998366075249698,velocity_y,60,84,0,0,15,19,0.12366982591460107,0.1301787641206327,0.9435217319624531,1.1769451490370935,-0.23342341707464032,0.9714286719989788,0.9749999999999999
90,0.06998366075249698,velocity_z,60,84,0,0,15,19,0.12366982591460107,0.1301787641206327,0.0346988945086808,0.11965807030455639,-0.08495917579587559,0.9714286719989788,0.9749999999999999
91,0.07076125698308028,pressure,60,86,0,2,15,19,0.12403753955420456,0.12963936188478967,540.1626389013508,332.3500055048019,207.81263339654885,0.9586698347685644,0.9783945930883113
91,0.07076125698308028,velocity_y,60,86,0,2,14,19,0.12315739379055018,0.12403753955420456,0.747218811584738,0.9790488930752779,-0.23183008149053985,0.9341738430301361,0.9533945930883112
91,0.07076125698308028,velocity_z,60,86,0,2,14,19,0.12315739379055018,0.12403753955420456,-0.03674952540833645,0.047629723661729295,-0.08437924907006575,0.9341738430301361,0.9533945930883112
92,0.07153885321366359,pressure,60,86,0,0,15,19,0.12581659139504295,0.13105811795649938,697.1061747364805,416.3900375373434,280.7161371991371,0.957028152435542,0.980003045049082
92,0.07153885321366359,velocity_y,60,86,0,0,14,19,0.12450521205867442,0.12581659139504295,0.7921103146358319,1.0232713556912496,-0.23116104105541768,0.9326142448137649,0.955003045049082
92,0.07153885321366359,velocity_z,60,86,0,0,14,19,0.12450521205867442,0.12581659139504295,-0.02041035452626705,0.06372538373989323,-0.08413573826616028,0.9326142448137649,0.955003045049082
93,0.07231644944424688,pressure,62,86,2,0,15,19,0.12601794302346778,0.1326504663404924,255.25907235243773,529.5093451013096,-274.25027274887185,0.9711187584023184,0.975
93,0.07231644944424688,velocity_y,62,86,2,0,15,19,0.12601794302346778,0.1326504663404924,0.861141990064243,1.0818518966138457,-0.22070990654960276,0.9711187584023184,0.975
93,0.07231644944424688,velocity_z,62,86,2,0,15,19,0.12601794302346778,0.1326504663404924,0.00471512055119977,0.08504695694292952,-0.08033183639172975,0.9711187584023184,0.975
94,0.07309404567483019,pressure,62,86,0,0,15,19,0.12776258610080798,0.13445335781238896,306.0740377939222,681.2840482693227,-375.21001047540057,0.9751186142895849,0.9748751740238989
94,0.07309404567483019,velocity_y,62,86,0,0,15,19,0.12776258610080798,0.13445335781238896,0.8878966773784073,1.168348678224059,-0.2804520008456518,0.9751186142895849,0.9748751740238989
94,0.07309404567483019,velocity_z,62,86,0,0,15,19,0.12776258610080798,0.13445335781238896,0.01445303036065565,0.11652921080887346,-0.10207618044821781,0.9751186142895849,0.9748751740238989
95,0.07387164190541348,pressure,62,88,0,2,15,19,0.12734830372878606,0.1338725681744657,371.3166536259695,320.92579305199536,50.39086057397412,0.9615148385912189,0.9756325566370808
95,0.07387164190541348,velocity_y,62,88,0,2,14,19,0.1271789397657424,0.12734830372878606,0.7018943876534552,0.9728086259890013,-0.27091423833554606,0.9368765966616581,0.950632556637081
95,0.07387164190541348,velocity_z,62,88,0,2,14,19,0.1271789397657424,0.12734830372878606,-0.05324626660458581,0.045358452188452136,-0.09860471879303795,0.9368765966616581,0.950632556637081
96,0.07464923813599678,pressure,62,88,0,0,15,19,0.1287866810015548,0.13527320679680552,459.4545164641112,397.9359485957319,61.51856786837931,0.961109265670004,0.9760243512043217
96,0.07464923813599678,velocity_y,62,88,0,0,14,19,0.12850954645696525,0.1287866810015548,0.7268513674949858,1.0141586836307603,-0.28730731613577454,0.9364913023865038,0.9510243512043218
96,0.07464923813599678,velocity_z,62,88,0,0,14,19,0.12850954645696525,0.1287866810015548,-0.04416266880508676,0.06040864235524529,-0.10457131116033205,0.9364913023865038,0.9510243512043218
97,0.07542683436658008,pressure,62,88,0,0,14,19,0.12999045570117795,0.1304090128272616,415.68059758308596,499.78196914247843,-84.10137155939248,0.9359955130891788,0.9515294556343947
97,0.07542683436658008,velocity_y,62,88,0,0,14,19,0.12999045570117795,0.1304090128272616,0.7606408681754728,1.067656691537847,-0.3070158233623741,0.9359955130891788,0.9515294556343947
97,0.07542683436658008,velocity_z,62,88,0,0,14,19,0.12999045570117795,0.1304090128272616,-0.03186429632667245,0.07988032482596091,-0.11174462115263337,0.9359955130891788,0.9515294556343947
98,0.07620443059716338,pressure,62,88,0,0,14,19,0.13168006684454062,0.13226428403933668,499.1204959281589,635.5582574602773,-136.43776153211843,0.9354295105095853,0.952107404515945
98,0.07620443059716338,velocity_y,62,88,0,0,14,19,0.13168006684454062,0.13226428403933668,0.8086801170487143,1.1441834558625086,-0.33550333881379424,0.9354295105095853,0.952107404515945
98,0.07620443059716338,velocity_z,62,88,0,0,14,19,0.13168006684454062,0.13226428403933668,-0.014379439660306026,0.10773378916484422,-0.12211322882515024,0.9354295105095853,0.952107404515945
99,0.07698202682774669,pressure,64,90,2,2,14,17,0.12222438538979052,0.12421552403576398,230.97287031619433,280.3765121954984,-49.40364187930405,0.8821272451469914,0.892786631158678
99,0.07698202682774669,velocity_y,64,90,2,2,15,18,0.13095469863191841,0.1311163864821953,0.8656603983176734,0.7516636344660937,0.11399676385157964,0.9380787587662686,0.949414247670012
99,0.07698202682774669,velocity_z,64,90,2,2,15,18,0.13095469863191841,0.1311163864821953,0.006359686661711217,-0.0351317421829368,0.041491428844648015,0.9380787587662686,0.949414247670012
100,0.07775962305832998,pressure,64,90,0,0,15,19,0.13241047347907126,0.13937944576744343,318.9434844821959,369.31778717698074,-50.37430269478483,0.9638534818603527,0.975
100,0.07775962305832998,velocity_y,64,90,0,0,15,18,0.13217934784123367,0.13241047347907126,0.8929093564508518,0.7746606963296583,0.1182486601211935,0.9383196450088899,0.9491708761770253
100,0.07775962305832998,velocity_z,64,90,0,0,15,18,0.13217934784123367,0.13241047347907126,0.016277496336954356,-0.026761496189020628,0.043038992525974984,0.9383196450088899,0.9491708761770253
101,0.07853721928891329,pressure,64,90,0,0,15,19,0.13383419554188614,0.14087810057040645,386.503482679103,457.08283977764717,-70.57935709854416,0.9644800177818686,0.975
101,0.07853721928891329,velocity_y,64,90,0,0,15,18,0.13351379647946288,0.13383419554188614,0.9258457016698476,0.8031835116574672,0.12266219001238043,0.9386248804578334,0.9488628500060479
101,0.07853721928891329,velocity_z,64,90,0,0,15,18,0.13351379647946288,0.13383419554188614,0.02826534562218408,-0.016380040412227015,0.044645386034411094,0.9386248804578334,0.9488628500060479
102,0.07931481551949658,pressure,64,90,0,0,15,19,0.13543717413154738,0.1425654464542604,476.9777524646684,574.0616098399676,-97.08385737529915,0.9653418080974778,0.975
