frequency_index,omega0_rad_s,omega_e_rad_s,wavenumber_rad_m,wavelength_m,wave_amplitude_m,heave_response_real_m_per_m,heave_response_imag_m_per_m,pitch_response_real_rad_per_m,pitch_response_imag_rad_per_m,heave_rao_m_per_m,pitch_rao_rad_per_m,pitch_rao_rad_per_wave_slope,point_vertical_rao_m_per_m,heave_phase_lead_deg,pitch_phase_lead_deg,point_phase_lead_deg,fridsma_heave_phase_lag_deg,fridsma_pitch_phase_lead_deg,cg_accel_rao_mps2_per_m,point_accel_rao_mps2_per_m,cg_accel_g,point_accel_g,dynamic_condition_number,equation_relative_residual,heave_finite_length_factor,pitch_finite_length_factor,provider_route,matrix_contract,configuration,fn_b,speed_mps,lambda_over_l
143,3.386534666840022,7.3689826601678625,1.1694734746023627,5.372661666666666,0.01,-0.4824205543189576,-1.1052035577843122,1.0018362640130245,-0.8745718170642562,1.2059040158190502,1.3298690774262891,1.1371519801921657,2.275175710093028,-23.581234414619075,48.88005458256396,18.52296189316033,23.581234414619075,48.88005458256396,65.48288584378244,123.54637628217677,0.06677396036748783,0.12598224294960741,4.437885453680066,1.7107953439927078e-16,0.8066093353065843,0.8818865377453926,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.8277166666666664
144,3.378965203957645,7.34363023876484,1.164251385494183,5.39676,0.01,-0.4740442859310176,-1.1031279923378072,1.000807476129956,-0.8621404453445882,1.2006703762911324,1.3209472933378443,1.1345894106685126,2.2613280789510783,-23.254520277257114,49.2569151247306,18.83154951783837,23.254520277257114,49.2569151247306,64.75083875981645,121.95094733286139,0.0660274800873045,0.12435535818333622,4.37872081048762,1.4344331747741234e-16,0.8082268578687073,0.8828931030555929,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.8404
145,3.371446272215943,7.318486456180551,1.1590757258022646,5.4208583333333324,0.01,-0.46594353509006947,-1.101008321814833,0.9996485278921936,-0.8500320421198686,1.195542848499269,1.3121934506571444,1.1321032970032203,2.2477305855594616,-22.93794071906649,49.624458123880515,19.130646082584065,22.93794071906649,49.624458123880515,64.03356668919223,120.3889986297274,0.06529606612777272,0.12276261376691062,4.321368273703467,1.5883651027532436e-16,0.8098246656116278,0.8838870651445485,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.853083333333333
146,3.3639773118911687,7.29354865342852,1.1539458790635468,5.444956666666666,0.01,-0.4581079627306213,-1.0988514226137527,0.998370834110056,-0.8382357763419538,1.1905197833288905,1.3036040576575416,1.129692545646461,2.234378389612166,-22.631113413729764,49.983058484611945,19.42062207550208,22.631113413729764,49.983058484611945,63.330714149330376,118.85966203627329,0.06457935599754287,0.12120312444746503,4.265771922600181,2.0720383093677518e-16,0.8114030684886991,0.884868629757897,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.8657666666666666
147,3.3565577719012274,7.268814217163905,1.1488612396802713,5.469055,0.01,-0.4505276146804433,-1.0966635574559296,0.9969849317045073,-0.8267411188462024,1.185599464339262,1.2951755987652454,1.1273559887229665,2.2212665749951968,-22.33367316121283,50.333073982916346,19.701830949614674,22.33367316121283,50.333073982916346,62.64193034060377,117.36208580045727,0.06387699198054768,0.119676021679633,4.211877671378786,3.246145627471389e-16,0.8129623706014831,0.8858379985466202,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.87845
148,3.34918710963489,7.244280578701123,1.143821212681651,5.493153333333333,0.01,-0.4431929143786466,-1.0944504271931863,0.9955005466017925,-0.815537848441483,1.1807801221814274,1.2869045498890084,1.1250923969768871,2.2083901767380576,-22.045271054873183,50.67484609802972,19.974609953792083,22.045271054873183,50.67484609802972,61.96686980236948,115.8954355548783,0.06318862180496855,0.11818045464544806,4.1596332391443305,1.187709775912866e-16,0.8145028703255647,0.8867953691620246,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.8911333333333333
149,3.3418647907851144,7.219945213056845,1.1388252134917876,5.517251666666666,0.01,-0.4360946543712277,-1.0922172183042498,0.9939266555980227,-0.804616055207728,1.1760599472524493,1.2787873916356527,1.1229004912129779,2.1957442044197935,-21.765573686022947,51.008700806924935,20.239280926326416,21.765573686022947,51.008700806924935,61.305192949271,114.45889508751709,0.06251389919011181,0.11671559104028094,4.108988114672152,4.831714855061121e-17,0.8160248604334422,0.8877409353482493,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.9038166666666663
150,3.3345902891863552,7.19580563801761,1.133872667703644,5.541349999999999,0.01,-0.4292239868644303,-1.089968646422066,0.9922715435388458,-0.7939661414516669,1.1714371007796138,1.2708206206576174,1.1207789523944738,2.183323662433487,-21.494262385199363,51.334949342187656,20.49615105189281,21.494262385199363,51.334949342187656,60.65656650326448,113.05166691443452,0.06185248428695271,0.11528061765682932,4.05989351703743,2.0427896906515523e-16,0.8175286282145586,0.8886748870323545,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.9164999999999996
151,3.327363086655757,7.171859413231317,1.1289630108588893,5.565448333333332,0.01,-0.4225724135725977,-1.087708996211212,0.9905428561438038,-0.7835788207101438,1.1669097245080156,1.263000759351721,1.1187264305416516,2.1711235674695595,-21.231032499220163,51.653888914194994,20.745513582816926,21.231032499220163,51.653888914194994,60.02066383500505,111.67297268200306,0.06120404402625265,0.11387474079527979,4.01230235302658,1.9491023809466564e-16,0.819014455592543,0.889597410412076,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.929183333333333
152,3.3201826728381145,7.148104139321873,1.124095688233438,5.589546666666666,0.01,-0.4161317750595767,-1.0854421578923905,0.988747648788218,-0.7734451151368972,1.162475949146615,1.2553243641040976,1.1167415525602546,2.1591389635390486,-20.975592702968157,51.965803398647324,20.98764852570028,20.975592702968157,51.965803398647324,59.39716522661089,110.32205342285958,0.06056825238650395,0.11249718652430707,3.966169172114668,1.0144322206164041e-16,0.820482619239728,0.8905086880412998,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.9418666666666664
153,3.3130485450544973,7.124537457026323,1.1192701546285144,5.613644999999999,0.01,-0.40989423974038913,-1.0831716606895443,0.9868924315381195,-0.7635563515619546,1.1581339017114114,1.2477880322546073,1.114822929115579,2.147364934822938,-20.727664344754004,52.270963990601956,21.222823294552256,20.727664344754004,52.270963990601956,58.78575806638839,108.99816968677492,0.05994479059249426,0.11114720081452374,3.921450119676416,2.544378949584571e-16,0.8219333906890057,0.8914088989133293,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.95455
154,3.3059602081544366,7.1011570463537765,1.114485874167073,5.637743333333332,0.01,-0.4038522926821496,-1.0809007034545692,0.9849832107161703,-0.7539041564721102,1.153881711889573,1.2403884079346517,1.1129691606559606,2.135796616602173,-20.48698082403854,52.56962982622261,21.4512933316434,20.48698082403854,52.56962982622261,58.18613698482927,107.70060156499125,0.05933334725398508,0.10982404956329762,3.878102888997101,2.0431769193440192e-16,0.8233670364430881,0.8922982185420023,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.9672333333333327
155,3.2989171743715775,7.077960625765527,1.1097423200954202,5.661841666666666,0.01,-0.39799872431945305,-1.078632182705093,0.9830255272591005,-0.7444804501255418,1.1497175175350967,1.2331221869150526,1.1111788426785632,2.124429204494904,-20.25328700025554,52.86204857350083,21.67330269733617,20.25328700025554,52.86204857350083,57.598003940065055,106.42864862424909,0.05873361845285093,0.1085270185274779,3.8360866725619265,1.802945905797607e-16,0.824783818081229,0.8931768190407212,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.979916666666666
156,3.2919189631826993,7.054945951375695,1.105038974589881,5.685939999999999,0.01,-0.3923266191791283,-1.0763687182923558,0.9810244921101192,-0.7352774399828047,1.1456394693946492,1.2259861205852145,1.109450570320582,2.113257962202344,-20.026338631452717,53.14845699322839,21.889084630173016,20.026338631452717,53.14845699322839,57.02106825996543,105.18162976466503,0.0581453077860079,0.10725541317847077,3.795362113026512,1.9170647450655642e-16,0.8261839923634745,0.8940448691994564,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,2.9925999999999995
157,3.2849651011700094,7.032110816171819,1.1003753285683582,5.710038333333332,0.01,-0.3868293446919222,-1.0741126768989375,0.9789848188732155,-0.7262876136097236,1.1416457351515765,1.2189770191710465,1.1077829423502206,2.102278227942181,-19.805901841463196,53.42908147150547,22.09886207850647,19.805901841463196,53.42908147150547,56.45504664718666,103.95888301381254,0.057568126370561475,0.10600855849226039,3.7558912542055807,2.6819447276113e-16,0.8275678113324948,0.8949025345597764,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.005283333333333
158,3.278055121886629,7.009453049254843,1.0957508815066472,5.734136666666665,0.01,-0.38150054015395396,-1.0718661935499403,0.9769108539404108,-0.7175037311845501,1.1377345028665504,1.212091754286916,1.1061745646239418,2.0914854197285426,-19.591752614328016,53.7041385250605,22.30284820494765,19.591752614328016,53.7041385250605,55.89966315269911,102.75976526776765,0.057001792816812176,0.10478579868534887,3.7176374923603177,1.555373667610569e-16,0.8289355224130586,0.8957499774879644,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.0179666666666662
159,3.2711885657251702,6.986970515097864,1.0911651412593593,5.758234999999999,0.01,-0.3763341058881806,-1.0696311913061602,0.9748066042878903,-0.7089188177216101,1.1339039838847431,1.205327260905972,1.104624053069413,2.0808750396395705,-19.383676314705554,53.97383528064384,22.50124686489559,19.383676314705554,53.97383528064384,55.35464912263174,101.583651988473,0.056446033174052036,0.10358649690615347,3.6805655280161336,1.6194811962793737e-16,0.8302873685092065,0.8965873572462694,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.0306499999999996
160,3.264364979789337,6.964661112823189,1.0866176238853267,5.782333333333332,0.01,-0.37132419264555155,-1.0674093992938438,0.9726757631226104,-0.7005261551063537,1.1301524152718143,1.1986805388235198,1.1031300362472487,2.0704426771978377,-19.181467233031526,54.238369929728805,22.69425306038073,19.181467233031526,54.238369929728805,54.819743122668235,100.42993686554807,0.05590058085347008,0.1024100348901491,3.644641318500692,1.2330978454352634e-16,0.831623588099177,0.8974148300623517,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.043333333333333
161,3.257583917768454,6.942522775497096,1.0821078534773516,5.806431666666666,0.01,-0.36646519127651883,-1.0652023692127068,0.9705217335474601,-0.6923192740216845,1.1264780618341839,1.1921486536795145,1.1016911575390078,2.0601840119746573,-18.984928154223752,54.49793215972261,22.88205337042612,18.984928154223752,54.49793215972261,54.294690843693076,99.29803144958939,0.05536517653193811,0.10125581258593852,3.609832031356068,1.1846348235521535e-16,0.8329444153281413,0.8982325491969662,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.0560166666666664
162,3.250844939814853,6.920553469441846,1.0776353619961798,5.8305299999999995,0.01,-0.3617517226959895,-1.0630114904519417,0.9683476504003712,-0.6842919458324673,1.122879217772942,1.1857287375985723,1.100306077003787,2.0500948155167,-18.793869948761653,54.75270356285614,23.064826359094496,18.793869948761653,54.75270356285614,53.77924499191351,98.18736476305375,0.054839568039966265,0.10012324775846365,3.5761059987481465,1.9100615744721455e-16,0.8342500800987981,0.8990406650099351,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.0686999999999998
163,3.2441476124240407,6.898751193564445,1.0731996891085749,5.854628333333332,0.01,-0.357178628158498,-1.0608380039329786,0.9661564004108846,-0.676438174484003,1.1193542080153596,1.179417989499129,1.0989734729412581,2.0401709526821756,-18.60811118501229,55.002858023877195,23.24274296234671,18.60811118501229,55.002858023877195,53.273165166270594,97.097382893989,0.05432351023669714,0.09901177557472633,3.543432672970044,1.758804322011239e-16,0.8355408081598804,0.8998393250244607,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.081383333333333
164,3.237491508317564,6.877113978701639,1.0688003820293714,5.878726666666666,0.01,-0.35274095985499354,-1.058683014787623,0.9639506408066031,-0.6687521884605772,1.1159013892630623,1.173213675117313,1.0976920431949024,2.0304083824638006,-18.42747776171356,55.248562087635264,23.41596685479928,18.42747776171356,55.248562087635264,52.77621772558322,96.02754857714186,0.053816764874430344,0.09792084817663715,3.5117825831138236,1.1741297212895575e-16,0.8368168211926259,0.9006286739898204,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.0940666666666665
165,3.230876206328515,6.855639886980758,1.0644369953674024,5.902824999999999,0.01,-0.34843397183828195,-1.0565475039709133,0.9617328164916474,-0.6612284328419977,1.1125191507916472,1.1671131267857633,1.0964605062255668,2.0208031583669253,-18.251802559572127,55.489975307597746,23.584654797421365,18.251802559572127,55.489975307597746,52.28817564755116,94.9773407663386,0.0533191004548456,0.096849934244965,3.481127292965883,2.079108830929143e-16,0.8380783368952581,0.9014088539424877,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.10675
166,3.2243012912895956,6.834327011195889,1.0601090909751805,5.926923333333333,0.01,-0.34425311128042474,-1.0544323388995256,0.9595051759096509,-0.6538615614889041,1.109205915032631,1.1611137430028629,1.0952776019822352,2.0113514284033136,-18.080925110974704,55.72725057629728,23.748956967170614,18.080925110974704,55.72725057629728,51.808818381456874,93.9462542014713,0.052830292078800474,0.09579851855778611,3.4514393601649966,1.167380995548243e-16,0.8393255690655286,0.902180004265729,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1194333333333333
167,3.2177663539236794,6.813173474199006,1.055816237802235,5.951021666666667,0.01,-0.34019401006243655,-1.0523382831987276,0.9572697856949498,-0.6466464293816013,1.105960137965201,1.1552129878236435,1.0941420925939827,2.0020494347540407,-17.914691286857817,55.960534438662705,23.909017269520575,17.914691286857817,55.960534438662705,51.33793169616003,92.93379897293616,0.05235012129132786,0.09476610154633455,3.4226922966485707,2.165795075891846e-16,0.8405587276813652,0.9029422617477119,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1321166666666667
168,3.2112709907368004,6.792177428305598,1.051558011751996,5.9751199999999995,0.01,-0.3362524766941029,-1.0502660056337318,0.955028544207408,-0.6395780851319502,1.1027803093421429,1.1494083900998693,1.093052762904488,1.9928935131487289,-17.752952999824032,56.18996738914427,24.06497363479062,17.752952999824032,56.18996738914427,50.87530752475698,91.93950008594,0.05187837592323268,0.09375219885071866,3.3948605304009876,2.159741628317913e-16,0.8417780189796745,0.9036957606381706,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1448
169,3.2048148039135134,6.771337054714422,1.0473339955421281,5.999218333333333,0.01,-0.3324244885597836,-1.0482160882947582,0.9527831940387153,-0.6326517636834686,1.099664952771615,1.1436975425935039,1.0920084208681637,1.9838800920028428,-17.59556792263689,56.41568415349906,24.21695829914384,17.59556792263689,56.41568415349906,50.42074380708914,90.96289702672223,0.05141484993049527,0.09275634087759045,3.367919368508444,1.471308241613418e-16,0.8429836455333403,0.904440632703663,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1574833333333334
170,3.1983974012145535,6.750650562940969,1.0431437785682176,6.023316666666665,0.01,-0.32870618448442895,-1.0461890340991284,0.9505353335709965,-0.6258628792110084,1.0966126256739792,1.138078100984822,1.0910078978248885,1.9750056913498228,-17.442399221267948,56.63781395606085,24.365098071077625,17.442399221267948,56.63781395606085,49.97404433111302,90.00354333241062,0.05095934323251368,0.09177807236152062,3.3418449615165393,0.0,0.8441758063264652,0.9051770072814641,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.170166666666666
171,3.192018395876746,6.730116190264279,1.0389869567707175,6.047414999999998,0.01,-0.3250938576128039,-1.0441852736682404,0.948286427662094,-0.6192070182282089,1.0936219191307353,1.1325477827938235,1.0900500486684674,1.9662669216004678,-17.293315301712965,56.856480773276814,24.509514584189134,17.293315301712965,56.856480773276814,49.53501857399914,89.0610061659489,0.05051166155006974,0.09081695193154533,3.316614269080421,2.574476100226864e-16,0.8453546968278948,0.9059050113321269,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1828499999999993
172,3.1856774065151,6.709732201186732,1.0348631325050626,6.071513333333332,0.01,-0.3215839485939072,-1.0422051716322702,0.9460378175259184,-0.6126799329082228,1.090691457640656,1.1271043662312854,1.089133751922283,1.9576604821580954,-17.1481895698318,57.071803574254176,24.650324536958607,17.1481895698318,57.071803574254176,49.10348154369618,88.1348658972849,0.05007161624376947,0.08987255168409693,3.2922050268916023,1.7150248959431464e-16,0.8465205090630689,0.9066247694907545,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.1955333333333327
173,3.1793740570270335,6.689496886906465,1.0307719144148653,6.095611666666665,0.01,-0.3181730390618539,-1.040249032410909,0.9437907298708017,-0.6062775346209703,1.087819898796528,1.1217456889937854,1.088257909734146,1.949183159914617,-17.006900203507257,57.283896549020085,24.78763992025415,17.006900203507257,57.283896549020085,48.67925362158578,87.22471569179801,0.04963902415359556,0.08894445676331673,3.2685957148613327,2.0088791968340705e-16,0.8476734316842377,0.9073364041170098,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.208216666666666
174,3.173107976498678,6.669408564802058,1.0267129173081058,6.119709999999999,0.01,-0.31485784540393424,-1.0383171055142337,0.9415462853537057,-0.5999958876882455,1.0850059328943156,1.1164696470151652,1.0874214478009965,1.9408318276495165,-16.869329936454136,57.49286932516239,24.921568233225372,16.869329936454136,57.49286932516239,48.26216040675169,86.33016110675385,0.04921370744010615,0.08803226494955348,3.2457655265367173,1.0974374747553003e-16,0.8488136500390857,0.9080400353439056,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.2208999999999994
175,3.166878799113201,6.649465577929176,1.0226857620362377,6.143808333333332,0.01,-0.3116352128062038,-1.0364095904040485,0.9393055064035181,-0.5938312033564561,1.0822482824852415,1.111274193185348,1.0866233152329456,1.932603442351099,-16.73536585304629,57.6988271734819,25.052212688216457,16.73536585304629,57.6988271734819,47.852032562303215,85.45081969641767,0.04879549342772835,0.0871355862566908,3.223694339722961,2.6812263824279693e-16,0.8499413462377986,0.9087357811254012,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.233583333333333
176,3.160686164061105,6.629666294528828,1.0186900753761277,6.167906666666665,0.01,-0.3085021095667192,-1.0345266409525464,0.9370693244623858,-0.5877798339854585,1.079545701880043,1.106157336045992,1.085862484365099,1.924495043476947,-16.604899193562517,57.90187120325348,25.179672405295946,16.604899193562517,57.90187120325348,47.44870566411625,84.58632062631747,0.048384214450517,0.0862540425388053,3.202362688282892,3.1041572165735634e-16,0.8510566992186129,0.9094237572828417,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.246266666666666
177,3.1545297154524463,6.610009107546942,1.0147254899147509,6.192004999999999,0.01,-0.30545562166642537,-1.0326683695319674,0.9348385866901193,-0.5818382674508626,1.0768969766135637,1.1011171384711989,1.085137950524635,1.9165037511683496,-16.477825169286348,58.10209854766066,25.304042596968117,16.477825169286348,58.10209854766066,47.052020052289514,83.73630429702656,0.04797970770068221,0.08538726710653136,3.1817517350832816,4.4460647258198663e-17,0.8521598848118866,0.9101040775502734,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.2589499999999996
178,3.1484091022309277,6.590492434164933,1.0107916439365692,6.216103333333332,0.01,-0.3024929475876741,-1.0308348507660459,0.9326140621730822,-0.5760031217563379,1.074300922876889,1.0961517163404089,1.084448731759793,1.908626764431641,-16.35404278692394,58.29960253993718,25.42541474359888,16.35404278692394,58.29960253993718,46.66182068555654,82.90042197773403,0.047581815080130874,0.08453490435340716,3.1618432460561006,1.1733832480058497e-16,0.853251075802722,0.9107768536186559,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.271633333333333
179,3.1423239780898173,6.571114715341002,1.0068881813135184,6.240201666666666,0.01,-0.299611393370418,-1.029026124971418,0.9303964476756862,-0.5702711398517273,1.0717563869233793,1.091259237209621,1.083793868536661,1.9008613592976813,-16.233454681835127,58.49447288071974,25.543876760060783,16.233454681835127,58.49447288071974,46.277956998845305,82.07833544978318,0.047190383055217944,0.08369660939238494,3.1426195653421862,1.928389235300401e-16,0.8543304419921811,0.9114421951790143,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.2843166666666663
180,3.1362740013896504,6.551874415361854,1.0030147513975363,6.2642999999999995,0.01,-0.2968083678962475,-1.0272422013147238,0.9281863729695554,-0.5646391846522395,1.0692622444541626,1.0864379189862274,1.0831724234089826,1.8932048869692213,-16.11596695960057,58.68679579708777,25.659513154072783,16.11596695960057,58.68679579708777,45.90028276413272,81.26971666028031,0.04680526251485749,0.08287204770261028,3.1240635914840595,2.0933794520962516e-16,0.8553981502571241,0.9121002099645484,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.2969999999999997
181,3.1302588350776626,6.532770021404559,0.9991710089155591,6.288398333333332,0.01,-0.2940813783905926,-1.0254830607089718,0.9259844057726321,-0.5591042342535473,1.0668173999879977,1.081686028611972,1.082583480665607,1.8856547719646068,-16.00148904547362,58.87665419374031,25.772405176684657,16.00148904547362,58.87665419374031,45.52865595470531,80.47424738581387,0.046426308632107095,0.08206089478651106,3.1061587546344316,1.9688928363693884e-16,0.8564543646087057,0.9127510037917331,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.309683333333333
182,3.1242781466089222,6.513800043108311,0.9953566138669253,6.312496666666666,0.01,-0.29142802613365687,-1.0237486584707125,0.9237910563279336,-0.5536633773373119,1.0644207862197839,1.0770018807578927,1.082026145959666,1.8782085102650918,-15.889933541292152,59.06412779673397,25.882630965329753,15.889933541292152,59.06412779673397,45.16293861290464,79.69161890626823,0.04605338072930577,0.08126283583718012,3.088888994746877,2.173961811264621e-16,0.8574992462495615,0.9133946806004326,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.3223666666666665
183,3.118331607869109,6.494963012155807,0.9915712314231203,6.336594999999999,0.01,-0.28884600237086044,-1.022038926757758,0.9216067816493111,-0.548313808761416,1.0620713633714907,1.0723838365344993,1.0814995459230854,1.8708636674720338,-15.781216089448122,59.24929329018207,25.990265679847028,15.781216089448122,59.24929329018207,44.802996721409315,78.92153168867121,0.04568634214681804,0.08047756541598937,3.072238740715227,1.2774718782578764e-16,0.8585329536297166,0.914031342493063,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.33505
184,3.1124188950989056,6.476257481863987,0.9878145318297984,6.360693333333333,0.01,-0.28633308441385347,-1.0203537768054796,0.919431989459397,-0.5430528253290173,1.0597681185387477,1.0678303022199234,1.0810028277696078,1.8636178769792837,-15.675255243536043,59.43222444629447,26.09538163185053,15.675255243536043,59.43222444629447,44.44870007807947,78.16369508097324,0.045325060115410945,0.07970478714033156,3.056192890428479,2.3337180782027275e-16,0.8595556425012455,0.9146610897728129,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.3477333333333332
185,3.1065396888199612,6.45768202678391,0.984086190311026,6.384791666666667,0.01,-0.2838871319234431,-1.0186931009782467,0.9172670418429382,-0.5378778217304772,1.0575100650359763,1.0633397280083243,1.0805351588891312,1.856468838165366,-15.571972345322507,59.61299224911306,26.19804840780199,15.571972345322507,59.61299224911306,44.09992217437279,77.41782701562818,0.04496940563227279,0.07894421338135671,3.0407367917084516,1.308404953189714e-16,0.8605674659717168,0.915284020980968,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.3604166666666666
186,3.1006936737623865,6.439235242309525,0.9803858869756833,6.4088899999999995,0.01,-0.2815060833660743,-1.0170567746511197,0.9151122586368922,-0.5327862866521401,1.0552962417425003,1.0589106067804264,1.08009572643582,1.8494143146092399,-15.47129140769934,59.791665012280646,26.298332986124137,15.47129140769934,59.791665012280646,43.7565400773205,76.6836537228145,0.044619253340662204,0.07819556497153922,3.025856224097824,1.6569546221920488e-16,0.8615685745564476,0.9159002329333427,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.3731
187,3.0948805387937406,6.420915744295083,0.97671330672597,6.432988333333333,0.01,-0.2791879526357955,-1.0154446579356866,0.9129679205769785,-0.5277757990459777,1.0531257124517903,1.0545414728977103,1.079683736912142,1.8424521323328933,-15.373139003301333,59.96830849116071,26.396299848671703,15.373139003301333,59.96830849116071,43.41843431503943,75.96090945311727,0.04427448141316294,0.07745857092189205,3.011537381466783,1.3729125201654344e-16,0.8625591162296008,0.9165098207558561,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.3857833333333334
188,3.089099976849485,6.402722168681004,0.9730681391679614,6.457086666666664,0.01,-0.27693082583396816,-1.0138565972627454,0.9108342722188428,-0.5228440245541393,1.0509975652256651,1.050230901021484,1.0792984157507222,1.8355801780734262,-15.277444158488493,60.142985989606956,26.492011086859407,15.277444158488493,60.142985989606956,43.08548876574297,75.24933620947252,0.0439349714385065,0.07673296814862621,2.9977668554070958,1.5315265435709042e-16,0.8635392364741492,0.917112877919271,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.398466666666666
189,3.0833516848648523,6.3846531711279475,0.9694500785241569,6.481184999999998,0.01,-0.27473285819926546,-1.012292426833479,0.908711524650573,-0.5179887120825197,1.0489109117550222,1.0459775049577675,1.078939006895654,1.8287963975868038,-15.184138252408673,60.31575846166669,26.585526502730346,15.184138252408673,60.31575846166669,42.757590550203695,74.54868348816153,0.04360060831191456,0.0760185012090383,2.984531619383072,1.222507184437485e-16,0.8645090783307373,0.9177094962731153,faltinsen_ch9_reduced_order_planing,heave_pitch_2x2_v1,FnB=1.67,1.67,3.405334178,3.4111499999999992
