title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,status
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,radiation,pdstrip_internal_transposed,heave,heave,,,,314966.031,-12513.2666,1284.7039067588312,-51.03992464296823,1284.7039067588312,-51.03992464296823,-799.1721868917682,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,radiation,pdstrip_internal_transposed,heave,roll,,,,0.003706858493,0.004244951066,1.511977521080441e-05,1.731458215089317e-05,1.511977521080441e-05,1.731458215089317e-05,0.00027110801160935567,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,radiation,pdstrip_internal_transposed,roll,sway,,,,24435.2363,-1660.71899,99.66802908084144,-6.773848493146171,99.66802908084144,-6.773848493146171,-106.06346603779612,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.0065916311,-0.001711432706,-2.6886373108860783e-05,-6.980702892220901e-06,-2.6886373108860783e-05,-6.980702892220901e-06,-0.0001093023478275542,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,radiation,pdstrip_internal_transposed,roll,roll,,,,35510.2617,-3254.37915,144.8415620921943,-13.274173074490959,144.8415620921943,-13.274173074490959,-207.84415336283763,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.003003414953,-0.000313887198,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-16522.2461,2757.47632,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.001737589948,-0.001169603667,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,6.103515625e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,2209.09839,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,42,15.6577854,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0001831054688,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,sway,sway,,,,24640.2207,-754.35321,86.14639015688348,-2.6373467484711877,86.14639015688348,-2.6373467484711877,-44.603710446467375,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,sway,heave,,,,0.0388237685,0.0001856631279,0.00013573447856989052,6.491097806530912e-07,0.00013573447856989052,6.491097806530912e-07,1.0977966670861039e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,sway,roll,,,,28825.8691,-1456.94922,100.78012678270578,-5.093741548544127,100.78012678270578,-5.093741548544127,-86.14709963796203,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,heave,sway,,,,0.01574302092,-0.00261946395,5.504027090237461e-05,-9.158090188639872e-06,5.504027090237461e-05,-9.158090188639872e-06,-0.00015488475425293104,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,heave,heave,,,,371449.938,-10934.7676,1298.6519752519173,-38.22980189233647,1298.6519752519173,-38.22980189233647,-646.5554880184217,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,heave,roll,,,,0.01817076467,0.003632538719,6.352807475911667e-05,1.2699971382438133e-05,6.352807475911667e-05,1.2699971382438133e-05,0.00021478626068000364,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,roll,sway,,,,28873.875,-1486.9082,100.9479635501432,-5.198483223190827,100.9479635501432,-5.198483223190827,-87.91852667171392,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,roll,heave,,,,0.03119139932,0.001679040259,0.00010905042158814227,5.870209483997385e-06,0.00010905042158814227,5.870209483997385e-06,9.927899099202825e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,as_written_section_force_rows,roll,roll,,,,41962.2109,-2871.83716,146.70700543022443,-10.040429729283886,146.70700543022443,-10.040429729283886,-169.80718241265947,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,sway,sway,,,,24640.2207,-754.35321,86.14639015688348,-2.6373467484711877,86.14639015688348,-2.6373467484711877,-44.603710446467375,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,sway,heave,,,,0.01574302092,-0.00261946395,5.504027090237461e-05,-9.158090188639872e-06,5.504027090237461e-05,-9.158090188639872e-06,-0.00015488475425293104,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,sway,roll,,,,28873.875,-1486.9082,100.9479635501432,-5.198483223190827,100.9479635501432,-5.198483223190827,-87.91852667171392,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,heave,sway,,,,0.0388237685,0.0001856631279,0.00013573447856989052,6.491097806530912e-07,0.00013573447856989052,6.491097806530912e-07,1.0977966670861039e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,heave,heave,,,,371449.938,-10934.7676,1298.6519752519173,-38.22980189233647,1298.6519752519173,-38.22980189233647,-646.5554880184217,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,heave,roll,,,,0.03119139932,0.001679040259,0.00010905042158814227,5.870209483997385e-06,0.00010905042158814227,5.870209483997385e-06,9.927899099202825e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,roll,sway,,,,28825.8691,-1456.94922,100.78012678270578,-5.093741548544127,100.78012678270578,-5.093741548544127,-86.14709963796203,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,roll,heave,,,,0.01817076467,0.003632538719,6.352807475911667e-05,1.2699971382438133e-05,6.352807475911667e-05,1.2699971382438133e-05,0.00021478626068000364,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,radiation,pdstrip_internal_transposed,roll,roll,,,,41962.2109,-2871.83716,146.70700543022443,-10.040429729283886,146.70700543022443,-10.040429729283886,-169.80718241265947,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0005882694968,0.0002179523581,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-15873.541,2159.0354,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.001507503679,0.0002058438258,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-1.525878906e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1893.69446,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,43,16.9123421,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-6.103515625e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,sway,sway,,,,28344.5254,-652.490173,86.71011789085007,-1.9960644613033867,86.71011789085007,-1.9960644613033867,-36.08895185060102,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,sway,heave,,,,0.02360643633,0.00101830007,7.221559889505669e-05,3.1151313303683284e-06,7.221559889505669e-05,3.1151313303683284e-06,5.632174048955928e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,sway,roll,,,,33261.707,-1260.96558,101.75250756609647,-3.8574812086324135,101.75250756609647,-3.8574812086324135,-69.74346585582245,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,heave,sway,,,,-0.01066841744,-0.0006601689965,-3.26362752904376e-05,-2.019555124193372e-06,-3.26362752904376e-05,-2.019555124193372e-06,-3.6513664287704286e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,heave,heave,,,,428281.031,-9426.65039,1310.1753571229249,-28.83752523980267,1310.1753571229249,-28.83752523980267,-521.3839933757275,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,heave,roll,,,,-0.007041803561,0.0210304819,-2.154192417483617e-05,6.433537126186592e-05,-2.154192417483617e-05,6.433537126186592e-05,0.0011631869414898241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,roll,sway,,,,33313.168,-1293.34204,101.90993441709537,-3.956525613993612,101.90993441709537,-3.956525613993612,-71.53419398381973,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,roll,heave,,,,0.03204192966,0.005298610777,9.802102730811382e-05,1.620923824434184e-05,9.802102730811382e-05,1.620923824434184e-05,0.0002930638914100989,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,as_written_section_force_rows,roll,roll,,,,48499.7656,-2499.49585,148.36799464825737,-7.646329467953995,148.36799464825737,-7.646329467953995,-138.24604432996887,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,sway,sway,,,,28344.5254,-652.490173,86.71011789085007,-1.9960644613033867,86.71011789085007,-1.9960644613033867,-36.08895185060102,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.01066841744,-0.0006601689965,-3.26362752904376e-05,-2.019555124193372e-06,-3.26362752904376e-05,-2.019555124193372e-06,-3.6513664287704286e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,sway,roll,,,,33313.168,-1293.34204,101.90993441709537,-3.956525613993612,101.90993441709537,-3.956525613993612,-71.53419398381973,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,heave,sway,,,,0.02360643633,0.00101830007,7.221559889505669e-05,3.1151313303683284e-06,7.221559889505669e-05,3.1151313303683284e-06,5.632174048955928e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,heave,heave,,,,428281.031,-9426.65039,1310.1753571229249,-28.83752523980267,1310.1753571229249,-28.83752523980267,-521.3839933757275,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,heave,roll,,,,0.03204192966,0.005298610777,9.802102730811382e-05,1.620923824434184e-05,9.802102730811382e-05,1.620923824434184e-05,0.0002930638914100989,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,roll,sway,,,,33261.707,-1260.96558,101.75250756609647,-3.8574812086324135,101.75250756609647,-3.8574812086324135,-69.74346585582245,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,roll,heave,,,,-0.007041803561,0.0210304819,-2.154192417483617e-05,6.433537126186592e-05,-2.154192417483617e-05,6.433537126186592e-05,0.0011631869414898241,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,radiation,pdstrip_internal_transposed,roll,roll,,,,48499.7656,-2499.49585,148.36799464825737,-7.646329467953995,148.36799464825737,-7.646329467953995,-138.24604432996887,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0008252112893,0.0001024772137,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-15427.8672,1684.51086,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,0.0008284474607,0.0002243711788,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1657.01807,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,44,18.0800533,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,6.103515625e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,sway,sway,,,,32068.2871,-555.793823,87.2014774260968,-1.5113386742099655,87.2014774260968,-1.5113386742099655,-28.98262754801414,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,sway,heave,,,,-0.02258078754,-0.004485037178,-6.140265704845825e-05,-1.2195907658334888e-05,-6.140265704845825e-05,-1.2195907658334888e-05,-0.000233878385634686,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,sway,roll,,,,37733.7461,-1074.19006,102.60723931030347,-2.9209842102363974,102.60723931030347,-2.9209842102363974,-56.01510692708609,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,heave,sway,,,,-0.03289866447,-0.004292821046,-8.945947559292737e-05,-1.1673225213735917e-05,-8.945947559292737e-05,-1.1673225213735917e-05,-0.00022385501306029174,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,heave,heave,,,,485393.25,-7994.03076,1319.9023820843477,-21.737715229001534,1319.9023820843477,-21.737715229001534,-416.8596456755663,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,heave,roll,,,,0.02985295653,0.006681790575,8.117745443762863e-05,1.8169414792091244e-05,8.117745443762863e-05,1.8169414792091244e-05,0.0003484310900465985,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,roll,sway,,,,37788.1758,-1108.17871,102.75524691174033,-3.0134076217668033,102.75524691174033,-3.0134076217668033,-57.787491475177426,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,roll,heave,,,,0.04298312962,-0.00765202241,0.00011688159069966111,-2.08077112871302e-05,0.00011688159069966111,-2.08077112871302e-05,-0.00039902515343011926,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,as_written_section_force_rows,roll,roll,,,,55104.9023,-2141.87378,149.8436408217363,-5.824276098495408,149.8436408217363,-5.824276098495408,-111.69093187384556,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,sway,sway,,,,32068.2871,-555.793823,87.2014774260968,-1.5113386742099655,87.2014774260968,-1.5113386742099655,-28.98262754801414,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,sway,heave,,,,-0.03289866447,-0.004292821046,-8.945947559292737e-05,-1.1673225213735917e-05,-8.945947559292737e-05,-1.1673225213735917e-05,-0.00022385501306029174,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,sway,roll,,,,37788.1758,-1108.17871,102.75524691174033,-3.0134076217668033,102.75524691174033,-3.0134076217668033,-57.787491475177426,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,heave,sway,,,,-0.02258078754,-0.004485037178,-6.140265704845825e-05,-1.2195907658334888e-05,-6.140265704845825e-05,-1.2195907658334888e-05,-0.000233878385634686,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,heave,heave,,,,485393.25,-7994.03076,1319.9023820843477,-21.737715229001534,1319.9023820843477,-21.737715229001534,-416.8596456755663,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,heave,roll,,,,0.04298312962,-0.00765202241,0.00011688159069966111,-2.08077112871302e-05,0.00011688159069966111,-2.08077112871302e-05,-0.00039902515343011926,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,roll,sway,,,,37733.7461,-1074.19006,102.60723931030347,-2.9209842102363974,102.60723931030347,-2.9209842102363974,-56.01510692708609,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,roll,heave,,,,0.02985295653,0.006681790575,8.117745443762863e-05,1.8169414792091244e-05,8.117745443762863e-05,1.8169414792091244e-05,0.0003484310900465985,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,radiation,pdstrip_internal_transposed,roll,roll,,,,55104.9023,-2141.87378,149.8436408217363,-5.824276098495408,149.8436408217363,-5.824276098495408,-111.69093187384556,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.004019371234,0.0004771072709,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-15125.9336,1303.10486,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.002935868921,0.0005285936641,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-1.525878906e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,1472.91211,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,45,19.1767921,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,6.103515625e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,sway,sway,,,,35808.3086,-464.142639,87.63436029342058,-1.1359051807787717,87.63436029342058,-1.1359051807787717,-22.961315908728555,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,sway,heave,,,,-0.04153090715,-0.003405833151,-0.00010163938546082842,-8.335160780367324e-06,-0.00010163938546082842,-8.335160780367324e-06,-0.00016848788355454543,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,sway,roll,,,,42235.5938,-896.831055,103.36397861237604,-2.194831838446525,103.36397861237604,-2.194831838446525,-44.36657923732216,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,heave,sway,,,,0.02753128856,-0.005383725278,6.737785043019789e-05,-1.317569411064135e-05,6.737785043019789e-05,-1.317569411064135e-05,-0.00026633497224107754,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,heave,heave,,,,542738.438,-6635.57471,1328.254186816864,-16.239369230917816,1328.254186816864,-16.239369230917816,-328.26444793036967,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,heave,roll,,,,0.02078716084,-0.005788952112,5.087281733630511e-05,-1.4167413512079879e-05,5.087281733630511e-05,-1.4167413512079879e-05,-0.0002863817004843922,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,roll,sway,,,,42292.5586,-931.748352,103.50338965976749,-2.2802856089653134,103.50338965976749,-2.2802856089653134,-46.09395142795578,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,roll,heave,,,,-0.008480814286,0.0006560815964,-2.0755259429397134e-05,1.6056410718265582e-06,-2.0755259429397134e-05,1.6056410718265582e-06,3.2456610384471376e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,as_written_section_force_rows,roll,roll,,,,61764.9531,-1800.4613,151.15855412035924,-4.406303464960655,151.15855412035924,-4.406303464960655,-89.06951703426692,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,sway,sway,,,,35808.3086,-464.142639,87.63436029342058,-1.1359051807787717,87.63436029342058,-1.1359051807787717,-22.961315908728555,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,sway,heave,,,,0.02753128856,-0.005383725278,6.737785043019789e-05,-1.317569411064135e-05,6.737785043019789e-05,-1.317569411064135e-05,-0.00026633497224107754,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,sway,roll,,,,42292.5586,-931.748352,103.50338965976749,-2.2802856089653134,103.50338965976749,-2.2802856089653134,-46.09395142795578,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,heave,sway,,,,-0.04153090715,-0.003405833151,-0.00010163938546082842,-8.335160780367324e-06,-0.00010163938546082842,-8.335160780367324e-06,-0.00016848788355454543,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,heave,heave,,,,542738.438,-6635.57471,1328.254186816864,-16.239369230917816,1328.254186816864,-16.239369230917816,-328.26444793036967,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,heave,roll,,,,-0.008480814286,0.0006560815964,-2.0755259429397134e-05,1.6056410718265582e-06,-2.0755259429397134e-05,1.6056410718265582e-06,3.2456610384471376e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,roll,sway,,,,42235.5938,-896.831055,103.36397861237604,-2.194831838446525,103.36397861237604,-2.194831838446525,-44.36657923732216,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,roll,heave,,,,0.02078716084,-0.005788952112,5.087281733630511e-05,-1.4167413512079879e-05,5.087281733630511e-05,-1.4167413512079879e-05,-0.0002863817004843922,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,radiation,pdstrip_internal_transposed,roll,roll,,,,61764.9531,-1800.4613,151.15855412035924,-4.406303464960655,151.15855412035924,-4.406303464960655,-89.06951703426692,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,3,46,20.2141132,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.001240403624,0.000307538081,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
