time_s,vertical_force_per_length_n_m,potential_bvp_relative_residual,pressure_bvp_relative_residual,free_surface_pressure_max_abs_pa,contact_constraint_max_abs_m
3.5015668118136234,392.34657784793836,1.6757245532210413e-15,1.0501508965110155e-15,4.0911691352382706e-16,0.0
3.534291735288517,392.1901898060771,1.4288320921975665e-15,1.1205347399029258e-15,4.2351647362715017e-16,0.0
3.5670166587634107,391.96992448870105,1.6552395924504003e-15,1.855612451669136e-15,1.2027867851011065e-16,0.0
3.5997415822383045,391.6892929255494,1.1443403660278395e-15,1.0574090425859625e-15,1.9989977555201488e-16,0.0
3.632466505713198,391.3527937407499,1.7960594973567006e-15,1.4395817266327613e-15,3.900586722106053e-16,0.0
3.665191429188092,390.965835937841,1.2234220668212886e-15,1.5669922198091103e-15,6.42898006966014e-16,0.0
3.6979163526629852,390.53464730171123,1.0977654421724035e-15,8.027210454933224e-16,4.497744949920335e-16,0.0
3.730641276137879,390.0661701146456,2.0267548771228168e-15,8.917553999769175e-16,6.132518538121134e-16,0.0
3.7633661996127725,389.5679460389472,1.406548770376432e-15,1.1703357548498803e-15,5.21772295508649e-16,0.0
3.7960911230876664,389.04799213800555,1.7448265294842311e-15,7.152268266255375e-16,4.0488174878755556e-16,0.0
3.8288160465625602,388.51467009284175,1.6767908671720909e-15,1.0764786585076035e-15,2.219226321806267e-16,0.0
3.8615409700374537,387.9765507240898,1.3716927049898153e-15,1.1328220666458592e-15,5.378659215064807e-16,0.0
3.8942658935123475,387.4422759522864,2.152954277871909e-15,8.690588824613352e-16,7.098136097991037e-16,0.0
3.926990816987241,386.9204203244311,2.0479751156507616e-15,1.7048754733971236e-15,7.165898733771381e-16,0.0
3.959715740462135,386.41935420426677,1.7636275021541806e-15,1.5428061122808136e-15,5.8106460181645e-16,0.0
3.9924406639370287,385.94711066959235,1.6201007503714234e-15,9.929186612906597e-16,7.745057511456509e-16,0.0
4.025165587411922,385.5112580840368,1.7593001490364914e-15,1.1841269991580804e-15,4.667151539371195e-16,0.0
4.057890510886816,385.1187802147223,1.2068512745544674e-15,1.1208309800728897e-15,7.132017415881209e-16,0.0
4.09061543436171,384.77596565253475,1.3132130099276373e-15,1.8250117805774925e-15,4.699974066077299e-16,0.0
4.123340357836603,384.4883081594786,1.6284110381261272e-15,7.790989406653291e-16,5.817792858656958e-16,0.0
4.156065281311497,384.26041941874155,2.361885224230088e-15,1.186258326714027e-15,3.5045988192646677e-16,0.0
4.1887902047863905,384.0959554983348,1.352015080963163e-15,1.1283312578841302e-15,4.710561977917978e-16,0.0
4.221515128261284,383.99755815898305,1.7401688992304581e-15,1.0425189700784962e-15,2.3653395052076337e-16,0.0
4.254240051736178,383.966811941691,1.3838667659350247e-15,1.413188635088312e-15,3.049318610115481e-16,0.0
4.286964975211071,384.00421776039406,2.022118254689817e-15,1.0457311428436619e-15,4.307162536788117e-16,0.0
4.319689898685965,384.10918350074826,1.4735322850482547e-15,9.938190903184097e-16,4.489274620447792e-16,0.0
4.352414822160859,384.280031888079,1.2872628104639224e-15,1.4467372969444457e-15,5.226193284559033e-16,0.0
4.385139745635753,384.51402563694995,1.3471841885160816e-15,1.0893230072782145e-15,6.150517988250288e-16,0.0
4.417864669110647,384.80740963351667,1.033043748163218e-15,1.4008396394663324e-15,3.2356658585114273e-16,0.0
4.45058959258554,385.155469632441,2.6112035990887103e-15,1.300303487254078e-15,3.1403746519453185e-16,0.0
4.4833145160604335,385.5526066762868,1.3236859765020881e-15,1.268945185815422e-15,1.1858461261560205e-16,0.0
4.516039439535327,385.99242617165424,1.1852572323835883e-15,1.8233574390852134e-15,3.826471339221302e-16,0.0
4.548764363010221,386.4678402885469,1.5575208548537743e-15,1.2260195746220477e-15,3.2864878353466853e-16,0.0
4.581489286485114,386.9711820941731,1.0541910223467487e-15,1.4327207343073695e-15,2.439454888092385e-16,0.0
4.614214209960008,387.49432959681036,1.0844038692275582e-15,1.1275851645260979e-15,3.02761339084209e-16,0.0
4.646939133434902,388.02883766703536,1.1092397420320194e-15,1.4739304639254525e-15,6.352747104407253e-16,0.0
4.679664056909796,388.5660756299621,1.772043241430303e-15,1.6646013711178345e-15,4.217165286142348e-16,0.0
4.71238898038469,389.0973681899184,1.5982331352897788e-15,1.8001181917616314e-15,4.3706900078321897e-16,0.0
