row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,a1_coordinate_convention_name,a1_coordinate_convention_status,a1_convention_audit_status,a1_radiation_lever_arm_m,a1_moment_lever_arm_m,a1_heave_n3_to_force_row_relative_residual,a1_pitch_n5_to_moment_row_relative_residual,a1_pitch_m5_forward_to_stokes_relative_residual,a1_pitch_m5_to_n5_norm_ratio,a1_heave_force_row_norm,a1_pitch_moment_row_norm,a1_pitch_m5_norm,a1_pitch_n5_norm,body_condition_norm,body_condition_max_abs,pitch_body_condition_oscillation_norm,pitch_body_condition_oscillation_max_abs,pitch_body_condition_forward_speed_norm,pitch_body_condition_forward_speed_max_abs,pitch_body_condition_forward_to_oscillation_norm_ratio,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,station_weighted_time_derivative_normalized_contribution,station_weighted_forward_speed_normalized_contribution,station_weighted_stokes_body_forward_speed_normalized_contribution,station_weighted_forward_minus_stokes_body_normalized_contribution,cumulative_body_integral_value,cumulative_time_derivative_value,cumulative_forward_speed_value,cumulative_stokes_body_forward_speed_value,cumulative_forward_minus_stokes_body_value,cumulative_time_plus_stokes_body_forward_value,end_term_value,cumulative_with_end_term_value,cumulative_stokes_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,pressure_time_derivative_norm,pressure_time_derivative_max_abs,pressure_forward_speed_norm,pressure_forward_speed_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,a1_matched_block_audit_status,a1_matched_total_relative_residual,a1_matched_condition_number,a1_eq23_body_relative_residual,a1_eq23_free_surface_relative_residual,a1_eq23_inner_control_relative_residual,a1_eq24_outer_control_relative_residual,a1_eq23_body_rhs_norm,a1_eq23_free_surface_rhs_norm,a1_eq23_inner_control_rhs_norm,a1_eq24_outer_control_rhs_norm,a1_eq24_to_eq23_control_rhs_norm_ratio,a1_unknown_psi_body_norm,a1_unknown_psi_n_free_surface_norm,a1_unknown_psi_control_norm,a1_unknown_psi_n_control_norm,a1_max_matrix_block_label,a1_max_matrix_block_norm,a1_max_contribution_block_label,a1_max_contribution_block_norm,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,pitch_radiation_sign,pitch_radiation_lever_sign,pitch_forward_speed_sign,pitch_moment_sign,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,control_image_scale,control_potential_kernel_scale,control_normal_derivative_kernel_scale,control_diagonal_sign,pressure_gradient_scheme,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,19,20,19,1.5,1.5,0.07499999999999996,-0.8374999999999999,0.8374999999999999,0.12499999999999994,0.12500000000000003,heave,heave_force,0.0,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,0.0,0.0,8.69599369262092e-17,0.0,0.0,1805535415712.2886,1.8055354157122885,0.0,1.8055354157122885,0.0,3.2644176850830453,1.4712344666489627,0.0,0.0,0.0,0.0,,623.4543751928312,-340.0118499680009,46.75907813946231,-25.50088874760005,0.17891553501955548,0.17891553501955548,0.0,0.0,0.0,2.8969381397245346,2.8969381397245346,0.0,0.0,0.0,2.8969381397245346,0.0,2.8969381397245346,2.8969381397245346,3.1012131313695517,1.1810581021676791,0.0715234807962483,0.027993722519744843,0.16089679510804025,0.09330396717654517,1.4231164590298522,6560.948864108426,2477.0422753298453,5747.185170523085,2188.7433474482377,3164.7926651149196,1159.802135181836,0.6340029501325495,0.30347462157598604,0.006652881737224559,0.0036971286938898952,advance_eq19_20,0.7471388283306474,0.1864391919277956,0.7982464116678677,0.17749514964199656,1.0684044000917625,0.9520270271860924,37.881267674794984,5.14216646103791e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,5.14216646103791e-16,37.881267674794984,5.186019722628241e-16,6.365198162084502e-16,2.695709374162128e-16,1.6614322393267933e-14,4.631258178622635,0.7899683027874658,1.014058563083395,0.006652881737224559,0.006560648447162153,3.1012131313695517,0.6340029501325495,0.0715234807962483,0.16089679510804025,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,5.253392117678641,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,20,21,18,1.575,1.425,0.07499999999999996,-0.83746875,0.83746875,0.12506249999999997,0.12506250000000008,heave,heave_force,-0.07499999999999996,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.07499999999999996,-0.07499999999999996,0.0,0.0,0.0,13.333333333333343,1.8031645742523539,0.13523734306892646,1.8031645742523539,0.13523734306892646,3.260131191047543,1.4699887785187797,0.0,0.0,0.0,0.0,,599.9765690379154,-361.30051695537094,44.99824267784363,-27.097538771652804,0.1721780023043621,0.1721780023043621,0.0,0.0,0.0,3.0724849083864934,3.0724849083864934,0.0,0.0,0.0,3.0724849083864934,0.0,3.0724849083864934,3.0724849083864934,2.99059595753555,1.1407867382734627,0.05626125572288446,0.0223905145776638,0.12374909069569459,0.06895501267874499,1.5217271388595868,6493.682034927485,2442.366090560191,5542.188817762513,2114.1122351817394,3384.087687842636,1222.9806120184983,0.6031328139109774,0.26930156252421533,0.004737174132966946,0.0026225123705633777,advance_eq19_20,0.6923748697510559,0.193118048028541,0.7476465270697126,0.18644848739197442,1.0798290922062634,0.965463814984393,37.86354573366038,4.744247465073769e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,4.744247465073769e-16,37.86354573366038,4.791086821189157e-16,6.192821728965448e-16,2.1371757116738444e-16,1.1576805236528923e-14,4.564487810763235,0.637144739141892,0.9454704141465103,0.004737174132966946,0.00501038854530764,2.99059595753555,0.6031328139109774,0.05626125572288446,0.12374909069569459,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,5.059599403802367,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,21,22,17,1.65,1.35,0.07499999999999996,-0.837375,0.837375,0.12524999999999994,0.12525000000000008,heave,heave_force,-0.1499999999999999,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.1499999999999999,-0.1499999999999999,0.0,8.922399912988738e-17,0.0,6.6666666666666705,1.7960065912163965,0.2694009886824593,1.7960065912163965,0.2694009886824593,3.2471895194476614,1.4662143294050733,0.0,0.0,0.0,0.0,,572.4962558225942,-378.3140864580343,42.93721918669454,-28.373556484352555,0.16429185195069193,0.16429185195069193,0.0,0.0,0.0,3.2407198355140205,3.2407198355140205,0.0,0.0,0.0,3.2407198355140205,0.0,3.2407198355140205,3.2407198355140205,2.873232207143774,1.0985672083459794,0.04240041241769904,0.017258306672976106,0.09150433704885721,0.048119638739697254,1.6106083742530197,6417.2598462430315,2404.400706545391,5324.689672352048,2035.8707709459254,3581.7459188712105,1284.7803121537968,0.5735762440021941,0.23068856917033936,0.0031222333722190137,0.0017192783635076117,advance_eq19_20,0.6353443431694805,0.1974082042730456,0.693928166869023,0.19318307755145375,1.0922079882025724,0.9785970054428547,37.81051288502495,6.231336331233929e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,6.231336331233929e-16,37.81051288502495,6.325709411876701e-16,7.422220656470804e-16,1.4517430522811354e-16,1.7694634004983784e-14,4.481514336659829,0.5010997646043842,0.8761331835949356,0.0031222333722190137,0.003563651543716123,2.873232207143774,0.5735762440021941,0.04240041241769904,0.09150433704885721,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,4.843246705663798,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,22,23,16,1.7249999999999999,1.2750000000000001,0.07499999999999996,-0.8372187499999999,0.8372187499999999,0.1255624999999999,0.12556250000000002,heave,heave_force,-0.22499999999999987,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.22499999999999987,-0.22499999999999987,6.223490329124036e-17,1.7287473136455664e-17,0.0,4.444444444444446,1.7839234351014437,0.4013827728978246,1.7839234351014437,0.40138277289782465,3.2253431085880275,1.4597967818951145,0.0,0.0,0.0,0.0,,541.4508853206412,-391.79271336131785,40.60881639904807,-29.384453502098822,0.15538262090789226,0.15538262090789226,0.0,0.0,0.0,3.4005570719433122,3.4005570719433122,0.0,0.0,0.0,3.4005570719433122,0.0,3.4005570719433122,3.4005570719433122,2.7494652278873923,1.0545032718213765,0.03013721495120112,0.012676304273114529,0.06440884308313725,0.03085561770093166,1.6941374006129113,6336.907423640837,2364.746748006493,5095.324028118308,1954.2112422964929,3767.5016581648074,1344.958195107106,0.5486284879428345,0.22235281685781513,0.001804717834261502,0.0009848552344103535,advance_eq19_20,0.5769505918918499,0.19920257275713496,0.6379655133398344,0.1975927050700717,1.1057541534846398,0.9919184392812739,37.72256710910668,3.3612304184254545e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,3.3612304184254545e-16,37.72256710910668,3.3223383135918267e-16,8.107125672572418e-16,2.3578315258258484e-16,1.2390883055412424e-14,4.382587530270716,0.3993489587372083,0.8070239012917493,0.001804717834261502,0.00223626317804567,2.7494652278873923,0.5486284879428345,0.03013721495120112,0.06440884308313725,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,4.606134920752901,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,23,24,15,1.7999999999999998,1.2000000000000002,0.07500000000000007,-0.837,0.837,0.1259999999999999,0.12600000000000003,heave,heave_force,-0.2999999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.2999999999999998,-0.2999999999999998,8.887251406954762e-17,0.0,0.0,3.3333333333333353,1.7666794679118583,0.5300038403735572,1.7666794679118583,0.5300038403735572,3.1941659237126663,1.450538116330894,0.0,0.0,0.0,0.0,,507.34049072704147,-401.04908792971935,38.05053680452814,-30.078681594728977,0.14559380597407398,0.14559380597407398,0.0,0.0,0.0,3.551045285384295,3.551045285384295,0.0,0.0,0.0,3.551045285384295,0.0,3.551045285384295,3.551045285384295,2.619796260327801,1.0087517089792106,0.01961423508477343,0.008696173643351488,0.04258362719367089,0.021937440907583008,1.7702423409307972,6250.536512075253,2322.745128995537,4855.020786816601,1869.4241953067135,3936.7473691316018,1408.6205956684282,0.5326321573573055,0.20431607972218305,0.0007706777424305874,0.0004105897005306009,advance_eq19_20,0.5180870723300864,0.19843680332648883,0.5806337589436941,0.19958569666297363,1.1207262059875478,1.0057897190300658,37.60036865982093,4.904524314740754e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,4.904524314740754e-16,37.60036865982093,4.908177917550182e-16,1.0928838610238588e-15,7.967517345317917e-17,2.3103427817380914e-14,4.267906845527042,0.3562325472703947,0.7389813495070868,0.0007706777424305874,0.0010428920066042839,2.619796260327801,0.5326321573573055,0.01961423508477343,0.04258362719367089,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,4.350323845718268,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,24,25,14,1.875,1.125,0.07500000000000007,-0.83671875,0.83671875,0.1265624999999999,0.12656250000000002,heave,heave_force,-0.375,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.375,-0.375,9.00317045986906e-17,1.0610338140586365e-16,0.0,2.6666666666666665,1.7439328353076748,0.6539748132403781,1.7439328353076748,0.6539748132403781,3.1530398903471624,1.4381448026738053,0.0,0.0,0.0,0.0,,470.7195398388218,-405.50244907120094,35.30396548791167,-30.4126836803401,0.13508452529244566,0.13508452529244566,0.0,0.0,0.0,3.691384451017555,3.691384451017555,0.0,0.0,0.0,3.691384451017555,0.0,3.691384451017555,3.691384451017555,2.484879625975925,0.9615191631495643,0.010971385185113326,0.005342767857007738,0.026243396729120086,0.015251152298311189,1.836946030085744,6155.800928376303,2277.682278114383,4604.992540656827,1781.8925825283566,4085.0861398865914,1465.266045206184,0.5289621559151917,0.23259696289933213,3.437849275707514e-05,1.691460729473251e-05,advance_eq19_20,0.45961368335598085,0.1951135640780592,0.5227909427260842,0.19910967131646204,1.1374573074256606,1.0204809299511546,37.44483585150458,7.606129404992181e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,7.606129404992181e-16,37.44483585150458,7.664887615554748e-16,1.0833542954381134e-15,2.1832647195643962e-16,2.375833773818382e-13,4.137609665139018,0.3813536059586504,0.6727022144071853,3.437849275707514e-05,5.1105068514410914e-05,2.484879625975925,0.5289621559151917,0.010971385185113326,0.026243396729120086,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,4.078125326688768,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,25,26,13,1.95,1.05,0.07499999999999996,-0.8363749999999999,0.8363749999999999,0.12724999999999995,0.12725000000000009,heave,heave_force,-0.44999999999999996,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.44999999999999996,-0.44999999999999996,1.6181905332326738e-17,0.0,1.6181905332326738e-17,2.2222222222222223,1.7152229632799392,0.7718503334759725,1.7152229632799392,0.7718503334759725,3.1011322882208208,1.4222099133055457,0.0,0.0,0.0,0.0,,432.1861872318603,-404.69719672631606,32.4139640423895,-30.352289754473688,0.12402643399965539,0.12402643399965539,0.0,0.0,0.0,3.8209399306636054,3.8209399306636054,0.0,0.0,0.0,3.8209399306636054,0.0,3.8209399306636054,3.8209399306636054,2.345514154241536,0.9130597462362419,0.004727454480982874,0.002615916635899507,0.01622207319631752,0.009625880740000436,1.892379847694827,6050.147641912074,2228.7593455163915,4346.719684678974,1692.0873255341528,4208.3624453887705,1512.9961183563378,0.5380181240912819,0.2545177298497447,0.000547435397262766,0.0003144563167340557,advance_eq19_20,0.4023308044350664,0.1893140304830444,0.4652549075587143,0.19617475401608217,1.1563989195706823,1.036239910563059,37.25713989230664,6.942949900202743e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,6.942949900202743e-16,37.25713989230664,6.992055232086948e-16,7.765780764731289e-16,3.4798917121122025e-16,8.810877294264213e-15,3.9917553745573446,0.45173687797141276,0.6087408881903756,0.000547435397262766,0.0008992913206309263,2.345514154241536,0.5380181240912819,0.004727454480982874,0.01622207319631752,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,3.792078807155484,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,26,27,12,2.025,0.9750000000000001,0.07500000000000007,-0.8359687499999999,0.8359687499999999,0.12806249999999997,0.12806250000000008,heave,heave_force,-0.5249999999999999,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.5249999999999999,-0.5249999999999999,6.812042867534916e-17,1.5734886425255952e-17,1.6521630746518748e-17,1.904761904761905,1.6799537552597377,0.8819757215113622,1.6799537552597377,0.8819757215113622,3.0373653715499573,1.4021877598468977,0.0,0.0,0.0,0.0,,392.3702662380171,-398.2998163785059,29.427769967851308,-29.87248622838797,0.11260027822890412,0.11260027822890412,0.0,0.0,0.0,3.939253286777885,3.939253286777885,0.0,0.0,0.0,3.939253286777885,0.0,3.939253286777885,3.939253286777885,2.202636833224191,0.8636759191250472,0.0040971813918080115,0.002279483081850295,0.013582888207041966,0.006274442432399888,1.9347117458731955,5930.745939501103,2174.997501246298,4081.938650364083,1600.5689464952393,4302.502092221765,1550.5446485788934,0.5569158827700825,0.2578054051538257,0.0008905602808199384,0.0005009695020904671,advance_eq19_20,0.3469558431884973,0.18119003300575853,0.4087783708398223,0.19086400828269073,1.1781855785542643,1.0533913213461623,37.038699552359994,6.857333350366772e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,6.857333350366772e-16,37.038699552359994,6.956451990111544e-16,4.86512728737956e-16,1.6030828967609938e-16,5.758753292496188e-15,3.8303078392375287,0.538209097522396,0.5475127761125594,0.0008905602808199384,0.0016265561639366276,2.202636833224191,0.5569158827700825,0.0040971813918080115,0.013582888207041966,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,3.4949178568344768,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,27,28,11,2.1,0.8999999999999999,0.07499999999999996,-0.8354999999999999,0.8354999999999999,0.1289999999999999,0.12900000000000003,heave,heave_force,-0.6000000000000001,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.6000000000000001,-0.6000000000000001,6.780517688883462e-17,0.0,0.0,1.6666666666666665,1.6373720644447953,0.9824232386668773,1.6373720644447953,0.9824232386668773,2.9603774468892836,1.3773591484921832,0.0,0.0,0.0,0.0,,351.9214129242292,-386.07372829131737,26.394105969317174,-28.955529621848786,0.10099248699425979,0.10099248699425979,0.0,0.0,0.0,4.046049669389467,4.046049669389467,0.0,0.0,0.0,4.046049669389467,0.0,4.046049669389467,4.046049669389467,2.0573264442398274,0.8137262992113488,0.007100421037480754,0.0033146792817851244,0.015312779819775234,0.00930117976409231,1.9619654177712127,5794.222916524938,2115.0374002717977,3812.6486411588567,1508.0020371340318,4363.110077164257,1576.6081052502154,0.5812685370774422,0.29342674169056043,0.0010700813541263815,0.000596391651649313,advance_eq19_20,0.29410811551741256,0.17093665955249626,0.3540271769638024,0.18332319005320083,1.2037314112906292,1.072462691930051,36.79117679871418,4.3848650356809537e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,4.3848650356809537e-16,36.79117679871418,4.383066931392862e-16,5.415826911997095e-16,1.9236369238585336e-16,7.66814369080095e-15,3.6531187911517002,0.6229442869706984,0.4893009443777564,0.0010700813541263815,0.0021869595111597487,2.0573264442398274,0.5812685370774422,0.007100421037480754,0.015312779819775234,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,3.1895358081295138,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,recommended_block_audit,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,28,29,10,2.175,0.8250000000000002,0.07499999999999996,-0.8349687499999999,0.8349687499999999,0.13006249999999994,0.13006250000000008,heave,heave_force,-0.6749999999999998,package_z_down_heave_up_lcg_minus_x,a1_heave_pitch_coordinate_convention_layer_not_benchmark_validated,a1_heave_pitch_coordinate_convention_audit_not_benchmark_validated,-0.6749999999999998,-0.6749999999999998,3.498878759288591e-17,2.5917620439174755e-17,4.9481617944850735e-17,1.4814814814814818,1.586541147900324,1.0709152748327184,1.586541147900324,1.0709152748327184,2.868474878004313,1.3467849133303023,0.0,0.0,0.0,0.0,,311.49853353432377,-367.8323024332895,23.36239001507427,-27.587422682496697,0.08939214961457748,0.08939214961457748,0.0,0.0,0.0,4.141241987693886,4.141241987693886,0.0,0.0,0.0,4.141241987693886,0.0,4.141241987693886,4.141241987693886,1.9108272579152907,0.7636459893701716,0.00945454091387,0.003966849187211823,0.017213107786143753,0.010653533438018786,1.9716932142220307,5636.111741922143,2052.1520324380344,3541.155546207897,1415.1929324830053,4384.743203996524,1589.6410359460588,0.6075376970398272,0.33649373237914143,0.0011210256713356213,0.0006207121967888679,advance_eq19_20,0.24430743651038647,0.1587530857827029,0.30156815738761905,0.17372857801792127,1.2343797704037478,1.0943319757306416,36.51647506429967,3.532811678323354e-16,a1_eq23_eq24_block_audit_not_benchmark_validated,3.532811678323354e-16,36.51647506429967,3.5731870531808937e-16,2.9885333792500567e-16,1.8357837577143052e-16,6.747791206456325e-15,3.459914132286187,0.6965517553277397,0.43426586122873057,0.0011210256713356213,0.0025814271196997686,1.9108272579152907,0.6075376970398272,0.00945454091387,0.017213107786143753,eq23_inner_control<-psi_control,10.045730685278134,eq23_body<-psi_body,2.8789555729913325,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,12,10,3.0,2,16,15.0,True,aft,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
