benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,use_free_surface_marching,time_step_scale,free_surface_velocity_scale,history_rhs_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,0.0,1.0,-0.1,0.12363051587390693,53.61238339364314,-1.2363051587390692,0.22363051587390692,2.236305158739069,0.3,0.0,0.03,7.454350529130231,14.259755113071163,-6.805404583940932,relative,FAIL,0.0,0.0,2.7324771145191655,1.8816117058979596,81479.03507192562,21.96051424576164,0.09781051811595197,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,0.5,1.0,-0.1,3.3891220532537254,1469.6930575959732,-33.891220532537254,3.4891220532537255,34.891220532537254,0.3,0.0,0.03,116.30406844179086,14.259755113071163,102.0443133287197,relative,FAIL,3.0169172364447605,2.063387803260464,8.219228167670789,6.940125547288134,81871.22160738644,22.066436386869142,2.3085140754477878,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1.0,1.0,-0.1,3.2616888107811666,1414.4316214995486,-32.61688810781166,3.3616888107811667,33.61688810781166,0.3,0.0,0.03,112.05629369270557,14.259755113071163,97.7965385796344,relative,FAIL,2.1817040405033423,1.3658166771509745,7.439810613214376,4.678615879970154,81617.35897330524,21.99787302658954,2.2814938364609545,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_surface_time_step_quarter,5,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1.0,1.0,-0.1,1.3584519319769532,589.0927922137296,-13.584519319769532,1.4584519319769533,14.584519319769532,0.3,0.0,0.03,48.61506439923178,14.259755113071163,34.35530928616061,relative,FAIL,0.8268908618179459,0.5386717534955249,3.416283307216095,2.386580438736809,81429.04296835627,21.947012251585765,0.9642801090803044,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_surface_velocity_flipped,6,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,-1.0,1.0,-0.1,-386.90961907516055,-167783.3881863136,3869.0961907516053,386.8096190751605,3868.0961907516053,0.3,0.0,0.03,12893.653969172017,14.259755113071163,12879.394214058946,relative,FAIL,452.51518271868366,507.85975711839234,2804.4279171695134,3149.295316548751,80367.72350477698,21.660364285923905,-269.22201707834705,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,outer_history_rhs_disabled,7,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1.0,0.0,-0.1,-0.30009864392104174,-130.13780165907227,3.0009864392104175,0.20009864392104174,2.000986439210417,0.3,0.0,0.03,6.669954797368058,14.259755113071163,-7.589800315703105,relative,FAIL,4.22863264051965,2.941208389889653,12.688711640178505,11.070016162201014,82359.94496020873,22.198429833798514,-0.5246519697280514,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_marching,0,Current default: station-to-station inner free-surface state marching is active with unit velocity and unit outer-control history RHS.,True,False,True,1.0,1.0,1.0,0.063,-0.10190115501066861,-73.3229760879266,-1.617478650962994,0.1649011550106686,2.6174786509629935,0.15,0.0,0.00945,17.449857673086623,17.449857673086623,0.0,relative,FAIL,2.174845296935436,2.714845545624616,6.305133419679557,8.249782515440636,79917.35061490844,43.12011614127555,0.029472489301714807,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1.0,1.0,0.063,0.012538723305930762,9.02223835478248,0.19902735406239305,0.05046127669406924,0.800972645937607,0.15,0.0,0.00945,5.339817639584046,17.449857673086623,-12.110040033502576,relative,FAIL,0.0,0.0,1.3662385572595828,1.6394879275989471,79017.80743841415,42.63463519605046,-0.03912420724638072,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,0.0,1.0,0.063,0.012538723305930762,9.02223835478248,0.19902735406239305,0.05046127669406924,0.800972645937607,0.15,0.0,0.00945,5.339817639584046,17.449857673086623,-12.110040033502576,relative,FAIL,0.0,0.0,1.3662385572595828,1.6394879275989471,79017.80743841415,42.63463519605046,-0.03912420724638072,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,0.5,1.0,0.063,-1.3965665738985076,-1004.8994782486712,-22.167723395214406,1.4595665738985075,23.167723395214406,0.15,0.0,0.00945,154.45148930142938,17.449857673086623,137.00163162834275,relative,FAIL,1.5084586182223803,1.8648543081690785,4.109614083835394,5.453610485817048,79432.06119529468,42.85817958112928,-0.9234056301791157,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1.0,1.0,0.063,-1.3316366486021667,-958.1791505016892,-21.137089660351855,1.3946366486021666,22.13708966035185,0.15,0.0,0.00945,147.58059773567902,17.449857673086623,130.1307400625924,relative,FAIL,1.0908520202516712,1.3224013329063324,3.719905306607188,4.504755847070986,79183.47534549868,42.724004202786254,-0.9125975345843814,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_time_step_quarter,5,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1.0,1.0,0.063,-0.5150654491193281,-370.6153439138125,-8.175642049513144,0.578065449119328,9.175642049513144,0.15,0.0,0.00945,61.17094699675429,17.449857673086623,43.72108932366767,relative,FAIL,0.41344543090897296,0.5071034497912164,1.7081416536080476,2.1389505111466227,78999.0595754647,42.624464875144476,-0.3857120436321219,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_surface_velocity_flipped,6,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,-1.0,1.0,0.063,164.39378844192603,118289.55047338789,2609.4252133639056,164.33078844192605,2608.4252133639056,0.15,0.0,0.00945,17389.501422426038,17.449857673086623,17372.05156475295,relative,FAIL,226.25759135934183,346.0755418758129,1402.2139585847567,2145.4639480100577,77959.611132849,42.06341605626969,107.68880683133897,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,outer_history_rhs_disabled,7,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1.0,0.0,0.063,0.18118147249003794,130.3691285302068,2.875896388730761,0.11818147249003794,1.875896388730761,0.15,0.0,0.00945,12.50597592487174,17.449857673086623,-4.943881748214883,relative,FAIL,2.114316320259825,2.642361913575011,6.344355820089253,8.30547991129148,79910.68860861714,43.11652017075929,0.209860787891221,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_marching,0,Current default: station-to-station inner free-surface state marching is active with unit velocity and unit outer-control history RHS.,True,False,True,1.0,1.0,1.0,0.09,1.744839140379863,2269.9489109069536,19.38710155977626,1.654839140379863,18.387101559776255,0.15,0.0,0.0135,122.58067706517504,122.58067706517504,0.0,relative,FAIL,2.174845296935436,2.714845545624616,6.305133419679557,8.249782515440636,79917.35061490844,43.12011614127555,0.9026721367854277,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_marching_disabled,1,Sets the prescribed inner free-surface potential/elevation to zero at each station while keeping the matched control-surface history chain active.,False,True,False,1.0,1.0,1.0,0.09,0.012152595221386342,15.809921756726164,0.1350288357931816,0.07784740477861365,0.8649711642068184,0.15,0.0,0.0135,5.766474428045456,122.58067706517504,-116.81420263712958,relative,FAIL,0.0,0.0,1.3662385572595828,1.6394879275989471,79017.80743841415,42.63463519605046,-0.0001245684592834721,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_velocity_zero,2,Keeps the marching machinery active but suppresses the BIE-derived inner free-surface normal derivative before the Eq.19-Eq.22 free-surface update.,False,True,True,1.0,0.0,1.0,0.09,0.012152595221386342,15.809921756726164,0.1350288357931816,0.07784740477861365,0.8649711642068184,0.15,0.0,0.0135,5.766474428045456,122.58067706517504,-116.81420263712958,relative,FAIL,0.0,0.0,1.3662385572595828,1.6394879275989471,79017.80743841415,42.63463519605046,-0.0001245684592834721,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_velocity_half,3,Halves the BIE-derived inner free-surface normal derivative before the station-to-station update; diagnostic for state-amplification scale.,False,True,True,1.0,0.5,1.0,0.09,0.8002927645350207,1041.1410698108791,8.892141828166897,0.7102927645350208,7.892141828166897,0.15,0.0,0.0135,52.614278854445985,122.58067706517504,-69.96639821072905,relative,FAIL,1.5084586182223803,1.8648543081690785,4.109614083835394,5.453610485817048,79432.06119529468,42.85817958112928,0.23749235210999228,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_time_step_half,4,Halves the local free-surface marching time step while keeping hull station spacing unchanged; diagnostic for A1 Section 3.3's statement that free-surface stations are twice the hull stations.,False,True,True,0.5,1.0,1.0,0.09,0.2963124575275175,385.48776485282116,3.292360639194639,0.2063124575275175,2.292360639194639,0.15,0.0,0.0135,15.282404261297593,122.58067706517504,-107.29827280387744,relative,FAIL,1.0908520202516712,1.3224013329063324,3.719905306607188,4.504755847070986,79183.47534549868,42.724004202786254,-0.019468254404032326,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_time_step_quarter,5,Uses a quarter local free-surface marching time step as a bounded refinement diagnostic for state-amplification sensitivity; it is not a production correction.,False,True,True,0.25,1.0,1.0,0.09,0.03324485489733463,43.24990219501575,0.36938727663705145,0.05675514510266537,0.6306127233629486,0.15,0.0,0.0135,4.204084822419657,122.58067706517504,-118.37659224275538,relative,FAIL,0.41344543090897296,0.5071034497912164,1.7081416536080476,2.1389505111466227,78999.0595754647,42.624464875144476,-0.05639225301809523,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_surface_velocity_flipped,6,Flips only the BIE-derived inner free-surface normal derivative used by the free-surface marching update; diagnostic for free-surface vertical-velocity sign.,False,True,True,1.0,-1.0,1.0,0.09,102.59620075892373,133472.55273354813,1139.9577862102637,102.50620075892373,1138.9577862102637,0.15,0.0,0.0135,7593.051908068424,122.58067706517504,7470.471231003249,relative,FAIL,226.25759135934183,346.0755418758129,1402.2139585847567,2145.4639480100577,77959.611132849,42.06341605626969,80.40517991050717,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,outer_history_rhs_disabled,7,Keeps inner free-surface marching active but suppresses the transient outer-control history RHS; diagnostic for separating local free-surface propagation from history convolution.,False,True,True,1.0,1.0,0.0,0.09,1.8597825002683608,2419.4845033616702,20.664250002981788,1.7697825002683607,19.664250002981785,0.15,0.0,0.0135,131.09500001987857,122.58067706517504,8.51432295470353,relative,FAIL,2.114316320259825,2.642361913575011,6.344355820089253,8.30547991129148,79910.68860861714,43.11652017075929,1.014477061370973,matched_bie_station_sweep,matched_bie,diagnostic_free_surface_marching_candidate_not_hard_gate
