time_s,x_from_transom_m,side,status,common_width_m,elevation_rms_over_beam,elevation_max_over_beam,potential_rms_over_speed_beam
0.17107117072832595,0.3432954545454546,right,COMPARED,0.7942400920300687,0.005494686575809124,0.014776518256523472,0.0019419598204239706
0.17262636318949257,0.3364295454545455,left,COMPARED,0.7942401236020316,0.005789759037037122,0.015837701585898173,0.001930319954340507
0.17262636318949257,0.3364295454545455,right,COMPARED,0.7942401236020316,0.005789759037037118,0.01583770158589816,0.001930319954340507
0.17418155565065915,0.3295636363636365,left,COMPARED,0.7942400762808108,0.006083276307455775,0.01694575064062,0.001916980269554709
0.17418155565065915,0.3295636363636365,right,COMPARED,0.7942400762808108,0.006083276307455776,0.016945750640620035,0.0019169802695547095
0.17573674811182577,0.3226977272727273,left,COMPARED,0.7942399546193033,0.006376274204365347,0.01804436716307059,0.0019027064995665198
0.17573674811182577,0.3226977272727273,right,COMPARED,0.7942399546193033,0.006376274204365347,0.01804436716307059,0.00190270649956652
0.17729194057299236,0.31583181818181827,left,COMPARED,0.7942397622889237,0.006663836189554616,0.018953514888992867,0.0018865607410419722
0.17729194057299236,0.31583181818181827,right,COMPARED,0.7942397622889237,0.006663836189554616,0.018953514888992842,0.0018865607410419717
0.17884713303415897,0.30896590909090904,left,COMPARED,0.7942395022182756,0.006947034609255001,0.019739172015262006,0.001869138572984377
0.17884713303415897,0.30896590909090904,right,COMPARED,0.7942395022182756,0.006947034609254995,0.019739172015261975,0.001869138572984376
0.18040232549532556,0.30210000000000004,left,COMPARED,0.7942391767609184,0.007228338242102688,0.020503250993090846,0.001851170699264445
0.18040232549532556,0.30210000000000004,right,COMPARED,0.7942391767609184,0.007228338242102692,0.020503250993090767,0.001851170699264445
0.18195751795649215,0.29523409090909103,left,COMPARED,0.7942387878629191,0.007490068226766707,0.021283011457864154,0.001832894444812841
0.18195751795649215,0.29523409090909103,right,COMPARED,0.7942387878629191,0.007490068226766707,0.021283011457864178,0.0018328944448128411
0.18351271041765876,0.2883681818181818,left,COMPARED,0.7942383371991049,0.0077443392753638795,0.02205051475163092,0.0018139960833817273
0.18351271041765876,0.2883681818181818,right,COMPARED,0.7942383371991049,0.007744339275363884,0.02205051475163094,0.001813996083381727
0.18506790287882535,0.2815022727272728,left,COMPARED,0.7942378262565609,0.007992811384668523,0.022793972193055543,0.001794483234370467
0.18506790287882535,0.2815022727272728,right,COMPARED,0.7942378262565609,0.007992811384668523,0.022793972193055526,0.001794483234370467
0.18662309533999197,0.2746363636363637,left,COMPARED,0.7942372563617284,0.008237784443993113,0.023512387144525856,0.0017743799327045624
0.18662309533999197,0.2746363636363637,right,COMPARED,0.7942372563617284,0.008237784443993111,0.02351238714452584,0.0017743799327045624
0.18817828780115856,0.26777045454545456,left,COMPARED,0.7942366286651574,0.008479036038732223,0.024204490018090805,0.001753653990027585
0.18817828780115856,0.26777045454545456,right,COMPARED,0.7942366286651574,0.008479036038732223,0.0242044900180908,0.0017536539900275853
0.18973348026232514,0.26090454545454556,left,COMPARED,0.794235944107824,0.008716139411023284,0.024868860732468853,0.0017322907489600644
0.18973348026232514,0.26090454545454556,right,COMPARED,0.794235944107824,0.008716139411023288,0.024868860732468853,0.0017322907489600646
0.19128867272349176,0.25403863636363644,left,COMPARED,0.7942352033921356,0.008947783711292043,0.025504064384718365,0.0017102653611465045
0.19128867272349176,0.25403863636363644,right,COMPARED,0.7942352033921356,0.008947783711292045,0.02550406438471832,0.0017102653611465045
0.19284386518465835,0.24717272727272732,left,COMPARED,0.7942344069720446,0.00917333286678188,0.026108791158858304,0.0016875851410935428
0.19284386518465835,0.24717272727272732,right,COMPARED,0.7942344069720446,0.009173332866781883,0.026108791158858276,0.0016875851410935432
0.19439905764582496,0.2403068181818182,left,COMPARED,0.7942335550655568,0.009392229455687094,0.026681987533610747,0.0016642732246533343
0.19439905764582496,0.2403068181818182,right,COMPARED,0.7942335550655568,0.009392229455687096,0.026681987533610747,0.0016642732246533343
0.19595425010699155,0.2334409090909092,left,COMPARED,0.7942326476843087,0.00960401004520577,0.027222963621557544,0.0016403665247304254
0.19595425010699155,0.2334409090909092,right,COMPARED,0.7942326476843087,0.00960401004520577,0.027222963621557485,0.0016403665247304252
0.19750944256815817,0.22657499999999997,left,COMPARED,0.7942316846713012,0.009807081346571406,0.027731462251629094,0.0016158076172163958
0.19750944256815817,0.22657499999999997,right,COMPARED,0.7942316846713012,0.009807081346571406,0.027731462251629115,0.0016158076172163958
0.19906463502932475,0.21970909090909096,left,COMPARED,0.794230665739157,0.010001675023460976,0.028207679776460444,0.0015907552120920092
0.19906463502932475,0.21970909090909096,right,COMPARED,0.794230665739157,0.010001675023460978,0.028207679776460468,0.0015907552120920094
0.20061982749049134,0.21284318181818196,left,COMPARED,0.794229590505539,0.010187833002620583,0.028652236037807335,0.0015652941474541876
0.20061982749049134,0.21284318181818196,right,COMPARED,0.794229590505539,0.010187833002620583,0.028652236037807303,0.0015652941474541878
0.20217501995165796,0.20597727272727273,left,COMPARED,0.7942284585271486,0.010363933959656981,0.029160072619599922,0.0015394894174885622
0.20217501995165796,0.20597727272727273,right,COMPARED,0.7942284585271486,0.010363933959656981,0.029160072619599922,0.0015394894174885622
0.20373021241282455,0.19911136363636373,left,COMPARED,0.794227269336853,0.010530774693973594,0.029825327787662073,0.00151341122618442
0.20373021241282455,0.19911136363636373,right,COMPARED,0.794227269336853,0.010530774693973592,0.029825327787662073,0.00151341122618442
0.20528540487399116,0.1922454545454546,left,COMPARED,0.7942260224888054,0.010689196504881917,0.03047049313449244,0.001487130517463227
0.20528540487399116,0.1922454545454546,right,COMPARED,0.7942260224888054,0.01068919650488192,0.03047049313449247,0.001487130517463227
0.20684059733515775,0.1853795454545455,left,COMPARED,0.7942247176139671,0.010839311135416262,0.031094629020086435,0.001460714059396608
0.20684059733515775,0.1853795454545455,right,COMPARED,0.7942247176139671,0.010839311135416264,0.03109462902008639,0.0014607140593966086
0.20839578979632437,0.17851363636363637,left,COMPARED,0.7942233544843276,0.010981221330815619,0.03169685084720836,0.0014342267647903385
0.20839578979632437,0.17851363636363637,right,COMPARED,0.7942233544843276,0.010981221330815619,0.0316968508472084,0.0014342267647903385
0.20995098225749095,0.17164772727272737,left,COMPARED,0.794221933080081,0.011107507723206756,0.03227634291282516,0.001407612540561549
0.20995098225749095,0.17164772727272737,right,COMPARED,0.794221933080081,0.011107507723206756,0.032276342912825176,0.0014076125405615494
0.21150617471865754,0.16478181818181825,left,COMPARED,0.7942204536515689,0.011226195033318627,0.032832360610537216,0.0013810740530085768
0.21150617471865754,0.16478181818181825,right,COMPARED,0.7942204536515689,0.01122619503331863,0.03283236061053726,0.0013810740530085768
0.21306136717982416,0.15791590909090913,left,COMPARED,0.7942189167677329,0.01133707460486689,0.03336422327566419,0.0013546835620345677
0.21306136717982416,0.15791590909090913,right,COMPARED,0.7942189167677329,0.011337074604866893,0.033364223275664226,0.001354683562034568
0.21461655964099075,0.15105000000000013,left,COMPARED,0.7942173233448964,0.011439492449367683,0.03387130126017044,0.0013286134521779535
0.21461655964099075,0.15105000000000013,right,COMPARED,0.7942173233448964,0.011439492449367683,0.03387130126017044,0.0013286134521779537
0.21617175210215736,0.1441840909090909,left,COMPARED,0.7942156746529291,0.011534888237946456,0.03435300128025929,0.001302987212897981
0.21617175210215736,0.1441840909090909,right,COMPARED,0.7942156746529291,0.01153488823794645,0.034353001280259206,0.0013029872128979807
0.21772694456332395,0.1373181818181819,left,COMPARED,0.7942139722990657,0.01162318799469947,0.034808753759840466,0.001277721374527296
0.21772694456332395,0.1373181818181819,right,COMPARED,0.7942139722990657,0.01162318799469947,0.03480875375984044,0.001277721374527296
0.21928213702449054,0.1304522727272729,left,COMPARED,0.7942122181919828,0.011704576103778687,0.035238004962252774,0.001252877161565259
0.21928213702449054,0.1304522727272729,right,COMPARED,0.7942122181919828,0.011704576103778693,0.035238004962252864,0.0012528771615652591
0.22083732948565715,0.12358636363636366,left,COMPARED,0.7942104144899306,0.011779265209719454,0.035640215398997456,0.0012285084758848373
0.22083732948565715,0.12358636363636366,right,COMPARED,0.7942104144899306,0.01177926520971946,0.03564021539899753,0.0012285084758848373
0.22239252194682374,0.11672045454545465,left,COMPARED,0.7942085635369946,0.011846766723094404,0.03601486461673064,0.0012042689107930442
0.22239252194682374,0.11672045454545465,right,COMPARED,0.7942085635369946,0.011846766723094397,0.0360148646167306,0.001204268910793044
0.22394771440799036,0.10985454545454554,left,COMPARED,0.7942066677914559,0.011904514685247376,0.03636146128416483,0.0011803563767980353
0.22394771440799036,0.10985454545454554,right,COMPARED,0.7942066677914559,0.011904514685247376,0.03636146128416479,0.0011803563767980355
0.22550290686915694,0.10298863636363642,left,COMPARED,0.7942047297501287,0.011955947726241332,0.03667955675125661,0.0011570900763867053
0.22550290686915694,0.10298863636363642,right,COMPARED,0.7942047297501287,0.011955947726241332,0.03667955675125652,0.0011570900763867055
0.22705809933032356,0.09612272727272742,left,COMPARED,0.79420275187272,0.0120015629146351,0.03696876002047443,0.001134563025578206
0.22705809933032356,0.09612272727272742,right,COMPARED,0.79420275187272,0.012001562914635102,0.03696876002047446,0.001134563025578206
0.22861329179149015,0.0892568181818183,left,COMPARED,0.7942007365105702,0.012036151286235803,0.03705388627945377,0.0011126121401864716
0.22861329179149015,0.0892568181818183,right,COMPARED,0.7942007365105702,0.012036151286235799,0.03705388627945378,0.0011126121401864718
0.23016848425265674,0.08239090909090918,left,COMPARED,0.7941986858443646,0.012060991093462899,0.03709638319137302,0.001091597513083778
0.23016848425265674,0.08239090909090918,right,COMPARED,0.7941986858443646,0.012060991093462902,0.03709638319137309,0.001091597513083778
0.23172367671382335,0.07552500000000006,left,COMPARED,0.794196601835247,0.012074979238042152,0.03712616544957921,0.0010712186952943532
0.23172367671382335,0.07552500000000006,right,COMPARED,0.794196601835247,0.01207497923804215,0.03712616544957918,0.0010712186952943528
0.23327886917498994,0.06865909090909095,left,COMPARED,0.7941944861930176,0.012083355789783007,0.03714326255365884,0.001052164462965861
0.23327886917498994,0.06865909090909095,right,COMPARED,0.7941944861930176,0.012083355789783002,0.03714326255365881,0.001052164462965861
0.23483406163615655,0.06179318181818183,left,COMPARED,0.7941923403637265,0.012086462044501289,0.037147356031960996,0.0010341798084721968
0.23483406163615655,0.06179318181818183,right,COMPARED,0.7941923403637265,0.012086462044501294,0.037147356031960996,0.0010341798084721968
0.23638925409732314,0.054927272727272936,left,COMPARED,0.7941901655371075,0.012083515561737512,0.03713777880804207,0.001017169307658568
0.23638925409732314,0.054927272727272936,right,COMPARED,0.7941901655371075,0.012083515561737515,0.03713777880804207,0.0010171693076585677
0.23794444655848976,0.0480613636363636,left,COMPARED,0.794187962672236,0.012075558896807522,0.03711353321280631,0.0010014269534706938
0.23794444655848976,0.0480613636363636,right,COMPARED,0.794187962672236,0.012075558896807519,0.037113533212806284,0.0010014269534706938
0.23949963901965635,0.0411954545454547,left,COMPARED,0.7941857325378936,0.012062497735152089,0.03707332588558025,0.0009870003053912373
0.23949963901965635,0.0411954545454547,right,COMPARED,0.7941857325378936,0.012062497735152094,0.03707332588558028,0.000987000305391237
0.24105483148082293,0.034329545454545585,left,COMPARED,0.7941834757627297,0.012045418292816391,0.03701561682029777,0.000973606696013557
0.24105483148082293,0.034329545454545585,right,COMPARED,0.7941834757627297,0.012045418292816388,0.0370156168202977,0.000973606696013557
0.24261002394198955,0.027463636363636468,left,COMPARED,0.7941811928896866,0.01202475523246557,0.03694459000176516,0.0009616042687186164
0.24261002394198955,0.027463636363636468,right,COMPARED,0.7941811928896866,0.012024755232465574,0.03694459000176521,0.0009616042687186165
0.24416521640315614,0.02059772727272735,left,COMPARED,0.7941788844293516,0.01200048400992277,0.03685034931753496,0.0009514249041368024
0.24416521640315614,0.02059772727272735,right,COMPARED,0.7941788844293516,0.01200048400992277,0.03685034931753496,0.0009514249041368025
0.24572040886432275,0.013731818181818234,left,COMPARED,0.7941765509077857,0.011968688529442715,0.036730492514944105,0.0009428844312059503
0.24572040886432275,0.013731818181818234,right,COMPARED,0.7941765509077857,0.011968688529442717,0.036730492514944105,0.0009428844312059502
0.24727560132548934,0.006865909090909117,left,COMPARED,0.7941741929056878,0.011926675678307701,0.03658304968383096,0.0009359618430942319
0.24727560132548934,0.006865909090909117,right,COMPARED,0.7941741929056878,0.011926675678307696,0.03658304968383091,0.0009359618430942316
0.24883079378665596,0.0,left,COMPARED,0.7941718110871332,0.011875957296646538,0.03640613262228268,0.0009305699060702276
0.24883079378665596,0.0,right,COMPARED,0.7941718110871332,0.01187595729664654,0.03640613262228268,0.0009305699060702274
