reuse_step,step_factor,panel_count,exact_objective,signed_root_defect,root_relative_mismatch,condition_number
7,0.125,80,0.012712169489835033,1.7336376996549657e-07,1.7336376996549657e-07,23564.83510375595
7,0.125,160,0.012905869376831448,5.809969474243578e-07,5.809969474243578e-07,48848.58232638767
7,0.125,320,0.01306312149191013,1.3317558371638387e-06,1.3317558371638387e-06,115133.58789869292
8,1.0,80,0.011151214148442818,9.469528286366845e-06,9.469528286366845e-06,23487.55081270291
8,1.0,160,0.010959858833260028,5.558444628161657e-07,5.558444628161657e-07,48872.65265873646
8,1.0,320,0.011014355618623984,1.3121410001550684e-06,1.3121410001550684e-06,115194.0502553596
8,0.5,80,0.011707158872018484,2.4741331172590213e-06,2.4741331172590213e-06,23683.636788000265
8,0.5,160,0.011608151082947783,6.318731381264796e-07,6.318731381264796e-07,48863.41974935319
8,0.5,320,0.011682921136701423,1.3733113834210753e-06,1.3733113834210753e-06,115172.05841128738
8,0.25,80,0.011976171742233137,6.169325637523358e-07,6.169325637523358e-07,23634.054032663582
8,0.25,160,0.011937079383809095,6.167298609379586e-07,6.167298609379586e-07,48859.063502973426
8,0.25,320,0.012024854204927835,1.3634673366167116e-06,1.3634673366167116e-06,115161.01311804295
8,0.125,80,0.012111784211641755,1.5204522829409335e-07,1.5204522829409335e-07,23607.25110757533
8,0.125,160,0.012107859546041719,6.0918993055947e-07,6.0918993055947e-07,48856.90458338228
8,0.125,320,0.012203606398776828,1.3502122306720854e-06,1.3502122306720854e-06,115155.56863362993
9,1.0,80,0.01074632693050799,8.117184269204083e-06,8.117184269204083e-06,23461.04661182999
9,1.0,160,0.01058904771523211,5.741817373058643e-07,5.741817373058643e-07,48881.00466795193
9,1.0,320,0.010699750224732761,1.3153903570668877e-06,1.3153903570668877e-06,115215.3463658265
9,0.5,80,0.011246390939162906,2.1536654404726184e-06,2.1536654404726184e-06,23748.96322882221
9,0.5,160,0.011100600993631471,6.294032216775999e-07,6.294032216775999e-07,48872.479823714086
9,0.5,320,0.011191650958186403,1.4254268207433826e-06,1.4254268207433826e-06,115193.54935456738
9,0.25,80,0.011477696419291366,5.382156534194296e-07,5.382156534194296e-07,23705.534770269336
9,0.25,160,0.011348594071857893,6.299558622045336e-07,6.299558622045336e-07,48867.89266307091
9,0.25,320,0.011429709027533992,1.4004823706634686e-06,1.4004823706634686e-06,115182.70428630995
9,0.125,80,0.011592219070232918,1.3317480744218824e-07,1.3317480744218824e-07,23682.217849087076
9,0.125,160,0.011476154084434625,6.302586953231571e-07,6.302586953231571e-07,48865.61539765178
9,0.125,320,0.011553624152594887,-3.0120276916092998e-05,3.0120276916092998e-05,115177.3210701564
10,1.0,80,0.010424262253986035,6.8821977654675065e-06,6.8821977654675065e-06,23435.28751221448
10,1.0,160,0.010395993180893211,5.691488450080922e-07,5.691488450080922e-07,48889.788120499754
10,1.0,320,0.010616629158749636,1.3180284615554937e-06,1.3180284615554937e-06,115236.41919018654
10,0.5,80,0.010870995414922674,1.6771318167563642e-06,1.6771318167563642e-06,23461.490405927438
10,0.5,160,0.010768836993674221,5.717283744244633e-07,5.717283744244633e-07,48880.84301637063
10,0.5,320,0.010924840617252627,1.3126235291218648e-06,1.3126235291218648e-06,115214.84155027462
10,0.25,80,0.01106373078121108,3.9086962912450176e-07,3.9086962912450176e-07,23474.692437798167
10,0.25,160,0.010932201781399508,5.367330099412073e-07,5.367330099412073e-07,48877.02713580321
10,0.25,320,0.011054660078354657,1.2880540615545094e-06,1.2880540615545094e-06,115204.30168920802
10,0.125,80,0.011154016100386592,1.1560282439381742e-07,1.1560282439381742e-07,23753.551852174296
10,0.125,160,0.011015020965746117,6.235336988154523e-07,6.235336988154523e-07,48874.74863137975
10,0.125,320,0.011121244278608979,1.4184486594666125e-06,1.4184486594666125e-06,115198.91906876788
11,1.0,80,0.010189835357785516,6.085073216493232e-06,6.085073216493232e-06,23410.261243665966
11,1.0,160,0.010389474310809433,5.414698633552111e-07,5.414698633552111e-07,48898.90288361106
11,1.0,320,0.010777442100449732,1.3155679070174458e-06,1.3155679070174458e-06,115257.30964353154
11,0.5,80,0.010577577933413374,1.539729370878059e-06,1.539729370878059e-06,23435.750502497973
11,0.5,160,0.010617411163096564,5.676363500203546e-07,5.676363500203546e-07,48889.622077911066
11,0.5,320,0.010892611636395155,1.3160407109564633e-06,1.3160407109564633e-06,115235.90632302858
11,0.25,80,0.010731108025907819,3.873269721595753e-07,3.873269721595753e-07,23448.583002676198
11,0.25,160,0.010695336025789533,5.697415795125161e-07,5.697415795125161e-07,48885.19163555653
11,0.25,320,0.01091003794600148,1.30326590360712e-06,1.30326590360712e-06,115225.40548450807
11,0.125,80,0.010802066909103479,9.709098372123382e-08,9.709098372123382e-08,23455.025609886543
11,0.125,160,0.010731690542508174,5.704362100500873e-07,5.704362100500873e-07,48883.012558836155
11,0.125,320,0.010916713976370203,4.1240625475070316e-07,4.1240625475070316e-07,115220.08953882485
12,1.0,80,0.010048884378343621,5.203801466762642e-06,5.203801466762642e-06,23462.12525578319
12,1.0,160,0.010580938014524737,5.940968113494566e-07,5.940968113494566e-07,48907.2002139976
12,1.0,320,0.011196156624444757,1.3747073580233647e-06,1.3747073580233647e-06,115277.77126357863
12,0.5,80,0.010372578912544195,1.2973371976936473e-06,1.2973371976936473e-06,23410.74486653983
12,0.5,160,0.010653705131710555,5.402122538467787e-07,5.402122538467787e-07,48898.741480730314
12,0.5,320,0.011105797588279426,1.3147475714844158e-06,1.3147475714844158e-06,115256.78431770345
12,0.25,80,0.010484875391238524,3.2648067577453954e-07,3.2648067577453954e-07,23423.214307469327
12,0.25,160,0.010641850096749549,5.531957113156482e-07,5.531957113156482e-07,48894.165361540334
12,0.25,320,0.011005558058770114,1.318562537364285e-06,1.318562537364285e-06,115246.2778302011
12,0.125,80,0.01053299626003204,8.184492232052047e-08,8.184492232052047e-08,23429.472472224894
12,0.125,160,0.010630262033291708,5.600718572601118e-07,5.600718572601118e-07,48891.88970279024
12,0.125,320,0.010949483445175764,1.3176537450438576e-06,1.3176537450438576e-06,115241.08521302161
