benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,B,2,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,2.1,2.1,9.646482723616819,1394.399342597508,144.55002746065114,663.9996869511942,4.5935632017222945,0.0,0.0,0.0,23.957088011481964,-23.957088011481964,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.2,-2.8137863584170937,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,2.6137863584170935,13.068931792085467,43.56310597361823,43.56310597361823,0.0,FAIL,FAIL,14.068931792085468,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.2,2.8137863584170937,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,3.013786358417094,15.068931792085468,50.2297726402849,43.56310597361823,6.666666666666671,FAIL,FAIL,-14.068931792085468,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.2,-2.8137863584170937,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,2.6137863584170935,13.068931792085467,43.56310597361823,43.56310597361823,0.0,FAIL,FAIL,14.068931792085468,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.2,-8.441359075251283,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,8.241359075251284,41.206795376256416,137.3559845875214,43.56310597361823,93.79287861390316,FAIL,FAIL,42.20679537625641,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.2,-2.8137863584170937,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,2.6137863584170935,13.068931792085467,43.56310597361823,43.56310597361823,0.0,FAIL,FAIL,14.068931792085468,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.2,-0.9379287861390313,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,0.7379287861390313,3.6896439306951567,12.29881310231719,43.56310597361823,-31.264292871301038,FAIL,FAIL,4.689643930695156,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,A,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.2,-0.2,-2.8137863584170937,-674.88665806634,239.85000000000002,3374.4332903317,14.068931792085468,0.0,0.0,0.0,43.56310597361823,-43.56310597361823,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.13,6.522275168922202,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,6.392275168922202,49.171347453247705,163.9044915108257,163.9044915108257,0.0,FAIL,FAIL,50.171347453247705,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.13,-6.522275168922202,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,6.652275168922202,51.171347453247705,170.57115817749235,163.9044915108257,6.666666666666657,FAIL,FAIL,-50.171347453247705,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.13,6.522275168922202,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,6.392275168922202,49.171347453247705,163.9044915108257,163.9044915108257,0.0,FAIL,FAIL,50.171347453247705,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.13,19.56682550676661,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,19.43682550676661,149.51404235974314,498.38014119914385,163.9044915108257,334.4756496883182,FAIL,FAIL,150.51404235974314,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.13,6.522275168922202,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,6.392275168922202,49.171347453247705,163.9044915108257,163.9044915108257,0.0,FAIL,FAIL,50.171347453247705,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.13,2.174091722974067,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,2.044091722974067,15.723782484415901,52.41260828138634,163.9044915108257,-111.49188322943935,FAIL,FAIL,16.7237824844159,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,B,2,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.13,0.13,6.522275168922202,2828.3851643208823,433.65008238195344,21756.80895631448,50.171347453247705,0.0,0.0,0.0,163.9044915108257,-163.9044915108257,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.15,1.4447328778960564,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,1.2947328778960565,8.631552519307045,28.77184173102348,28.77184173102348,0.0,FAIL,FAIL,9.631552519307043,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.15,-1.4447328778960564,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,1.5947328778960563,10.631552519307043,35.43850839769014,28.77184173102348,6.666666666666664,FAIL,FAIL,-9.631552519307043,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.15,1.4447328778960564,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,1.2947328778960565,8.631552519307045,28.77184173102348,28.77184173102348,0.0,FAIL,FAIL,9.631552519307043,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.15,4.334198633688169,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,4.184198633688169,27.89465755792113,92.98219185973709,28.77184173102348,64.2103501287136,FAIL,FAIL,28.89465755792113,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.15,1.4447328778960564,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,1.2947328778960565,8.631552519307045,28.77184173102348,28.77184173102348,0.0,FAIL,FAIL,9.631552519307043,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.15,0.48157762596535214,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,0.3315776259653521,2.210517506435681,7.368391688118936,28.77184173102348,-21.40345004290454,FAIL,FAIL,3.2105175064356812,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,A,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.15,0.15,1.4447328778960564,346.51918076336915,239.85000000000002,2310.1278717557943,9.631552519307043,0.0,0.0,0.0,28.77184173102348,-28.77184173102348,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,-0.1,-0.09431318444663771,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.005686815553362298,0.05686815553362298,0.18956051844540994,0.18956051844540994,0.0,PASS,PASS,0.943131844466377,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,-0.1,0.09431318444663771,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.1943131844466377,1.943131844466377,6.477106148221257,0.18956051844540994,6.287545629775846,FAIL,PASS,-0.943131844466377,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,-0.1,-0.09431318444663771,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.005686815553362298,0.05686815553362298,0.18956051844540994,0.18956051844540994,0.0,PASS,PASS,0.943131844466377,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,-0.1,-0.28293955333991316,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.18293955333991316,1.8293955333991314,6.097985111330439,0.18956051844540994,5.908424592885028,FAIL,PASS,2.8293955333991314,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,-0.1,-0.09431318444663771,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.005686815553362298,0.05686815553362298,0.18956051844540994,0.18956051844540994,0.0,PASS,PASS,0.943131844466377,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,-0.1,-0.03143772814887923,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.06856227185112077,0.6856227185112076,2.2854090617040255,0.18956051844540994,2.0958485432586156,FAIL,PASS,0.3143772814887923,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,B,4,2,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,-0.1,-0.1,-0.09431318444663771,-40.89892020498881,433.65008238195344,408.9892020498881,0.943131844466377,0.0,0.0,0.0,0.18956051844540994,-0.18956051844540994,PASS,PASS,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.063,0.09007791575661608,0.09007791575661608,64.81556428267311,719.5500000000001,1028.8184806773509,1.4298081866129535,0.027077915756616083,0.4298081866129537,2.8653879107530247,2.8653879107530247,0.0,FAIL,FAIL,1.4298081866129537,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
