iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_angle_deg,accepted_time_step,maximum_displacement_ratio
91,0.01606450855912879,9.906779585701276,22.533852780658922,127.5778299274924,3.1202418247018166e-05,0.127666208520473
92,0.016099236976982345,19.637994029391574,22.565034974883115,129.46217357471974,3.472841785355599e-05,0.12794145003982377
93,0.01611856083381367,14.30386411715998,22.52199749022749,130.22205605224522,1.932385683132756e-05,0.22924252173610296
94,0.016153792124265657,13.204266148642432,22.523276942733236,131.8175727234553,3.523129045198455e-05,0.23388166299672133
95,0.016178988672486152,13.298162126194375,22.520839666105353,133.05692216265243,2.51965482204963e-05,0.12723359448883836
96,0.016205825343656215,28.278820170014615,22.627570359927375,134.43277699955993,2.6836671170061167e-05,0.12703435760489126
97,0.01622054579157422,19.268149107970633,22.51163310497432,135.0176680865954,1.4720447918003452e-05,0.20461739823103903
98,0.01624885252739372,17.848478573911315,22.51184068967802,136.29268027762734,2.830673581950066e-05,0.23346768500186513
99,0.016270131413334686,18.1193806296641,22.508581556900264,137.29911357818608,2.127888594096631e-05,0.12708206970236682
100,0.01629157926363507,19.202614887611325,22.50364728959714,138.35547881820165,2.144785030038429e-05,0.12646021543366023
101,0.01631466217687617,36.077336037542544,22.566673101233118,139.55611097664476,2.3082913241100506e-05,0.12582619806986764
102,0.01632571743662466,28.3463382326704,22.485552781561413,139.99333642484044,1.1055259748489587e-05,0.20586210287953272
103,0.016354959564621623,27.355167070863146,22.491654578533154,141.38039999909975,2.9242127996961655e-05,0.23262340724681102
104,0.016373512112266154,30.002736037020117,22.48754414572292,142.2878657780396,1.8552547644531233e-05,0.12565236368666693
105,0.016392253069952522,61.860481448511635,22.794817845990764,143.24986938823574,1.8740957686366963e-05,0.12545653800351625
106,0.016398990336913773,34.24904302457054,22.481612161233187,143.48899047192904,6.737266961252422e-06,0.19912556774765366
107,0.016416961010757274,36.565826498755136,22.462361231855784,144.3211526507222,1.797067384350255e-05,0.22154210338606584
108,0.01643429417356767,37.71529820647985,22.453524598740056,145.20146403515935,1.733316281039623e-05,0.12741669202774064
109,0.016451030823073934,39.700792805332874,22.45890045434914,146.07762121180468,1.6736649506263372e-05,0.125424077667981
110,0.016467266047713154,45.88709704591815,22.63090612054866,146.95652828481002,1.6235224639220897e-05,0.12470964811403687
111,0.016483340668905236,43.987227433795525,22.42333061281187,147.74418742663542,1.6074621192081822e-05,0.22989926833321717
112,0.01651120068921728,47.307363188577405,22.388411585095767,149.21239199417894,2.7860020312046506e-05,0.2455105335230072
113,0.01652701569174605,49.93666576420293,22.397669861088346,150.1385329301494,1.5815002528769454e-05,0.12509293065029561
114,0.016541931570597523,54.3094430817085,22.396545904410576,151.02062038118993,1.4915878851476227e-05,0.12452762102941621
115,0.01657118462264819,49.40845472041536,22.3275641464507,152.84624554867244,2.9253052050664806e-05,0.24797266541629126
116,0.01659474733204721,50.66558251669343,22.318180190067395,154.34140997438806,2.356270939902056e-05,0.2350573443685667
117,0.016609134662166045,54.4972135853732,22.237537411404993,155.2977629704462,1.4387330118835784e-05,0.1251421212818481
118,0.01663761559705221,60.744416074772964,22.290332567900325,157.3327914086757,2.8480934886165232e-05,0.2489963652831461
119,0.01665468189185553,58.59876559773943,22.149747291665115,158.4836339414611,1.7066294803319545e-05,0.224480411396654
120,0.01666855242038461,54.216121629587,22.20235793953825,159.5710252850285,1.3870528529076581e-05,0.12592027601505293
121,0.016681861034112205,48.54641138432835,22.1053994349987,160.62062081693063,1.3308613727595119e-05,0.12469880042653367
122,0.016706474768380036,66.90491629482206,22.076563712681708,162.74056325288458,2.4613734267831717e-05,0.24378647882228724
123,0.016723218623785393,76.1547975494786,21.783998584062683,164.21107339332218,1.6743855405356278e-05,0.22755217013912496
124,0.016747168609826855,55.55136919206079,22.004485918427495,166.65589094156667,2.394998604146225e-05,0.24921855638658982
125,0.016771080816771495,68.89362419954315,21.463971819095523,169.12880531430366,2.391220694463834e-05,0.24543803581622667
126,0.016786242122389772,74.16700316346295,21.799025477353673,170.8165353581176,1.516130561827746e-05,0.2228470328409564
127,0.016807937589854466,88.53538677719892,21.22963826210655,173.25830728719302,2.1695467464694258e-05,0.23762966284434706
128,0.01683075079220716,69.12779013591043,21.808790180603992,176.2945687193369,2.2813202352693443e-05,0.24957353241935235
129,0.016841050781175326,62.80183536797174,21.375449720927477,177.5321324953785,1.0299988968167663e-05,0.2108510427733153
130,0.01686139748093021,77.27352888998344,21.473709591531044,179.74730456502513,2.034669975488184e-05,0.23514050062222866
131,0.01688338923551684,88.47074310540188,20.830201149243706,177.42888119861206,2.1991754586633355e-05,0.24046036094363946
132,0.01690462004768846,88.87112843048418,21.336315336694955,174.97242406795442,2.1230812171619344e-05,0.24608247622467816
133,0.016923857147185046,77.10051578622436,20.825683792752443,172.82011119304815,1.9237099496586773e-05,0.23137965418751463
134,0.016945618770332398,77.7953968700819,20.86526716368544,168.0318408627548,2.1761623147351442e-05,0.24353182272424442
135,0.01696752711927181,105.12710265930849,20.599282671495768,162.07860867031542,2.1908348939413376e-05,0.24309834799368985
136,0.016976301315140944,97.35793586006655,20.238218138815043,160.47393575157304,8.774195869133705e-06,0.19663347507339143
137,0.01699460737155467,90.9389841180603,19.989556191235796,160.38970176803824,1.830605641372872e-05,0.23169436338720004
138,0.01701551183318964,98.09193017072455,19.901966119852098,160.44606410708948,2.090446163496902e-05,0.23620753865860886
139,0.017036689605078405,80.51640554231058,20.026700081211324,160.50513013662516,2.117777188876401e-05,0.24331350939368754
140,0.017057141110321614,109.91883017772726,19.26154312692421,160.5133052786995,2.0451505243210467e-05,0.24057853605801113
141,0.017071097356166933,122.47019743526234,19.811508809982293,160.58036928173277,1.3956245845320091e-05,0.2134395450966553
142,0.01709243482907948,101.18153178391843,19.069470621457015,160.64688536409332,2.1337472912547138e-05,0.23951374948310095
143,0.0171127546468095,103.9874006581016,19.17008665765993,160.67204777513962,2.0319817730021412e-05,0.23532203126003712
144,0.01713407518498304,84.60526607398437,19.430105306414628,160.69432446402007,2.1320538173543628e-05,0.24238857243786363
145,0.017149200075678023,114.35037477442289,18.120024004958626,160.7254085511815,1.512489069498072e-05,0.2232293120388946
146,0.017170096259280825,104.11905942772307,18.93464428401572,160.87057567869462,2.089618360280389e-05,0.24103768466790323
147,0.01719061515988466,109.83894950740157,18.065729859594768,160.86802427876796,2.0518900603834956e-05,0.23443274975262274
148,0.017211386855463903,94.5650155571298,18.701992946710135,160.8942614847139,2.077169557924289e-05,0.2372532531348012
149,0.017222736331253995,95.94506127674659,18.537659442307085,160.89278328322152,1.1349475790093075e-05,0.21110144197429273
150,0.017241283714428113,159.94260985245657,16.84918228373333,160.97311998443203,1.854738317411715e-05,0.22017893262925592
151,0.017260128568261774,120.89806747806018,18.134773802210326,161.03570260446241,1.884485383366077e-05,0.21123153283321502
152,0.01728134808706252,113.75111840034607,17.50616912599651,161.04954299284776,2.1219518800744875e-05,0.23831169382477665
153,0.01729489011803263,95.65401320109171,17.72057836766474,161.06545025453673,1.3542030970110787e-05,0.21820920764255075
154,0.01731109698825932,81.64857373885447,17.553464873244383,161.11558164345877,1.6206870226690686e-05,0.21769731456281946
155,0.01733230552370944,141.02655254417107,15.60310525445834,161.1774561011939,2.120853545012077e-05,0.23724367390123793
156,0.017353427690589597,113.3063824908095,17.836420090353894,161.25619358121628,2.1122166880158898e-05,0.23181255576580923
157,0.017368191523804928,98.97552879764247,16.64865700894781,161.2548375294404,1.4763833215329996e-05,0.2158194795241949
158,0.017383348662921114,89.58794727052455,16.765477624243214,161.29435757587729,1.5157139116187095e-05,0.21818667090433003
159,0.01740344951182435,75.04074843024627,16.55059827036373,161.36790164672038,2.0100848903237856e-05,0.2225992779290018
160,0.01742595147306044,122.27873080782558,14.314776257297916,161.44333491128415,2.2501961236087292e-05,0.23743108035062715
161,0.017447705105149033,90.675412893058,16.767498242318307,161.54442486397159,2.1753632088593763e-05,0.22957746091580694
162,0.017464771141554834,105.30635710975169,14.333125425336846,161.55979586620572,1.706603640580269e-05,0.22614702761269706
163,0.017480583575426305,70.31614726123453,15.754254310701768,161.6168966041111,1.581243387147208e-05,0.2167660815035765
164,0.017500142486292364,69.4332700492137,15.529378074350856,161.6946460156736,1.955891086605752e-05,0.21897555345723194
165,0.01752332025826712,88.9224905288105,13.326608490750166,161.78804218222277,2.3177771974756375e-05,0.23636110580311423
166,0.01754741376321511,78.64580719978132,16.056120123065327,161.90827662788996,2.4093504947990384e-05,0.240771636743963
167,0.017563984015348963,80.83251160463485,15.058947015845764,161.92178987435045,1.6570252133851777e-05,0.22907260361884446
168,0.01757373318024985,85.80646635730609,15.3040592764964,161.93608314691252,9.749164900887442e-06,0.19662142568480226
169,0.017582020227752855,65.1612396272103,14.69702392468369,161.9693482657286,8.287047503005427e-06,0.19580813939403777
170,0.017601297236571334,57.82845715067214,14.453859997740894,162.08658632223225,1.92770088184778e-05,0.21685070738828993
171,0.017626147437322635,71.79869490765975,12.352100778409008,162.2212060834457,2.485020075130063e-05,0.2368805960516933
172,0.017652173486189724,55.258939169059026,13.723592750594433,162.412825067798,2.6026048867088833e-05,0.24212077378653085
173,0.017677948003667995,57.394164693796164,12.454621738121617,162.50840911211054,2.5774517478270362e-05,0.23456756237843515
174,0.01770272079588198,84.83750687336736,11.93759157174007,162.62243205174886,2.477279221398605e-05,0.2305784768170225
175,0.017712870502252658,61.315927583055284,13.266672422772801,162.65868280982554,1.0149706370677786e-05,0.2060884129149664
176,0.01773085536724868,57.47353166191564,12.864390577066237,162.7402347521387,1.7984864996019798e-05,0.22092711854861397
177,0.017755395791322456,69.08673060332718,10.687561807158424,162.84942585914774,2.4540424073777395e-05,0.23361842007754513
178,0.01778214264429425,52.707255377973155,11.996207802243973,163.00976586968116,2.674685297179494e-05,0.2404402387119479
179,0.017808968423326285,145.3483376912963,15.184137851642628,163.0900655911279,2.6825779032036073e-05,0.23513985570843557
180,0.01781335113532116,69.12394012856011,8.971001079603692,163.06235781755885,4.382711994872205e-06,0.17037917097832084
181,0.017840033107088014,55.33644030537284,11.48497687657674,163.21923453614843,2.668197176685467e-05,0.23694364959786102
182,0.017859325891663055,54.6460961046885,11.263795744076651,163.27378167873857,1.9292784575041146e-05,0.22690353838422817
183,0.01788405038614265,66.08571422217342,9.147753474536271,163.3727687078858,2.4724494479598126e-05,0.22861170700216354
184,0.0179121164807645,53.98120023061181,10.218881329620455,163.51218974116173,2.806609462184947e-05,0.2405407879731588
185,0.017940494030302484,127.86253024635721,13.323526450144021,163.5857439000102,2.8377549537983406e-05,0.23692755773497778
186,0.017945940306539232,71.23504177236224,6.534079289060826,163.55753083276755,5.446276236748092e-06,0.17859281670950644
187,0.017973926639635984,55.32484161086697,9.707053483408092,163.70503658907938,2.7986333096751515e-05,0.23764788341980933
188,0.01799366779736951,54.319260545427234,9.387744458236964,163.7473353107974,1.9741157733525866e-05,0.21928738090015254
189,0.01801994825887581,66.38959087876238,6.782653474570391,163.8297041959839,2.6280461506301256e-05,0.2330264499995285
190,0.018049285549827935,51.670421874404255,8.44272669290805,163.9561901071636,2.933729095212486e-05,0.24107588885195233
191,0.018078144970305205,88.65884276767052,9.433301835283794,164.00173986920342,2.885942047727031e-05,0.23588666660798252
192,0.01808726721857804,129.35735383334043,11.744629465639544,163.9878802677269,9.122248272835201e-06,0.19201496069381865
193,0.018092856537739,84.03999798532742,6.1589451527960115,163.9800342228326,5.589319160959716e-06,0.17359903655105993
194,0.018107315796742185,51.11865869453279,7.906129262588128,164.049316956334,1.4459259003183643e-05,0.19991236653478742
195,0.01813437772448023,63.728241980224944,5.232400721031876,164.13646641050892,2.7061927738044886e-05,0.2338631680383776
196,0.018162509731645377,49.42803723122834,5.798989357844545,164.2645357170967,2.8132007165148508e-05,0.23733503903911454
197,0.018192278735508598,48.48124125819625,6.219159932286638,164.3506096659645,2.976900386322239e-05,0.23282765070382144
198,0.01822142660331819,81.56744616371611,7.110132245931946,164.40342650279914,2.914786780959002e-05,0.22781092574480533
199,0.018231572577857416,70.6626244659114,3.4512945028216393,164.3998912438939,1.0145974539226607e-05,0.18970641291397897
200,0.018252113296030822,47.156092727118676,5.826672445549072,164.46826501159077,2.0540718173406215e-05,0.21038111895157302
