iteration,pseudo_time,kinematic_rms,dipole_coefficient,root_thickness,root_s_lambda,root_body_eta,root_resolution_ratio,bem_condition_number,accepted_time_step,maximum_displacement_ratio
58,0.02723003421324632,0.7200237720630805,6.110280136040067,0.012517108842558158,3.491107316983597,0.2597166511756237,0.7340998334292778,25744.145331228006,0.0005471390308437882,0.19989830544202272
59,0.02776094966267422,0.7229434948700999,6.115570245836651,0.010752687762733094,3.479438350272361,0.2604980575761062,0.6306372275506934,25504.785288923402,0.0005309154494279017,0.20086608641731252
60,0.02827286001493502,0.7267737318903978,6.1207710286181864,0.00895592984929514,3.4615444829880326,0.2612999099271329,0.5252700501844458,25185.526637150786,0.0005119103522607976,0.20210020312035212
61,0.02876250928751736,0.6859320419971747,6.130441779289927,0.017775158462115328,3.4535746208271365,0.263562265340443,1.04382205989998,25304.875347069188,0.000489649272582339,0.18232817980204777
62,0.029339965382888362,0.6861812742695736,6.136125058258505,0.01618073554371829,3.455343711721188,0.2643556517132617,0.9496782571296125,25289.535636591903,0.0005774560953710036,0.1983531041953812
63,0.029906078669663428,0.6869132013379345,6.141657250537728,0.014582362225010019,3.45561532203866,0.26515748903946545,0.8559099202377718,25239.53243252932,0.0005661132867750657,0.19875202158565025
64,0.030459426531784933,0.6872255539944476,6.147068268816337,0.012979061615261425,3.4524080400854054,0.26597147956245726,0.7618346382072358,25125.281026042354,0.0005533478621215065,0.19941850607697542
65,0.030998127865507347,0.6884238286986251,6.152374869754312,0.011366815139318108,3.4441343290423974,0.2668008548606138,0.6672236016267571,24953.214421351877,0.0005387013337224121,0.20024008470126722
66,0.03152003462306249,0.6910265190588771,6.157578067708512,0.009735667916350936,3.4299545148459862,0.2676477695727524,0.5714939028947711,24719.927546328756,0.0005219067575551432,0.20125525022906565
67,0.032022671950270205,0.6616816952358264,6.166355394146795,0.017711225524501658,3.4245410012705197,0.2693824967263101,1.0402693337468172,24952.824380012953,0.0005026373272077159,0.1838608263631079
68,0.032601856145473916,0.6612109554455334,6.171912075981869,0.01619908505837437,3.429328407099561,0.27020556142910857,0.9515215159213136,24973.95374349803,0.0005791841952037113,0.1979702407783886
69,0.03317067320542516,0.6607504552132015,6.177327206394071,0.014683957958901343,3.4317926494793976,0.2710374180321917,0.8625607134557765,24910.028955685775,0.0005688170599512475,0.19859495165019908
70,0.03372727758368554,0.6608388517621497,6.182639941193216,0.013173480949282175,3.4302269696194605,0.27188263686254155,0.7738636302178187,24796.791834637294,0.0005566043782603778,0.19920713822764355
71,0.034270087107730315,0.6617968453588782,6.187858718723683,0.011664295427266724,3.4234526977726536,0.27274349761539485,0.68523312727838,24640.237566775304,0.0005428095240447784,0.19993470166801233
72,0.034797375435462956,0.6639296054293499,6.192980114875986,0.010148026791125352,3.410879235661238,0.2736214278642948,0.5961779370780513,24437.323784005046,0.0005272883277326407,0.20081655201979395
73,0.035307175319866095,0.6675938845831864,6.197991926628098,0.008612447361402575,3.3928513787100867,0.2745173094228768,0.5059802242621955,24178.119723151263,0.0005097998844031372,0.20186823028101114
74,0.03579725613476209,0.6331958836652327,6.206372207905867,0.017735538278987998,3.387649979270827,0.2760764085213201,1.0426320513674168,24493.524991123926,0.0004900808148959917,0.18129616724812644
75,0.03638068752344924,0.6329156703802444,6.211902026706792,0.016366433338700737,3.3953919317284758,0.2769456043756344,0.9622029468337654,24519.54239252641,0.0005834313886871483,0.1977230435683226
76,0.0369546010796505,0.6325492976382514,6.217289194213265,0.014996382743482032,3.4002453749295567,0.2778224977945576,0.8816975481561239,24471.95168760673,0.0005739135562012626,0.19830186755341897
77,0.037517467186161245,0.6325372953613501,6.222573843322403,0.013636995370650514,3.4009491464678314,0.27871128525033395,0.8018103087717227,24384.767893608576,0.0005628661065107446,0.19882428625039095
78,0.03806813204955256,0.6331235952913391,6.227764964577832,0.012288014365299268,3.3966986294009676,0.27961388268063825,0.7225256958039262,24264.98491431464,0.0005506648633913195,0.19941788096187096
79,0.038605394572956635,0.6345146241614056,6.232861137833561,0.010944761325752643,3.3870895712428988,0.2805313886236551,0.6435692865700587,24112.39902926501,0.0005372625234040744,0.20011209227058713
80,0.039127923184440076,0.6369293742603992,6.237854548295124,0.009599588493543082,3.372259987519026,0.2814644281787575,0.5644918456602833,23922.317191253856,0.000522528611483441,0.20091801341171506
