benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,candidate_recomputed_matched_bie,known_potential_rhs_scale,unknown_normal_column_scale,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,error_metric,candidate_gate_status,matched_heave_free_surface_potential_norm_max,matched_pitch_free_surface_potential_norm_max,matched_heave_inner_free_surface_normal_derivative_norm_max,matched_pitch_inner_free_surface_normal_derivative_norm_max,matched_heave_free_surface_potential_increment_to_normal_derivative_gain_max,matched_heave_free_surface_potential_increment_normal_derivative_phase_deg_median,matched_selected_body_pressure_to_body_potential_gain_max,matched_selected_body_pressure_forward_to_time_norm_ratio_max,matched_selected_pressure_gradient_component_value,provider_route,provider_formulation,gate_role,failure_reason
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,2.1,27.667965549144974,3999.4051799092554,13.175221690069034,25.567965549144972,12.175221690069034,0.15,0.0,0.315,81.16814460046022,92.84849568358831,-11.680351083128087,relative,FAIL,37.94335428585851,87.66439813998726,2283.971491758373,5124.797014234175,0.15248179348559085,180.0,99042.88082637562,26.70332739636836,28.80682527203824,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,2.1,31.34727614033031,4531.249626901361,14.927274352538243,29.24727614033031,13.927274352538243,0.15,0.0,0.315,92.84849568358828,92.84849568358831,-2.842170943040401e-14,relative,FAIL,186.0072730842169,121.31357280458197,1924.3825935733958,1271.331203067261,0.24730501705899313,180.0,103278.99932527241,27.84701220099702,31.7744526823701,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,2.1,27.667965549144977,3999.405179909256,13.175221690069035,25.567965549144976,12.175221690069035,0.15,0.0,0.315,81.16814460046024,92.84849568358831,-11.680351083128073,relative,FAIL,6.038872392081434,13.952222297154929,363.5053527943151,815.6367771579555,0.15248179348559046,180.0,99042.88082637562,26.70332739636836,28.80682527203824,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,2.1,5.522275461674693,798.2450696303567,2.6296549817498533,3.4222754616746927,1.6296549817498536,0.15,0.0,0.315,10.864366544999024,92.84849568358831,-81.98412913858928,relative,FAIL,5.223685362840815,3.448613670065566,8.53327726227146,5.631644718647116,0.2489546072248215,180.0,104025.07129132903,28.04843331170034,5.624435343264189,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,1,wigley_iii,Fn0.4,2.0,B33,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,2.1,31.347276140330344,4531.249626901365,14.927274352538259,29.247276140330342,13.927274352538257,0.15,0.0,0.315,92.84849568358838,92.84849568358831,7.105427357601002e-14,relative,FAIL,4.711619268744105,3.0729086971102917,48.74518054039207,32.203195574053055,0.24730501705899297,180.0,103278.9993252724,27.847012200997018,31.774452682370125,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,-0.2,-7.911851848703237,-1897.6576659114717,39.55925924351619,7.711851848703237,38.55925924351618,0.3,0.0,0.06,128.53086414505395,128.53086414505395,0.0,relative,FAIL,22.20298272179789,18.647362976359528,229.70625162540588,194.43112152287677,0.24730501705899394,180.0,101245.6547598071,36.41279246949926,-5.648791587976908,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,-0.2,0.0023411908397710755,0.5615346229190925,-0.011705954198855378,0.2023411908397711,1.0117059541988553,0.3,0.0,0.06,3.3723531806628517,128.53086414505395,-125.1585109643911,relative,FAIL,26.927624308334245,23.205023366561516,4.289291163388695,3.9225588164675034,6.1148853138929615,180.0,102061.35399678588,36.70635072808669,6.489384848938755e-07,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,-0.2,1620.372161137341,388646.26284879126,-8101.860805686704,1620.572161137341,8102.860805686705,0.3,0.0,0.06,27009.536018955685,128.53086414505395,26881.00515481063,relative,FAIL,49066.541490510215,58119.19551824736,952971.2796450106,1130854.4729501447,0.06456397172796177,180.0,102904.59357283423,37.009816697315955,1126.7814316106594,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,-0.2,,,,,,0.3,,,,128.53086414505395,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,-0.2,1620.372161137341,388646.26284879126,-8101.860805686704,1620.572161137341,8102.860805686705,0.3,0.0,0.06,27009.536018955685,128.53086414505395,26881.00515481063,relative,FAIL,49066.541490510215,58119.19551824736,952971.2796450106,1130854.4729501447,0.06456397172796177,180.0,102904.59357283423,37.009816697315955,1126.7814316106594,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,-0.2,,,,,,0.3,,,,128.53086414505395,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,-0.2,-1.4469504318623585,-347.0510610821867,7.2347521593117925,1.2469504318623585,6.2347521593117925,0.3,0.0,0.06,20.782507197705975,128.53086414505395,-107.74835694734799,relative,FAIL,24.61603734084785,20.827088087824084,40.21212173729525,34.01552785423536,0.2489546072248211,180.0,101929.69521566697,36.6589688943778,-0.9998996165803,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_one_over_2pi,7,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the unknown B_free*phi_n_free column block.,False,True,1.0,0.15915494309189535,-0.2,-3.335277750794314,-799.9663685280162,16.67638875397157,3.1352777507943137,15.676388753971567,0.3,0.0,0.06,52.25462917990523,128.53086414505395,-76.27623496514872,relative,FAIL,28.457515714393903,67.4506577108688,1712.9786188187813,3949.0310907182284,0.15248179348559107,180.0,128668.91302424957,46.18739994290361,-5.12121338169569,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_one_over_2pi,8,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization to both inner-free-surface Eq.23 blocks.,False,True,0.15915494309189535,0.15915494309189535,-0.2,-7.911851848703237,-1897.6576659114717,39.55925924351619,7.711851848703237,38.55925924351618,0.3,0.0,0.06,128.53086414505395,128.53086414505395,0.0,relative,FAIL,139.50545481316271,117.16483707070677,1443.286945180047,1221.646766010988,0.2473050170589933,180.0,101245.65475980712,36.41279246949927,-5.648791587976909,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,known_phi_free_rhs_2pi,9,Diagnostic candidate that applies a 2*pi scale only to the known A_free*phi_free RHS block.,False,True,6.283185307179586,1.0,-0.2,-3.335277750794315,-799.9663685280166,16.676388753971576,3.135277750794315,15.676388753971574,0.3,0.0,0.06,52.25462917990525,128.53086414505395,-76.2762349651487,relative,FAIL,4.529154294061076,10.735105589484236,272.6290145957364,628.5078185113853,0.1524817934855904,180.0,128668.91302424965,46.18739994290364,-5.121213381695693,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,unknown_phi_n_free_column_2pi,10,Diagnostic candidate that applies a 2*pi scale only to the unknown B_free*phi_n_free column block.,False,True,1.0,6.283185307179586,-0.2,-1.446950431862358,-347.0510610821866,7.23475215931179,1.246950431862358,6.23475215931179,0.3,0.0,0.06,20.782507197705968,128.53086414505395,-107.74835694734799,relative,FAIL,3.9177640221306116,3.3147340193875325,6.399957946703594,5.413739399881607,0.24895460722482157,180.0,101929.695215667,36.658968894377814,-0.9998996165802996,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,both_free_blocks_2pi,11,Diagnostic candidate that applies a 2*pi scale to both inner-free-surface Eq.23 blocks.,False,True,6.283185307179586,6.283185307179586,-0.2,-7.911851848703237,-1897.6576659114717,39.55925924351619,7.711851848703237,38.55925924351618,0.3,0.0,0.06,128.53086414505395,128.53086414505395,0.0,relative,FAIL,3.5337144515580787,2.967819993316416,36.55888540529407,30.944674081266843,0.24730501705899363,180.0,101245.65475980713,36.41279246949927,-5.648791587976907,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,0,Current default: Eq.23 keeps -A_free*phi_free on the RHS and -B_free*phi_n_free in the unknown columns.,True,False,1.0,1.0,0.13,3.8679513852529435,1677.33743686433,29.753472194253412,3.7379513852529436,28.753472194253412,0.3,0.0,0.039,95.84490731417804,95.84490731417804,0.0,relative,FAIL,37.00497120299648,20.1247935692363,382.8437527090096,212.07265897683862,0.2473050170589931,180.0,100946.37866057576,21.768881544467046,-2.70138692205385,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_removed,1,Diagnostic candidate that removes only the known inner-free-surface potential RHS contribution.,False,True,0.0,1.0,0.13,0.5799072113127198,251.4768099596498,4.460824702405537,0.4499072113127198,3.460824702405537,0.3,0.0,0.039,11.53608234135179,95.84490731417804,-84.30882497282626,relative,FAIL,44.87937384722373,25.89902391756819,7.148818605647822,5.363941925949116,6.114885313892967,180.0,101747.83271661746,21.94205856816798,0.2334589412068301,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_flipped,2,Diagnostic candidate that reverses only the known inner-free-surface potential RHS sign.,False,True,-1.0,1.0,0.13,1662.6324917510083,721000.7170187372,12789.480705776987,1662.5024917510082,12788.480705776985,0.3,0.0,0.039,42628.26901925662,95.84490731417804,42532.42411194245,relative,FAIL,81777.56915084991,81508.6642533496,1588285.4660750087,1587146.1584359957,0.06456397172796179,180.0,102576.62643627207,22.121138812087796,1788.0049917793194,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,unknown_phi_n_free_column_removed,3,Diagnostic candidate that removes only the unknown inner-free-surface normal-derivative column.,False,False,1.0,0.0,0.13,,,,,,0.3,,,,95.84490731417804,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,unknown_phi_n_free_column_flipped,4,Diagnostic candidate that reverses only the unknown inner-free-surface normal-derivative column sign.,False,True,1.0,-1.0,0.13,1662.6324917510083,721000.7170187372,12789.480705776987,1662.5024917510082,12788.480705776985,0.3,0.0,0.039,42628.26901925662,95.84490731417804,42532.42411194245,relative,FAIL,81777.56915084991,81508.6642533496,1588285.4660750087,1587146.1584359957,0.06456397172796179,180.0,102576.62643627207,22.121138812087796,1788.0049917793194,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,both_free_blocks_removed,5,Diagnostic candidate that removes both Eq.23 inner-free-surface coupling blocks.,False,False,0.0,0.0,0.13,,,,,,0.3,,,,95.84490731417804,,exception,FAIL,,,,,,,,,,,,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,Singular matrix
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,known_phi_free_rhs_one_over_2pi,6,Diagnostic candidate that applies the canonical 1/(2*pi) BIE normalization only to the known A_free*phi_free RHS block.,False,True,0.15915494309189535,1.0,0.13,1.0667995442820597,462.6177102629456,8.206150340631229,0.9367995442820597,7.206150340631228,0.3,0.0,0.039,24.020501135437428,95.84490731417804,-71.82440617874062,relative,FAIL,41.02672890141309,22.70406028577656,67.02020289549212,37.070761910460384,0.24895460722482146,180.0,101618.45469163398,21.9141030349211,-0.4106559680164049,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_block_coupling_candidate_not_hard_gate,
