benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_order,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,near_zero_abs_tolerance,effective_abs_tolerance,gate_error_ratio,current_default_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,time_component_value,time_component_raw,forward_gradient_component_value,forward_gradient_component_raw,end_component_value,end_component_raw,gate_role
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,0.063,-3.467168831144474,-2494.8013324500066,-55.03442589118213,3.5301688311444743,56.03442589118213,0.15,0.0,0.00945,373.56283927454757,299.1013432240912,74.46149605045639,FAIL,-0.34230151448270135,-246.30305474602778,-3.206030859649331,-2306.8995050606763,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,0.063,-5.287000412538203,-3804.261146841864,-83.92064146886037,5.350000412538202,84.92064146886035,0.15,0.0,0.00945,566.1376097924024,299.1013432240912,267.0362665683112,FAIL,-0.34230151448270135,-246.30305474602778,-5.02586244104306,-3616.3593194525342,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,0.063,-1.6392300335802883,-1179.5079706626966,-26.019524342544262,1.7022300335802882,27.01952434254426,0.15,0.0,0.00945,180.13016228362838,299.1013432240912,-118.9711809404628,FAIL,-0.34230151448270135,-246.30305474602778,-1.3780920620851458,-991.6061432733667,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,0.063,-4.748353352999833,-3416.6776551510297,-75.37068814285449,4.8113533529998325,76.37068814285448,0.15,0.0,0.00945,509.13792095236323,299.1013432240912,210.03657772827205,FAIL,-0.34230151448270135,-246.30305474602778,-4.48721538150469,-3228.7758277617,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,0.063,-4.22897774826082,-3042.960938761073,-67.12663092477491,4.29197774826082,68.12663092477491,0.15,0.0,0.00945,454.1775394984994,299.1013432240912,155.07619627440823,FAIL,-0.34230151448270135,-246.30305474602778,-3.9678397767656763,-2855.059111371743,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,0.063,-0.8099480253393352,-582.7981016329187,-12.85631786252913,0.8729480253393351,13.85631786252913,0.15,0.0,0.00945,92.37545241686087,299.1013432240912,-206.72589080723031,FAIL,-0.34230151448270135,-246.30305474602778,-0.5488100538441926,-394.89627424358883,0.0811635429875587,58.40122735669787,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,0,Current matched-BIE forward-speed pressure-gradient force matrix.,True,0.09,1.309753955418051,1703.9247320013817,14.552821726867235,1.219753955418051,13.552821726867233,0.15,0.0,0.0135,90.35214484578155,90.35214484578157,-1.4210854715202004e-14,FAIL,1.5625393955433016,2032.7860128072016,-0.25827039907965993,-335.9969395131436,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,scheme_central,1,Recomputes only the forward-speed pressure term with a central body-potential x-gradient.,False,0.09,1.309753955418051,1703.9247320013817,14.552821726867235,1.219753955418051,13.552821726867233,0.15,0.0,0.0135,90.35214484578155,90.35214484578157,-1.4210854715202004e-14,FAIL,1.5625393955433016,2032.7860128072016,-0.25827039907965993,-335.9969395131436,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,scheme_forward,2,Recomputes only the forward-speed pressure term with a forward body-potential x-gradient.,False,0.09,0.8611396275971599,1120.2998113496194,9.568218084412889,0.7711396275971599,8.568218084412889,0.15,0.0,0.0135,57.121453896085924,90.35214484578157,-33.23069094969564,FAIL,1.5625393955433016,2032.7860128072016,-0.706884726900551,-919.6218601649059,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,scheme_backward,3,Recomputes only the forward-speed pressure term with a backward body-potential x-gradient.,False,0.09,1.5050511248415055,1957.9966328297119,16.72279027601673,1.4150511248415054,15.722790276016728,0.15,0.0,0.0135,104.81860184011151,90.35214484578157,14.466456994329945,FAIL,1.5625393955433016,2032.7860128072016,-0.06297322965620528,-81.92503868481327,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,phase_aligned_central,4,Phase-aligns adjacent body-potential states before applying the central x-gradient; this diagnoses station-to-station phase flips without changing the BIE solution.,False,0.09,1.134967868436805,1476.5367289454719,12.610754093742278,1.044967868436805,11.610754093742276,0.15,0.0,0.0135,77.40502729161518,90.35214484578157,-12.947117554166383,FAIL,1.5625393955433016,2032.7860128072016,-0.43305648606090597,-563.3849425690535,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,phase_aligned_forward,5,Phase-aligns adjacent body-potential states before applying the forward x-gradient; this isolates one-sided start-up sensitivity from phase wrapping.,False,0.09,0.7187262272407208,935.0270629590275,7.985846969341342,0.6287262272407208,6.985846969341343,0.15,0.0,0.0135,46.572313128942284,90.35214484578157,-43.77983171683928,FAIL,1.5625393955433016,2032.7860128072016,-0.8492981272569902,-1104.8946085554978,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,phase_aligned_backward,6,Phase-aligns adjacent body-potential states before applying the backward x-gradient; this checks whether upstream differencing reduces the first active pair spike.,False,0.09,1.3074677264051202,1700.9504618019773,14.527419182279115,1.2174677264051201,13.527419182279113,0.15,0.0,0.0135,90.18279454852741,90.35214484578157,-0.16935029725415518,FAIL,1.5625393955433016,2032.7860128072016,-0.2605566280925908,-338.971209712548,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_fixed_y_central,7,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a central x-gradient.,False,0.09,0.8983361363680477,1168.690618628069,9.981512626311641,0.8083361363680477,8.981512626311641,0.15,0.0,0.0135,59.876750842077605,90.35214484578157,-30.47539400370396,FAIL,1.5625393955433016,2032.7860128072016,-0.6696882181296634,-871.2310528864565,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_fixed_y_forward,8,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a forward x-gradient.,False,0.09,0.8000190414073229,1040.7849696402511,8.889100460081366,0.710019041407323,7.889100460081367,0.15,0.0,0.0135,52.59400306720911,90.35214484578157,-37.75814177857246,FAIL,1.5625393955433016,2032.7860128072016,-0.7680053130903882,-999.1367018742744,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_fixed_y_backward,9,Interpolates adjacent station body potentials to the target station's fixed physical y-coordinate before applying a backward x-gradient.,False,0.09,0.8873307554251094,1154.3731655704191,9.85923061583455,0.7973307554251094,8.85923061583455,0.15,0.0,0.0135,59.061537438897,90.35214484578157,-31.29060740688457,FAIL,1.5625393955433016,2032.7860128072016,-0.6806935990726014,-885.5485059441061,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_normalized_y_central,10,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a central x-gradient.,False,0.09,1.1902440869449473,1548.448339074928,13.224934299388304,1.1002440869449472,12.224934299388304,0.15,0.0,0.0135,81.49956199592202,90.35214484578157,-8.852582849859544,FAIL,1.5625393955433016,2032.7860128072016,-0.37778026755276384,-491.47333243959736,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_normalized_y_forward,11,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a forward x-gradient.,False,0.09,0.8634890556932262,1123.3563004118482,9.594322841035847,0.7734890556932262,8.594322841035847,0.15,0.0,0.0135,57.29548560690565,90.35214484578157,-33.056659238875916,FAIL,1.5625393955433016,2032.7860128072016,-0.7045352988044847,-916.5653711026771,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,mapped_normalized_y_backward,12,Interpolates adjacent station body potentials to the same normalized breadth coordinate y/(Bwl/2) before applying a backward x-gradient.,False,0.09,1.5183583481281153,1975.3086682532519,16.870648312534616,1.4283583481281152,15.870648312534614,0.15,0.0,0.0135,105.80432208356409,90.35214484578157,15.452177237782522,FAIL,1.5625393955433016,2032.7860128072016,-0.04966600636959572,-64.61300326127343,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,startup_aft_gradient_zero,13,Sets the first aft active station's body-potential x-gradient to zero while leaving all other stations unchanged.,False,0.09,0.9632202910688318,1253.1016757219043,10.702447678542576,0.8732202910688318,9.702447678542576,0.15,0.0,0.0135,64.68298452361716,90.35214484578157,-25.6691603221644,FAIL,1.5625393955433016,2032.7860128072016,-0.6048040634288792,-786.819995792621,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,startup_aft_gradient_copy_second,14,"Copies the second active station's x-gradient to the first aft station, treating the first station as a start-up extrapolation point.",False,0.09,1.0647582907953597,1385.1975615608271,11.830647675503998,0.9747582907953597,10.830647675503997,0.15,0.0,0.0135,72.2043178366933,90.35214484578157,-18.14782700908826,FAIL,1.5625393955433016,2032.7860128072016,-0.5032660637023512,-654.7241099536981,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,startup_first_pair_gradient_average,15,Replaces the first two active station gradients by their pair average to measure local spike sensitivity without changing downstream stations.,False,0.09,1.6364381896528664,2128.924667267821,18.182646551698518,1.5464381896528663,17.182646551698515,0.15,0.0,0.0135,114.55097701132343,90.35214484578157,24.19883216554186,FAIL,1.5625393955433016,2032.7860128072016,0.06841383515515546,89.00299575329565,0.0054849589544095,7.135658707323939,diagnostic_startup_pressure_gradient_candidate_not_hard_gate
