benchmark,coefficient,source_row,station_index,x_m,x_over_l,lever_arm_m,waterplane_beam_m,effective_draft_m,submerged_area_m2,omega_rad_s,rho_water_kg_m3,normalization_scale,reference_value,matched_body_normal_velocity_norm,matched_body_potential_norm,matched_body_potential_to_normal_velocity_gain,matched_pressure_to_potential_formula_ratio,independent_section_body_normal_velocity_norm,independent_section_body_potential_norm,independent_section_body_potential_to_normal_velocity_gain,independent_section_pressure_norm,independent_section_pressure_to_potential_formula_ratio,independent_to_matched_body_potential_norm_ratio,independent_to_matched_body_potential_gain_ratio,matched_time_density_value_per_m,independent_section_time_density_value_per_m,independent_to_matched_abs_ratio,independent_to_matched_signed_ratio,sign_agreement,section_bem_heave_force_real_per_m,section_bem_heave_force_imag_per_m,section_bem_generalized_force_real_per_m,section_bem_generalized_force_imag_per_m,section_bem_heave_added_mass_per_m,section_bem_heave_damping_per_m,section_bem_condition_number,section_bem_residual_norm,section_bem_body_panel_count,section_bem_free_surface_panel_count,section_bem_status,section_geometry_source,independent_reference_status,equation_position,diagnostic_conclusion,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role,path_diagnostic_status
ma2005_wigley_iii_coefficients,A33,0,10,0.825,0.27499999999999997,0.675,0.23924999999999996,0.1875,0.029906249999999995,1.808005346599764,1025.0,79.95,1.0,4.12196794822548,19.12580483202905,4.639969323454533,1.0,4.119085794345255,0.27779800019017253,0.06744166401475249,514.816776359018,1.0,0.014524774388838152,0.014534937477677345,8.674898297858656,0.12872433871631295,0.01483871444903138,0.01483871444903138,yes,33.6417483916576,-0.012986425671131554,33.6417483916576,-0.012986425671131554,10.29151088036922,0.007182736320749577,3.875717755395443,3.432517395115617e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,11,0.8999999999999999,0.3,0.6000000000000001,0.252,0.1875,0.0315,1.808005346599764,1025.0,79.95,1.0,4.23309536039768,17.324479374777138,4.092626765948778,1.0,4.231102215179085,0.2901865685629778,0.0685841546256985,537.7753391601354,1.0,0.01675008883588519,0.016757979299829678,8.297734991063097,0.14138196711751466,0.017038621656366125,0.017038621656366125,yes,36.94978441774879,-0.014513250247583983,36.94978441774879,-0.014513250247583983,11.303488271045298,0.008027216443180553,3.9372048503451555,3.651772998819381e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,12,0.975,0.325,0.525,0.26325,0.1875,0.03290625,1.808005346599764,1025.0,79.95,1.0,4.326874312514011,15.740570128087779,3.637861650513752,1.0,4.325559582995657,0.30092007703584006,0.06956789549698873,557.666735884512,1.0,0.01911748269517077,0.01912329334656366,7.887823259739325,0.15292529727022672,0.019387515697870818,0.019387515697870818,yes,39.966601691560584,-0.015984873841212423,39.966601691560584,-0.015984873841212423,12.226377516754626,0.008841165138850098,3.990916336352069,1.9214268261827807e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,13,1.05,0.35000000000000003,0.44999999999999996,0.273,0.1875,0.034125,1.808005346599764,1025.0,79.95,1.0,4.404994860032002,14.326323589731269,3.252290648445203,1.0,4.404105767033921,0.310072174088515,0.07040525148362696,574.6274522984442,1.0,0.021643527185911574,0.021647896542483076,7.451448480534449,0.16320218363246383,0.0219020750205547,0.0219020750205547,yes,42.65243739827938,-0.017367244517794322,42.65243739827938,-0.017367244517794322,13.048014581415483,0.009605748429038738,4.036987372007437,2.780428872182014e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,14,1.125,0.375,0.375,0.28125,0.1875,0.03515625,1.808005346599764,1025.0,79.95,1.0,4.468869930775922,13.048818188088422,2.9199368946105753,1.0,4.468311203062181,0.31770751446211865,0.07110236955841176,588.7773069224932,1.0,0.024347608333767503,0.02435065281364394,6.994679024506796,0.1720913347668923,0.024603178239336963,0.024603178239336963,yes,44.975592357644985,-0.0186227170779321,44.975592357644985,-0.0186227170779321,13.75870221461304,0.01030014491547551,4.075579150180905,3.117720679292831e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,15,1.2,0.39999999999999997,0.30000000000000004,0.288,0.1875,0.036,1.808005346599764,1025.0,79.95,1.0,4.519650386576341,11.884452648038152,2.62950707057691,1.0,4.519224080789866,0.3238786482378963,0.0716668707831122,600.2136858552113,1.0000000000000002,0.027252298261406356,0.027254869015198576,6.523443425617598,0.1794877365301833,0.02751426276272037,0.02751426276272037,yes,46.90862141497519,-0.01971435714351648,46.90862141497519,-0.01971435714351648,14.350044535588154,0.010903926352094258,4.106888852093305,3.5181711906615725e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,16,1.275,0.425,0.2250000000000001,0.29325,0.1875,0.03665625,1.808005346599764,1025.0,79.95,1.0,4.558244524296718,10.814984286006421,2.3726204744742256,1.0,4.557905861371009,0.3286322296535824,0.07210158341329377,609.0230489856455,1.0,0.030386750545611223,0.030389008351313133,6.043213335377655,0.18531814683037343,0.030665498063008965,0.030665498063008965,yes,48.43238295296528,-0.020606035622205112,48.43238295296528,-0.020606035622205112,14.816185839088357,0.011397109892931441,4.131057259113516,3.236698614922574e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,17,1.3499999999999999,0.44999999999999996,0.15000000000000013,0.297,0.1875,0.037125,1.808005346599764,1025.0,79.95,1.0,4.585337054683874,9.825126972756262,2.1427273187518456,1.0,4.585055910368262,0.3320029551764129,0.0724097942678625,615.2696959970232,1.0,0.033791212683257105,0.03379328467704502,5.558726564496182,0.18952371517390781,0.034094808041900036,0.034094808041900036,yes,49.531496558581914,-0.021267018719811244,49.531496558581914,-0.021267018719811244,15.152421028153931,0.01176269680828499,4.148218409709756,3.4030766218923286e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,18,1.425,0.47500000000000003,0.07499999999999996,0.29925,0.1875,0.03740625,1.808005346599764,1025.0,79.95,1.0,4.601405109974266,8.901803583919062,1.934583756736178,1.0,4.601156493512513,0.3340155178213282,0.07259381816121221,618.9993881199564,1.0,0.03752222958780183,0.03752425704415337,5.074059327915735,0.19206324496018654,0.037851990398204534,0.037851990398204534,yes,50.19519561468187,-0.02167360608600822,50.19519561468187,-0.02167360608600822,15.355456434566914,0.011987578536075025,4.158473456447551,4.66951940560989e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,19,1.5,0.5,0.0,0.3,0.1875,0.0375,1.808005346599764,1025.0,79.95,1.0,4.606730128116596,8.034785806351149,1.7441407642509483,1.0,4.606492028881719,0.33468472696177615,0.07265501055106023,620.2395701664777,0.9999999999999998,0.04165446783873472,0.04165662086469448,4.593093456836307,0.19291243238271572,0.042000545862089324,0.042000545862089324,yes,50.417128388941805,-0.021810839234185676,50.417128388941805,-0.021810839234185676,15.423348968998122,0.01206348160153639,4.161884784132352,3.4650047462194686e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,20,1.575,0.525,-0.07499999999999996,0.29924999999999996,0.1875,0.037406249999999995,1.808005346599764,1025.0,79.95,1.0,4.601405109974265,7.217820087494277,1.5686121771474812,1.0,4.601156493512513,0.3340155178213282,0.07259381816121221,618.9993881199564,1.0,0.04627650921918231,0.04627900969965945,4.120102898155556,0.19206324496018648,0.04661612821518785,0.04661612821518785,yes,50.195195614681865,-0.021673606086008206,50.195195614681865,-0.021673606086008206,15.35545643456691,0.011987578536075018,4.158473456447547,4.4231849785727775e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,21,1.65,0.5499999999999999,-0.1499999999999999,0.297,0.1875,0.037125,1.808005346599764,1025.0,79.95,1.0,4.585337054683874,6.448986881400822,1.4064368233984563,1.0,4.585055910368262,0.3320029551764129,0.0724097942678625,615.2696959970232,1.0,0.05148141270591274,0.051484569419118616,3.6600287015637645,0.18952371517390781,0.05178202976739852,0.05178202976739852,yes,49.531496558581914,-0.021267018719811244,49.531496558581914,-0.021267018719811244,15.152421028153931,0.01176269680828499,4.148218409709756,3.4030766218923286e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
ma2005_wigley_iii_coefficients,A33,0,22,1.7249999999999999,0.575,-0.22499999999999987,0.29325,0.1875,0.03665625,1.808005346599764,1025.0,79.95,1.0,4.558244524296718,5.729516399873714,1.256956788810646,1.0,4.557905861371009,0.3286322296535824,0.07210158341329377,609.0230489856455,1.0,0.05735776053644351,0.057362022350440155,3.2181748766231983,0.18531814683037343,0.0575848591002693,0.0575848591002693,yes,48.43238295296528,-0.020606035622205112,48.43238295296528,-0.020606035622205112,14.816185839088357,0.011397109892931441,4.131057259113516,3.236698614922574e-16,15,20,experimental_section_pressure_transfer_not_validated,analytic_wigley_parabolic_open_section_from_station_waterplane_beam,EXPERIMENTAL_OPEN_SECTION_BEM_REFERENCE_NOT_HARD_GATE,"A1/Ma Eq.30 time-pressure p=-rho*i*omega*phi; A33 uses the heave generalized-force row, and A53 multiplies the same section heave force by the longitudinal pitch lever.",independent_open_section_bem_scale_reported,false,The independent section-BEM comparison is a scale audit only; it is not a coefficient fit and does not alter matched_bie_station_sweep.,diagnostic_open_section_pressure_reference_not_hard_gate,INFO
