benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,prefix,row_idx,col_idx,candidate_name,candidate_order,candidate_class,candidate_description,candidate_is_current_default,reference_value,candidate_value,current_computed_value,raw_computed_value,documented_normalization_scale,required_normalization_scale,required_scale_over_documented,candidate_abs_error,candidate_rel_error,candidate_gate_error_ratio,current_gate_error_ratio,gate_ratio_delta_vs_current,candidate_gate_status,current_gate_status,candidate_over_reference,candidate_row_decision,candidate_default_gate_eligible,candidate_exclusion_reason,gate_role
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.063,2.7635076934676617,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,2.7005076934676615,42.865201483613674,285.7680098907578,299.1013432240912,-13.333333333333371,FAIL,FAIL,43.865201483613674,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.063,2.7635076934676617,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,2.7005076934676615,42.865201483613674,285.7680098907578,299.1013432240912,-13.333333333333371,FAIL,FAIL,43.865201483613674,improves_but_still_fails,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.063,-24.871569241208956,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,24.934569241208955,395.7868133525231,2638.578755683487,299.1013432240912,2339.477412459396,FAIL,FAIL,-394.7868133525231,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.063,-8.290523080402984,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,8.353523080402985,132.59560445084102,883.9706963389402,299.1013432240912,584.869353114849,FAIL,FAIL,-131.59560445084102,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.063,-2.7635076934676617,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,2.826507693467662,44.86520148361368,299.1013432240912,299.1013432240912,0.0,FAIL,FAIL,-43.865201483613674,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,A,4,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.063,0.063,-2.7635076934676617,-1988.481960834656,719.5500000000001,-31563.205727534223,-43.865201483613674,0.0,0.0,0.0,299.1013432240912,-299.1013432240912,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,current_ab_mapping_documented_eq34,0,baseline_current_default,Current A/B real-imaginary mapping with documented Eq.34 scale.,True,0.09,1.3097539554180513,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,1.2197539554180512,13.552821726867236,90.35214484578157,90.35214484578157,0.0,FAIL,FAIL,14.552821726867236,baseline_current_default,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,total_raw_sign_flipped_documented_eq34,1,diagnostic_global_sign_flip,Whole raw coefficient sign flipped before applying documented Eq.34 scale.,False,0.09,-1.3097539554180513,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,1.3997539554180514,15.552821726867238,103.68547817911492,90.35214484578157,13.333333333333357,FAIL,FAIL,-14.552821726867236,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,reference_signed_abs_current_documented_eq34,2,diagnostic_sign_only_magnitude_kept,Current magnitude with reference sign; checks pure A/B sign selection without changing magnitude.,False,0.09,1.3097539554180513,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,1.2197539554180512,13.552821726867236,90.35214484578157,90.35214484578157,0.0,FAIL,FAIL,14.552821726867236,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_0_eq34_scale,10,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^0 regardless of DOF rotational count.,False,0.09,11.787785598762463,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,11.697785598762463,129.97539554180514,866.5026369453676,90.35214484578157,776.150492099586,FAIL,FAIL,130.97539554180514,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_1_eq34_scale,11,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^1 regardless of DOF rotational count.,False,0.09,3.9292618662541545,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,3.8392618662541547,42.65846518060172,284.3897678706781,90.35214484578157,194.03762302489653,FAIL,FAIL,43.658465180601716,worsens_this_coefficient,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,length_power_2_eq34_scale,12,diagnostic_length_power_candidate,Eq.34 denominator rebuilt with L^2 regardless of DOF rotational count.,False,0.09,1.3097539554180513,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,1.2197539554180512,13.552821726867236,90.35214484578157,90.35214484578157,0.0,FAIL,FAIL,14.552821726867236,neutral_or_not_evaluable,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,B,4,4,per_coefficient_required_scale,99,diagnostic_per_coefficient_fit,Per-row scale raw/reference; exact by construction and never allowed as production default.,False,0.09,0.09,1.3097539554180513,1703.9247320013822,1300.9502471458604,18932.49702223758,14.552821726867238,0.0,0.0,0.0,90.35214484578157,-90.35214484578157,PASS,FAIL,1.0,excluded_per_coefficient_fit_not_shared_convention,false,diagnostic-only until one shared A/B mapping and Eq.34 normalization convention passes all Wigley III coefficients without per-row fitting,diagnostic_ab_mapping_normalization_exclusion_not_hard_gate
