station,x,exponent,count,potential,field,normalized_rms,passed,solve_residual
42,0.8951311907918157,1.0,96,quadratic,body_phi,3.8076651037223676e-06,True,3.8363517854558596e-16
42,0.8951311907918157,1.0,96,quadratic,free_q,0.0012433497788377048,True,3.8363517854558596e-16
42,0.8951311907918157,1.5,48,linear_z,body_phi,3.291291498962592e-05,True,3.470084530944108e-16
42,0.8951311907918157,1.5,48,linear_z,free_q,0.0005379817217222011,True,3.470084530944108e-16
42,0.8951311907918157,1.5,48,quadratic,body_phi,6.515601833801993e-05,True,2.5898775592907334e-16
42,0.8951311907918157,1.5,48,quadratic,free_q,0.0009372847610174259,True,2.5898775592907334e-16
42,0.8951311907918157,1.5,72,linear_z,body_phi,3.287103903921136e-05,True,3.273750271950568e-16
42,0.8951311907918157,1.5,72,linear_z,free_q,0.0005500213207199177,True,3.273750271950568e-16
42,0.8951311907918157,1.5,72,quadratic,body_phi,1.8919823025709945e-05,True,3.3895354268446336e-16
42,0.8951311907918157,1.5,72,quadratic,free_q,0.0008587514267671052,True,3.3895354268446336e-16
42,0.8951311907918157,1.5,96,linear_z,body_phi,3.2865411025794846e-05,True,3.7288971711449184e-16
42,0.8951311907918157,1.5,96,linear_z,free_q,0.0005577771531360493,True,3.7288971711449184e-16
42,0.8951311907918157,1.5,96,quadratic,body_phi,2.9035801576508906e-06,True,3.257868873147344e-16
42,0.8951311907918157,1.5,96,quadratic,free_q,0.0010122070984750183,True,3.257868873147344e-16
80,1.7049955943723871,1.0,48,linear_z,body_phi,6.386531721737365e-06,True,3.324847916147408e-16
80,1.7049955943723871,1.0,48,linear_z,free_q,0.00047708158099854254,True,3.324847916147408e-16
80,1.7049955943723871,1.0,48,quadratic,body_phi,3.201462505635888e-05,True,3.4575822568648524e-16
80,1.7049955943723871,1.0,48,quadratic,free_q,0.0007257665986306805,True,3.4575822568648524e-16
80,1.7049955943723871,1.0,72,linear_z,body_phi,5.934609336967218e-06,True,3.647100674364557e-16
80,1.7049955943723871,1.0,72,linear_z,free_q,0.00048484782101558755,True,3.647100674364557e-16
80,1.7049955943723871,1.0,72,quadratic,body_phi,1.1334981887862185e-05,True,3.1490673597617476e-16
80,1.7049955943723871,1.0,72,quadratic,free_q,0.00079200101392596,True,3.1490673597617476e-16
80,1.7049955943723871,1.0,96,linear_z,body_phi,5.686951281088996e-06,True,3.612139867793878e-16
80,1.7049955943723871,1.0,96,linear_z,free_q,0.0004897672563392714,True,3.612139867793878e-16
80,1.7049955943723871,1.0,96,quadratic,body_phi,4.702522468664809e-06,True,3.822681352721888e-16
80,1.7049955943723871,1.0,96,quadratic,free_q,0.0010091127447123607,True,3.822681352721888e-16
80,1.7049955943723871,1.5,48,linear_z,body_phi,5.182130831978384e-06,True,3.200215680411211e-16
80,1.7049955943723871,1.5,48,linear_z,free_q,0.00047016701149837437,True,3.200215680411211e-16
80,1.7049955943723871,1.5,48,quadratic,body_phi,1.9651022206920085e-05,True,3.155774630531402e-16
80,1.7049955943723871,1.5,48,quadratic,free_q,0.0011094637923082615,True,3.155774630531402e-16
80,1.7049955943723871,1.5,72,linear_z,body_phi,5.027367950847289e-06,True,3.6809536597450966e-16
80,1.7049955943723871,1.5,72,linear_z,free_q,0.00047924362926466936,True,3.6809536597450966e-16
80,1.7049955943723871,1.5,72,quadratic,body_phi,6.93857431281876e-06,True,3.7649675451050175e-16
80,1.7049955943723871,1.5,72,quadratic,free_q,0.0007165542977313258,True,3.7649675451050175e-16
80,1.7049955943723871,1.5,96,linear_z,body_phi,4.964437385613224e-06,True,3.61711952897014e-16
80,1.7049955943723871,1.5,96,linear_z,free_q,0.0004849755314772268,True,3.61711952897014e-16
80,1.7049955943723871,1.5,96,quadratic,body_phi,2.6947722479780247e-06,True,3.8911742501958926e-16
80,1.7049955943723871,1.5,96,quadratic,free_q,0.0008229449112843771,True,3.8911742501958926e-16
