vertex_id,x_m,y_m,z_up_m
1297,1.800000000,0.258128991,-0.037508738
1298,1.800000000,0.252844476,-0.023527241
1299,1.800000000,0.248714241,-0.009119444
1300,1.800000000,0.245248507,0.005435060
1301,1.800000000,0.242928667,0.020242551
1302,1.800000000,0.240891373,0.035086273
1303,1.800000000,0.239400000,0.050000000
1304,1.950000000,0.454000000,0.050000000
1305,1.950000000,0.451968158,0.035486845
1306,1.950000000,0.449556431,0.021035078
1307,1.950000000,0.446913781,0.006620625
1308,1.950000000,0.443493049,-0.007610175
1309,1.950000000,0.439411359,-0.021684970
1310,1.950000000,0.434646516,-0.035515977
1311,1.950000000,0.428895448,-0.048995044
1312,1.950000000,0.422856245,-0.062330211
1313,1.950000000,0.415535408,-0.075025304
1314,1.950000000,0.408214571,-0.087720397
1315,1.950000000,0.400371165,-0.100096136
1316,1.950000000,0.392413386,-0.112401980
1317,1.950000000,0.383910858,-0.124306970
1318,1.950000000,0.374529152,-0.135565017
1319,1.950000000,0.363644655,-0.145130974
1320,1.950000000,0.350000000,-0.150000000
1321,1.950000000,0.336355345,-0.145130974
1322,1.950000000,0.325470848,-0.135565017
1323,1.950000000,0.316089142,-0.124306970
1324,1.950000000,0.307586614,-0.112401980
1325,1.950000000,0.299628835,-0.100096136
1326,1.950000000,0.291785429,-0.087720397
1327,1.950000000,0.284464592,-0.075025304
1328,1.950000000,0.277143755,-0.062330211
1329,1.950000000,0.271104552,-0.048995044
1330,1.950000000,0.265353484,-0.035515977
1331,1.950000000,0.260588641,-0.021684970
1332,1.950000000,0.256506951,-0.007610175
1333,1.950000000,0.253086219,0.006620625
1334,1.950000000,0.250443569,0.021035078
1335,1.950000000,0.248031842,0.035486845
1336,1.950000000,0.246000000,0.050000000
1337,2.100000000,0.445300000,0.050000000
1338,2.100000000,0.442770454,0.035946968
1339,2.100000000,0.440033050,0.021934114
1340,2.100000000,0.437143153,0.007950738
1341,2.100000000,0.433839047,-0.005931975
1342,2.100000000,0.429989035,-0.019682020
1343,2.100000000,0.425814638,-0.033324212
1344,2.100000000,0.420665030,-0.046642164
1345,2.100000000,0.415515422,-0.059960117
1346,2.100000000,0.409032161,-0.072682037
1347,2.100000000,0.402544895,-0.085402166
1348,2.100000000,0.395645242,-0.097898424
1349,2.100000000,0.388512146,-0.110267954
1350,2.100000000,0.381132953,-0.122479345
1351,2.100000000,0.372845683,-0.134107220
1352,2.100000000,0.362820908,-0.144130438
1353,2.100000000,0.350000000,-0.150000000
1354,2.100000000,0.337179092,-0.144130438
1355,2.100000000,0.327154317,-0.134107220
1356,2.100000000,0.318867047,-0.122479345
1357,2.100000000,0.311487854,-0.110267954
1358,2.100000000,0.304354758,-0.097898424
1359,2.100000000,0.297455105,-0.085402166
1360,2.100000000,0.290967839,-0.072682037
1361,2.100000000,0.284484578,-0.059960117
1362,2.100000000,0.279334970,-0.046642164
1363,2.100000000,0.274185362,-0.033324212
1364,2.100000000,0.270010965,-0.019682020
1365,2.100000000,0.266160953,-0.005931975
1366,2.100000000,0.262856847,0.007950738
1367,2.100000000,0.259966950,0.021934114
1368,2.100000000,0.257229546,0.035946968
1369,2.100000000,0.254700000,0.050000000
1370,2.250000000,0.434800000,0.050000000
1371,2.250000000,0.431884550,0.036439767
1372,2.250000000,0.428935123,0.022886923
1373,2.250000000,0.425954968,0.009340763
1374,2.250000000,0.422777582,-0.004157104
1375,2.250000000,0.419162119,-0.017547706
1376,2.250000000,0.415489894,-0.030921107
1377,2.250000000,0.411064366,-0.044066239
1378,2.250000000,0.406638839,-0.057211371
1379,2.250000000,0.401383264,-0.070038921
1380,2.250000000,0.395904188,-0.082780958
1381,2.250000000,0.390140167,-0.095391554
1382,2.250000000,0.384003697,-0.107830345
1383,2.250000000,0.377837334,-0.120252195
1384,2.250000000,0.370319306,-0.131908053
1385,2.250000000,0.361564134,-0.142341633
1386,2.250000000,0.350000000,-0.150000000
1387,2.250000000,0.338435866,-0.142341633
1388,2.250000000,0.329680694,-0.131908053
1389,2.250000000,0.322162666,-0.120252195
1390,2.250000000,0.315996303,-0.107830345
1391,2.250000000,0.309859833,-0.095391554
1392,2.250000000,0.304095812,-0.082780958
1393,2.250000000,0.298616736,-0.070038921
1394,2.250000000,0.293361161,-0.057211371
1395,2.250000000,0.288935634,-0.044066239
1396,2.250000000,0.284510106,-0.030921107
1397,2.250000000,0.280837881,-0.017547706
1398,2.250000000,0.277222418,-0.004157104
1399,2.250000000,0.274045032,0.009340763
1400,2.250000000,0.271064877,0.022886923
1401,2.250000000,0.268115450,0.036439767
1402,2.250000000,0.265200000,0.050000000
1403,2.400000000,0.422400000,0.050000000
1404,2.400000000,0.419379914,0.036869190
1405,2.400000000,0.416379672,0.023733848
1406,2.400000000,0.413401201,0.010593536
1407,2.400000000,0.410374604,-0.002535388
1408,2.400000000,0.407147822,-0.015616938
1409,2.400000000,0.403921039,-0.028698489
1410,2.400000000,0.400256506,-0.041663350
1411,2.400000000,0.396543609,-0.054615319
1412,2.400000000,0.392443721,-0.067445474
1413,2.400000000,0.388068460,-0.080188951
1414,2.400000000,0.383523835,-0.092868695
1415,2.400000000,0.378412564,-0.105335210
1416,2.400000000,0.373301292,-0.117801726
1417,2.400000000,0.367126902,-0.129764996
1418,2.400000000,0.360205073,-0.141202524
1419,2.400000000,0.350000000,-0.150000000
1420,2.400000000,0.339794927,-0.141202524
1421,2.400000000,0.332873098,-0.129764996
1422,2.400000000,0.326698708,-0.117801726
1423,2.400000000,0.321587436,-0.105335210
1424,2.400000000,0.316476165,-0.092868695
1425,2.400000000,0.311931540,-0.080188951
1426,2.400000000,0.307556279,-0.067445474
1427,2.400000000,0.303456391,-0.054615319
1428,2.400000000,0.299743494,-0.041663350
1429,2.400000000,0.296078961,-0.028698489
1430,2.400000000,0.292852178,-0.015616938
1431,2.400000000,0.289625396,-0.002535388
1432,2.400000000,0.286598799,0.010593536
1433,2.400000000,0.283620328,0.023733848
1434,2.400000000,0.280620086,0.036869190
1435,2.400000000,0.277600000,0.050000000
1436,2.550000000,0.408400000,0.050000000
1437,2.550000000,0.405406311,0.037260899
1438,2.550000000,0.402508372,0.024500176
1439,2.550000000,0.399737339,0.011710796
1440,2.550000000,0.396966307,-0.001078584
1441,2.550000000,0.394195274,-0.013867964
1442,2.550000000,0.391424242,-0.026657345
1443,2.550000000,0.388473894,-0.039406084
1444,2.550000000,0.385460095,-0.052140442
1445,2.550000000,0.382309249,-0.064840318
1446,2.550000000,0.378937441,-0.077484596
1447,2.550000000,0.375559734,-0.090127155
1448,2.550000000,0.371609139,-0.102602718
1449,2.550000000,0.367658544,-0.115078281
1450,2.550000000,0.363182031,-0.127366676
1451,2.550000000,0.357464275,-0.139051444
1452,2.550000000,0.350000000,-0.149800000
1453,2.550000000,0.342535725,-0.139051444
1454,2.550000000,0.336817969,-0.127366676
1455,2.550000000,0.332341456,-0.115078281
1456,2.550000000,0.328390861,-0.102602718
1457,2.550000000,0.324440266,-0.090127155
1458,2.550000000,0.321062559,-0.077484596
1459,2.550000000,0.317690751,-0.064840318
1460,2.550000000,0.314539905,-0.052140442
1461,2.550000000,0.311526106,-0.039406084
1462,2.550000000,0.308575758,-0.026657345
1463,2.550000000,0.305804726,-0.013867964
1464,2.550000000,0.303033693,-0.001078584
1465,2.550000000,0.300262661,0.011710796
1466,2.550000000,0.297491628,0.024500176
1467,2.550000000,0.294593689,0.037260899
1468,2.550000000,0.291600000,0.050000000
1469,2.700000000,0.392600000,0.050000000
1470,2.700000000,0.389914760,0.037794364
1471,2.700000000,0.387342635,0.025565355
1472,2.700000000,0.384970376,0.013295047
1473,2.700000000,0.382598116,0.001024739
1474,2.700000000,0.380334559,-0.011266040
1475,2.700000000,0.378080908,-0.023558685
1476,2.700000000,0.375817825,-0.035849593
1477,2.700000000,0.373544361,-0.048138589
1478,2.700000000,0.371270897,-0.060427585
1479,2.700000000,0.368958194,-0.072709028
1480,2.700000000,0.366507229,-0.084963857
1481,2.700000000,0.363884029,-0.097182092
1482,2.700000000,0.361140671,-0.109374797
1483,2.700000000,0.358070296,-0.121489034
1484,2.700000000,0.354548275,-0.133459499
1485,2.700000000,0.350000000,-0.145100000
1486,2.700000000,0.345451725,-0.133459499
1487,2.700000000,0.341929704,-0.121489034
1488,2.700000000,0.338859329,-0.109374797
1489,2.700000000,0.336115971,-0.097182092
1490,2.700000000,0.333492771,-0.084963857
1491,2.700000000,0.331041806,-0.072709028
1492,2.700000000,0.328729103,-0.060427585
1493,2.700000000,0.326455639,-0.048138589
1494,2.700000000,0.324182175,-0.035849593
1495,2.700000000,0.321919092,-0.023558685
1496,2.700000000,0.319665441,-0.011266040
1497,2.700000000,0.317401884,0.001024739
1498,2.700000000,0.315029624,0.013295047
1499,2.700000000,0.312657365,0.025565355
1500,2.700000000,0.310085240,0.037794364
1501,2.700000000,0.307400000,0.050000000
1502,2.850000000,0.375000000,0.050000000
1503,2.850000000,0.373065295,0.039542136
1504,2.850000000,0.371155860,0.029079956
1505,2.850000000,0.369509739,0.018572801
1506,2.850000000,0.367863618,0.008065647
1507,2.850000000,0.366249365,-0.002446287
1508,2.850000000,0.364740391,-0.012974013
1509,2.850000000,0.363231418,-0.023501738
1510,2.850000000,0.361748802,-0.034033154
1511,2.850000000,0.360308696,-0.044570521
1512,2.850000000,0.358868589,-0.055107887
1513,2.850000000,0.357428482,-0.065645254
1514,2.850000000,0.355988375,-0.076182621
1515,2.850000000,0.354548268,-0.086719988
1516,2.850000000,0.353049772,-0.097249135
1517,2.850000000,0.351524886,-0.107774568
1518,2.850000000,0.350000000,-0.118300000
1519,2.850000000,0.348475114,-0.107774568
1520,2.850000000,0.346950228,-0.097249135
1521,2.850000000,0.345451732,-0.086719988
1522,2.850000000,0.344011625,-0.076182621
1523,2.850000000,0.342571518,-0.065645254
1524,2.850000000,0.341131411,-0.055107887
1525,2.850000000,0.339691304,-0.044570521
1526,2.850000000,0.338251198,-0.034033154
1527,2.850000000,0.336768582,-0.023501738
1528,2.850000000,0.335259609,-0.012974013
1529,2.850000000,0.333750635,-0.002446287
1530,2.850000000,0.332136382,0.008065647
1531,2.850000000,0.330490261,0.018572801
1532,2.850000000,0.328844140,0.029079956
1533,2.850000000,0.326934705,0.039542136
1534,2.850000000,0.325000000,0.050000000
1535,0.000000000,0.350000000,0.010307228
1536,3.043500000,0.350000000,0.050000000
1537,3.033922798,0.350000000,0.039542136
1538,3.024341644,0.350000000,0.029079956
1539,3.014719302,0.350000000,0.018572801
1540,3.005096961,0.350000000,0.008065647
1541,2.995122005,0.350000000,-0.002446287
1542,2.984739632,0.350000000,-0.012974013
1543,2.974357260,0.350000000,-0.023501738
1544,2.963971249,0.350000000,-0.034033154
1545,2.953579368,0.350000000,-0.044570521
1546,2.941736977,0.350000000,-0.055107887
1547,2.929132471,0.350000000,-0.065645254
1548,2.916527965,0.350000000,-0.076182621
1549,2.903923460,0.350000000,-0.086719988
1550,2.887192341,0.350000000,-0.097249135
1551,2.868596170,0.350000000,-0.107774568
