node_index,normal_displacement
219,9.132533262233775e-05
220,9.18186538712871e-05
221,9.230877230351709e-05
222,9.279564097425403e-05
223,9.327921324999455e-05
224,9.37594428129723e-05
225,9.423628366559427e-05
226,9.470969013484668e-05
227,9.517961687666965e-05
228,9.564601888030024e-05
229,9.610885147258388e-05
230,9.656807032225304e-05
231,9.702363144417373e-05
232,9.747549120355813e-05
233,9.792360632014424e-05
234,9.836793387234145e-05
235,9.880843130134146e-05
236,9.924505641519487e-05
237,9.967776739285225e-05
238,0.00010010652278817009
239,0.0001005312815338803
240,0.00010095200294552416
241,0.00010136864672534871
242,0.00010178117296616695
243,0.00010218954215518005
244,0.00010259371517776201
245,0.00010299365332120625
246,0.0001033893182784335
247,0.00010378067215166098
248,0.00010416767745603241
249,0.00010455029712320833
250,0.00010492849450491652
251,0.00010530223337646254
252,0.00010567147794019911
253,0.00010603619282895509
254,0.00010639634310942297
255,0.0001067518942855048
256,0.0001071028123016166
257,0.00010744906354594984
258,0.00010779061485369129
259,0.00010812743351019934
260,0.00010845948725413755
261,0.00010878674428056495
262,0.00011195098720329113
263,0.00011814843610487691
264,0.0001238953225445603
265,0.00012295684729168375
266,0.00011388916628594554
267,0.00010967339920729571
268,0.00011429011871109607
269,0.0001218455349527643
270,0.000125886194871704
271,0.00011963099870567184
272,0.0001092425737215397
273,0.00011770441822866115
274,0.00013536497155060883
275,0.00013011618852436325
276,0.0001211566978929962
277,0.00012078038137635396
278,0.0001229141796542101
279,0.00013445164278103435
280,0.00014043544368998808
281,0.00013421714731768288
282,0.0001242071209976817
283,0.00012956884133673367
284,0.00015112104334489353
285,0.00014765976871281933
286,0.00013556836470189702
287,0.00012505147151278064
288,0.00014144977020385364
289,0.00015859682236576777
290,0.00015726177785485115
291,0.000137102080553183
292,0.00012542041982981336
293,0.00013107168820325734
294,0.00013936830709589826
295,0.00013593826514640326
296,0.00012393595981827007
297,0.00011802453718303585
298,0.00012661003286478732
299,0.00013514514950590097
300,0.0001275720838485956
301,0.0001020845848816098
302,7.898307389959459e-05
303,8.73931552878667e-05
304,9.859073820602603e-05
305,0.00010420490005143851
306,9.659966198744139e-05
307,8.887691545921495e-05
308,9.056184778323366e-05
309,8.988444443654004e-05
310,9.446293731351129e-05
311,7.720846587412916e-05
312,5.504794047677007e-05
313,4.059356333726556e-05
314,2.9385873622793086e-05
315,5.0917061207606014e-05
316,8.145214259729525e-05
317,0.00010615884748906858
318,0.00012026610929446533
319,0.00012325776459793874
320,0.00011550889814017899
