benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,candidate_name,candidate_description,candidate_is_current_default,reference_value,computed_value,raw_computed_value,raw_to_reference_raw_ratio,abs_error,rel_error,tolerance,effective_abs_tolerance,gate_error_ratio,error_metric,candidate_gate_status,inner_a_scale,inner_diagonal_sign,inner_free_surface_self_diagonal_scale,provider_route,provider_formulation,gate_role
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,-0.2,131.20901968493376,31470.483371431365,-656.0450984246687,131.40901968493375,657.0450984246687,0.3,0.06,2190.1503280822294,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,2,wigley_iii,Fn0.4,1.5,A35,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,-0.2,-12.159671483242029,-2916.497205255601,60.798357416210145,11.95967148324203,59.798357416210145,0.3,0.06,199.32785805403384,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,current_default,Current production default.,True,0.13,6.522275168922202,2828.3851643208823,50.17134745324771,6.392275168922202,49.171347453247705,0.3,0.039,163.9044915108257,relative,FAIL,1.0,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_self_diagonal_removed,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal removed.,False,0.13,-1.9022548527408825,-824.9129736025544,-14.632729636468326,2.0322548527408824,15.632729636468325,0.3,0.039,52.109098788227755,relative,FAIL,1.0,-1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,0.13,192.39862644421092,83433.68020770676,1479.989434186238,192.26862644421092,1478.9894341862378,0.3,0.039,4929.964780620793,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,3,wigley_iii,Fn0.4,2.5,B35,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,0.13,8.946902578444018,3879.82504020556,68.82232752649244,8.816902578444017,67.82232752649243,0.3,0.039,226.07442508830812,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,current_default,Current production default.,True,0.15,1.4447328778960564,346.51918076336915,9.631552519307043,1.2947328778960565,8.631552519307045,0.3,0.045,28.77184173102348,relative,FAIL,1.0,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_self_diagonal_removed,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal removed.,False,0.15,3.6843873906745643,883.7003156532943,24.5625826044971,3.5343873906745644,23.5625826044971,0.3,0.045,78.54194201499033,relative,FAIL,1.0,-1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,0.15,-16.025629779973972,-3843.7473027267574,-106.83753186649315,16.17562977997397,107.83753186649314,0.3,0.045,359.45843955497713,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,4,wigley_iii,Fn0.4,2.0,A53,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,0.15,3.7781079475178703,906.1791912121613,25.187386316785805,3.6281079475178704,24.187386316785805,0.3,0.045,80.62462105595267,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,current_default,Current production default.,True,-0.1,-0.09431318444663771,-40.89892020498881,0.9431318444663771,0.005686815553362298,0.05686815553362298,0.3,0.03,0.18956051844540994,relative,PASS,1.0,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_self_diagonal_removed,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal removed.,False,-0.1,16.04745819574773,6958.981568606957,-160.47458195747728,16.14745819574773,161.4745819574773,0.3,0.03,538.2486065249244,relative,FAIL,1.0,-1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,-0.1,-292.1453103310182,-126688.8378925474,2921.453103310182,292.0453103310182,2920.4531033101816,0.3,0.03,9734.843677700606,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,-0.1,15.654360588724439,6788.514758937158,-156.54360588724438,15.754360588724438,157.54360588724438,0.3,0.03,525.1453529574814,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,current_default,Current production default.,True,0.063,0.09007791575661608,64.81556428267311,1.4298081866129537,0.027077915756616083,0.4298081866129537,0.15,0.00945,2.8653879107530247,relative,FAIL,1.0,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_self_diagonal_removed,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal removed.,False,0.063,-7.045354641390887,-5069.484932212813,-111.8310260538236,7.1083546413908865,112.83102605382359,0.15,0.00945,752.2068403588239,relative,FAIL,1.0,-1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,0.063,121.85786959897369,87682.83006994153,1934.2518983964078,121.79486959897369,1933.2518983964078,0.15,0.00945,12888.345989309386,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,0.063,-6.288316795892041,-4524.758350484119,-99.81455231574668,6.351316795892041,100.81455231574668,0.15,0.00945,672.0970154383112,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,current_default,Current production default.,True,0.09,1.858931296945537,2418.3771301884713,20.654792188283746,1.7689312969455369,19.654792188283743,0.15,0.0135,131.03194792189163,relative,FAIL,1.0,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_self_diagonal_removed,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal removed.,False,0.09,-1.0278003216524823,-1337.1170824703916,-11.42000357391647,1.1178003216524823,12.420003573916471,0.15,0.0135,82.80002382610981,relative,FAIL,1.0,-1.0,0.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,free_self_diagonal_opposite_sign,Diagnostic candidate with only the Eq.23 free-surface self-boundary A_free diagonal sign reversed.,False,0.09,83.58904511801404,108745.18890496684,928.7671679779338,83.49904511801404,927.7671679779338,0.15,0.0135,6185.114453186226,relative,FAIL,1.0,-1.0,-1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
ma2005_wigley_iii_coefficients,7,wigley_iii,Fn0.4,1.0,B55,inner_a_normalized_by_2pi,Diagnostic candidate that applies a 1/(2*pi) normalization to all inner-domain A blocks.,False,0.09,0.9822276548971918,1277.8293103920005,10.913640609968798,0.8922276548971918,9.913640609968798,0.15,0.0135,66.09093739979198,relative,FAIL,0.15915494309189535,-1.0,1.0,matched_bie_station_sweep,matched_bie,diagnostic_inner_free_surface_self_block_candidate_not_hard_gate
