row,case_name,coefficient,diagnostic_status,gate_role,hull,speed_case,fn_l,speed_mps,omega_e_sqrt_l_over_g,omega_rad_s,reference_value,normalization_scale,station_local_index,active_station_index,solve_order_rank,x_m,x_from_bow_m,trapezoid_weight_m,inner_free_surface_y_min_m,inner_free_surface_y_max_m,inner_free_surface_panel_length_min_m,inner_free_surface_panel_length_max_m,selected_mode,selected_generalized_row,lever_arm_m,complex_force_density_real,complex_force_density_imag,station_weighted_force_real,station_weighted_force_imag,station_weighted_normalized_contribution,station_weighted_time_derivative_normalized_contribution,station_weighted_forward_speed_normalized_contribution,cumulative_body_integral_value,cumulative_time_derivative_value,cumulative_forward_speed_value,end_term_value,cumulative_with_end_term_value,body_potential_norm,body_potential_max_abs,control_potential_norm,control_potential_max_abs,control_normal_derivative_norm,control_normal_derivative_max_abs,body_potential_x_gradient_norm,pressure_norm,pressure_max_abs,pressure_time_derivative_norm,pressure_time_derivative_max_abs,pressure_forward_speed_norm,pressure_forward_speed_max_abs,inner_free_surface_normal_derivative_norm,inner_free_surface_normal_derivative_max_abs,outer_history_rhs_norm_before_solve,outer_history_rhs_max_abs_before_solve,free_surface_update_kind,free_surface_potential_norm_before_solve,free_surface_elevation_norm_before_solve,free_surface_potential_norm_after_update,free_surface_elevation_norm_after_update,free_surface_potential_growth_ratio,free_surface_elevation_growth_ratio,station_condition_number,station_residual,solver_status,station_count,body_panels_per_section,free_surface_inner_panels,free_surface_outer_panels,control_surface_radius_beams,history_steps,history_quadrature_count,history_k_max,include_end_term,end_station,end_term_scale,time_step_scale,free_surface_velocity_scale,history_rhs_scale,history_convolution_rule,history_potential_kernel_scale,history_normal_derivative_kernel_scale,control_image_scale,control_potential_kernel_scale,control_normal_derivative_kernel_scale,control_diagonal_sign,pressure_gradient_scheme,pressure_gradient_scale,clip_inner_free_surface_to_waterline,two_zone_inner_free_surface,use_free_surface_marching,a1_recommended_control_radius_beams,a1_min_inner_free_surface_panels,a1_min_outer_or_control_panels,a1_min_station_count_for_fn,a1_control_radius_ok,a1_inner_free_surface_panels_ok,a1_outer_or_control_panels_ok,a1_station_count_ok,a1_grid_recommendation_status,a1_grid_recommendation_note
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,11,12,27,0.8999999999999999,2.1,0.07500000000000001,-0.8677499999999999,0.8677499999999999,0.06449999999999989,0.0645,heave,heave_force,0.6000000000000001,3248845746.127282,-53980976991.79945,243663430.9595462,-4048573274.3849597,932336.0264888456,932336.0264888456,0.0,2172883488.4982147,2172883488.4982147,0.0,0.0,2172883488.4982147,18584923.28798451,8132836.388812882,99631606.43862309,65413874.9838688,602985307.8644172,425524278.2008023,257111664.8601035,572813274823.7483,252798699491.07257,34441681687.59302,15071816965.844677,571776895630.4877,252349009900.42676,936060235.2207372,404485966.73827535,11423998.148849104,6144467.845429694,advance_eq19_20,13166432.348385395,22785242.81926595,31860040.228300247,55143338.175345846,2.4197929541792127,2.420133882826988,476.65246731613325,3.758724969365363e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,12,13,26,0.975,2.025,0.07500000000000007,-0.8679843749999999,0.8679843749999999,0.06403124999999998,0.0640312500000001,heave,heave_force,0.525,1371450576.9556694,-22638251142.400085,102858793.2716753,-1697868835.680008,393571.4039267255,393571.4039267255,0.0,2173546442.2134223,2173546442.2134223,0.0,0.0,2173546442.2134223,7528591.667762978,3277141.542418022,41146748.43331341,27028310.906223632,249241701.17377183,175883859.94542646,103489265.73487253,230566768091.45834,101086261037.35269,13952027337.373947,6073216666.012381,230144249290.12997,100903658059.75262,388060583.76947516,167050606.58613172,4719384.212239869,2539035.669195325,advance_eq19_20,5461038.530604956,9449513.88802349,13211997.279716587,22864152.367977735,2.4193195498756177,2.4196114888995757,477.76272938128045,7.918626121563341e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,13,14,25,1.05,1.95,0.07500000000000001,-0.8681874999999999,0.8681874999999999,0.06362499999999982,0.0636250000000001,heave,heave_force,0.44999999999999996,577212483.4198298,-9476020922.738882,43290936.25648724,-710701569.2054162,165645.28921476196,165645.28921476196,0.0,2173826050.5599933,2173826050.5599933,0.0,0.0,2173826050.5599933,3061681.2906846516,1326814.395144301,16998059.77722837,11170267.722488882,103040969.31196138,72711710.84508736,41862624.95530822,93268799232.70908,40663411832.85296,5673924546.720874,2458859708.375589,93096055182.53452,40589001845.60755,160844430.2129304,69010509.16128244,1950133.9559558963,1049414.0551393433,advance_eq19_20,2264458.173135313,3917923.3049901077,5477527.735838539,9478063.161972659,2.4189131867489913,2.4191548491775774,478.7374711729425,4.175065506032925e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,14,15,24,1.125,1.875,0.07499999999999996,-0.8683593749999999,0.8683593749999999,0.06328124999999996,0.06328125000000007,heave,heave_force,0.375,242232158.49080276,-3958171554.784709,18167411.8868102,-296862866.608853,69514.46322262024,69514.46322262024,0.0,2173943630.436212,2173943630.436212,0.0,0.0,2173943630.436212,1249239.537584833,539385.1064851301,7023866.1799088735,4617343.512270184,42605138.23182541,30064024.887760114,17003317.719738185,37883574857.56985,16438648722.401775,2315097557.215625,999591435.3114333,37812769897.08202,16408229300.597109,66651218.01378857,28516338.60069755,806015.6578641123,433816.559469541,advance_eq19_20,938683.2471487198,1623965.9190596694,2270276.688153043,3927995.174495712,2.4185759094445123,2.4187670002152215,479.5715522185469,3.630313369575216e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,15,16,23,1.2,1.8,0.07499999999999996,-0.8684999999999999,0.8684999999999998,0.06299999999999994,0.06300000000000008,heave,heave_force,0.30000000000000004,101368580.56861335,-1649639484.289878,7602643.542645996,-123722961.32174076,29090.202183595033,29090.202183595033,0.0,2173992932.768915,2173992932.768915,0.0,0.0,2173992932.768915,511194.88873334054,220067.90404196683,2903040.488772237,1908939.7942848792,17618289.22369899,12432006.442118227,6930117.135312785,15440606686.694353,6673675481.050685,947349169.2839599,407831045.80095184,15411517264.846033,6661202463.854255,27611519.24277464,11786143.69867682,333203.77401806804,179363.2951554809,advance_eq19_20,388976.81886309927,672909.4319242137,940665.9145956319,1627397.2088908132,2.4183084157688586,2.4184490983239755,480.2604432484979,3.708583077432287e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,16,17,22,1.275,1.725,0.07499999999999996,-0.8686093749999999,0.8686093749999999,0.0627812499999999,0.06278125000000001,heave,heave_force,0.2250000000000001,42304058.54185144,-685913581.5877795,3172804.390638856,-51443518.619083434,12140.187908975602,12140.187908975602,0.0,2174013547.9639616,2174013547.9639616,0.0,0.0,2174013547.9639616,209724.7961107313,90082.36221371526,1200097.6141285135,789315.3609175148,7286204.373349709,5141299.016526561,2832991.3809167687,6312115347.87196,2719417498.7343287,388663141.49981624,166941127.32965207,6300138183.189338,2714288524.1676826,11435032.084650783,4872325.297594518,137768.84566693837,74167.87855219014,advance_eq19_20,161125.02778146951,278727.5790795421,389618.1718255196,674019.1758677829,2.418110812393159,2.418200517127278,480.80032593830697,4.064761634159994e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,17,18,21,1.3499999999999999,1.6500000000000001,0.07500000000000007,-0.8686874999999998,0.8686875,0.0626249999999999,0.06262500000000004,heave,heave_force,0.15000000000000013,17607379.607084338,-284516126.5120654,1320553.4705313265,-21338709.488404926,5052.869733602493,5052.869733602493,0.0,2174022144.4927826,2174022144.4927826,0.0,0.0,2174022144.4927826,86246.80182619039,36987.25317291805,496196.09700732,326402.4117018304,3013422.616736586,2126313.433389237,1161185.3814620865,2587239892.382022,1111830516.8280625,159833045.79960456,68544980.27999179,2582298135.0346355,1109715586.9089036,4734070.336814443,2014524.2491410791,56971.05706187434,30671.819179667276,advance_eq19_20,66714.77776087196,115407.12101036459,161315.2858961232,279056.7329562458,2.4179843103776957,2.4180200538161247,481.18816478284884,3.557670879826914e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,18,19,20,1.425,1.575,0.07500000000000007,-0.8687343749999998,0.868734375,0.06253124999999993,0.06253125000000004,heave,heave_force,0.07499999999999996,7309059.590966608,-117727395.41639994,548179.4693224961,-8829554.656230003,2097.5140431136438,2097.5140431136438,0.0,2174025719.684671,2174025719.684671,0.0,0.0,2174025719.684671,35547.09037602028,15231.273200210146,205187.37270824274,134985.27820503185,1246304.368706272,879404.7305348795,477096.02209979127,1063031488.6039319,455977299.6358622,65876062.69230742,28226678.96603918,1060988355.3214195,455102793.1992519,1959156.017751159,833031.8470289934,23561.741687456644,12685.039638669976,advance_eq19_20,27611.228906697273,47763.96254914715,66762.11756076002,115489.01110433834,2.4179335800793154,2.4179110136748996,481.4217579468673,4.311032932155953e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,19,20,19,1.5,1.5,0.07499999999999996,-0.8687499999999999,0.8687499999999999,0.062499999999999944,0.06250000000000003,heave,heave_force,0.0,3026188.1056934823,-48590927.51866341,226964.10792701103,-3644319.563899753,868.4389516594578,868.4389516594578,0.0,2174027202.661168,2174027202.661168,0.0,0.0,2174027202.661168,14682.405235742694,6290.252891125601,84858.71881845912,55825.85202734455,515439.11256278865,363698.24588394444,196464.24509488812,437752791.59311944,187553057.39935574,27209513.846346337,11657131.130085204,436906338.8231104,187190439.48252812,810455.0112307719,344492.9128291559,9745.354668819191,5246.3977965009535,advance_eq19_20,11421.903264258255,19759.066585741246,27617.762650760735,47775.26429009039,2.417965028401442,2.4178907481675527,481.49977128544,5.203015915544083e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,20,21,18,1.575,1.425,0.07499999999999996,-0.8687343749999998,0.868734375,0.06253124999999993,0.06253125000000004,heave,heave_force,-0.07499999999999996,1249712.492755793,-20003253.947468482,93728.43695668443,-1500244.0460601354,358.6356727272448,358.6356727272448,0.0,2174027816.1984806,2174027816.1984806,0.0,0.0,2174027816.1984806,6077.4546904954705,2605.1477195251177,35097.63413531172,23088.183633264463,213162.62767625364,150409.67742589305,81073.09435525365,180645567.18087754,77364781.200296,11262772.338486968,4827874.030723185,180294123.3134135,77213994.86176805,335120.13151394436,142469.53923317647,4030.9860397500697,2169.876994259633,advance_eq19_20,4722.467971553116,8169.906814326421,11419.258964912378,19754.497590957548,2.4180701772249047,2.4179587405228236,481.4217579468676,4.1894443935000296e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,21,22,17,1.65,1.35,0.07499999999999996,-0.8686874999999998,0.8686875,0.0626249999999999,0.06262500000000004,heave,heave_force,-0.1499999999999999,514820.52217184834,-8212040.564213796,38611.5391628886,-615903.0423160343,147.74038458697834,147.74038458697834,0.0,2174028069.3865094,2174028069.3865094,0.0,0.0,2174028069.3865094,2521.4454701866202,1082.115174879423,14517.124985306957,9548.58901040656,88149.01189067101,62199.19494474388,33522.843748854764,74695961.42862111,31999454.145226795,4672756.563538594,2005381.7723642038,74549661.29932423,31936554.44063341,138506.0041366329,58923.125892961885,1667.3766977068137,897.4269390595186,advance_eq19_20,1951.5055487994744,3376.3066873481125,4719.190258401759,8164.2455676009695,2.4182305099285557,2.418099516313045,481.18816478284884,5.384061190497336e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,22,23,16,1.7249999999999999,1.2750000000000001,0.07499999999999996,-0.8686093749999999,0.8686093749999999,0.0627812499999999,0.06278125000000001,heave,heave_force,-0.22499999999999987,211636.96590815717,-3361570.6737302924,15872.772443111779,-252117.80052977178,60.73442178292819,60.73442178292819,0.0,2174028173.6239123,2174028173.6239123,0.0,0.0,2174028173.6239123,1049.032994398096,451.00488561290314,6004.695808034611,3948.838568045549,36448.71845806595,25718.98697312991,13888.76047180117,30947594.43573273,13270449.692800853,1944073.6941971006,835804.7256440124,30886472.424511775,13244103.046629826,57216.352121461714,24370.10140212663,689.6832563514719,371.14059375583736,advance_eq19_20,806.0015618320231,1394.5356344755896,1949.2520353052937,3372.4154930629697,2.4184221564964323,2.41830714805015,480.80032593830697,3.2647423502018047e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,23,24,15,1.7999999999999998,1.2000000000000002,0.07500000000000007,-0.8684999999999999,0.8684999999999998,0.06299999999999994,0.06300000000000008,heave,heave_force,-0.2999999999999998,86895.33759751832,-1371912.1763104936,6517.15031981388,-102893.4132232871,24.93674988190808,24.93674988190808,0.0,2174028216.4594984,2174028216.4594984,0.0,0.0,2174028216.4594984,438.1350273497801,188.79120273564743,2483.6773469301265,1632.9239281822668,15069.24260949815,10633.320322864309,5766.058761351707,12848511.189682659,5518286.16590599,811954.2337805622,349868.8915354768,12822830.03527873,5507183.850895588,23623.429480397175,10079.109206129215,285.2610692339287,153.47512931480802,advance_eq19_20,332.71490405823437,575.6679926043365,804.7023755484128,1392.2924296922022,2.4185943152326215,2.418568424124878,480.2604432484979,4.110075759312333e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,24,25,14,1.875,1.125,0.07500000000000007,-0.8683593749999999,0.8683593749999999,0.06328124999999996,0.06328125000000007,heave,heave_force,-0.375,35706.25670738399,-558179.8635411058,2677.9692530538014,-41863.48976558297,10.246786736192696,10.246786736192696,0.0,2174028234.0512667,2174028234.0512667,0.0,0.0,2174028234.0512667,184.1262517362933,79.54150030950974,1027.2562878692802,675.1723881352659,6229.190844990909,4395.582319990066,2399.278181087249,5346526.400124716,2301358.8917325437,341223.7787783072,147406.7442820644,5335626.568644661,2296633.188016015,9748.225740974514,4168.3589640907385,117.97570311874227,63.45733055826262,advance_eq19_20,137.27912634219612,237.50186944507226,332.02843730966936,574.4822727892412,2.4186374589973787,2.4188536878953,479.5715522185469,5.729381023471577e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
0,st41_bp8_fs24_cp10_r3p0_h2_fsm_clipfs_onezonefs_noend_pr1p0_pl1p0_pf1p0_pm1p0_dt1p0_fv1p0_hr1p0_hqtrapezoid_hp1p0_hc1p0_ci1p0_cp1p0_cnm1p0_cd1p0_pgscentral_pg1p0,A33,OK,diagnostic_matched_wigley_sensitivity_not_hard_gate,wigley_iii,Fn0.4,0.4,2.1696064159197173,1.0,1.808005346599764,1.0,79.95,25,26,13,1.95,1.05,0.07499999999999996,-0.8681874999999999,0.8681874999999999,0.0636249999999999,0.06362500000000004,heave,heave_force,-0.44999999999999996,14749.367074521537,-226421.2947032883,1106.2025305891145,-16981.59710274661,4.232692890352468,4.232692890352468,0.0,2174028241.2910066,2174028241.2910066,0.0,0.0,2174028241.2910066,78.24417880424845,33.88169509648975,424.8407833463111,279.1270130879728,2574.494263493609,1816.7079843348672,1001.0847437014964,2230976.095154082,962962.6900037118,145002.54095884884,62789.743033474384,2226258.879884465,960913.4146784376,4020.295973342771,1723.732971518473,48.78362552227139,26.233278955508275,advance_eq19_20,56.62440117658541,97.93210428169296,136.93524234896907,236.90708879655878,2.4183079997955503,2.419095255168996,478.73747117294215,4.775752431368187e-15,a1_station_hull_matched_sweep_free_surface_marching_not_benchmark_validated,41,8,24,10,3.0,2,16,15.0,False,none,0.0,1.0,1.0,1.0,trapezoid,1.0,1.0,1.0,1.0,-1.0,1.0,central,1.0,True,False,True,3.0,11,9,40,True,True,True,True,A1_GRID_RECOMMENDED,"A1 Section 3.3 recommends control radius about 3B, inner free-surface panels greater than 10, outer/free-surface proxy panels greater than 8, and roughly 60 stations at Fn=0.2 or 40 at Fn=0.3."
